phase,loss,accuracy,length,lexicon_size,actual_vocab_size,max_rep,redund_msg,alignment,top_sim,pos_dis,bos_dis
train,0.6250001192092896,67.5625,3.048828125,99936,11,1.5751953125,,,,,
train,0.3286857306957245,81.0,3.4140625,99927,11,1.908203125,,,,,
train,0.297504186630249,84.5,3.55078125,99940,11,1.90625,,,,,
train,0.2705692648887634,85.75,3.98828125,99906,11,2.1328125,,,,,
train,0.2303611785173416,87.625,3.9921875,99911,10,2.03515625,,,,,
train,0.2144809365272522,88.25,3.970703125,99905,10,2.037109375,,,,,
train,0.20911099016666412,88.5625,3.98828125,99913,10,1.9130859375,,,,,
train,0.2646103799343109,86.125,3.986328125,99898,11,1.8369140625,,,,,
train,0.29504576325416565,85.0625,4.0,99897,10,1.7158203125,,,,,
train,0.24439384043216705,87.0625,4.0,99881,11,1.6953125,,,,,
val,0.3484228551387787,81.0625,3.427734375,43,8,1.9091796875,0.5719705895669931,0.9205349904423341,0.36793273796138715,0.09050264954566956,0.059610068798065186
val,0.3054729104042053,82.1875,3.419921875,54,8,1.98828125,0.5395759151241678,0.8783680736854916,0.3582657381683525,0.08459961414337158,0.03555331006646156
val,0.29129311442375183,85.875,4.0,65,8,2.255859375,0.48833360006272375,0.8988808490049449,0.37137749989450597,0.09425821900367737,0.04813768342137337
val,0.21185807883739471,88.6875,4.0,83,9,2.12109375,0.44071054164361745,0.9575733879484465,0.3847332337436673,0.06052517890930176,0.07895045727491379
val,0.22132553160190582,87.8125,3.98046875,84,9,1.9814453125,0.44370618004785023,0.9546833768358494,0.38693133520920764,0.056149911135435104,0.09161120653152466
val,0.19510625302791595,89.4375,4.0,81,9,1.994140625,0.45760054852385956,0.9397897896821408,0.3896092780552462,0.05068410933017731,0.10460645705461502
val,0.1776384562253952,89.6875,3.98046875,91,9,1.896484375,0.4353856624359532,0.9573738437079448,0.3832298908297429,0.016470080241560936,0.13108660280704498
val,0.39705267548561096,79.4375,4.0,59,7,1.7568359375,0.5015094667083342,0.9510038009101669,0.3805767029694707,0.2476356029510498,0.18461863696575165
val,0.2001989483833313,88.6875,4.0,80,10,1.6552734375,0.4490707893255991,0.9413456785672389,0.3929190190003146,0.12546007335186005,0.1126316636800766
val,0.17737723886966705,90.3125,4.0,96,9,1.7880859375,0.4337670364205287,0.9656111042149927,0.3942391153167737,0.0587066225707531,0.13085101544857025
val (no noise),0.32715046405792236,82.4375,3.427734375,11,7,2.06640625,0.6731413485827231,0.9205349904423341,0.39034360472054125,0.09698217362165451,0.0535794235765934
val (no noise),0.2837769091129303,83.25,3.419921875,14,7,2.150390625,0.6424213489569507,0.8783680736854916,0.3802206994386639,0.09219465404748917,0.0345672108232975
val (no noise),0.2640036642551422,87.625,4.0,17,7,2.486328125,0.6104390384369762,0.8988808490049449,0.40346648464755624,0.11550292372703552,0.046238500624895096
val (no noise),0.17954672873020172,90.4375,4.0,22,8,2.32421875,0.5675639636756116,0.9575733879484465,0.4351050418413487,0.0724901482462883,0.08957250416278839
val (no noise),0.1791875958442688,89.625,3.98046875,24,8,2.14453125,0.5567275658860877,0.9546833768358494,0.4235727835348912,0.06615510582923889,0.10561496764421463
val (no noise),0.1649511456489563,90.4375,4.0,22,8,2.142578125,0.5727317551839424,0.9397897896821408,0.4274455642965056,0.06133846566081047,0.11739487200975418
val (no noise),0.1439020335674286,91.125,3.98046875,25,8,2.052734375,0.5535085151825875,0.9573738437079448,0.42065972498096743,0.022384019568562508,0.15063105523586273
val (no noise),0.3239056169986725,83.1875,4.0,19,6,1.90625,0.6130913112514873,0.9510038009101669,0.4201680774462449,0.31796959042549133,0.23103897273540497
val (no noise),0.15406352281570435,91.3125,4.0,23,9,1.755859375,0.5598641693633473,0.9413456785672389,0.44215374246830297,0.15600821375846863,0.1329614818096161
val (no noise),0.15366388857364655,91.25,4.0,24,8,1.92578125,0.5574319136558457,0.9656111042149927,0.44343758537111655,0.06859992444515228,0.1397767812013626
