epoch,phase,loss,accuracy,length,lexicon_size,actual_vocab_size,max_rep,redund_msg,alignment,top_sim,pos_dis,bos_dis
1,train,1.0529242753982544,39.84375,3.427734375,99878,11,1.7763671875,,,,,
2,train,0.794090211391449,55.9375,3.77734375,99878,11,2.025390625,,,,,
3,train,0.5001268982887268,69.0,3.849609375,99877,10,2.060546875,,,,,
4,train,0.4592396914958954,70.6875,3.93359375,99893,10,2.150390625,,,,,
5,train,0.5519695281982422,65.9375,4.2734375,99848,11,2.23828125,,,,,
6,train,0.5888885259628296,63.25,4.734375,99843,11,2.498046875,,,,,
7,train,0.5513534545898438,64.875,4.73828125,99835,11,2.544921875,,,,,
8,train,0.552330493927002,64.5,4.73828125,99827,7,2.55859375,,,,,
9,train,0.8726508617401123,48.46875,3.943359375,99853,7,2.10546875,,,,,
10,train,1.0384315252304075,38.65625,3.484375,99892,5,1.8505859375,,,,,
1,val,3.197220087051392,17.9375,1.0029296875,2,2,0.0030250549316406,0.9970196922905832,0.6816055355962601,-0.0262175585591355,0.0,0.0
2,val,0.546647846698761,67.75,3.5703125,52,4,1.978515625,0.557397296154867,0.9479458016206688,0.2721906908470123,0.1984439343214035,0.1482203006744384
3,val,0.4456068277359009,73.375,3.89453125,104,5,2.12109375,0.4859159444623085,0.9462813895369098,0.280641434824833,0.2322835028171539,0.0990800112485885
4,val,0.4243643581867218,72.375,3.88671875,101,5,2.08203125,0.4828167151730714,0.9454295203047108,0.2780747560646525,0.2303938865661621,0.1097267493605613
5,val,0.5634371638298035,65.0,4.68359375,100,5,2.435546875,0.4650699419861308,0.92493425348342,0.3240667125061269,0.0952854007482528,0.0887407064437866
6,val,0.5619595050811768,65.25,4.68359375,117,6,2.427734375,0.4531027219747647,0.9422349382836795,0.3180739839151396,0.0970484018325805,0.071560300886631
7,val,0.538318932056427,66.3125,4.68359375,106,5,2.5234375,0.4616584990790645,0.9459916015426292,0.3206880165676874,0.0837300270795822,0.0722148865461349
8,val,0.5425196290016174,64.3125,4.68359375,103,5,2.544921875,0.4668055824103828,0.9485188995938088,0.3207487393859723,0.0857352688908577,0.0780659839510917
9,val,1.0400328636169434,40.625,3.455078125,33,3,1.84765625,0.6898746103648875,0.9184666683593392,0.2447032091710706,0.700410008430481,0.4487984776496887
10,val,1.0434657335281372,37.59375,3.455078125,32,3,1.8359375,0.6843435254594517,0.926080979656726,0.2449583283769235,0.694590151309967,0.4462885856628418
1,val (no noise),3.197220087051392,17.9375,1.0029296875,2,2,0.0030250549316406,0.9970196922905832,0.6816055355962601,-0.0262175585591355,0.0,0.0
2,val (no noise),0.543853223323822,67.3125,3.5703125,5,3,2.5703125,0.7746203693026388,0.9479458016206688,0.3163405770135174,0.2078757733106613,0.1424188613891601
3,val (no noise),0.4413433372974396,73.8125,3.89453125,8,4,2.744140625,0.7272995832524738,0.9462813895369098,0.339104895931131,0.2320668697357177,0.0979802906513214
4,val (no noise),0.4226835966110229,72.875,3.88671875,7,4,2.755859375,0.7356339358990112,0.9454295203047108,0.3312937593505176,0.2227417230606079,0.0914133191108703
5,val (no noise),0.5247502326965332,66.3125,4.68359375,5,4,3.193359375,0.7746203693026388,0.92493425348342,0.3754349958842858,0.1736455708742141,0.0958637967705726
6,val (no noise),0.5251108407974243,67.3125,4.68359375,7,5,3.154296875,0.7621592670381523,0.9422349382836795,0.367067889974916,0.1689615547657013,0.072090707719326
7,val (no noise),0.5173932909965515,67.25,4.68359375,5,4,3.30859375,0.7746203693026388,0.9459916015426292,0.3750671481701133,0.1438654959201812,0.0958637967705726
8,val (no noise),0.519438624382019,66.0,4.68359375,5,4,3.30859375,0.7746203693026388,0.9485188995938088,0.3750671481701133,0.1438654959201812,0.0958637967705726
9,val (no noise),1.0401283502578735,40.4375,3.455078125,2,2,2.455078125,0.8995637162085043,0.9184666683593392,0.2959614332401824,0.9974201917648317,0.9974202513694764
10,val (no noise),1.0434967279434204,37.5,3.455078125,2,2,2.455078125,0.8995637162085043,0.926080979656726,0.2959614332401824,0.9974201917648317,0.9974202513694764
