epoch,phase,loss,accuracy,length,lexicon_size,actual_vocab_size,max_rep,redund_msg,alignment,top_sim,pos_dis,bos_dis
1,train,0.8152866363525391,60.34375,2.017578125,93482,10,0.98828125,,,,,
2,train,0.6649877429008484,65.0,2.046875,93333,8,1.0458984375,,,,,
3,train,0.6779966950416565,63.90625,2.048828125,93412,8,1.0341796875,,,,,
4,train,0.6572160720825195,65.125,2.046875,93293,7,1.044921875,,,,,
5,train,0.6469590067863464,65.25,2.048828125,93236,6,1.0478515625,,,,,
6,train,0.6444985866546631,65.375,2.05078125,93177,6,1.0517578125,,,,,
7,train,0.7660650610923767,59.375,1.974609375,93675,6,0.974609375,,,,,
8,train,1.1719757318496704,37.09375,1.6962890625,95432,2,0.69677734375,,,,,
9,train,1.594600796699524,20.875,1.03125,99787,3,0.030914306640625,,,,,
10,train,1.6110609769821167,19.96875,1.0,100000,1,0.0,,,,,
1,val,0.799147367477417,61.78125,2.052734375,11,5,1.0380859375,0.7030802567385142,0.9128912479385064,0.2391943899812041,0.0106528457254171,0.0152340531349182
2,val,0.7074993252754211,62.8125,2.1015625,9,5,1.1005859375,0.7050165553705798,0.849781445621589,0.2372794247175467,0.0023560889530926,0.0021963641047477
3,val,0.6580819487571716,63.0,2.041015625,11,6,1.041015625,0.6868965793482879,0.8735594096365412,0.2093311693140037,0.0048611732199788,0.0043676486238837
4,val,0.6272518634796143,66.625,2.06640625,12,6,1.064453125,0.6833880058647164,0.9136856009755536,0.2202653275253936,0.001847828621976,0.0017452880274504
5,val,0.6405457854270935,66.3125,2.07421875,11,6,1.07421875,0.6854310252060125,0.9338745258432268,0.2125293678440292,0.0038932878524065,0.0043979790061712
6,val,0.6051068305969238,67.125,2.06640625,11,6,1.06640625,0.6830582879245353,0.926292805500324,0.2349187732288235,0.0002990265784319,0.0043859491124749
7,val,1.1797714233398438,38.21875,1.7119140625,3,2,0.7119140625,0.8560120373773732,0.9361322423217884,0.2264302771786648,0.5735509395599365,0.5211009979248047
8,val,1.20653235912323,37.5,1.6650390625,3,2,0.66552734375,0.8563260707320458,0.948127920111121,0.223276924721191,0.5382696390151978,0.5006484985351562
9,val,1.610920786857605,19.046875,1.0,1,1,0.0,1.0,0.554768526029592,-0.0547495252281364,,
10,val,1.6106555461883545,20.859375,1.0,1,1,0.0,1.0,0.4963600846826644,-0.0547495252281364,,
1,val (no noise),0.7081852555274963,66.5625,2.541015625,7,5,1.5078125,0.7621339375226863,0.9128912479385064,0.3705000932787362,0.010298847220838,0.0117971273139119
2,val (no noise),0.5853145718574524,65.4375,2.541015625,5,5,1.5400390625,0.7725967841982444,0.849781445621589,0.3467933425683522,0.0,0.0029373704455792
3,val (no noise),0.4884856641292572,68.75,2.541015625,6,6,1.5400390625,0.7491827450921216,0.8735594096365412,0.3648472517736023,0.0,0.0057330010458827
4,val (no noise),0.4808571934700012,72.1875,2.541015625,7,6,1.537109375,0.7471185520931531,0.9136856009755536,0.3649375391986585,0.0,0.0050757913850247
5,val (no noise),0.477956622838974,71.6875,2.541015625,6,6,1.5400390625,0.7491827450921216,0.9338745258432268,0.3648472517736023,0.0,0.0057330010458827
6,val (no noise),0.4805232286453247,70.25,2.541015625,6,6,1.5400390625,0.7491827450921216,0.926292805500324,0.3648472517736023,0.0,0.0057330010458827
7,val (no noise),1.085747003555298,38.71875,2.00390625,2,2,1.00390625,0.8995410337186523,0.9361322423217884,0.3028638514381367,0.9961947798728944,0.9961947798728944
8,val (no noise),1.0714200735092163,40.03125,2.00390625,2,2,1.00390625,0.8995410337186523,0.948127920111121,0.3028638514381367,0.9961947798728944,0.9961947798728944
9,val (no noise),1.610920786857605,19.046875,1.0,1,1,0.0,1.0,0.554768526029592,-0.0547495252281364,,
10,val (no noise),1.6106555461883545,20.859375,1.0,1,1,0.0,1.0,0.4963600846826644,-0.0547495252281364,,
