epoch,phase,loss,accuracy,length,lexicon_size,actual_vocab_size,max_rep,redund_msg,alignment,top_sim,pos_dis,bos_dis
1,train,0.7682316899299622,63.4375,3.513671875,100000,10,1.5927734375,,,,,
2,train,0.5065249800682068,74.75,4.4296875,100000,10,2.201171875,,,,,
3,train,0.609173059463501,69.875,5.5234375,100000,10,2.75390625,,,,,
4,train,0.422727882862091,77.875,4.4453125,100000,10,2.1484375,,,,,
5,train,0.345347136259079,80.6875,4.34765625,100000,10,2.06640625,,,,,
6,train,0.4519786238670349,75.0,3.802734375,100000,10,1.8505859375,,,,,
7,train,0.4460854232311249,73.3125,3.70703125,100000,10,1.908203125,,,,,
8,train,0.5557452440261841,67.4375,3.466796875,100000,10,1.763671875,,,,,
9,train,0.4748472571372986,71.5,3.1640625,100000,10,1.56640625,,,,,
10,train,0.5087066292762756,70.0625,3.43359375,100000,10,1.72265625,,,,,
1,val,0.4314723312854767,79.9375,4.15234375,431,10,2.037109375,0.2893073052400685,0.8301528309789727,0.2672579055011718,0.2342581003904342,0.0938752591609954
2,val,0.7306427359580994,63.8125,6.0,644,10,3.10546875,0.1224135440729934,0.8049963072548605,0.2690642594529628,0.0845322236418724,0.0497594103217124
3,val,0.4503730833530426,77.4375,4.56640625,472,10,2.232421875,0.2656580096257983,0.8485334306072561,0.2943928412084721,0.1091905683279037,0.0448157116770744
4,val,0.352618396282196,81.4375,4.45703125,483,10,2.158203125,0.2519070000078502,0.8787316672160773,0.2675561252199021,0.1497772634029388,0.0578487105667591
5,val,0.3073830008506775,82.9375,4.4140625,477,10,2.12109375,0.2509262079191463,0.9366938233500284,0.2626332223825737,0.1543760299682617,0.0556806400418281
6,val,0.5627208352088928,66.5625,3.53125,312,10,1.7958984375,0.3891019190605619,0.9235463323751572,0.2704546282380439,0.1891656816005706,0.0670991688966751
7,val,0.4160486757755279,74.6875,3.853515625,392,10,2.046875,0.3528664014505712,0.9537247602897432,0.2648276097380282,0.133915513753891,0.0364292748272419
8,val,0.6268365383148193,66.25,3.060546875,266,10,1.4697265625,0.4656874074095778,0.8895965743786786,0.2318047035031634,0.1615379899740219,0.0770999863743782
9,val,0.4605055749416351,70.875,2.982421875,238,10,1.451171875,0.4659251790781586,0.919336326663182,0.2146449836635385,0.122017465531826,0.0579123646020889
10,val,0.4552921056747436,71.875,3.712890625,312,10,1.966796875,0.382703151455949,0.8776520846895167,0.2567314670862978,0.0855263844132423,0.0364799536764621
1,val (no noise),0.3415457904338836,84.1875,4.15234375,16,5,2.6875,0.6311184408254212,0.8301528309789727,0.3526254652529855,0.2482042759656906,0.1325834989547729
2,val (no noise),0.5546861886978149,72.375,6.0,9,5,4.2890625,0.7276904246836675,0.8049963072548605,0.3772153507117321,0.3022136688232422,0.2292362451553344
3,val (no noise),0.3154028058052063,80.3125,4.56640625,12,5,2.958984375,0.6614729486482918,0.8485334306072561,0.3792864530947024,0.0956514403223991,0.1076988652348518
4,val (no noise),0.279391884803772,84.5625,4.45703125,12,5,2.830078125,0.6523111836736903,0.8787316672160773,0.343817887996886,0.1791947782039642,0.1126284748315811
5,val (no noise),0.2616347372531891,84.0,4.4140625,13,5,2.8203125,0.6467711971296767,0.9366938233500284,0.3318606135263094,0.1877299547195434,0.1069501042366027
6,val (no noise),0.5454486608505249,67.25,3.53125,8,4,2.494140625,0.731256836168354,0.9235463323751572,0.359922023028721,0.4139286875724792,0.1939822435379028
7,val (no noise),0.3972189426422119,74.375,3.853515625,8,4,2.853515625,0.7119505354225646,0.9537247602897432,0.3038350141314929,0.2546194493770599,0.0925548076629638
8,val (no noise),0.6031485199928284,67.75,3.060546875,10,4,1.9638671875,0.7295586141093974,0.8895965743786786,0.2988965250578912,0.2760592699050903,0.1389566957950592
9,val (no noise),0.4587923586368561,70.25,2.982421875,8,4,1.9091796875,0.7306039274987457,0.919336326663182,0.2883141280791989,0.2444775402545929,0.1400872319936752
10,val (no noise),0.4086027145385742,74.625,3.712890625,8,5,2.640625,0.7134419219535244,0.8776520846895167,0.3058511291006665,0.2161118239164352,0.1131706610321998
