epoch,phase,loss,accuracy,length,lexicon_size,actual_vocab_size,max_rep,redund_msg,alignment,top_sim,pos_dis,bos_dis
1,train,0.6752550601959229,67.6875,2.36328125,96498,11,1.0283203125,,,,,
2,train,0.3862334787845611,80.4375,2.708984375,95394,10,1.205078125,,,,,
3,train,0.4567391276359558,76.1875,2.900390625,94271,11,1.310546875,,,,,
4,train,0.4414368867874145,75.875,3.0,93788,9,1.3701171875,,,,,
5,train,0.451210469007492,75.4375,3.0,93658,8,1.3662109375,,,,,
6,train,0.4283201694488525,76.0625,3.0,93648,9,1.375,,,,,
7,train,0.5561774373054504,70.25,3.0,93745,8,1.3193359375,,,,,
8,train,0.5465982556343079,70.25,3.0,93793,8,1.3720703125,,,,,
9,train,0.5019326210021973,71.5625,3.0,93657,10,1.39453125,,,,,
10,train,0.4290814697742462,74.875,3.0,93842,8,1.3642578125,,,,,
1,val,0.3972011208534241,81.75,2.484375,31,8,1.103515625,0.5422446256018041,0.9287728799680184,0.2406804560696982,0.1213165521621704,0.0817206874489784
2,val,0.3859872221946716,78.125,2.796875,35,8,1.212890625,0.5082322684690264,0.932464438595062,0.2433931217834153,0.1230421960353851,0.0952841490507125
3,val,0.4532662630081177,75.125,3.0,27,8,1.3466796875,0.5408204955286275,0.949464779069056,0.2541555290020164,0.1307877153158188,0.1011832952499389
4,val,0.4514511227607727,74.5,3.0,28,8,1.3642578125,0.5345872793858543,0.93798896351154,0.2461279897495284,0.1086565926671028,0.0926182493567466
5,val,0.4522236585617065,75.9375,3.0,27,8,1.3798828125,0.5375971168842879,0.9131370756423892,0.2413117584617875,0.1119300052523613,0.0989853516221046
6,val,0.4689939618110657,73.6875,3.0,27,8,1.396484375,0.5399161764318492,0.8951950311492514,0.2327466914331817,0.1270980536937713,0.1140796169638633
7,val,0.572449266910553,69.9375,3.0,21,7,1.330078125,0.5747618930833813,0.8796805417906803,0.2259482994216028,0.159584105014801,0.1173667013645172
8,val,0.6694903373718262,65.4375,3.0,17,6,1.3896484375,0.600173368392881,0.8768559017432529,0.2214650733882731,0.1977498233318328,0.1362427771091461
9,val,0.4311880469322204,74.0,3.0,26,8,1.369140625,0.5459077144675598,0.9259268354359976,0.2436052972713036,0.0928776562213897,0.0840476602315902
10,val,0.4366757571697235,74.375,3.0,27,8,1.380859375,0.5483154182979537,0.8913847546424358,0.2303590952291134,0.08681021630764,0.0793840363621711
1,val (no noise),0.2849689126014709,87.0,2.484375,17,7,1.2236328125,0.6154166073712064,0.9287728799680184,0.3124616309621591,0.1387493014335632,0.0693148821592331
2,val (no noise),0.2053845673799514,88.0,2.796875,21,7,1.33203125,0.5839513915771057,0.932464438595062,0.3594727249330238,0.1580709964036941,0.1245053112506866
3,val (no noise),0.270412802696228,84.1875,3.0,14,7,1.509765625,0.6357260166813281,0.949464779069056,0.4048542230791263,0.1845653802156448,0.1277729272842407
4,val (no noise),0.2464204579591751,85.875,3.0,15,7,1.521484375,0.6262922889933752,0.93798896351154,0.3982683179489171,0.1607643663883209,0.1141815185546875
5,val (no noise),0.2419299483299255,85.6875,3.0,14,7,1.5498046875,0.6316813812386748,0.9131370756423892,0.398445663803508,0.1604021042585373,0.1223341599106788
6,val (no noise),0.2766222357749939,84.0625,3.0,14,7,1.5869140625,0.6345728397948429,0.8951950311492514,0.3851638519811122,0.1866745948791504,0.1348094493150711
7,val (no noise),0.3516181409358978,80.125,3.0,10,6,1.498046875,0.6775612502750772,0.8796805417906803,0.342370344634513,0.2413691878318786,0.1286745071411132
8,val (no noise),0.4344933331012726,76.625,3.0,8,5,1.619140625,0.7091965123085159,0.8768559017432529,0.3401314605876261,0.3152216672897339,0.2025153934955597
9,val (no noise),0.2451579421758651,83.875,3.0,13,7,1.5537109375,0.6487281120519706,0.9259268354359976,0.3926553019813426,0.1352647691965103,0.0889084115624427
10,val (no noise),0.2434885948896408,83.875,3.0,14,7,1.5439453125,0.6440352047671236,0.8913847546424358,0.3936981720012488,0.1347301453351974,0.0978960171341896
