epoch,phase,loss,accuracy,length,lexicon_size,actual_vocab_size,max_rep,redund_msg,alignment,top_sim,pos_dis,bos_dis
1,train,0.6353203058242798,68.5,3.88671875,100000,10,2.513671875,,,,,
2,train,0.3277314901351928,81.5,4.1484375,100000,10,2.767578125,,,,,
3,train,0.287523478269577,83.0,4.15234375,100000,10,2.66796875,,,,,
4,train,0.2874529361724853,84.125,4.53125,99998,10,2.87890625,,,,,
5,train,0.3721441030502319,80.3125,4.7578125,100000,10,2.97265625,,,,,
6,train,0.253675639629364,85.4375,4.5234375,100000,8,2.59765625,,,,,
7,train,0.2366662174463272,86.6875,4.671875,99999,8,2.794921875,,,,,
8,train,0.2250045537948608,86.75,4.5546875,100000,8,2.748046875,,,,,
9,train,0.3817377090454101,79.375,3.892578125,100000,9,2.21875,,,,,
10,train,0.430798590183258,75.75,3.55078125,100000,7,2.06640625,,,,,
1,val,0.3752210736274719,80.5625,4.19921875,42,8,2.98828125,0.5625855524052904,0.9140762268251116,0.3137556975745699,0.1029434651136398,0.0189760345965623
2,val,0.2908203303813934,83.5625,4.2109375,58,8,2.609375,0.527214697050167,0.9055347797659956,0.2915133352976519,0.0692914426326751,0.0312914513051509
3,val,0.2874185144901275,80.9375,4.2109375,53,8,2.732421875,0.5355534233829524,0.9278151093609628,0.29319337794216,0.0547813959419727,0.0175547394901514
4,val,0.2323938459157943,88.0,4.47265625,52,7,2.873046875,0.5019094552801047,0.8781040627639837,0.315315193277386,0.0863689705729484,0.0583928264677524
5,val,0.2911738753318786,83.1875,4.39453125,59,5,2.48046875,0.521686799562715,0.920736051456442,0.2888805444439685,0.0502860732376575,0.0111516984179615
6,val,0.2353820502758026,86.8125,4.6171875,70,6,2.734375,0.4741224012045419,0.9233966644894024,0.2953955764686674,0.0853312164545059,0.0772207900881767
7,val,0.2047930210828781,87.625,4.8046875,63,7,2.787109375,0.4749651763595286,0.889664635909504,0.3400909686843264,0.1135440096259117,0.0878026261925697
8,val,0.2186963707208633,86.8125,4.5390625,60,7,2.7265625,0.4887047217394252,0.9086661904435018,0.326404411569043,0.1561139225959777,0.046158879995346
9,val,0.6238242983818054,62.1875,2.876953125,22,6,1.3740234375,0.688615097131508,0.8445786138843447,0.2325404151491562,0.1678300201892852,0.140111818909645
10,val,0.3169106245040893,81.125,3.88671875,48,7,2.388671875,0.554817166550098,0.9175286460870165,0.2983460588554675,0.0645772963762283,0.0463206283748149
1,val (no noise),0.3205428421497345,83.375,4.55859375,15,8,3.32421875,0.6399372258269826,0.9140762268251116,0.3837371424686067,0.1302743256092071,0.0124348131939768
2,val (no noise),0.2445710599422454,85.3125,4.55859375,17,8,2.892578125,0.6147648036486282,0.9055347797659956,0.3609347010380838,0.0634435340762138,0.0156942419707775
3,val (no noise),0.2603053748607635,82.375,4.55859375,15,8,3.015625,0.6267193715568384,0.9278151093609628,0.3698308006614769,0.0621879510581493,0.0253842137753963
4,val (no noise),0.1917519718408584,89.0,4.87109375,15,7,3.193359375,0.6099028868498693,0.8781040627639837,0.3794970580370966,0.1119863018393516,0.0430368371307849
5,val (no noise),0.2566673755645752,85.8125,4.734375,14,5,2.716796875,0.6276530332827781,0.920736051456442,0.3330915160454415,0.0743393450975418,0.0103747025132179
6,val (no noise),0.1987167596817016,87.6875,5.05859375,16,6,3.029296875,0.6070776941239531,0.9233966644894024,0.3336543535856747,0.1232971176505088,0.0697368383407592
7,val (no noise),0.1749996840953827,88.5,5.21484375,16,7,3.04296875,0.5986625409014611,0.889664635909504,0.3938711691134233,0.13736492395401,0.0693064406514167
8,val (no noise),0.1921197026968002,87.5,4.9296875,16,7,3.00390625,0.6049117224551639,0.9086661904435018,0.3679507057819236,0.1771064102649688,0.0565481148660182
9,val (no noise),0.5756140351295471,64.4375,3.083984375,7,6,1.4912109375,0.7485937238259666,0.8445786138843447,0.2593137299570208,0.2190751582384109,0.1639641672372818
10,val (no noise),0.2844001352787018,80.9375,4.2265625,13,7,2.671875,0.6497346180386371,0.9175286460870165,0.3644940276896836,0.0965102463960647,0.0363508947193622
