phase,loss,accuracy,length,lexicon_size,actual_vocab_size,max_rep,redund_msg,alignment,top_sim,pos_dis,bos_dis
train,0.5063206553459167,77.6875,3.50390625,99992,11,1.7294921875,,,,,
train,0.25122880935668945,89.25,3.65625,99992,9,1.8525390625,,,,,
train,0.22054491937160492,90.1875,3.65234375,99985,10,1.9072265625,,,,,
train,0.2971170246601105,87.0625,3.53515625,99995,10,1.779296875,,,,,
train,0.22531656920909882,90.25,3.4765625,99992,11,1.607421875,,,,,
train,0.1782839447259903,92.0,3.611328125,99993,9,1.6201171875,,,,,
train,0.16807974874973297,92.375,3.572265625,99991,11,1.642578125,,,,,
train,0.18426361680030823,91.8125,3.591796875,99992,10,1.583984375,,,,,
train,0.1534966230392456,92.9375,3.62890625,99990,10,1.595703125,,,,,
train,0.1549796760082245,92.8125,3.529296875,99990,10,1.6083984375,,,,,
val,0.3049803078174591,86.1875,3.865234375,84,9,1.9326171875,0.4704405434032559,0.9296983728986472,0.3781928560585655,0.10389796644449234,0.0818866416811943
val,0.2286509871482849,88.625,3.666015625,77,9,1.900390625,0.45436076570181194,0.907154384728728,0.3680162854876873,0.08638694882392883,0.07234077900648117
val,0.20354846119880676,89.625,3.630859375,83,9,1.9365234375,0.4497123265981756,0.9186417133801987,0.36653542202020833,0.07257886976003647,0.06919802725315094
val,0.34487876296043396,84.5,3.228515625,73,8,1.431640625,0.4779205505475077,0.9338084951674324,0.3091698145874639,0.10279015451669693,0.07555974274873734
val,0.20684778690338135,90.75,3.591796875,95,9,1.630859375,0.4243398166932242,0.9396651476576978,0.3827248415004778,0.07629285752773285,0.11125379800796509
val,0.15735647082328796,93.875,3.6171875,103,9,1.6611328125,0.4024390779190923,0.9576362752700518,0.37511295106740844,0.08146723359823227,0.08442248404026031
val,0.1506878286600113,92.0625,3.5625,106,9,1.6572265625,0.4015085997041542,0.9519701340183963,0.36402784581008185,0.07594570517539978,0.08044994622468948
val,0.20508581399917603,89.4375,3.443359375,103,10,1.4296875,0.42792062851121637,0.929293471913401,0.37374889159845776,0.06292536854743958,0.13564296066761017
val,0.1456298977136612,93.125,3.771484375,120,10,1.5927734375,0.3946278985084577,0.9497145757059096,0.38358655178996054,0.11585193872451782,0.0811503529548645
val,0.12337497621774673,94.0625,3.5546875,103,10,1.6328125,0.4079292572307939,0.9291925841600064,0.3686782388685598,0.08123520016670227,0.07983312010765076
val (no noise),0.2879546284675598,87.0,3.865234375,31,8,2.01953125,0.5400216766772872,0.9296983728986472,0.3914707891517148,0.11707668751478195,0.09263736754655838
val (no noise),0.21877434849739075,88.9375,3.666015625,31,8,1.9755859375,0.5153870449400567,0.907154384728728,0.37958659802461653,0.09605851024389267,0.08312749862670898
val (no noise),0.19062402844429016,90.625,3.630859375,32,8,2.0234375,0.5098491252733987,0.9186417133801987,0.37672654688484314,0.07962816208600998,0.07814871519804001
val (no noise),0.3059505820274353,86.8125,3.228515625,34,7,1.478515625,0.5313887605843741,0.9338084951674324,0.3234722350498,0.10879801958799362,0.0882214680314064
val (no noise),0.16405901312828064,92.25,3.591796875,47,8,1.6865234375,0.48040895893192703,0.9396651476576978,0.40173104636568385,0.08296184986829758,0.12890420854091644
val (no noise),0.12819033861160278,94.6875,3.6171875,48,8,1.7255859375,0.460027473081278,0.9576362752700518,0.39469087660690805,0.09159431606531143,0.09517514705657959
val (no noise),0.13039015233516693,93.4375,3.5625,51,8,1.73046875,0.459777713562717,0.9519701340183963,0.3830739183311134,0.08370796591043472,0.09088651090860367
val (no noise),0.1828289031982422,90.5,3.443359375,47,9,1.45703125,0.47910050843186036,0.929293471913401,0.38941691836544784,0.06382858008146286,0.15948981046676636
val (no noise),0.1215481162071228,94.375,3.771484375,52,9,1.6552734375,0.45896780460827735,0.9497145757059096,0.40283001151807496,0.12930913269519806,0.09436965733766556
val (no noise),0.10655441880226135,94.9375,3.5546875,51,9,1.6865234375,0.4626882082502576,0.9291925841600064,0.3898267206132857,0.09523504972457886,0.08936465531587601
