phase,loss,accuracy,length,lexicon_size,actual_vocab_size,max_rep,redund_msg,alignment,top_sim,pos_dis,bos_dis
train,0.5738034844398499,71.5,3.14453125,99707,10,1.6298828125,,,,,
train,0.3936540484428406,77.1875,3.185546875,99715,10,1.6953125,,,,,
train,0.384845495223999,77.0625,3.1875,99695,10,1.697265625,,,,,
train,0.3907298147678375,76.8125,3.19140625,99677,10,1.6982421875,,,,,
train,0.3698953092098236,77.5,3.185546875,99718,10,1.7001953125,,,,,
train,0.3828888535499573,77.0625,3.185546875,99722,10,1.6943359375,,,,,
train,0.3676708936691284,77.25,3.185546875,99701,10,1.6953125,,,,,
train,0.36534541845321655,77.375,3.185546875,99671,10,1.6982421875,,,,,
train,0.40804746747016907,75.6875,3.12890625,99688,10,1.626953125,,,,,
train,0.3706762194633484,76.75,3.123046875,99686,10,1.66015625,,,,,
val,0.39533939957618713,77.8125,3.17578125,227,10,1.6708984375,0.392306466963083,0.936270261126676,0.2518913664718755,0.1289830356836319,0.013232816010713577
val,0.4132952392101288,76.9375,3.17578125,211,10,1.7099609375,0.4103144052151084,0.9476406652550374,0.2501878920995189,0.1362026333808899,0.008970936760306358
val,0.3916490077972412,76.8125,3.185546875,205,10,1.71484375,0.40865691780331104,0.9158884862356416,0.24522324209459262,0.12537068128585815,0.011226896196603775
val,0.45283785462379456,74.375,3.177734375,203,10,1.7041015625,0.405874882989527,0.8873205781730251,0.24290281431531774,0.13013529777526855,0.008511621505022049
val,0.36350181698799133,78.0,3.17578125,214,10,1.69140625,0.39925523489321013,0.9016942175260888,0.2427051729504328,0.12614957988262177,0.012832350097596645
val,0.3704359829425812,77.1875,3.17578125,205,10,1.701171875,0.4068222562590381,0.9383031302351373,0.24951584356526826,0.13042838871479034,0.006923002190887928
val,0.3696267306804657,79.0625,3.17578125,221,10,1.681640625,0.3942104776180192,0.929422614288987,0.251115664789314,0.13002325594425201,0.011942226439714432
val,0.38201597332954407,77.5,3.17578125,223,10,1.6787109375,0.3942239361953229,0.9328802735946522,0.24332953725544212,0.13448373973369598,0.014212410897016525
val,0.3640783131122589,77.75,3.123046875,209,10,1.650390625,0.4109034458626323,0.9105470809177533,0.24542379374249718,0.11981919407844543,0.01516394130885601
val,0.3682595193386078,77.125,3.123046875,205,10,1.6669921875,0.4204224021964582,0.9172194834281495,0.25040146747863307,0.11784914880990982,0.014901810325682163
val (no noise),0.3181407153606415,81.625,3.17578125,9,5,2.17578125,0.6871059171900087,0.936270261126676,0.292837463095651,0.10984659940004349,0.0020272862166166306
val (no noise),0.30996081233024597,79.625,3.17578125,9,5,2.17578125,0.6871059171900087,0.9476406652550374,0.292837463095651,0.10984659940004349,0.0020272862166166306
val (no noise),0.309129536151886,80.625,3.185546875,9,5,2.185546875,0.6868692360304708,0.9158884862356416,0.29241696664291666,0.1075756847858429,0.0020255455747246742
val (no noise),0.36198297142982483,77.5,3.177734375,9,5,2.177734375,0.6870757086944742,0.8873205781730251,0.2899604982586778,0.10930776596069336,0.002027252921834588
val (no noise),0.3027361035346985,79.75,3.17578125,9,5,2.17578125,0.6871059171900087,0.9016942175260888,0.292837463095651,0.10984659940004349,0.0020272862166166306
val (no noise),0.3057403266429901,79.3125,3.17578125,9,5,2.17578125,0.6871059171900087,0.9383031302351373,0.292837463095651,0.10984659940004349,0.0020272862166166306
val (no noise),0.3020878732204437,81.25,3.17578125,9,5,2.17578125,0.6871059171900087,0.929422614288987,0.292837463095651,0.10984659940004349,0.0020272862166166306
val (no noise),0.3047167658805847,80.0625,3.17578125,9,5,2.17578125,0.6871059171900087,0.9328802735946522,0.292837463095651,0.10984659940004349,0.0020272862166166306
val (no noise),0.3169305920600891,79.9375,3.123046875,8,5,2.123046875,0.6994267540964514,0.9105470809177533,0.29156129363920064,0.11956872791051865,0.002128151012584567
val (no noise),0.31314873695373535,79.625,3.123046875,8,5,2.123046875,0.6994267540964514,0.9172194834281495,0.29156129363920064,0.11956872791051865,0.002128151012584567
