phase,loss,accuracy,length,lexicon_size,actual_vocab_size,max_rep,redund_msg,alignment,top_sim,pos_dis,bos_dis
train,0.7797785997390747,57.28125,3.20703125,100000,10,1.9228515625,,,,,
train,0.3759527802467346,76.875,3.595703125,100000,10,2.150390625,,,,,
train,0.3289635181427002,79.625,3.455078125,100000,10,2.005859375,,,,,
train,0.3185688555240631,80.1875,3.541015625,100000,10,2.04296875,,,,,
train,0.3153502643108368,80.3125,3.404296875,100000,10,1.908203125,,,,,
train,0.3042159378528595,80.375,3.26171875,100000,10,1.7861328125,,,,,
train,0.2868892252445221,83.0,3.443359375,100000,10,1.9033203125,,,,,
train,0.35039985179901123,81.4375,3.029296875,100000,10,1.615234375,,,,,
train,0.3406665325164795,81.5625,3.541015625,100000,10,2.162109375,,,,,
train,0.21329329907894135,87.25,4.00390625,100000,10,2.478515625,,,,,
val,0.4096514880657196,75.1875,3.5,152,10,2.12890625,0.5473851761398054,0.861328447916633,0.33256912914158443,0.0768965557217598,0.01699134148657322
val,0.3194326162338257,80.75,3.66015625,182,10,2.185546875,0.5198824118059829,0.8841451023631461,0.3458594142957447,0.11580631881952286,0.030967004597187042
val,0.30276280641555786,80.875,3.41015625,172,10,1.92578125,0.5078407899968838,0.8987338000977437,0.31801595117987574,0.08700913190841675,0.0338609516620636
val,0.2858946919441223,83.0625,3.59765625,178,10,2.109375,0.5113413138772265,0.8866800733803879,0.333514720474803,0.11704733222723007,0.02649022825062275
val,0.29499390721321106,81.375,3.2890625,161,10,1.7861328125,0.529234084641467,0.9012971782132098,0.3218414680675743,0.09156191349029541,0.01784577965736389
val,0.29366379976272583,79.3125,3.2890625,176,10,1.787109375,0.5119244134914486,0.9079925769601633,0.3208124270775248,0.09102420508861542,0.028477251529693604
val,0.21524545550346375,86.3125,3.525390625,177,10,1.908203125,0.48573864936961586,0.9213301724426752,0.3686859948194854,0.06715238839387894,0.06328338384628296
val,0.3346056044101715,82.875,2.869140625,114,10,1.5791015625,0.519599073917979,0.9066031148700235,0.3169049686587845,0.02906915172934532,0.03946945443749428
val,0.24139155447483063,86.3125,4.046875,202,10,2.60546875,0.43656744061157615,0.9188980595015583,0.3348236383437559,0.05625647306442261,0.0305794570595026
val,0.19526991248130798,86.8125,3.865234375,208,10,2.318359375,0.42467195446301653,0.9362071941693157,0.3120782730823867,0.06780710816383362,0.02154209464788437
val (no noise),0.399410218000412,75.1875,3.5,9,4,2.359375,0.7053290596640798,0.861328447916633,0.3417386062065434,0.08203638345003128,0.0024301407393068075
val (no noise),0.3083838224411011,81.4375,3.66015625,11,5,2.3984375,0.6723492476020277,0.8841451023631461,0.3593792513252993,0.11160781234502792,0.009184647351503372
val (no noise),0.2840927839279175,81.125,3.41015625,12,6,2.130859375,0.6596957194122173,0.8987338000977437,0.32927867271382344,0.07978670299053192,0.011597232893109322
val (no noise),0.27279192209243774,82.875,3.59765625,12,6,2.31640625,0.6596957194122173,0.8866800733803879,0.3418278495956795,0.10867373645305634,0.026079852133989334
val (no noise),0.28240326046943665,81.75,3.2890625,13,6,1.94140625,0.6571797485644033,0.9012971782132098,0.3366661050146348,0.07656417042016983,0.0034237918443977833
val (no noise),0.2822164297103882,80.0625,3.2890625,14,6,1.9599609375,0.6492744896016385,0.9079925769601633,0.3356696761277001,0.07603423297405243,0.003320923540741205
val (no noise),0.1970663070678711,86.375,3.525390625,15,5,2.056640625,0.6211182904532067,0.9213301724426752,0.39011221720838135,0.058821797370910645,0.09923401474952698
val (no noise),0.2895388901233673,84.6875,2.869140625,15,5,1.7294921875,0.6347239361471763,0.9066031148700235,0.33903364461375635,0.039071325212717056,0.07075934112071991
val (no noise),0.21462588012218475,87.375,4.046875,16,5,2.8671875,0.6094207466995487,0.9188980595015583,0.35549607615100665,0.07441073656082153,0.07250229269266129
val (no noise),0.15633346140384674,88.9375,3.865234375,16,5,2.556640625,0.5993145522634369,0.9362071941693157,0.33805495966417204,0.09068834036588669,0.026674548164010048
