epoch,phase,loss,accuracy,length,lexicon_size,actual_vocab_size,max_rep,redund_msg,alignment,top_sim,pos_dis,bos_dis
1,train,0.686589777469635,68.625,2.36328125,98291,10,1.197265625,,,,,
2,train,0.2936036884784698,83.75,2.697265625,97664,10,1.466796875,,,,,
3,train,0.2613149285316467,85.0,2.701171875,97798,10,1.453125,,,,,
4,train,0.2598980367183685,85.1875,2.69921875,97716,10,1.4326171875,,,,,
5,train,0.2560409307479858,85.3125,2.69921875,97730,10,1.4365234375,,,,,
6,train,0.253774493932724,85.125,2.701171875,97787,10,1.427734375,,,,,
7,train,0.3430733978748321,80.9375,2.701171875,97730,10,1.400390625,,,,,
8,train,0.2783309817314148,84.3125,2.697265625,97769,10,1.3935546875,,,,,
9,train,0.2603695392608642,84.625,2.69921875,97779,10,1.4033203125,,,,,
10,train,0.2720634639263153,84.0625,2.69921875,97707,10,1.39453125,,,,,
1,val,0.3479420840740204,83.5625,2.70703125,25,9,1.4462890625,0.5510353858354085,0.9292190185743484,0.2969875439001039,0.0077322525903582,0.0318403504788875
2,val,0.2734090983867645,83.25,2.685546875,26,10,1.4443359375,0.5411036513492227,0.9376666062933026,0.2812026013558294,0.0175154656171798,0.0170163139700889
3,val,0.2640304863452911,84.25,2.705078125,27,10,1.3994140625,0.5322190272804797,0.9281534142164788,0.2778693656074823,0.0033450531773269,0.0217012017965316
4,val,0.2493446618318557,85.5,2.6953125,27,10,1.3876953125,0.5309438992250792,0.9332307068599432,0.2804269270456686,0.0060219853185117,0.0215630549937486
5,val,0.2548998296260834,86.3125,2.69921875,26,10,1.400390625,0.5342270468972495,0.9423328299643144,0.28524305635386,0.017897417768836,0.0203615464270114
6,val,0.2553623020648956,85.375,2.677734375,26,10,1.3837890625,0.532793376968054,0.9460545442113514,0.2674547188389889,0.0154474163427948,0.0224281698465347
7,val,0.3636929094791412,80.125,2.73046875,30,10,1.37890625,0.5375968777888755,0.9210888282006486,0.2749429127095075,0.0562901683151721,0.0452697575092315
8,val,0.2503459751605987,85.0,2.693359375,27,10,1.3984375,0.5324014933837988,0.9490694733288476,0.2848513885465675,0.020333282649517,0.0220659337937831
9,val,0.2195512503385543,86.8125,2.728515625,26,10,1.412109375,0.5354297028788255,0.9483589332228722,0.2860930866466445,0.0374050289392471,0.0217471458017826
10,val,0.243524432182312,84.5625,2.71484375,26,10,1.396484375,0.53522573138101,0.942485756399365,0.2909324742663816,0.0226360708475112,0.0229775123298168
1,val (no noise),0.2521384060382843,88.125,3.0,16,9,1.646484375,0.6148117082026936,0.9292190185743484,0.3827900560839066,0.0137137342244386,0.0329044759273529
2,val (no noise),0.1798670440912246,88.125,3.0,16,10,1.6552734375,0.6087171374974141,0.9376666062933026,0.3758801136035835,0.0195528026670217,0.0172039940953254
3,val (no noise),0.158326968550682,89.4375,3.0,17,10,1.5830078125,0.596835792214869,0.9281534142164788,0.3694523389824232,0.0015764962881803,0.02293705008924
4,val (no noise),0.1510650962591171,89.5,3.0,17,10,1.58203125,0.5965294866047264,0.9332307068599432,0.3705934238122975,0.0044312686659395,0.0229385215789079
5,val (no noise),0.1520724445581436,90.25,3.0,16,10,1.58203125,0.5991929036907814,0.9423328299643144,0.3797520332090312,0.0290911681950092,0.022747466340661
6,val (no noise),0.1479418873786926,90.3125,3.0,16,10,1.58203125,0.5991929036907814,0.9460545442113514,0.3643712087754798,0.0210815984755754,0.0229310393333435
7,val (no noise),0.2551699578762054,85.0,3.0,20,10,1.53515625,0.5943160934553788,0.9210888282006486,0.3456744622855734,0.0771265178918838,0.0459310375154018
8,val (no noise),0.1485875397920608,90.0,3.0,17,10,1.58203125,0.5968181373039416,0.9490694733288476,0.3845780200987966,0.0178908333182334,0.0229310393333435
9,val (no noise),0.1467358618974685,90.3125,3.0,16,10,1.58203125,0.5991929036907814,0.9483589332228722,0.3689392088149127,0.0420827604830265,0.0229310393333435
10,val (no noise),0.1476665288209915,89.125,3.0,16,10,1.58203125,0.5991929036907814,0.942485756399365,0.3906306920724797,0.0396078936755657,0.0229310393333435
