epoch,phase,loss,accuracy,length,lexicon_size,actual_vocab_size,max_rep,redund_msg,alignment,top_sim,pos_dis,bos_dis
1,train,0.7809064984321594,61.8125,3.04296875,100000,10,1.9013671875,,,,,
2,train,0.4672144651412964,73.125,3.923828125,100000,10,1.884765625,,,,,
3,train,0.3621016442775726,79.1875,4.421875,100000,10,2.08984375,,,,,
4,train,0.3536104261875152,79.4375,4.40234375,100000,10,2.099609375,,,,,
5,train,0.3286813795566559,79.1875,4.0546875,100000,10,2.052734375,,,,,
6,train,0.3328381776809692,78.6875,4.0546875,100000,10,2.04296875,,,,,
7,train,0.3954154551029205,75.6875,3.736328125,100000,10,1.8603515625,,,,,
8,train,0.5102500915527344,68.1875,2.7265625,100000,10,1.3291015625,,,,,
9,train,0.5020232796669006,68.0,2.7421875,100000,10,1.3447265625,,,,,
10,train,0.4421396553516388,73.4375,3.24609375,100000,10,1.5537109375,,,,,
1,val,0.631557285785675,63.5,2.755859375,64,10,1.4970703125,0.6979219546618826,0.9085651672796662,0.2463316090395438,0.0897445082664489,0.0424220450222492
2,val,0.3572051227092743,80.25,4.0625,110,10,1.9462890625,0.5822626432885436,0.9520284867521078,0.3014182928341229,0.1330775916576385,0.0229426510632038
3,val,0.3375761210918426,80.9375,4.91015625,152,10,2.154296875,0.5234579037133773,0.9369555624051528,0.2866589935689402,0.1166069284081459,0.0481876693665981
4,val,0.3002481758594513,81.125,4.0625,119,10,2.083984375,0.5633380633716527,0.9352618888646138,0.3294950165630247,0.1897381842136383,0.0348130650818347
5,val,0.3143437802791595,79.125,4.0625,111,10,2.060546875,0.5819905351358687,0.9421864774676832,0.3278019535334434,0.2399866580963134,0.0162798631936311
6,val,0.3208998143672943,79.0625,4.0625,127,10,2.046875,0.572332582572079,0.9447416194968836,0.3260751738848726,0.2344786673784256,0.0256279781460762
7,val,0.5183263421058655,67.5625,2.751953125,72,10,1.28125,0.6794408556157561,0.9494546938317894,0.2236447078382076,0.1373616158962249,0.0393197834491729
8,val,0.5087342262268066,67.3125,2.755859375,65,10,1.3544921875,0.6917301445703248,0.948264247745273,0.2279087617107267,0.1395014375448227,0.0673920065164566
9,val,0.5074999928474426,65.9375,2.759765625,64,10,1.3623046875,0.6936235777980074,0.9485083567932692,0.231388793107795,0.1369192600250244,0.0482439808547496
10,val,0.2900795340538025,81.0625,3.732421875,105,10,1.75,0.5730002903584375,0.8857808049283874,0.3448724208914187,0.082495130598545,0.0301572121679782
1,val (no noise),0.6267277002334595,63.5,2.755859375,8,3,1.5576171875,0.7573201090439263,0.9085651672796662,0.2591216233882723,0.1106090098619461,0.1468153595924377
2,val (no noise),0.3452634811401367,80.625,4.0625,10,4,2.00390625,0.6830809895301653,0.9520284867521078,0.3098705836622388,0.1584246605634689,0.0697389021515846
3,val (no noise),0.3100510239601135,81.75,4.91015625,13,4,2.205078125,0.6558976017413551,0.9369555624051528,0.3026416631088918,0.1325927376747131,0.1323775053024292
4,val (no noise),0.2837965190410614,81.9375,4.0625,13,4,2.15625,0.6583115545617806,0.9352618888646138,0.3464054408855813,0.2346787750720977,0.0952519997954368
5,val (no noise),0.302564263343811,79.8125,4.0625,11,4,2.123046875,0.6806251954935774,0.9421864774676832,0.3441119290302841,0.2888912260532379,0.0633704885840416
6,val (no noise),0.3030974864959717,80.25,4.0625,11,4,2.123046875,0.6806251954935774,0.9447416194968836,0.3441119290302841,0.2888912260532379,0.0633704885840416
7,val (no noise),0.5146383047103882,67.3125,2.751953125,10,4,1.3310546875,0.7367006920632713,0.9494546938317894,0.2393091890623025,0.1562662571668625,0.0785496309399604
8,val (no noise),0.5070250630378723,67.4375,2.755859375,10,4,1.4033203125,0.737570613161759,0.948264247745273,0.240252369470412,0.155960813164711,0.1010397002100944
9,val (no noise),0.5071573257446289,65.75,2.759765625,9,4,1.40625,0.7388717822289703,0.9485083567932692,0.2410637985656963,0.1551791131496429,0.1044291853904724
10,val (no noise),0.2728937566280365,81.625,3.732421875,12,4,1.8115234375,0.6611812965527043,0.8857808049283874,0.3664907879724968,0.1063369736075401,0.0553412139415741
