phase,loss,accuracy,length,lexicon_size,actual_vocab_size,max_rep,redund_msg,alignment,top_sim,pos_dis,bos_dis
train,0.6188591122627258,70.1875,2.904296875,100000,10,1.421875,,,,,
train,0.3099886178970337,83.6875,3.25,100000,10,1.6201171875,,,,,
train,0.290828138589859,84.375,3.30078125,100000,10,1.681640625,,,,,
train,0.3927197754383087,79.6875,4.0,100000,10,1.70703125,,,,,
train,0.3078181743621826,83.25,4.0,100000,10,1.6083984375,,,,,
train,0.3107587397098541,82.8125,4.0,100000,10,1.6083984375,,,,,
train,0.2783252000808716,84.5,4.0,100000,10,1.705078125,,,,,
train,0.40363624691963196,78.6875,4.0,100000,10,1.6142578125,,,,,
train,0.3402475118637085,81.75,4.0,100000,10,1.70703125,,,,,
train,0.30402472615242004,82.9375,4.0,100000,10,1.70703125,,,,,
val,0.3308398425579071,83.1875,3.080078125,85,10,1.580078125,0.571205288289522,0.9489429413481918,0.4364703604725364,0.17760546505451202,0.07110419869422913
val,0.27205297350883484,87.0,3.263671875,89,10,1.6669921875,0.5447721583513028,0.9493807802370497,0.47890537027026703,0.25014665722846985,0.05120895802974701
val,0.614799976348877,67.625,4.0,79,10,2.017578125,0.6366990436017634,0.8792151294342264,0.39976780626639175,0.5027911067008972,0.1562010645866394
val,0.3380814790725708,83.875,4.0,92,10,1.62890625,0.5353298691164294,0.9369882663050142,0.43255672331533285,0.39057138562202454,0.1198510080575943
val,0.2917616069316864,84.25,4.0,94,10,1.5859375,0.5348023440789433,0.9174290936558228,0.4656131527338805,0.4451458156108856,0.12305060029029846
val,0.2733789384365082,85.875,4.0,93,10,1.69140625,0.5356932344808947,0.9125893844709763,0.45849097399440397,0.4392278492450714,0.08885979652404785
val,0.2596892714500427,85.0625,4.0,85,10,1.6845703125,0.5391544536107535,0.9257845417319228,0.4595373463315353,0.4500645697116852,0.09735134243965149
val,0.4549317955970764,73.0625,4.0,80,10,1.5830078125,0.6123036446523478,0.9087675572989279,0.34561477714230543,0.2594574987888336,0.08971528708934784
val,0.3009643852710724,82.9375,4.0,90,10,1.69140625,0.5463426227241919,0.9233510802810474,0.47003631243293936,0.37228646874427795,0.07736536860466003
val,0.2972371578216553,81.75,4.0,90,10,1.7060546875,0.5456455023469151,0.9471760297210167,0.465224193670352,0.3667055666446686,0.07235781848430634
val (no noise),0.2977568209171295,84.5,3.080078125,14,5,1.6435546875,0.639035654992,0.9489429413481918,0.45440179101973693,0.20516328513622284,0.12027528136968613
val (no noise),0.22495019435882568,89.0,3.263671875,16,5,1.724609375,0.6141883765158247,0.9493807802370497,0.4994531273465138,0.2921023368835449,0.11300768703222275
val (no noise),0.5353085398674011,71.6875,4.0,9,5,2.083984375,0.7288302537280832,0.8792151294342264,0.43039397067058044,0.6921846270561218,0.4503241777420044
val (no noise),0.23598317801952362,87.3125,4.0,14,5,1.666015625,0.6243642883012658,0.9369882663050142,0.48132582644373667,0.5696915984153748,0.304407000541687
val (no noise),0.21547666192054749,87.375,4.0,14,5,1.6044921875,0.6240514612165213,0.9174290936558228,0.515661277244766,0.6396334171295166,0.36395105719566345
val (no noise),0.19827288389205933,88.125,4.0,15,5,1.7412109375,0.6126396138372768,0.9125893844709763,0.502437096120422,0.6091217994689941,0.240949809551239
val (no noise),0.19566142559051514,87.375,4.0,15,5,1.7412109375,0.6126396138372768,0.9257845417319228,0.502437096120422,0.6091217994689941,0.240949809551239
val (no noise),0.3632579743862152,76.4375,4.0,9,5,1.6083984375,0.6996129444989592,0.9087675572989279,0.3977711607133423,0.3748224079608917,0.2551882863044739
val (no noise),0.21921201050281525,86.3125,4.0,14,5,1.7392578125,0.6248023792123217,0.9233510802810474,0.5236335130207088,0.5127013325691223,0.18069389462471008
val (no noise),0.21444927155971527,84.875,4.0,14,5,1.7392578125,0.6248023792123217,0.9471760297210167,0.5236335130207088,0.5127013325691223,0.18069389462471008
