epoch,phase,loss,accuracy,length,message,message_nn,message_entropy,message_entropy_nn,symbol_entropy,symbol_entropy_nn,lexicon_size,actual_vocab_size,max_rep,topsim,topsim_cat
1,train,0.8717409372329712,48.375,2.509765625,0.0999755859375,0.0999755859375,5.265625,5.265625,1.111328125,1.111328125,820,10,0.75048828125,,
2,train,0.45108938217163086,66.0625,2.869140625,0.0999755859375,0.0999755859375,3.384765625,3.384765625,0.74658203125,0.74658203125,773,10,1.2578125,,
3,train,0.3747784197330475,69.5,2.935546875,0.0999755859375,0.0999755859375,3.115234375,3.115234375,0.701171875,0.701171875,785,10,1.3603515625,,
4,train,0.33282947540283203,71.0,2.98046875,0.0999755859375,0.0999755859375,3.169921875,3.169921875,0.7275390625,0.7275390625,783,10,1.361328125,,
5,train,0.30663636326789856,71.8125,3.021484375,0.0999755859375,0.0999755859375,3.22265625,3.22265625,0.7490234375,0.7490234375,774,10,1.357421875,,
6,train,0.29039597511291504,72.5625,3.0546875,0.0999755859375,0.0999755859375,3.240234375,3.240234375,0.7578125,0.7578125,771,10,1.34765625,,
7,train,0.276755690574646,73.3125,3.095703125,0.0999755859375,0.0999755859375,3.240234375,3.240234375,0.7646484375,0.7646484375,777,10,1.345703125,,
8,train,0.2674553394317627,74.125,3.12890625,0.0999755859375,0.0999755859375,3.2109375,3.2109375,0.7607421875,0.7607421875,767,10,1.3369140625,,
9,train,0.25583019852638245,75.375,3.15234375,0.0999755859375,0.0999755859375,3.26171875,3.26171875,0.7763671875,0.7763671875,788,10,1.3271484375,,
10,train,0.2521011531352997,76.4375,3.173828125,0.0999755859375,0.0999755859375,3.15625,3.15625,0.75439453125,0.75439453125,785,10,1.3388671875,,
11,train,0.24649478495121002,77.0,3.21484375,0.0999755859375,0.0999755859375,3.154296875,3.154296875,0.76171875,0.76171875,789,10,1.3544921875,,
12,train,0.24263803660869598,77.75,3.23828125,0.0999755859375,0.0999755859375,3.099609375,3.099609375,0.75390625,0.75390625,785,10,1.3515625,,
13,train,0.2383524626493454,78.25,3.25390625,0.0999755859375,0.0999755859375,3.060546875,3.060546875,0.74755859375,0.74755859375,781,10,1.33984375,,
14,train,0.2350260466337204,78.375,3.26171875,0.0999755859375,0.0999755859375,3.01953125,3.01953125,0.740234375,0.740234375,770,10,1.333984375,,
15,train,0.23143497109413147,78.5,3.259765625,0.0999755859375,0.0999755859375,2.91796875,2.91796875,0.7158203125,0.7158203125,753,10,1.3349609375,,
16,train,0.2286279797554016,78.9375,3.265625,0.0999755859375,0.0999755859375,2.884765625,2.884765625,0.70751953125,0.70751953125,746,10,1.3359375,,
17,train,0.22360199689865112,79.1875,3.26953125,0.0999755859375,0.0999755859375,2.81640625,2.81640625,0.69189453125,0.69189453125,746,10,1.3369140625,,
18,train,0.2213696539402008,79.1875,3.265625,0.0999755859375,0.0999755859375,2.76171875,2.76171875,0.677734375,0.677734375,737,10,1.3359375,,
19,train,0.2194480150938034,79.375,3.271484375,0.0999755859375,0.0999755859375,2.65625,2.65625,0.65283203125,0.65283203125,717,10,1.3271484375,,
20,train,0.21562065184116364,79.4375,3.28125,0.0999755859375,0.0999755859375,2.701171875,2.701171875,0.6640625,0.6640625,719,10,1.32421875,,
21,train,0.21313773095607758,79.625,3.28125,0.0999755859375,0.0999755859375,2.71875,2.71875,0.6689453125,0.6689453125,724,10,1.3359375,,
22,train,0.2121415138244629,79.8125,3.26953125,0.0999755859375,0.0999755859375,2.662109375,2.662109375,0.6533203125,0.6533203125,687,10,1.3408203125,,
23,train,0.20921288430690765,80.125,3.275390625,0.0999755859375,0.0999755859375,2.56640625,2.56640625,0.6298828125,0.6298828125,702,10,1.341796875,,
24,train,0.20795167982578278,80.0625,3.275390625,0.0999755859375,0.0999755859375,2.541015625,2.541015625,0.62353515625,0.62353515625,696,10,1.3515625,,
