epoch,phase,loss,accuracy,length,message,message_nn,message_entropy,message_entropy_nn,symbol_entropy,symbol_entropy_nn,lexicon_size,actual_vocab_size,max_rep,topsim,topsim_cat
1,train,0.8731825351715088,45.40625,3.091796875,0.09088134765625,0.0999755859375,9.9375,9.9375,1.8486328125,1.8486328125,19616,11,0.82080078125,,
2,train,0.44468173384666443,59.46875,3.525390625,0.09088134765625,0.0999755859375,9.203125,9.203125,1.7490234375,1.7490234375,14303,11,1.146484375,,
3,train,0.3736671209335327,61.5625,3.5546875,0.09088134765625,0.0999755859375,8.671875,8.671875,1.671875,1.671875,11952,11,1.2412109375,,
4,train,0.34158509969711304,62.21875,3.5546875,0.09088134765625,0.0999755859375,8.875,8.875,1.712890625,1.712890625,13782,11,1.216796875,,
5,train,0.3257725238800049,62.3125,3.57421875,0.09088134765625,0.0999755859375,9.015625,9.015625,1.73828125,1.73828125,14165,11,1.203125,,
6,train,0.3162843585014343,61.9375,3.57421875,0.09088134765625,0.0999755859375,8.7109375,8.7109375,1.6923828125,1.6923828125,11657,11,1.224609375,,
7,train,0.3119255304336548,61.78125,3.5859375,0.09088134765625,0.0999755859375,8.234375,8.234375,1.6162109375,1.6162109375,8878,11,1.271484375,,
8,train,0.3098137378692627,61.46875,3.60546875,0.09088134765625,0.0999755859375,7.40625,7.40625,1.4814453125,1.4814453125,6115,11,1.35546875,,
9,train,0.30692058801651,61.375,3.615234375,0.09088134765625,0.0999755859375,6.3984375,6.3984375,1.3173828125,1.3173828125,3967,11,1.466796875,,
10,train,0.3027476370334625,61.375,3.62890625,0.09088134765625,0.0999755859375,5.6484375,5.6484375,1.1953125,1.1953125,2818,11,1.54296875,,
11,train,0.3021266460418701,61.40625,3.646484375,0.09088134765625,0.0999755859375,5.27734375,5.27734375,1.13671875,1.13671875,2358,11,1.580078125,,
12,train,0.30061912536621094,61.4375,3.677734375,0.09088134765625,0.0999755859375,5.0625,5.0625,1.1025390625,1.1025390625,1992,11,1.6015625,,
13,train,0.2994718849658966,61.4375,3.681640625,0.09088134765625,0.0999755859375,4.84375,4.84375,1.0693359375,1.0693359375,1719,11,1.6083984375,,
14,train,0.2991378605365753,61.3125,3.6953125,0.09088134765625,0.0999755859375,4.734375,4.734375,1.052734375,1.052734375,1612,11,1.609375,,
15,train,0.2948385179042816,61.46875,3.69921875,0.09088134765625,0.0999755859375,4.640625,4.640625,1.037109375,1.037109375,1489,11,1.60546875,,
16,train,0.2915430963039398,61.3125,3.6953125,0.09088134765625,0.0999755859375,4.51171875,4.51171875,1.0185546875,1.0185546875,1401,11,1.6083984375,,
17,train,0.2891254127025604,61.75,3.712890625,0.09088134765625,0.0999755859375,4.51171875,4.51171875,1.0166015625,1.0166015625,1329,11,1.6025390625,,
18,train,0.28496313095092773,61.84375,3.708984375,0.09088134765625,0.0999755859375,4.42578125,4.42578125,1.0029296875,1.0029296875,1254,11,1.61328125,,
19,train,0.2803088426589966,61.71875,3.70703125,0.09088134765625,0.0999755859375,4.41015625,4.41015625,1.0,1.0,1213,11,1.6064453125,,
