epoch,phase,loss,accuracy,length,message,message_nn,message_entropy,message_entropy_nn,symbol_entropy,symbol_entropy_nn,lexicon_size,actual_vocab_size,max_rep,topsim,topsim_cat
1,train,0.8807874917984009,47.78125,2.4609375,0.09088134765625,0.0999755859375,7.31640625,7.31640625,1.9365234375,1.9365234375,1111,11,0.74169921875,,
2,train,0.4808679223060608,62.71875,2.697265625,0.09088134765625,0.0999755859375,6.8203125,6.8203125,1.857421875,1.857421875,1054,11,0.9697265625,,
3,train,0.4240230321884155,64.25,2.728515625,0.09088134765625,0.0999755859375,6.5546875,6.5546875,1.8046875,1.8046875,1024,11,1.01953125,,
4,train,0.3930250406265259,64.5625,2.740234375,0.09088134765625,0.0999755859375,6.42578125,6.42578125,1.7822265625,1.7822265625,991,11,1.0341796875,,
5,train,0.3784571886062622,64.5,2.755859375,0.09088134765625,0.0999755859375,6.2578125,6.2578125,1.7451171875,1.7451171875,916,11,1.046875,,
6,train,0.36915820837020874,64.0625,2.7734375,0.09088134765625,0.0999755859375,5.9140625,5.9140625,1.6640625,1.6640625,799,11,1.0732421875,,
7,train,0.36465519666671753,63.5,2.779296875,0.09088134765625,0.0999755859375,5.53515625,5.53515625,1.576171875,1.576171875,699,11,1.0966796875,,
8,train,0.35749974846839905,63.59375,2.794921875,0.09088134765625,0.0999755859375,5.22265625,5.22265625,1.501953125,1.501953125,612,11,1.1162109375,,
9,train,0.354635626077652,63.34375,2.8046875,0.09088134765625,0.0999755859375,4.91796875,4.91796875,1.4306640625,1.4306640625,532,11,1.13671875,,
10,train,0.35352715849876404,63.09375,2.814453125,0.09088134765625,0.0999755859375,4.609375,4.609375,1.357421875,1.357421875,477,11,1.1533203125,,
11,train,0.3548516035079956,63.0,2.82421875,0.09088134765625,0.0999755859375,4.3984375,4.3984375,1.306640625,1.306640625,444,11,1.166015625,,
12,train,0.35362398624420166,62.9375,2.83203125,0.09088134765625,0.0999755859375,4.22265625,4.22265625,1.265625,1.265625,397,11,1.171875,,
13,train,0.35553354024887085,62.71875,2.83984375,0.09088134765625,0.0999755859375,4.09765625,4.09765625,1.2373046875,1.2373046875,347,11,1.1708984375,,
14,train,0.3539528548717499,62.65625,2.84375,0.09088134765625,0.0999755859375,3.921875,3.921875,1.1953125,1.1953125,317,11,1.17578125,,
15,train,0.34730708599090576,63.03125,2.84375,0.09088134765625,0.0999755859375,3.77734375,3.77734375,1.1611328125,1.1611328125,266,11,1.1796875,,
16,train,0.3429345190525055,63.25,2.8515625,0.09088134765625,0.0999755859375,3.67578125,3.67578125,1.134765625,1.134765625,255,11,1.181640625,,
17,train,0.3391294479370117,63.5,2.8515625,0.09088134765625,0.0999755859375,3.595703125,3.595703125,1.115234375,1.115234375,238,11,1.177734375,,
18,train,0.3348543643951416,63.75,2.853515625,0.09088134765625,0.0999755859375,3.50390625,3.50390625,1.0927734375,1.0927734375,211,11,1.1689453125,,
19,train,0.33165842294692993,64.0,2.85546875,0.09088134765625,0.0999755859375,3.404296875,3.404296875,1.0673828125,1.0673828125,188,11,1.1669921875,,
20,train,0.3274267315864563,64.1875,2.859375,0.09088134765625,0.0999755859375,3.34375,3.34375,1.052734375,1.052734375,184,11,1.162109375,,
21,train,0.3261621594429016,64.3125,2.859375,0.09088134765625,0.0999755859375,3.298828125,3.298828125,1.041015625,1.041015625,172,11,1.1689453125,,
22,train,0.32227835059165955,64.5625,2.861328125,0.09088134765625,0.0999755859375,3.26171875,3.26171875,1.03125,1.03125,173,11,1.1630859375,,
23,train,0.3205512464046478,64.5625,2.859375,0.09088134765625,0.0999755859375,3.224609375,3.224609375,1.0224609375,1.0224609375,148,11,1.166015625,,
24,train,0.31853634119033813,64.75,2.86328125,0.09088134765625,0.0999755859375,3.171875,3.171875,1.009765625,1.009765625,143,11,1.1708984375,,
25,train,0.31467998027801514,64.875,2.861328125,0.09088134765625,0.0999755859375,3.150390625,3.150390625,1.00390625,1.00390625,139,11,1.16796875,,
1,val,0.7900534868240356,60.53125,2.69921875,0.09088134765625,0.0999755859375,5.58203125,5.57421875,1.35546875,1.35546875,435,11,0.87548828125,0.3830454119493891,0.38538837042376733
2,val,0.8396883010864258,61.75,2.76171875,0.09088134765625,0.0999755859375,4.94921875,4.9453125,1.2314453125,1.2314453125,413,11,0.98974609375,0.404261282266134,0.4266138250614027
