epoch,phase,loss,accuracy,length,message,message_nn,message_entropy,message_entropy_nn,symbol_entropy,symbol_entropy_nn,lexicon_size,actual_vocab_size,max_rep,topsim,topsim_cat
1,train,1.1498936414718628,36.4375,2.4453125,0.11993408203125,0.11993408203125,14.9140625,14.9140625,4.390625,4.390625,13000,10,0.461669921875,,
2,train,0.855902910232544,45.78125,1.6630859375,0.09503173828125,0.09503173828125,7.8515625,7.8515625,3.66015625,3.66015625,3819,10,0.22119140625,,
3,train,0.8086761832237244,47.6875,1.6142578125,0.0941162109375,0.0941162109375,7.453125,7.453125,3.640625,3.640625,3261,10,0.20556640625,,
4,train,0.779927134513855,48.9375,1.6103515625,0.09417724609375,0.09417724609375,7.4453125,7.4453125,3.64453125,3.64453125,3113,10,0.21630859375,,
5,train,0.7688218355178833,49.90625,1.578125,0.092529296875,0.092529296875,7.22265625,7.22265625,3.611328125,3.611328125,2452,10,0.23046875,,
6,train,0.7613272070884705,49.90625,1.6025390625,0.0931396484375,0.0931396484375,7.390625,7.390625,3.626953125,3.626953125,2501,10,0.25537109375,,
7,train,0.7562043070793152,49.78125,1.6279296875,0.09368896484375,0.09368896484375,7.5390625,7.5390625,3.638671875,3.638671875,2443,10,0.28173828125,,
8,train,0.7585468292236328,49.3125,1.6533203125,0.094482421875,0.094482421875,7.64453125,7.64453125,3.650390625,3.650390625,2503,10,0.308349609375,,
9,train,0.746709942817688,49.5,1.65234375,0.093505859375,0.093505859375,7.50390625,7.50390625,3.615234375,3.615234375,1575,10,0.345703125,,
10,train,0.7495763897895813,49.03125,1.7041015625,0.0950927734375,0.0950927734375,7.7109375,7.7109375,3.634765625,3.634765625,2130,10,0.375732421875,,
11,train,0.747968852519989,48.75,1.7294921875,0.09539794921875,0.09539794921875,7.66015625,7.66015625,3.61328125,3.61328125,1680,10,0.419189453125,,
12,train,0.7441017031669617,48.6875,1.7138671875,0.09423828125,0.09423828125,7.37109375,7.37109375,3.57421875,3.57421875,650,10,0.45263671875,,
