epoch,phase,loss,accuracy,length,message,message_nn,message_entropy,message_entropy_nn,symbol_entropy,symbol_entropy_nn,lexicon_size,actual_vocab_size,max_rep,topsim,topsim_cat
1,train,1.0348725318908691,40.125,2.388671875,0.10882568359375,0.10882568359375,13.9765625,13.9765625,3.9921875,3.9921875,9970,10,0.450439453125,,
2,train,0.7335678935050964,48.21875,1.9345703125,0.0997314453125,0.0997314453125,9.6640625,9.6640625,3.6328125,3.6328125,5981,10,0.346435546875,,
3,train,0.690510630607605,50.25,1.841796875,0.098388671875,0.098388671875,8.8984375,8.8984375,3.576171875,3.576171875,5043,10,0.341796875,,
4,train,0.6681687235832214,51.125,1.84375,0.0985107421875,0.0985107421875,8.78125,8.78125,3.56640625,3.56640625,4698,10,0.36376953125,,
5,train,0.6545054912567139,51.40625,1.837890625,0.0982666015625,0.0982666015625,8.6015625,8.6015625,3.548828125,3.548828125,3932,10,0.39111328125,,
6,train,0.646381676197052,51.125,1.8369140625,0.09820556640625,0.09820556640625,8.390625,8.390625,3.525390625,3.525390625,3209,10,0.431640625,,
7,train,0.6444056034088135,50.59375,1.849609375,0.0985107421875,0.0985107421875,8.203125,8.203125,3.5,3.5,2229,10,0.4833984375,,
8,train,0.6383370161056519,50.125,1.8779296875,0.09869384765625,0.09869384765625,7.9765625,7.9765625,3.458984375,3.458984375,948,10,0.58642578125,,
9,train,0.6335470676422119,50.0625,1.84765625,0.09820556640625,0.09820556640625,7.59375,7.59375,3.42578125,3.42578125,377,10,0.60693359375,,
10,train,0.6257745027542114,50.3125,1.845703125,0.097900390625,0.097900390625,7.34765625,7.34765625,3.40234375,3.40234375,226,10,0.6337890625,,
11,train,0.6167730093002319,50.4375,1.888671875,0.09832763671875,0.09832763671875,7.3203125,7.3203125,3.384765625,3.384765625,168,10,0.7021484375,,
12,train,0.6140990257263184,50.28125,1.8916015625,0.0985107421875,0.0985107421875,7.25390625,7.25390625,3.37890625,3.37890625,141,10,0.70556640625,,
13,train,0.6064327359199524,50.21875,1.91015625,0.0987548828125,0.0987548828125,7.2890625,7.2890625,3.376953125,3.376953125,127,10,0.728515625,,
14,train,0.6068094372749329,49.84375,1.966796875,0.0994873046875,0.0994873046875,7.45703125,7.45703125,3.376953125,3.376953125,129,10,0.79052734375,,
15,train,0.5951934456825256,49.9375,1.9404296875,0.0989990234375,0.0989990234375,7.34375,7.34375,3.375,3.375,120,10,0.759765625,,
16,train,0.5886419415473938,50.5,1.947265625,0.09918212890625,0.09918212890625,7.30859375,7.30859375,3.369140625,3.369140625,120,10,0.7705078125,,
17,train,0.584199070930481,51.1875,1.9052734375,0.09844970703125,0.09844970703125,7.13671875,7.13671875,3.3671875,3.3671875,108,10,0.716796875,,
18,train,0.5750675201416016,50.96875,1.912109375,0.09857177734375,0.09857177734375,7.16796875,7.16796875,3.3671875,3.3671875,101,10,0.7216796875,,
19,train,0.5698288679122925,51.15625,1.9189453125,0.0987548828125,0.0987548828125,7.1875,7.1875,3.3671875,3.3671875,107,10,0.7294921875,,
20,train,0.5634958744049072,51.0,1.943359375,0.09906005859375,0.09906005859375,7.2578125,7.2578125,3.365234375,3.365234375,102,10,0.748046875,,
21,train,0.5550382733345032,51.4375,1.923828125,0.0985107421875,0.0985107421875,7.1796875,7.1796875,3.36328125,3.36328125,97,10,0.7275390625,,
22,train,0.5546108484268188,51.46875,1.9228515625,0.0986328125,0.0986328125,7.15625,7.15625,3.361328125,3.361328125,93,10,0.72216796875,,
23,train,0.5504888892173767,51.53125,1.9541015625,0.09906005859375,0.09906005859375,7.2109375,7.2109375,3.35546875,3.35546875,105,10,0.763671875,,
24,train,0.5422877073287964,51.78125,1.9580078125,0.09912109375,0.09912109375,7.19921875,7.19921875,3.353515625,3.353515625,116,10,0.76904296875,,
25,train,0.536095142364502,52.03125,1.939453125,0.09881591796875,0.09881591796875,7.140625,7.140625,3.353515625,3.353515625,104,10,0.74267578125,,
1,val,0.957241952419281,52.96875,2.080078125,0.0999755859375,0.0999755859375,7.02734375,7.02734375,0.71826171875,0.71826171875,330,10,0.41015625,0.2452270424388006,0.2299459540452499
2,val,0.9921185374259949,53.6875,1.818359375,0.0999755859375,0.0999755859375,5.19921875,5.19921875,0.52685546875,0.52685546875,253,10,0.37744140625,0.2353923480848068,0.2234548383886847
3,val,0.9683793783187866,55.46875,1.8095703125,0.0999755859375,0.0999755859375,5.0625,5.0625,0.517578125,0.517578125,240,10,0.40087890625,0.23811518009202964,0.2321596886022633
4,val,0.9219772219657898,56.78125,1.7900390625,0.0999755859375,0.0999755859375,4.8984375,4.8984375,0.5029296875,0.5029296875,213,10,0.41162109375,0.23842833128695576,0.24572376481326333
5,val,0.94611656665802,57.21875,1.783203125,0.0999755859375,0.0999755859375,4.70703125,4.70703125,0.487548828125,0.487548828125,194,10,0.4404296875,0.25375922338804363,0.25395732127291804
6,val,0.970008909702301,55.59375,1.8408203125,0.0999755859375,0.0999755859375,4.875,4.875,0.51123046875,0.51123046875,193,10,0.49853515625,0.2534269657549493,0.2632713345837045
7,val,0.970324695110321,54.53125,1.8486328125,0.0999755859375,0.0999755859375,4.67578125,4.67578125,0.49072265625,0.49072265625,172,10,0.5244140625,0.25862902770886953,0.27446450879167344
8,val,0.948928952217102,54.46875,1.892578125,0.0999755859375,0.0999755859375,4.57421875,4.57421875,0.481201171875,0.481201171875,132,10,0.63427734375,0.2670083980521301,0.30390597249314055
9,val,0.976116955280304,54.5625,1.8076171875,0.0999755859375,0.0999755859375,4.02734375,4.02734375,0.42431640625,0.42431640625,85,10,0.60595703125,0.28612547698285573,0.33037807425687266
10,val,0.9834112524986267,55.21875,1.8662109375,0.0999755859375,0.0999755859375,4.046875,4.046875,0.428955078125,0.428955078125,92,10,0.67431640625,0.28611107238664646,0.34957462817337526
11,val,1.0262318849563599,53.84375,1.8447265625,0.0999755859375,0.0999755859375,3.837890625,3.837890625,0.407958984375,0.407958984375,82,10,0.67333984375,0.28862384274268693,0.35735980332497386
12,val,1.0596325397491455,54.25,1.9404296875,0.0999755859375,0.0999755859375,4.15234375,4.15234375,0.44482421875,0.44482421875,100,10,0.76611328125,0.2839453715948631,0.36193059463490806
13,val,1.0372565984725952,55.3125,1.904296875,0.0999755859375,0.0999755859375,4.05859375,4.05859375,0.43603515625,0.43603515625,88,10,0.73974609375,0.2877044107545738,0.38526131578876555
14,val,1.0821784734725952,54.90625,1.9228515625,0.0999755859375,0.0999755859375,4.12890625,4.12890625,0.445556640625,0.445556640625,75,10,0.7646484375,0.2896330328853705,0.3946087508184279
15,val,1.120851993560791,52.6875,1.9345703125,0.0999755859375,0.0999755859375,4.140625,4.140625,0.4482421875,0.4482421875,84,10,0.7373046875,0.29136597553042176,0.39787309290673667
16,val,1.0990301370620728,54.71875,1.9267578125,0.0999755859375,0.0999755859375,4.09765625,4.09765625,0.442626953125,0.442626953125,80,10,0.75,0.2950485178438884,0.3971917077602104
17,val,1.1248958110809326,54.6875,1.904296875,0.0999755859375,0.0999755859375,3.978515625,3.978515625,0.429443359375,0.429443359375,74,10,0.740234375,0.2936241700141233,0.40172855644013555
18,val,1.0919467210769653,55.125,1.9638671875,0.0999755859375,0.0999755859375,4.20703125,4.20703125,0.4541015625,0.4541015625,90,10,0.78076171875,0.2834063715277396,0.40202071541928114
19,val,1.0546817779541016,55.875,1.990234375,0.0999755859375,0.0999755859375,4.24609375,4.24609375,0.4609375,0.4609375,92,10,0.802734375,0.2946191140791096,0.4058010928093463
20,val,1.1872197389602661,54.59375,1.966796875,0.0999755859375,0.0999755859375,4.1796875,4.1796875,0.4521484375,0.4521484375,84,10,0.7724609375,0.30015027913312664,0.4031130629642156
21,val,1.1459389925003052,57.3125,1.9443359375,0.0999755859375,0.0999755859375,4.13671875,4.13671875,0.447021484375,0.447021484375,97,10,0.75244140625,0.2967932366719576,0.4007421928518362
22,val,1.149834156036377,54.78125,1.9609375,0.0999755859375,0.0999755859375,4.1484375,4.1484375,0.448486328125,0.448486328125,94,10,0.7607421875,0.2932172184220324,0.3985513622657501
23,val,1.1353472471237183,55.5,1.9208984375,0.0999755859375,0.0999755859375,3.978515625,3.978515625,0.4296875,0.4296875,76,10,0.7529296875,0.2871164300100688,0.40684012109078815
24,val,1.1415821313858032,55.3125,1.953125,0.0999755859375,0.0999755859375,4.125,4.125,0.445556640625,0.445556640625,91,10,0.7646484375,0.2986110202403215,0.4068881683729771
