epoch,phase,loss,accuracy,length,message,message_nn,message_entropy,message_entropy_nn,symbol_entropy,symbol_entropy_nn,lexicon_size,actual_vocab_size,max_rep,topsim,topsim_cat
1,train,1.1525400876998901,35.84375,1.939453125,0.1368408203125,0.1368408203125,5.12109375,5.12109375,1.90234375,1.90234375,91,10,0.51708984375,,
2,train,0.8267096281051636,48.0,1.6982421875,0.1162109375,0.1162109375,2.533203125,2.533203125,1.05859375,1.05859375,91,10,0.433837890625,,
3,train,0.73005211353302,51.09375,1.6494140625,0.11248779296875,0.11248779296875,1.9384765625,1.9384765625,0.86279296875,0.86279296875,37,10,0.41357421875,,
4,train,0.6889911890029907,52.8125,1.642578125,0.11175537109375,0.11175537109375,1.896484375,1.896484375,0.859375,0.859375,31,10,0.40869140625,,
5,train,0.6683837175369263,53.4375,1.6435546875,0.11175537109375,0.11175537109375,1.9326171875,1.9326171875,0.87744140625,0.87744140625,32,10,0.4072265625,,
6,train,0.6588089466094971,53.84375,1.6484375,0.11187744140625,0.11187744140625,1.931640625,1.931640625,0.88330078125,0.88330078125,31,10,0.41259765625,,
7,train,0.6566257476806641,53.9375,1.65625,0.1123046875,0.1123046875,1.935546875,1.935546875,0.88916015625,0.88916015625,29,10,0.423583984375,,
8,train,0.6556501388549805,53.78125,1.6669921875,0.11285400390625,0.11285400390625,1.955078125,1.955078125,0.8994140625,0.8994140625,31,10,0.433837890625,,
9,train,0.6581640839576721,53.59375,1.6728515625,0.11370849609375,0.11370849609375,1.9482421875,1.9482421875,0.90087890625,0.90087890625,26,10,0.443603515625,,
10,train,0.6600275039672852,53.21875,1.68359375,0.11474609375,0.11474609375,1.947265625,1.947265625,0.90478515625,0.90478515625,29,10,0.45654296875,,
11,train,0.6646977663040161,53.21875,1.69921875,0.11468505859375,0.11468505859375,1.9423828125,1.9423828125,0.9052734375,0.9052734375,31,10,0.47265625,,
12,train,0.6663179397583008,53.09375,1.7138671875,0.115478515625,0.115478515625,1.9453125,1.9453125,0.90869140625,0.90869140625,28,10,0.490234375,,
13,train,0.6707907319068909,52.84375,1.7255859375,0.11712646484375,0.11712646484375,1.9755859375,1.9755859375,0.921875,0.921875,31,10,0.501953125,,
14,train,0.6691950559616089,52.53125,1.7451171875,0.11785888671875,0.11785888671875,1.9921875,1.9921875,0.9296875,0.9296875,29,10,0.51806640625,,
15,train,0.6674684882164001,52.53125,1.7421875,0.11871337890625,0.11871337890625,1.9892578125,1.9892578125,0.93115234375,0.93115234375,33,10,0.5185546875,,
16,train,0.6537536382675171,53.5,1.744140625,0.1195068359375,0.1195068359375,1.9775390625,1.9775390625,0.92822265625,0.92822265625,31,10,0.51904296875,,
17,train,0.6466238498687744,53.375,1.7529296875,0.11895751953125,0.11895751953125,1.9765625,1.9765625,0.92529296875,0.92529296875,32,10,0.52490234375,,
18,train,0.6404523849487305,53.71875,1.7568359375,0.11944580078125,0.11944580078125,1.9716796875,1.9716796875,0.92236328125,0.92236328125,31,10,0.5283203125,,
19,train,0.6335445642471313,53.90625,1.759765625,0.11944580078125,0.11944580078125,1.966796875,1.966796875,0.92138671875,0.92138671875,32,10,0.53076171875,,
20,train,0.6309497356414795,53.875,1.759765625,0.1195068359375,0.1195068359375,1.953125,1.953125,0.91650390625,0.91650390625,31,10,0.529296875,,
21,train,0.6225917935371399,54.03125,1.767578125,0.119140625,0.119140625,1.9462890625,1.9462890625,0.91259765625,0.91259765625,28,10,0.533203125,,
22,train,0.6225706934928894,53.8125,1.76171875,0.1199951171875,0.1199951171875,1.919921875,1.919921875,0.90576171875,0.90576171875,33,10,0.52734375,,
23,train,0.6194156408309937,53.65625,1.76171875,0.11962890625,0.11962890625,1.9130859375,1.9130859375,0.9033203125,0.9033203125,28,10,0.5263671875,,
24,train,0.6125245690345764,54.125,1.7646484375,0.119873046875,0.119873046875,1.9248046875,1.9248046875,0.90625,0.90625,30,10,0.53369140625,,
25,train,0.6126073598861694,54.03125,1.7626953125,0.1199951171875,0.1199951171875,1.91015625,1.91015625,0.90283203125,0.90283203125,32,10,0.529296875,,
1,val,1.0921399593353271,46.0625,1.7861328125,0.0999755859375,0.0999755859375,2.87109375,2.87109375,0.85986328125,0.85986328125,78,10,0.548828125,0.21364142392849095,0.33142953171216505
2,val,1.1886093616485596,47.375,1.6611328125,0.0999755859375,0.0999755859375,1.4189453125,1.4189453125,0.36474609375,0.36474609375,46,10,0.498046875,0.17914362916407464,0.30912035662897164
3,val,1.2390053272247314,48.84375,1.634765625,0.0999755859375,0.0999755859375,1.2607421875,1.2607421875,0.319580078125,0.319580078125,41,10,0.485595703125,0.1676651710124417,0.30602113614455995
4,val,1.2944656610488892,49.21875,1.6357421875,0.0999755859375,0.0999755859375,1.2919921875,1.2919921875,0.338134765625,0.338134765625,43,10,0.498046875,0.17698075041872272,0.3143744206561301
5,val,1.3780852556228638,50.84375,1.6611328125,0.0999755859375,0.0999755859375,1.384765625,1.384765625,0.376953125,0.376953125,45,10,0.53076171875,0.20064958252457885,0.332844156564137
6,val,1.4926683902740479,50.5625,1.6640625,0.0999755859375,0.0999755859375,1.3701171875,1.3701171875,0.375,0.375,50,10,0.533203125,0.202560928126164,0.3403907351272581
7,val,1.4918516874313354,50.28125,1.6962890625,0.0999755859375,0.0999755859375,1.3662109375,1.3662109375,0.3857421875,0.3857421875,56,10,0.56787109375,0.21464286642004138,0.3578238738304174
