epoch,phase,loss,accuracy,length,message,message_nn,message_entropy,message_entropy_nn,symbol_entropy,symbol_entropy_nn,lexicon_size,actual_vocab_size,max_rep,topsim,topsim_cat
1,train,0.9080579280853271,48.71875,2.10546875,0.09088134765625,0.0999755859375,4.3671875,4.3671875,1.3212890625,1.3212890625,111,11,0.6640625,,
2,train,0.48978960514068604,65.9375,2.2890625,0.09088134765625,0.0999755859375,3.44140625,3.44140625,1.099609375,1.099609375,111,11,0.9443359375,,
3,train,0.4262970983982086,67.875,2.3203125,0.09088134765625,0.0999755859375,3.31640625,3.31640625,1.0791015625,1.0791015625,111,11,0.97900390625,,
4,train,0.39228352904319763,69.1875,2.337890625,0.09088134765625,0.0999755859375,3.244140625,3.244140625,1.0673828125,1.0673828125,111,11,0.99072265625,,
5,train,0.3744860589504242,69.4375,2.345703125,0.09088134765625,0.0999755859375,3.189453125,3.189453125,1.05859375,1.05859375,108,11,0.99658203125,,
6,train,0.3630227744579315,69.5625,2.34765625,0.09088134765625,0.0999755859375,3.1484375,3.1484375,1.05078125,1.05078125,108,11,0.9951171875,,
7,train,0.3561919033527374,69.25,2.357421875,0.09088134765625,0.0999755859375,3.056640625,3.056640625,1.0263671875,1.0263671875,108,11,0.99853515625,,
8,train,0.35301727056503296,69.1875,2.373046875,0.09088134765625,0.0999755859375,2.8359375,2.8359375,0.9580078125,0.9580078125,104,11,1.0126953125,,
9,train,0.3468985855579376,69.125,2.380859375,0.09088134765625,0.0999755859375,2.501953125,2.501953125,0.85107421875,0.85107421875,100,11,1.0380859375,,
10,train,0.3462294340133667,69.25,2.390625,0.09088134765625,0.0999755859375,2.255859375,2.255859375,0.7744140625,0.7744140625,98,11,1.0595703125,,
11,train,0.34064510464668274,69.8125,2.40625,0.09088134765625,0.0999755859375,2.078125,2.078125,0.71923828125,0.71923828125,93,11,1.0712890625,,
12,train,0.3346112072467804,70.25,2.416015625,0.09088134765625,0.0999755859375,1.8974609375,1.8974609375,0.66162109375,0.66162109375,92,11,1.0771484375,,
13,train,0.32758599519729614,70.6875,2.42578125,0.09088134765625,0.0999755859375,1.716796875,1.716796875,0.60498046875,0.60498046875,81,11,1.0869140625,,
14,train,0.3222290277481079,70.875,2.4296875,0.09088134765625,0.0999755859375,1.5673828125,1.5673828125,0.56005859375,0.56005859375,79,11,1.0859375,,
15,train,0.3131992816925049,71.1875,2.435546875,0.09088134765625,0.0999755859375,1.4580078125,1.4580078125,0.5244140625,0.5244140625,74,11,1.0908203125,,
16,train,0.3042510151863098,71.75,2.439453125,0.09088134765625,0.0999755859375,1.38671875,1.38671875,0.5009765625,0.5009765625,68,11,1.087890625,,
17,train,0.2968481183052063,72.0625,2.4375,0.09088134765625,0.0999755859375,1.322265625,1.322265625,0.480224609375,0.480224609375,66,11,1.0859375,,
18,train,0.29334914684295654,72.5625,2.443359375,0.09088134765625,0.0999755859375,1.279296875,1.279296875,0.466064453125,0.466064453125,68,11,1.0859375,,
19,train,0.28795433044433594,72.6875,2.4453125,0.09088134765625,0.0999755859375,1.2421875,1.2421875,0.453125,0.453125,56,11,1.08203125,,
20,train,0.2834620475769043,73.0,2.447265625,0.09088134765625,0.0999755859375,1.205078125,1.205078125,0.441162109375,0.441162109375,58,11,1.08203125,,
