epoch,phase,condition,loss,accuracy,accuracy_nn,temperature,length,length_nn,lexicon_size,actual_vocab_size,entropy_msg_as_a_whole,entropy_msg,entropy_max,max_rep,redundancy,KLD_train_test,KLD_test_train,topsim,entropy_input,mutual_info_msg_input,variation_of_info_msg_input,proficiency_msg_input,redundancy_msg_input,entropy_cat,mutual_info_msg_cat,variation_of_info_msg_cat,proficiency_msg_cat,redundancy_msg_cat
1,train,baseline,0.45269250869750977,77.75,77.75,1.3466796875,3.677734375,3.677734375,10595,10,7.976160975141227,9.1328125,13.84375,2.318359375,0.340087890625,,,0.3390303038125322,8.592472771464973,2.8125,12.1015625,0.3271484375,0.1585693359375,3.4853807354194437,1.599609375,9.421875,0.458984375,0.126708984375
2,train,baseline,0.2339913249015808,88.4375,88.4375,1.626953125,3.880859375,3.880859375,5420,10,7.783596409406998,9.3984375,13.9609375,2.263671875,0.326904296875,,,0.3415392168104312,8.595694928175666,3.1328125,11.7265625,0.364501953125,0.174072265625,3.4688505529288096,1.74609375,9.375,0.50341796875,0.1357421875
3,train,baseline,0.17169654369354248,91.625,91.625,1.7041015625,3.93359375,3.93359375,4399,10,7.53902775541465,9.140625,14.171875,2.2734375,0.35498046875,,,0.3600503340677662,8.597562127549127,3.501953125,10.734375,0.4072265625,0.1973876953125,3.469758758085214,1.908203125,8.796875,0.5498046875,0.1513671875
4,train,baseline,0.12921078503131866,93.75,93.75,1.7900390625,4.00390625,4.00390625,3604,10,7.545350255844266,8.8828125,14.21875,2.333984375,0.375244140625,,,0.3565131140909267,8.598141854537303,3.98828125,9.5078125,0.4638671875,0.2281494140625,3.487177059247117,2.083984375,8.203125,0.59765625,0.16845703125
5,train,baseline,0.10047569125890732,95.25,95.25,1.8759765625,4.01953125,4.01953125,2387,10,7.400925230017773,8.859375,14.359375,2.392578125,0.3828125,,,0.3768032725765388,8.59692854784971,4.19921875,9.0546875,0.488525390625,0.2406005859375,3.489579708498807,2.162109375,8.0234375,0.61962890625,0.175048828125
6,train,baseline,0.08400286734104156,96.1875,96.1875,1.9384765625,4.046875,4.046875,2237,10,7.375652756300427,9.0703125,14.3828125,2.4296875,0.369384765625,,,0.3456449780952712,8.599470317999405,4.2890625,9.0859375,0.498779296875,0.2427978515625,3.4609602036767155,2.1796875,8.1640625,0.6298828125,0.174072265625
7,train,baseline,0.07290040701627731,96.6875,96.6875,1.982421875,4.0625,4.0625,2537,10,7.506741382612836,8.9921875,14.375,2.42578125,0.37451171875,,,0.3744634564261735,8.594738527570456,4.484375,8.6171875,0.521484375,0.2548828125,3.4647723847598595,2.251953125,7.953125,0.650390625,0.1807861328125
8,train,baseline,0.06467632949352264,97.0,97.0,2.025390625,4.06640625,4.06640625,2734,10,7.552780373535062,9.21875,14.453125,2.44140625,0.362060546875,,,0.3326195003117275,8.597617949044746,4.5625,8.6875,0.53076171875,0.256103515625,3.482538460789754,2.263671875,8.171875,0.650390625,0.1783447265625
9,train,baseline,0.0574786402285099,97.375,97.375,2.0546875,4.09765625,4.09765625,2971,10,7.834050852564558,9.375,14.5859375,2.421875,0.357666015625,,,0.36280389415807884,8.591501083901605,4.67578125,8.609375,0.54443359375,0.260498046875,3.4896361369878233,2.28515625,8.2890625,0.6552734375,0.177734375
10,train,baseline,0.050973013043403625,97.625,97.625,2.09765625,4.14453125,4.14453125,3687,10,8.052162134784256,9.7578125,14.5703125,2.42578125,0.330078125,,,0.3613773456323567,8.595242496615683,4.83203125,8.6875,0.56201171875,0.26318359375,3.467277664865075,2.30078125,8.625,0.66357421875,0.1739501953125
11,train,baseline,0.04600680619478226,97.875,97.875,2.134765625,4.15234375,4.15234375,3906,10,8.175855245096184,9.828125,14.59375,2.369140625,0.326171875,,,0.3734653219688487,8.598530222666867,4.90234375,8.625,0.56982421875,0.265869140625,3.4928548553871024,2.314453125,8.6953125,0.66259765625,0.1737060546875
12,train,baseline,0.04202502965927124,98.125,98.125,2.1796875,4.16015625,4.16015625,3985,10,8.269000372026406,9.90625,14.640625,2.349609375,0.3232421875,,,0.36853476023235554,8.594071156660444,4.96875,8.5625,0.578125,0.2685546875,3.47643926012019,2.376953125,8.6328125,0.68359375,0.177490234375
13,train,baseline,0.03909464180469513,98.1875,98.1875,2.166015625,4.2109375,4.2109375,3362,10,8.233219488393832,9.875,14.8984375,2.369140625,0.337158203125,,,0.3446077355024973,8.595102998622837,5.11328125,8.25,0.5947265625,0.27685546875,3.469928301748538,2.376953125,8.59375,0.68505859375,0.1781005859375
14,train,baseline,0.03502654656767845,98.4375,98.4375,2.1953125,4.25390625,4.25390625,3195,10,8.221500932673658,9.84375,14.8671875,2.40625,0.338134765625,,,0.36736907072427566,8.590683548503334,5.18359375,8.0625,0.603515625,0.28125,3.461004313507894,2.392578125,8.515625,0.69140625,0.1798095703125
15,train,baseline,0.03243587166070938,98.5,98.5,2.22265625,4.26953125,4.26953125,3951,10,8.455327528542558,9.90625,14.9453125,2.388671875,0.337158203125,,,0.30097092770544537,8.591931984859169,5.234375,8.0390625,0.60888671875,0.282958984375,3.4874012682250446,2.439453125,8.515625,0.69970703125,0.18212890625
16,train,baseline,0.030586356297135353,98.5625,98.5625,2.2265625,4.28125,4.28125,3375,10,8.419289006880382,10.1484375,14.90625,2.416015625,0.3193359375,,,0.33489329859456674,8.595091964140678,5.26953125,8.203125,0.61279296875,0.281005859375,3.471082574997059,2.40625,8.8046875,0.693359375,0.1767578125
17,train,baseline,0.028220834210515022,98.6875,98.6875,2.259765625,4.2890625,4.2890625,3652,10,8.488503915041157,9.765625,14.9765625,2.41796875,0.347900390625,,,0.32782505235289405,8.5986321647594,5.375,7.6171875,0.625,0.292724609375,3.497702195321746,2.44921875,8.3671875,0.7001953125,0.1845703125
18,train,baseline,0.02746467851102352,98.75,98.75,2.26953125,4.30078125,4.30078125,3363,10,8.475583264588959,10.0390625,14.921875,2.419921875,0.327392578125,,,0.3517210599316651,8.599214475383716,5.3515625,7.93359375,0.6220703125,0.287109375,3.4881407367651858,2.43359375,8.65625,0.697265625,0.179931640625
19,train,baseline,0.02580595202744007,98.8125,98.8125,2.28515625,4.3046875,4.3046875,3505,10,8.528619394380168,10.0859375,14.9453125,2.431640625,0.3251953125,,,0.3168782935437392,8.594929064509264,5.453125,7.7734375,0.63427734375,0.2919921875,3.477184743472683,2.453125,8.65625,0.70556640625,0.180908203125
20,train,baseline,0.024060040712356567,98.875,98.875,2.3046875,4.31640625,4.31640625,3383,10,8.571674675965005,9.984375,14.8984375,2.44140625,0.330078125,,,0.32703627488146847,8.591528124822046,5.51953125,7.53515625,0.642578125,0.297119140625,3.4580410554796397,2.4765625,8.4921875,0.7158203125,0.1842041015625
21,train,baseline,0.023090876638889313,98.9375,98.9375,2.30859375,4.30078125,4.30078125,3236,10,8.595239365751668,10.1171875,14.9296875,2.41796875,0.322265625,,,0.32184968653577434,8.591891479393263,5.515625,7.67578125,0.64208984375,0.294921875,3.4836192643211406,2.486328125,8.6328125,0.7138671875,0.1827392578125
22,train,baseline,0.022186007350683212,99.0,99.0,2.298828125,4.3203125,4.3203125,3298,10,8.62934813937281,10.0625,14.9140625,2.431640625,0.325439453125,,,0.3219144404946084,8.594528963779007,5.59765625,7.46484375,0.65087890625,0.300048828125,3.4862534750770817,2.51953125,8.5078125,0.72265625,0.18603515625
23,train,baseline,0.020989086478948593,99.0625,99.0625,2.3046875,4.3046875,4.3046875,3249,10,8.62128305993201,10.0703125,14.9375,2.416015625,0.325927734375,,,0.33095548091919696,8.596757370582084,5.60546875,7.4609375,0.65185546875,0.30029296875,3.4831450008879417,2.525390625,8.5078125,0.72509765625,0.186279296875
24,train,baseline,0.020999914035201073,99.0625,99.0625,2.3125,4.30078125,4.30078125,3247,10,8.639441876048595,9.9921875,14.9765625,2.4140625,0.3330078125,,,0.31068894451135365,8.593582303976241,5.6640625,7.26171875,0.65869140625,0.3046875,3.489797327150621,2.5625,8.359375,0.734375,0.1900634765625
25,train,baseline,0.02071753703057766,99.125,99.125,2.328125,4.3046875,4.3046875,3343,10,8.707497102824638,10.171875,14.953125,2.3984375,0.319580078125,,,0.3033364294807585,8.595088519809936,5.6796875,7.4140625,0.66064453125,0.302490234375,3.4847689984478842,2.546875,8.5703125,0.73095703125,0.1864013671875
26,train,baseline,0.018978958949446678,99.125,99.125,2.333984375,4.30859375,4.30859375,3227,10,8.700380253824582,10.15625,14.90625,2.3671875,0.31884765625,,,0.33362911634742926,8.592135444633652,5.73046875,7.28515625,0.6669921875,0.3056640625,3.4679074720710976,2.5703125,8.484375,0.7412109375,0.188720703125
27,train,baseline,0.01824474334716797,99.1875,99.1875,2.349609375,4.3203125,4.3203125,3360,10,8.762895662546768,10.15625,14.953125,2.3671875,0.320556640625,,,0.3298604337388903,8.597421236186182,5.765625,7.2265625,0.67041015625,0.307373046875,3.4725053522369236,2.5703125,8.4921875,0.740234375,0.1885986328125
28,train,baseline,0.019595906138420105,99.1875,99.1875,2.3359375,4.3203125,4.3203125,3419,10,8.83496342358841,10.21875,14.984375,2.373046875,0.31787109375,,,0.31109955660272864,8.598240969378203,5.78515625,7.25,0.6728515625,0.307373046875,3.4743654878962635,2.57421875,8.546875,0.74072265625,0.1878662109375
29,train,baseline,0.017036378383636475,99.25,99.25,2.333984375,4.328125,4.328125,2784,10,8.684243305742386,10.171875,15.0625,2.416015625,0.324462890625,,,0.3019265126027015,8.592995346016005,5.8515625,7.0625,0.68115234375,0.311767578125,3.507882586438866,2.6015625,8.4765625,0.74169921875,0.190185546875
30,train,baseline,0.016539013013243675,99.25,99.25,2.361328125,4.33203125,4.33203125,2949,10,8.734494821484125,10.140625,14.9375,2.37890625,0.3212890625,,,0.31688726801267286,8.59599954198505,5.890625,6.953125,0.685546875,0.314453125,3.456635241015995,2.60546875,8.3828125,0.75390625,0.191650390625
1,test,,0.668818473815918,76.0625,76.0625,1.5439453125,3.791015625,3.791015625,605,10,7.418722265571021,9.1171875,13.5625,1.974609375,0.327880859375,2.5390625,2.58203125,0.41210851747500094,6.65821148275179,2.91796875,9.9375,0.438232421875,0.1849365234375,3.1852953424983985,1.724609375,8.8515625,0.54150390625,0.1402587890625
2,test,,0.7892470359802246,76.25,76.25,1.6455078125,3.80859375,3.80859375,601,10,7.524108300665881,9.25,13.6328125,1.919921875,0.321044921875,2.578125,2.70703125,0.411374999257247,6.65821148275179,3.15625,9.6015625,0.47412109375,0.1983642578125,3.1852953424983985,1.88671875,8.6640625,0.59228515625,0.1517333984375
3,test,,0.7413976788520813,80.125,80.125,1.7568359375,3.82421875,3.82421875,587,10,7.676044243448007,9.34375,13.6171875,1.87109375,0.314208984375,2.716796875,2.87890625,0.4179902072673589,6.65821148275179,3.3828125,9.234375,0.5078125,0.21142578125,3.1852953424983985,2.048828125,8.4296875,0.6435546875,0.16357421875
4,test,,0.6784084439277649,80.875,80.875,1.77734375,3.8671875,3.8671875,552,10,7.536358932667364,9.0390625,13.7421875,1.94140625,0.342041015625,3.0,3.107421875,0.426866807017216,6.65821148275179,3.75,8.203125,0.5634765625,0.2388916015625,3.1852953424983985,2.220703125,7.78515625,0.697265625,0.181640625
5,test,,0.732559084892273,82.0,82.0,1.837890625,3.890625,3.890625,485,10,7.288289632451102,8.59375,13.7890625,2.083984375,0.37646484375,3.0078125,3.072265625,0.43663434727957817,6.65821148275179,3.931640625,7.38671875,0.5908203125,0.2578125,3.1852953424983985,2.294921875,7.19140625,0.720703125,0.19482421875
6,test,,0.6742653846740723,83.1875,83.1875,1.927734375,3.890625,3.890625,530,10,7.506597273255749,9.015625,13.8203125,1.953125,0.347900390625,3.1015625,3.189453125,0.433069884850594,6.65821148275179,4.01953125,7.62890625,0.60400390625,0.256591796875,3.1852953424983985,2.31640625,7.56640625,0.72705078125,0.1898193359375
7,test,,0.7436671853065491,81.875,81.875,1.9501953125,3.90234375,3.90234375,508,10,7.478017094049419,9.03125,13.8515625,1.9833984375,0.34814453125,3.240234375,3.2890625,0.42164073855412393,6.65821148275179,4.15625,7.375,0.62451171875,0.264892578125,3.1852953424983985,2.40234375,7.4140625,0.75390625,0.1966552734375
8,test,,0.6831146478652954,84.1875,84.1875,1.9150390625,3.935546875,3.935546875,489,10,7.344213752345367,8.703125,13.9453125,2.0703125,0.3759765625,3.25390625,3.3046875,0.41257560114193464,6.65821148275179,4.21484375,6.93359375,0.6328125,0.2744140625,3.1852953424983985,2.384765625,7.12109375,0.74853515625,0.2005615234375
9,test,,0.6905617713928223,83.0625,83.0625,1.9951171875,3.966796875,3.966796875,537,10,7.60355206704372,9.21875,14.1015625,2.021484375,0.346435546875,3.443359375,3.49609375,0.43066616723131973,6.65821148275179,4.234375,7.40234375,0.63623046875,0.266845703125,3.1852953424983985,2.41015625,7.58203125,0.7568359375,0.1943359375
10,test,,0.6022599339485168,84.0625,84.0625,2.046875,3.990234375,3.990234375,570,10,7.810254416338266,9.4921875,14.1796875,2.013671875,0.33056640625,3.451171875,3.4921875,0.43483987503144234,6.65821148275179,4.328125,7.4921875,0.650390625,0.26806640625,3.1852953424983985,2.373046875,7.9296875,0.7451171875,0.187255859375
11,test,,0.5703465938568115,84.5625,84.5625,2.087890625,3.951171875,3.951171875,557,10,7.748671561550779,9.3828125,14.1328125,1.984375,0.336181640625,3.4921875,3.509765625,0.447320934475872,6.65821148275179,4.359375,7.3203125,0.65478515625,0.271728515625,3.1852953424983985,2.44921875,7.67578125,0.7685546875,0.19482421875
12,test,,0.5287915468215942,86.6875,86.6875,2.1328125,4.0,4.0,533,10,7.694315586412023,9.2734375,14.28125,2.033203125,0.350341796875,3.587890625,3.55859375,0.43461541629116524,6.65821148275179,4.40625,7.12109375,0.66162109375,0.276611328125,3.1852953424983985,2.4375,7.5859375,0.765625,0.1956787109375
13,test,,0.5936089158058167,85.875,85.875,2.1484375,4.09765625,4.09765625,563,10,7.929960893362097,9.6171875,14.5234375,2.0234375,0.33740234375,3.62109375,3.6328125,0.42893248286451,6.65821148275179,4.5,7.27734375,0.67578125,0.2763671875,3.1852953424983985,2.462890625,7.8828125,0.77294921875,0.1922607421875
14,test,,0.506883442401886,86.0625,86.0625,2.109375,4.07421875,4.07421875,545,10,7.850947089481105,9.4765625,14.4296875,2.01953125,0.343017578125,3.84375,3.70703125,0.4206837538744795,6.65821148275179,4.55078125,7.03125,0.68359375,0.281982421875,3.1852953424983985,2.44921875,7.76171875,0.76904296875,0.1934814453125
15,test,,0.5506783127784729,85.125,85.125,2.123046875,4.09765625,4.09765625,551,10,7.9027759230088765,9.5078125,14.4375,2.072265625,0.34130859375,3.806640625,3.669921875,0.4214992192058986,6.65821148275179,4.5703125,7.03125,0.68603515625,0.282470703125,3.1852953424983985,2.453125,7.7890625,0.77001953125,0.1932373046875
16,test,,0.5002635717391968,86.5625,86.5625,2.17578125,4.078125,4.078125,546,10,7.9254664566585795,9.5390625,14.4140625,2.04296875,0.33837890625,3.9296875,3.6640625,0.4246535038227156,6.65821148275179,4.5625,7.0703125,0.68505859375,0.28173828125,3.1852953424983985,2.423828125,7.87109375,0.76123046875,0.1905517578125
17,test,,0.5342137217521667,86.5625,86.5625,2.216796875,4.12890625,4.12890625,542,10,7.904617796068594,9.515625,14.546875,2.029296875,0.345703125,3.8359375,3.654296875,0.41766564803134204,6.65821148275179,4.59765625,6.984375,0.6904296875,0.2841796875,3.1852953424983985,2.41796875,7.8671875,0.75927734375,0.1903076171875
18,test,,0.5450091361999512,86.375,86.375,2.220703125,4.1171875,4.1171875,594,10,8.122148822027501,9.7890625,14.5,2.009765625,0.324951171875,3.7421875,3.623046875,0.41817985724042106,6.65821148275179,4.56640625,7.31640625,0.685546875,0.277587890625,3.1852953424983985,2.40234375,8.171875,0.75390625,0.1851806640625
19,test,,0.5361326336860657,87.6875,87.6875,2.201171875,4.11328125,4.11328125,547,10,7.9626588949215185,9.640625,14.4609375,2.048828125,0.333251953125,3.853515625,3.720703125,0.42242588402828835,6.65821148275179,4.68359375,6.9296875,0.70361328125,0.287353515625,3.1852953424983985,2.451171875,7.92578125,0.76953125,0.1910400390625
20,test,,0.5351042747497559,86.9375,86.9375,2.2109375,4.1171875,4.1171875,521,10,7.841936377454264,9.453125,14.5,2.080078125,0.347900390625,3.904296875,3.7734375,0.42108748482102104,6.65821148275179,4.73828125,6.63671875,0.71142578125,0.2939453125,3.1852953424983985,2.470703125,7.6953125,0.77587890625,0.195556640625
21,test,,0.517940104007721,86.0625,86.0625,2.27734375,4.15234375,4.15234375,568,10,8.038730627157504,9.6796875,14.53125,2.046875,0.333984375,3.986328125,3.703125,0.4196302135126997,6.65821148275179,4.64453125,7.04296875,0.69775390625,0.284423828125,3.1852953424983985,2.4296875,8.0078125,0.7626953125,0.1888427734375
22,test,,0.5360077023506165,86.8125,86.8125,2.244140625,4.1796875,4.1796875,536,10,7.911243655494898,9.546875,14.5703125,2.1015625,0.3447265625,3.9453125,3.697265625,0.4089267860589165,6.65821148275179,4.66015625,6.88671875,0.69970703125,0.28759765625,3.1852953424983985,2.4609375,7.80859375,0.77294921875,0.193359375
23,test,,0.6645923256874084,85.875,85.875,2.240234375,4.0859375,4.0859375,556,10,8.011889902284382,9.5234375,14.390625,2.05078125,0.338134765625,3.85546875,3.71875,0.43076942860681783,6.65821148275179,4.70703125,6.765625,0.70703125,0.291015625,3.1852953424983985,2.5,7.7109375,0.78466796875,0.1966552734375
24,test,,0.5982929468154907,86.25,86.25,2.236328125,4.1015625,4.1015625,582,10,8.048491681140536,9.703125,14.4765625,2.037109375,0.330078125,3.859375,3.78515625,0.4257723580101676,6.65821148275179,4.72265625,6.9140625,0.70947265625,0.288818359375,3.1852953424983985,2.4921875,7.90234375,0.7822265625,0.193359375
25,test,,0.6866660118103027,85.5,85.5,2.3046875,4.1171875,4.1171875,554,10,7.967964346650233,9.609375,14.4375,2.0703125,0.334228515625,4.02734375,3.78125,0.4181134609962737,6.65821148275179,4.71484375,6.83984375,0.7080078125,0.289794921875,3.1852953424983985,2.4609375,7.875,0.77294921875,0.1923828125
26,test,,0.668064296245575,86.25,86.25,2.298828125,4.078125,4.078125,549,10,8.02437607495498,9.6953125,14.3671875,2.03515625,0.325439453125,4.09375,3.833984375,0.4144251393335749,6.65821148275179,4.7265625,6.90234375,0.7099609375,0.2890625,3.1852953424983985,2.505859375,7.8671875,0.78662109375,0.1944580078125
27,test,,0.6654200553894043,85.8125,85.8125,2.259765625,4.11328125,4.11328125,563,10,8.112563851229728,9.6484375,14.4609375,2.037109375,0.33251953125,4.09375,3.890625,0.41107940152694483,6.65821148275179,4.75390625,6.8046875,0.7138671875,0.29150390625,3.1852953424983985,2.515625,7.8046875,0.7900390625,0.196044921875
28,test,,0.5947333574295044,87.4375,87.4375,2.283203125,4.125,4.125,553,10,8.084906870915837,9.8125,14.453125,2.0390625,0.32080078125,4.17578125,3.849609375,0.4161285267491273,6.65821148275179,4.8046875,6.8671875,0.72119140625,0.29150390625,3.1852953424983985,2.509765625,7.98046875,0.78759765625,0.1929931640625
29,test,,0.6488935351371765,86.375,86.375,2.34375,4.1640625,4.1640625,568,10,8.160480914696992,9.828125,14.6171875,2.080078125,0.327880859375,4.15625,3.90234375,0.4226066497940552,6.65821148275179,4.83203125,6.8203125,0.7255859375,0.293212890625,3.1852953424983985,2.48046875,8.046875,0.77880859375,0.190673828125
30,test,,0.6487464904785156,86.9375,86.9375,2.32421875,4.07421875,4.07421875,557,10,8.095534532887518,9.734375,14.3671875,2.02734375,0.322509765625,4.0859375,3.810546875,0.43073249377414763,6.65821148275179,4.89453125,6.60546875,0.73486328125,0.298583984375,3.1852953424983985,2.5546875,7.80859375,0.8017578125,0.19775390625
