epoch,phase,condition,loss,accuracy,accuracy_nn,temperature,length,length_nn,lexicon_size,actual_vocab_size,entropy_msg_as_a_whole,entropy_msg,entropy_max,max_rep,redundancy,KLD_train_test,KLD_test_train,topsim,entropy_input,mutual_info_msg_input,variation_of_info_msg_input,proficiency_msg_input,redundancy_msg_input,entropy_cat,mutual_info_msg_cat,variation_of_info_msg_cat,proficiency_msg_cat,redundancy_msg_cat
1,train,baseline,0.4785619378089905,76.75,76.75,1.716796875,2.41796875,2.41796875,762,10,5.121796558993081,5.7734375,9.1015625,1.748046875,0.365966796875,,,0.2982327083195247,8.595606496404118,2.68359375,9.0,0.312255859375,0.186767578125,3.476208177200259,1.2783203125,6.69140625,0.36767578125,0.13818359375
2,train,baseline,0.2634523808956146,87.0,87.0,1.92578125,2.5,2.5,160,10,4.3359133490956285,5.54296875,9.15625,1.791015625,0.39453125,,,0.26268370901046284,8.593868319033549,3.037109375,8.0625,0.353515625,0.2149658203125,3.4891206231216345,1.4248046875,6.1796875,0.408203125,0.15771484375
3,train,baseline,0.20358403027057648,90.0,90.0,1.9814453125,2.525390625,2.525390625,151,10,4.476416893281968,5.58984375,9.171875,1.6904296875,0.390625,,,0.2837373726910736,8.594233252441118,3.236328125,7.7109375,0.376708984375,0.228271484375,3.479322269490912,1.5458984375,5.9765625,0.4443359375,0.1705322265625
4,train,baseline,0.16876964271068573,91.625,91.625,2.0390625,2.529296875,2.529296875,153,10,4.619150873157612,5.67578125,9.171875,1.658203125,0.380859375,,,0.24717991154705607,8.595351657203576,3.404296875,7.4609375,0.396240234375,0.2386474609375,3.4767395677854105,1.6279296875,5.8984375,0.46826171875,0.1778564453125
5,train,baseline,0.14597225189208984,92.8125,92.8125,2.115234375,2.5234375,2.5234375,229,10,5.019558224276476,6.03125,9.1796875,1.5966796875,0.343017578125,,,0.23661746601413944,8.596246882136393,3.580078125,7.46484375,0.41650390625,0.2447509765625,3.4859081822389704,1.7236328125,6.06640625,0.494384765625,0.18115234375
6,train,baseline,0.1261601746082306,93.8125,93.8125,2.16796875,2.521484375,2.521484375,274,10,5.350254833246714,6.25390625,9.15625,1.6015625,0.31689453125,,,0.22260327565740357,8.596097872173441,3.75390625,7.33984375,0.436767578125,0.2529296875,3.47341165537599,1.818359375,6.09375,0.5234375,0.1868896484375
7,train,baseline,0.110134057700634,94.625,94.625,2.177734375,2.51953125,2.51953125,294,10,5.524912452599822,6.3671875,9.1484375,1.5869140625,0.30419921875,,,0.2321541503414262,8.594058930695356,3.84375,7.2734375,0.447265625,0.2568359375,3.471113818234357,1.8369140625,6.1640625,0.529296875,0.186767578125
8,train,baseline,0.09889518469572067,95.125,95.125,2.216796875,2.517578125,2.517578125,264,10,5.570227453239462,6.4296875,9.1640625,1.6064453125,0.29833984375,,,0.250400181974768,8.598186564363786,3.9296875,7.16796875,0.45703125,0.261474609375,3.459307039498149,1.8818359375,6.125,0.5439453125,0.1903076171875
9,train,baseline,0.08993685990571976,95.6875,95.6875,2.224609375,2.51953125,2.51953125,264,10,5.64715548558678,6.45703125,9.2109375,1.5830078125,0.298828125,,,0.28037394705755875,8.592856981106577,4.03515625,6.98046875,0.469482421875,0.26806640625,3.4807942171516406,1.9140625,6.109375,0.5498046875,0.192626953125
10,train,baseline,0.08203135430812836,96.0625,96.0625,2.26171875,2.515625,2.515625,238,10,5.637320265761109,6.49609375,9.1953125,1.5849609375,0.293701171875,,,0.24912295278029048,8.595085391071038,4.1796875,6.73046875,0.486572265625,0.277099609375,3.4854874463927876,1.962890625,6.05859375,0.56298828125,0.1966552734375
