epoch,phase,condition,loss,accuracy,accuracy_nn,temperature,length,length_nn,lexicon_size,actual_vocab_size,entropy_msg_as_a_whole,entropy_msg,entropy_max,max_rep,redundancy,KLD_train_test,KLD_test_train,topsim,entropy_input,mutual_info_msg_input,variation_of_info_msg_input,proficiency_msg_input,redundancy_msg_input,entropy_cat,mutual_info_msg_cat,variation_of_info_msg_cat,proficiency_msg_cat,redundancy_msg_cat,lexicon_size_nn,actual_vocab_size_nn,max_rep_nn,entropy_whole_msg_nn,entropy_msg_nn,entropy_max_nn,redundancy_nn,KLD_train_test_nn,KLD_test_train_nn,entropy_input_nn,mutual_info_msg_input_nn,variation_of_info_msg_input_nn,proficiency_msg_input_nn,redundancy_msg_input_nn,entropy_cat_nn,mutual_info_msg_cat_nn,variation_of_info_msg_cat_nn,proficiency_msg_cat_nn,redundancy_msg_cat_nn,topsim_nn
1,train,noise,0.6162494421005249,70.1875,71.3125,1.71875,1.453125,1.453125,111,11,4.6037455418426525,5.0078125,6.39453125,1.08984375,0.2171630859375,,,0.12596227128444634,8.596779236071269,1.962890625,9.6796875,0.228271484375,0.144287109375,3.4703042186525344,0.79541015625,6.88671875,0.2291259765625,0.09381103515625,91,10,1.1689453125,4.068168651226581,4.47265625,6.18359375,0.27685546875,,,8.596779236071269,2.07421875,8.921875,0.2412109375,0.15869140625,3.4703042186525344,0.8271484375,6.2890625,0.23828125,0.1041259765625,0.1509317963269296
2,train,noise,0.3538097143173218,82.75,84.25,2.169921875,1.591796875,1.591796875,74,11,4.537102899602074,5.22265625,6.41796875,1.2080078125,0.18603515625,,,0.1245921706924243,8.596785995567663,2.1875,9.4453125,0.25439453125,0.158203125,3.4814191933670426,0.88671875,6.93359375,0.254638671875,0.10186767578125,56,10,1.3076171875,3.848140315399683,4.69921875,6.203125,0.24267578125,,,8.596785995567663,2.30859375,8.6796875,0.2685546875,0.173583984375,3.4814191933670426,0.92236328125,6.3359375,0.264892578125,0.11273193359375,0.15242625114368846
3,train,noise,0.27562567591667175,86.6875,88.0625,2.263671875,1.6044921875,1.6044921875,79,11,4.898763668951166,5.5,6.45703125,1.1796875,0.1483154296875,,,0.14225669175290148,8.5989369416347,2.390625,9.3125,0.278076171875,0.169677734375,3.475381135091825,0.9990234375,6.9765625,0.287353515625,0.111328125,61,10,1.265625,4.241343863609757,4.9921875,6.23828125,0.2000732421875,,,8.5989369416347,2.533203125,8.5234375,0.294677734375,0.1864013671875,3.475381135091825,1.0478515625,6.37109375,0.301513671875,0.12371826171875,0.17147961664626762
4,train,noise,0.22469720244407654,89.0625,90.625,2.341796875,1.607421875,1.607421875,81,11,5.028140655753847,5.50390625,6.45703125,1.19921875,0.147705078125,,,0.14195354042531924,8.595867335331233,2.47265625,9.15625,0.28759765625,0.1754150390625,3.4883296805610144,1.033203125,6.92578125,0.296142578125,0.1148681640625,61,10,1.291015625,4.370918564364343,4.98828125,6.2421875,0.20068359375,,,8.595867335331233,2.623046875,8.3359375,0.30517578125,0.193115234375,3.4883296805610144,1.0859375,6.3046875,0.311279296875,0.1280517578125,0.16405999016463146
5,train,noise,0.1952013373374939,90.5,91.875,2.404296875,1.619140625,1.619140625,72,11,4.99413328433596,5.45703125,6.484375,1.2275390625,0.1585693359375,,,0.1547842121503496,8.595122154142846,2.5625,8.9296875,0.29833984375,0.182373046875,3.4468979472125025,1.033203125,6.83984375,0.299560546875,0.115966796875,54,10,1.3291015625,4.305436913349117,4.9140625,6.265625,0.2156982421875,,,8.595122154142846,2.720703125,8.0703125,0.31640625,0.2012939453125,3.4468979472125025,1.0859375,6.19140625,0.315185546875,0.1298828125,0.1872806143564938
6,train,noise,0.17709434032440186,91.375,92.75,2.451171875,1.6279296875,1.6279296875,70,11,4.976959571712555,5.42578125,6.49609375,1.2490234375,0.1649169921875,,,0.15376600147836242,8.594875481800713,2.6015625,8.8203125,0.302734375,0.185546875,3.467927775307854,1.052734375,6.7890625,0.3037109375,0.118408203125,51,10,1.357421875,4.270677286667949,4.8671875,6.27734375,0.2244873046875,,,8.594875481800713,2.76171875,7.94140625,0.3212890625,0.205078125,3.467927775307854,1.107421875,6.12109375,0.3193359375,0.1328125,0.182644165270456
7,train,noise,0.1624215543270111,92.0625,93.4375,2.484375,1.6337890625,1.6337890625,67,11,4.927659986733638,5.3828125,6.50390625,1.2734375,0.1722412109375,,,0.15666670428156368,8.593300793005906,2.65234375,8.671875,0.30859375,0.189697265625,3.4725313774480746,1.08203125,6.69140625,0.3115234375,0.12213134765625,47,10,1.3916015625,4.205137098657588,4.8125,6.28515625,0.2344970703125,,,8.593300793005906,2.8125,7.77734375,0.327392578125,0.2098388671875,3.4725313774480746,1.13671875,6.01171875,0.327392578125,0.13720703125,0.17887675756005733
8,train,noise,0.15011665225028992,92.6875,93.9375,2.501953125,1.6396484375,1.6396484375,68,11,4.9674787979591555,5.41015625,6.54296875,1.2861328125,0.1728515625,,,0.12600661997779178,8.591227678517333,2.69921875,8.6015625,0.314208984375,0.1927490234375,3.473911383709311,1.0869140625,6.7109375,0.312744140625,0.122314453125,48,10,1.408203125,4.236376566373669,4.828125,6.3203125,0.236083984375,,,8.591227678517333,2.8671875,7.68359375,0.333740234375,0.2137451171875,3.473911383709311,1.146484375,6.0078125,0.329833984375,0.1380615234375,0.15647077815045185
9,train,noise,0.14046670496463776,93.125,94.375,2.5078125,1.640625,1.640625,66,11,4.964608680912886,5.33984375,6.515625,1.3017578125,0.1805419921875,,,0.14323758299860592,8.59635352823494,2.73828125,8.4609375,0.318603515625,0.196533203125,3.482880266137254,1.1123046875,6.59765625,0.3193359375,0.1259765625,47,10,1.42578125,4.233558543980321,4.74609375,6.296875,0.2459716796875,,,8.59635352823494,2.908203125,7.52734375,0.338134765625,0.2178955078125,3.482880266137254,1.169921875,5.890625,0.3359375,0.14208984375,0.16888934297000552
10,train,noise,0.1320490837097168,93.4375,94.75,2.53125,1.6455078125,1.6455078125,69,11,4.962101503241843,5.35546875,6.515625,1.314453125,0.17822265625,,,0.1401259903742242,8.598458496909847,2.775390625,8.3984375,0.32275390625,0.198974609375,3.4576484027843306,1.1416015625,6.53125,0.330322265625,0.1295166015625,50,10,1.4423828125,4.224943285783195,4.76171875,6.296875,0.2435302734375,,,8.598458496909847,2.94921875,7.46484375,0.343017578125,0.220703125,3.4576484027843306,1.2021484375,5.81640625,0.34765625,0.146240234375,0.17786485522751286
11,train,noise,0.12710651755332947,93.6875,95.0,2.5390625,1.642578125,1.642578125,67,11,4.950225461524214,5.33984375,6.52734375,1.3212890625,0.181884765625,,,0.12790029793790364,8.593685699852006,2.796875,8.34375,0.325439453125,0.20068359375,3.4957524311410215,1.158203125,6.5234375,0.331298828125,0.1309814453125,47,10,1.4501953125,4.213133097528022,4.73828125,6.30859375,0.24853515625,,,8.593685699852006,2.97265625,7.390625,0.345947265625,0.222900390625,3.4957524311410215,1.2177734375,5.80078125,0.348388671875,0.14794921875,0.15281705493610662
12,train,noise,0.12230099737644196,94.0,95.3125,2.546875,1.646484375,1.646484375,64,11,4.936148292936318,5.32421875,6.53125,1.3349609375,0.184814453125,,,0.1574513798923014,8.598381431962013,2.837890625,8.25,0.330078125,0.203857421875,3.4778354880100153,1.1728515625,6.45703125,0.337158203125,0.13330078125,45,10,1.4677734375,4.188065629799701,4.71484375,6.3125,0.2529296875,,,8.598381431962013,3.015625,7.28125,0.3505859375,0.2264404296875,3.4778354880100153,1.234375,5.7265625,0.354736328125,0.150634765625,0.18504647042264
