epoch,phase,condition,loss,accuracy,accuracy_nn,temperature,length,length_nn,lexicon_size,actual_vocab_size,entropy_msg_as_a_whole,entropy_msg,entropy_max,max_rep,redundancy,KLD_train_test,KLD_test_train,topsim,entropy_input,mutual_info_msg_input,variation_of_info_msg_input,proficiency_msg_input,redundancy_msg_input,entropy_cat,mutual_info_msg_cat,variation_of_info_msg_cat,proficiency_msg_cat,redundancy_msg_cat
1,train,baseline,0.5212012529373169,74.75,74.75,1.6787109375,1.5810546875,1.5810546875,91,10,4.102619661570708,4.64453125,6.265625,1.1708984375,0.259033203125,,,0.20974341568121108,8.59195027965478,2.44921875,8.3359375,0.284912109375,0.18505859375,3.4928962735866933,1.15625,5.82421875,0.3310546875,0.14208984375
2,train,baseline,0.2581689655780792,86.875,86.875,1.90625,1.697265625,1.697265625,59,10,4.002561255202063,4.76171875,6.31640625,1.19921875,0.24609375,,,0.2178791355479253,8.5949780647964,2.94921875,7.45703125,0.34326171875,0.2208251953125,3.4788594602506056,1.435546875,5.37109375,0.41259765625,0.1741943359375
3,train,baseline,0.19312363862991333,90.1875,90.1875,1.9736328125,1.7099609375,1.7099609375,59,10,4.295024466133012,4.9921875,6.34375,1.1943359375,0.212890625,,,0.2150748719954442,8.596145339359405,3.19140625,7.20703125,0.371337890625,0.23486328125,3.4965325544375476,1.59765625,5.296875,0.456787109375,0.1881103515625
4,train,baseline,0.15560732781887054,92.0,92.0,2.046875,1.7158203125,1.7158203125,69,10,4.6597233519740175,5.21875,6.34765625,1.197265625,0.177734375,,,0.20853772230120365,8.599439501058765,3.388671875,7.0390625,0.39404296875,0.245361328125,3.4917715335754527,1.673828125,5.36328125,0.4794921875,0.1922607421875
5,train,baseline,0.13030415773391724,93.3125,93.3125,2.06640625,1.7109375,1.7109375,73,10,4.871339863926244,5.33984375,6.34765625,1.1650390625,0.15869140625,,,0.20689023642281537,8.596118633887562,3.50390625,6.9296875,0.407470703125,0.25146484375,3.482300318881978,1.705078125,5.4140625,0.48974609375,0.1932373046875
6,train,baseline,0.11256597191095352,94.1875,94.1875,2.0703125,1.7099609375,1.7099609375,73,10,5.001221259698591,5.34765625,6.34765625,1.1318359375,0.157470703125,,,0.229828880758752,8.592492082346693,3.609375,6.71875,0.420166015625,0.259033203125,3.5097800363225757,1.7421875,5.37109375,0.49658203125,0.19677734375
7,train,baseline,0.10397158563137054,94.5625,94.5625,2.08984375,1.7099609375,1.7099609375,73,10,5.026854202606617,5.34375,6.34375,1.1279296875,0.1575927734375,,,0.22343642354738033,8.598739110226893,3.705078125,6.53125,0.430908203125,0.265869140625,3.470969877734579,1.7607421875,5.29296875,0.50732421875,0.19970703125
8,train,baseline,0.09516889601945877,95.0,95.0,2.111328125,1.7099609375,1.7099609375,73,10,5.057897481643945,5.43359375,6.34765625,1.119140625,0.143798828125,,,0.21929308340311043,8.5915808315967,3.74609375,6.53125,0.43603515625,0.26708984375,3.469356195447649,1.7978515625,5.30859375,0.51806640625,0.201904296875
9,train,baseline,0.0861014723777771,95.625,95.625,2.138671875,1.7109375,1.7109375,69,10,5.092242618612446,5.42578125,6.3515625,1.1015625,0.1455078125,,,0.2285701981658011,8.592377790768259,3.8125,6.39453125,0.443603515625,0.27197265625,3.465670576104235,1.8291015625,5.234375,0.52783203125,0.2056884765625
10,train,baseline,0.08419141173362732,95.6875,95.6875,2.14453125,1.7099609375,1.7099609375,73,10,5.126806085174051,5.45703125,6.37109375,1.0927734375,0.143310546875,,,0.22923881060237333,8.595301726423187,3.828125,6.3984375,0.4453125,0.2724609375,3.4852339143632878,1.8056640625,5.33203125,0.51806640625,0.201904296875
11,train,baseline,0.07819715142250061,96.0,96.0,2.16796875,1.7119140625,1.7119140625,68,10,5.1414175986916755,5.43359375,6.34765625,1.0927734375,0.1439208984375,,,0.22708664789629474,8.59999012586241,3.880859375,6.26953125,0.451416015625,0.276611328125,3.466001647478665,1.8427734375,5.2109375,0.53173828125,0.2071533203125
12,train,baseline,0.07431015372276306,96.125,96.125,2.197265625,1.7138671875,1.7138671875,69,10,5.154902509762161,5.42578125,6.36328125,1.087890625,0.1473388671875,,,0.2450604389628605,8.599479334249578,3.919921875,6.18359375,0.455810546875,0.279541015625,3.4848851177389766,1.8291015625,5.25,0.52490234375,0.205322265625
13,train,baseline,0.07079053670167923,96.375,96.375,2.201171875,1.712890625,1.712890625,66,10,5.164348134305897,5.421875,6.37109375,1.0830078125,0.1488037109375,,,0.23745430223740668,8.593374051890924,3.947265625,6.12109375,0.45947265625,0.28173828125,3.4696441211038627,1.849609375,5.19140625,0.533203125,0.2080078125
14,train,baseline,0.06740987300872803,96.5,96.5,2.203125,1.7158203125,1.7158203125,64,10,5.1784398122579285,5.41796875,6.375,1.0859375,0.150146484375,,,0.21865324937426556,8.593750700449009,3.99609375,6.01953125,0.465087890625,0.28515625,3.4925066186097,1.875,5.16015625,0.537109375,0.21044921875
15,train,baseline,0.0642581358551979,96.75,96.75,2.201171875,1.71875,1.71875,68,10,5.213637121306379,5.4453125,6.36328125,1.080078125,0.14404296875,,,0.23103678985816084,8.595631664323587,4.02734375,5.98828125,0.468505859375,0.286865234375,3.469212611982825,1.876953125,5.16015625,0.541015625,0.2105712890625
16,train,baseline,0.0615820437669754,96.875,96.875,2.224609375,1.7197265625,1.7197265625,62,10,5.273070291670294,5.4921875,6.390625,1.0791015625,0.140869140625,,,0.23292000412980757,8.593283484926252,4.05859375,5.96875,0.47216796875,0.2880859375,3.5059224082261373,1.8837890625,5.23046875,0.537109375,0.2093505859375
