epoch,phase,condition,loss,accuracy,accuracy_nn,temperature,length,length_nn,lexicon_size,actual_vocab_size,entropy_msg_as_a_whole,entropy_msg,entropy_max,max_rep,redundancy,KLD_train_test,KLD_test_train,topsim,entropy_attr,entropy_shape,mutual_info_msg_shape,variation_of_info_msg_shape,proficiency_msg_shape,redundancy_msg_shape,entropy_color,mutual_info_msg_color,variation_of_info_msg_color,proficiency_msg_color,redundancy_msg_color,entropy_xpos,mutual_info_msg_xpos,variation_of_info_msg_xpos,proficiency_msg_xpos,redundancy_msg_xpos,entropy_ypos,mutual_info_msg_ypos,variation_of_info_msg_ypos,proficiency_msg_ypos,redundancy_msg_ypos,entropy_rotation,mutual_info_msg_rotation,variation_of_info_msg_rotation,proficiency_msg_rotation,redundancy_msg_rotation
1,train,baseline,1.1705557107925415,42.15625,42.15625,0.85400390625,2.158203125,2.158203125,1928,10,7.406406789420494,7.9453125,8.5859375,0.9697265625,0.0745849609375,,,0.10039900301049923,10.086825667978513,2.563472392503777,0.03076171875,10.4453125,0.01200103759765625,0.002925872802734375,2.9309428088276515,0.11419677734375,10.6484375,0.038970947265625,0.010498046875,2.3208749086533187,0.09283447265625,10.078125,0.040008544921875,0.00904083251953125,2.320484016375942,0.2230224609375,9.8203125,0.0960693359375,0.0217132568359375,1.2708642824277918,0.00611114501953125,9.203125,0.004810333251953125,0.0006628036499023438
2,train,baseline,0.685130774974823,66.1875,66.1875,1.017578125,2.30078125,2.30078125,1089,10,6.610195824285278,7.11328125,9.3984375,1.4619140625,0.2432861328125,,,0.09870204365489989,10.086825667978498,2.563472392503777,0.0941162109375,9.4921875,0.036712646484375,0.00972747802734375,2.9309428088276515,0.291259765625,9.4609375,0.099365234375,0.02899169921875,2.3208749086533187,0.284912109375,8.8671875,0.122802734375,0.0301971435546875,2.320484016375942,0.38330078125,8.671875,0.1651611328125,0.040618896484375,1.2708642824277918,0.01006317138671875,8.3671875,0.0079193115234375,0.0011997222900390625
3,train,baseline,0.58050137758255,70.6875,70.6875,1.1796875,2.302734375,2.302734375,1002,10,6.503310633078977,7.2421875,9.453125,1.48828125,0.2342529296875,,,0.10714905424770232,10.086825667978497,2.563472392503777,0.10247802734375,9.6015625,0.03997802734375,0.0104522705078125,2.9309428088276515,0.336669921875,9.5,0.1148681640625,0.033111572265625,2.3208749086533187,0.30517578125,8.953125,0.1314697265625,0.03192138671875,2.320484016375942,0.390625,8.78125,0.1683349609375,0.04083251953125,1.2708642824277918,0.01003265380859375,8.4921875,0.00789642333984375,0.001178741455078125
4,train,baseline,0.5329207181930542,73.6875,73.6875,1.357421875,2.333984375,2.333984375,976,10,6.49412310870267,7.4140625,9.5625,1.509765625,0.224853515625,,,0.1038118533031308,10.086825667978513,2.563472392503777,0.1102294921875,9.7578125,0.042999267578125,0.01104736328125,2.9309428088276515,0.343017578125,9.65625,0.1170654296875,0.033172607421875,2.3208749086533187,0.30224609375,9.1328125,0.1302490234375,0.0310516357421875,2.320484016375942,0.389892578125,8.953125,0.1680908203125,0.040069580078125,1.2708642824277918,0.01136016845703125,8.6640625,0.008941650390625,0.001308441162109375
5,train,baseline,0.4916222095489502,75.5,75.5,1.501953125,2.384765625,2.384765625,895,10,6.415264646072714,7.578125,9.7109375,1.5439453125,0.219482421875,,,0.1085036612433347,10.086825667978497,2.563472392503777,0.11865234375,9.90625,0.046295166015625,0.01169586181640625,2.9309428088276515,0.350830078125,9.8125,0.11968994140625,0.03338623046875,2.3208749086533187,0.313720703125,9.2734375,0.1351318359375,0.03167724609375,2.320484016375942,0.387939453125,9.125,0.167236328125,0.0391845703125,1.2708642824277918,0.01128387451171875,8.828125,0.008880615234375,0.0012750625610351562
6,train,baseline,0.453693151473999,78.125,78.125,1.60546875,2.44140625,2.44140625,864,10,6.427691811086811,7.72265625,9.875,1.5888671875,0.218017578125,,,0.10387967485882071,10.086825667978498,2.563472392503777,0.11676025390625,10.0546875,0.045562744140625,0.0113525390625,2.9309428088276523,0.345947265625,9.9609375,0.1180419921875,0.032470703125,2.3208749086533187,0.33349609375,9.375,0.1436767578125,0.033203125,2.320484016375942,0.37548828125,9.2890625,0.1617431640625,0.037384033203125,1.2708642824277918,0.012176513671875,8.96875,0.00958251953125,0.001354217529296875
7,train,baseline,0.42805159091949463,78.75,78.75,1.681640625,2.423828125,2.423828125,847,10,6.3468212534242205,7.80078125,9.8359375,1.5751953125,0.20703125,,,0.10292641176461986,10.086825667978498,2.563472392503777,0.12286376953125,10.1171875,0.047943115234375,0.0118560791015625,2.9309428088276515,0.353515625,10.0234375,0.12066650390625,0.032958984375,2.3208749086533187,0.31982421875,9.4765625,0.1378173828125,0.0316162109375,2.320484016375942,0.37646484375,9.3671875,0.1622314453125,0.037200927734375,1.2708642824277918,0.0118865966796875,9.046875,0.0093536376953125,0.0013103485107421875
8,train,baseline,0.411068856716156,80.0625,80.0625,1.7412109375,2.439453125,2.439453125,843,10,6.380205543962694,7.87890625,9.8828125,1.5771484375,0.202392578125,,,0.1226842173421981,10.086825667978497,2.563472392503777,0.1348876953125,10.171875,0.0526123046875,0.01291656494140625,2.9309428088276515,0.358154296875,10.09375,0.12225341796875,0.03314208984375,2.3208749086533187,0.33056640625,9.5390625,0.1424560546875,0.03240966796875,2.320484016375942,0.364990234375,9.46875,0.1572265625,0.0357666015625,1.2708642824277918,0.01268768310546875,9.125,0.00998687744140625,0.0013866424560546875
9,train,baseline,0.3910863399505615,80.375,80.375,1.794921875,2.45703125,2.45703125,828,10,6.374709987874884,7.94921875,9.9296875,1.5830078125,0.19921875,,,0.10407500283427572,10.08682566797849,2.563472392503777,0.128662109375,10.2578125,0.050201416015625,0.01224517822265625,2.9309428088276515,0.357421875,10.1640625,0.1219482421875,0.032867431640625,2.3208749086533187,0.330322265625,9.609375,0.142333984375,0.03216552734375,2.320484016375942,0.37109375,9.5234375,0.159912109375,0.0361328125,1.2708642824277918,0.01226043701171875,9.1953125,0.00965118408203125,0.0013303756713867188
10,train,baseline,0.3742305338382721,81.5625,81.5625,1.814453125,2.421875,2.421875,772,10,6.391357432796455,7.94921875,9.828125,1.5341796875,0.191650390625,,,0.08380383843801441,10.08682566797851,2.563472392503777,0.139892578125,10.234375,0.0545654296875,0.0133056640625,2.9309428088276515,0.3583984375,10.1640625,0.12225341796875,0.032958984375,2.3208749086533187,0.31787109375,9.6328125,0.136962890625,0.03094482421875,2.320484016375942,0.37451171875,9.515625,0.161376953125,0.036468505859375,1.2708642824277918,0.0132904052734375,9.1953125,0.01045989990234375,0.00144195556640625
11,train,baseline,0.3695550262928009,82.5625,82.5625,1.861328125,2.482421875,2.482421875,763,10,6.440149824621604,8.046875,10.0078125,1.5849609375,0.195556640625,,,0.09838957024712709,10.086825667978514,2.563472392503777,0.133056640625,10.34375,0.051910400390625,0.01253509521484375,2.9309428088276515,0.350830078125,10.28125,0.11968994140625,0.031951904296875,2.3208749086533187,0.3212890625,9.7265625,0.138427734375,0.030975341796875,2.320484016375942,0.368408203125,9.6328125,0.1588134765625,0.0355224609375,1.2708642824277918,0.0124359130859375,9.296875,0.00978851318359375,0.0013341903686523438
12,train,baseline,0.36145439743995667,82.25,82.25,1.84375,2.412109375,2.412109375,711,10,6.297416663028091,7.80859375,9.8046875,1.552734375,0.20361328125,,,0.10638943682640317,10.08682566797851,2.563472392503777,0.134521484375,10.1015625,0.052459716796875,0.012969970703125,2.9309428088276515,0.3642578125,10.0078125,0.124267578125,0.033905029296875,2.3208749086533187,0.313720703125,9.5,0.1351318359375,0.030975341796875,2.320484016375942,0.369384765625,9.390625,0.1591796875,0.036468505859375,1.2708642824277918,0.01226806640625,9.0546875,0.00965118408203125,0.0013513565063476562
13,train,baseline,0.34949177503585815,83.125,83.125,1.904296875,2.435546875,2.435546875,693,10,6.362824941145075,7.921875,9.875,1.533203125,0.1976318359375,,,0.112942778282417,10.0868256679785,2.563472392503777,0.13525390625,10.2109375,0.052764892578125,0.01290130615234375,2.9309428088276523,0.36279296875,10.125,0.12384033203125,0.033447265625,2.3208749086533187,0.311279296875,9.6171875,0.1341552734375,0.0303802490234375,2.320484016375942,0.373779296875,9.4921875,0.1610107421875,0.0364990234375,1.2708642824277918,0.0127105712890625,9.1640625,0.01000213623046875,0.0013828277587890625
14,train,baseline,0.33197104930877686,84.25,84.25,1.916015625,2.484375,2.484375,693,10,6.461687798499663,7.99609375,10.0234375,1.544921875,0.201904296875,,,0.08993655203927886,10.086825667978518,2.563472392503777,0.139892578125,10.28125,0.0545654296875,0.01324462890625,2.9309428088276515,0.36474609375,10.1953125,0.12445068359375,0.03338623046875,2.3208749086533187,0.3193359375,9.6796875,0.1375732421875,0.03094482421875,2.320484016375942,0.374267578125,9.5703125,0.161376953125,0.036285400390625,1.2708642824277918,0.01300048828125,9.2421875,0.01023101806640625,0.0014028549194335938
15,train,baseline,0.32220160961151123,84.5625,84.5625,1.9248046875,2.458984375,2.458984375,629,10,6.5032456535129235,8.0,9.9609375,1.4873046875,0.196533203125,,,0.10149512985524049,10.086825667978493,2.563472392503777,0.1468505859375,10.2734375,0.05731201171875,0.01390838623046875,2.930942808827651,0.370361328125,10.1875,0.1263427734375,0.03387451171875,2.3208749086533187,0.316162109375,9.6875,0.13623046875,0.0306243896484375,2.320484016375942,0.37255859375,9.578125,0.16064453125,0.036102294921875,1.2708642824277918,0.0131988525390625,9.2421875,0.01038360595703125,0.0014238357543945312
