epoch,phase,condition,loss,accuracy,accuracy_nn,temperature,length,length_nn,lexicon_size,actual_vocab_size,entropy_msg_as_a_whole,entropy_msg,entropy_max,max_rep,redundancy,KLD_train_test,KLD_test_train,topsim,entropy_attr,entropy_shape,mutual_info_msg_shape,variation_of_info_msg_shape,proficiency_msg_shape,redundancy_msg_shape,entropy_color,mutual_info_msg_color,variation_of_info_msg_color,proficiency_msg_color,redundancy_msg_color,entropy_xpos,mutual_info_msg_xpos,variation_of_info_msg_xpos,proficiency_msg_xpos,redundancy_msg_xpos,entropy_ypos,mutual_info_msg_ypos,variation_of_info_msg_ypos,proficiency_msg_ypos,redundancy_msg_ypos,entropy_rotation,mutual_info_msg_rotation,variation_of_info_msg_rotation,proficiency_msg_rotation,redundancy_msg_rotation
1,train,baseline,1.0743328332901,46.90625,46.90625,0.87548828125,2.064453125,2.064453125,1997,10,6.908753010010098,8.4375,8.5390625,0.78271484375,0.0118255615234375,,,0.06529058769274715,10.08682566797851,2.563472392503777,0.0279693603515625,10.9453125,0.0109100341796875,0.0025424957275390625,2.9309428088276515,0.1668701171875,11.0390625,0.05694580078125,0.014678955078125,2.3208749086533187,0.10687255859375,10.546875,0.046051025390625,0.0099334716796875,2.320484016375942,0.099365234375,10.5625,0.042816162109375,0.00923919677734375,1.2708642824277918,0.0015878677368164062,9.703125,0.0012493133544921875,0.00016355514526367188
2,train,baseline,0.700063943862915,64.75,64.75,0.9658203125,2.240234375,2.240234375,1831,10,7.517940524464093,8.90625,9.484375,0.97998046875,0.0606689453125,,,0.06005647226075961,10.086825667978502,2.563472392503777,0.05462646484375,11.359375,0.0213165283203125,0.004764556884765625,2.9309428088276515,0.30419921875,11.2265625,0.10382080078125,0.02569580078125,2.3208749086533187,0.2498779296875,10.7265625,0.107666015625,0.022247314453125,2.320484016375942,0.23876953125,10.75,0.1029052734375,0.021270751953125,1.2708642824277918,0.003936767578125,10.171875,0.0030975341796875,0.00038695335388183594
3,train,baseline,0.6066542863845825,69.375,69.375,1.181640625,2.173828125,2.173828125,1538,10,7.2836552212636665,8.484375,9.3125,1.01171875,0.08880615234375,,,0.045871907105925674,10.086825667978498,2.563472392503777,0.061248779296875,10.9296875,0.023895263671875,0.005542755126953125,2.9309428088276515,0.368408203125,10.6796875,0.125732421875,0.032257080078125,2.3208749086533187,0.223388671875,10.359375,0.09625244140625,0.0206756591796875,2.320484016375942,0.2347412109375,10.3359375,0.1011962890625,0.021728515625,1.2708642824277918,0.00493621826171875,9.75,0.0038852691650390625,0.0005059242248535156
4,train,baseline,0.5426906943321228,72.8125,72.8125,1.294921875,2.263671875,2.263671875,1205,10,7.153501177513717,8.0703125,9.6484375,1.1611328125,0.1636962890625,,,0.0664357496240861,10.08682566797851,2.563472392503777,0.0623779296875,10.5078125,0.0243377685546875,0.00586700439453125,2.9309428088276515,0.400146484375,10.1953125,0.136474609375,0.036376953125,2.3208749086533187,0.229736328125,9.9296875,0.0989990234375,0.0221099853515625,2.320484016375942,0.2403564453125,9.90625,0.10357666015625,0.02313232421875,1.2708642824277918,0.004215240478515625,9.328125,0.0033168792724609375,0.0004513263702392578
5,train,baseline,0.4962260127067566,75.25,75.25,1.40625,2.423828125,2.423828125,1149,10,7.0425493037164495,8.078125,10.1796875,1.3388671875,0.2061767578125,,,0.06225766523133261,10.086825667978506,2.563472392503777,0.06048583984375,10.5234375,0.0236053466796875,0.00568389892578125,2.9309428088276515,0.4091796875,10.1953125,0.1396484375,0.03717041015625,2.3208749086533187,0.2315673828125,9.9375,0.09979248046875,0.02227783203125,2.320484016375942,0.239990234375,9.921875,0.1033935546875,0.0230712890625,1.2708642824277918,0.00492095947265625,9.34375,0.003871917724609375,0.00052642822265625
6,train,baseline,0.46967336535453796,77.0,77.0,1.4755859375,2.53515625,2.53515625,1122,10,6.9811349679939765,8.1484375,10.5234375,1.45703125,0.22607421875,,,0.1018359236962789,10.086825667978507,2.563472392503777,0.063720703125,10.578125,0.0248565673828125,0.005947113037109375,2.9309428088276523,0.42822265625,10.21875,0.1461181640625,0.038665771484375,2.3208749086533187,0.2435302734375,9.9765625,0.10498046875,0.0232696533203125,2.320484016375942,0.2498779296875,9.96875,0.107666015625,0.0238800048828125,1.2708642824277918,0.0054168701171875,9.40625,0.004261016845703125,0.0005750656127929688
7,train,baseline,0.443805068731308,78.4375,78.4375,1.525390625,2.521484375,2.521484375,1059,10,6.969079213070054,8.1171875,10.5078125,1.4462890625,0.22705078125,,,0.08637597147893693,10.086825667978504,2.563472392503777,0.0897216796875,10.5,0.035003662109375,0.008392333984375,2.9309428088276523,0.484619140625,10.078125,0.165283203125,0.043853759765625,2.3208749086533187,0.2646484375,9.9140625,0.11407470703125,0.025360107421875,2.320484016375942,0.272216796875,9.8984375,0.1173095703125,0.0260772705078125,1.2708642824277918,0.006565093994140625,9.375,0.00516510009765625,0.0006990432739257812
8,train,baseline,0.41391894221305847,79.375,79.375,1.59375,2.591796875,2.591796875,1012,10,6.878656837718993,8.1328125,10.6875,1.5341796875,0.2388916015625,,,0.09255105905425098,10.086825667978507,2.563472392503777,0.0911865234375,10.515625,0.035552978515625,0.00852203369140625,2.9309428088276515,0.496337890625,10.0703125,0.1693115234375,0.044830322265625,2.3208749086533187,0.267822265625,9.921875,0.11541748046875,0.0256195068359375,2.320484016375942,0.2705078125,9.9140625,0.1165771484375,0.0258636474609375,1.2708642824277918,0.006320953369140625,9.390625,0.004974365234375,0.0006718635559082031
9,train,baseline,0.38408535718917847,81.4375,81.4375,1.62109375,2.6171875,2.6171875,900,10,6.7443670835644145,8.0703125,10.7734375,1.580078125,0.2509765625,,,0.08946411128075868,10.086825667978513,2.563472392503777,0.09490966796875,10.4453125,0.037017822265625,0.0089263916015625,2.9309428088276523,0.501953125,9.9921875,0.1712646484375,0.045654296875,2.3208749086533187,0.276611328125,9.8359375,0.119140625,0.026611328125,2.320484016375942,0.274169921875,9.84375,0.1181640625,0.026397705078125,1.2708642824277918,0.007472991943359375,9.328125,0.005878448486328125,0.0008001327514648438
10,train,baseline,0.39107751846313477,80.5,80.5,1.6591796875,2.65234375,2.65234375,917,10,6.748641192031043,8.0859375,10.890625,1.6083984375,0.2578125,,,0.09498985149449256,10.086825667978488,2.563472392503777,0.0933837890625,10.4609375,0.03643798828125,0.00876617431640625,2.9309428088276515,0.495849609375,10.0234375,0.169189453125,0.045013427734375,2.3208749086533187,0.27978515625,9.84375,0.12060546875,0.0269012451171875,2.320484016375942,0.280029296875,9.84375,0.12066650390625,0.0269012451171875,1.2708642824277918,0.00725555419921875,9.34375,0.005710601806640625,0.0007753372192382812
