epoch,phase,condition,loss,accuracy,accuracy_nn,temperature,length,length_nn,lexicon_size,actual_vocab_size,entropy_msg_as_a_whole,entropy_msg,entropy_max,max_rep,redundancy,KLD_train_test,KLD_test_train,topsim,entropy_attr,entropy_shape,mutual_info_msg_shape,variation_of_info_msg_shape,proficiency_msg_shape,redundancy_msg_shape,entropy_color,mutual_info_msg_color,variation_of_info_msg_color,proficiency_msg_color,redundancy_msg_color,entropy_xpos,mutual_info_msg_xpos,variation_of_info_msg_xpos,proficiency_msg_xpos,redundancy_msg_xpos,entropy_ypos,mutual_info_msg_ypos,variation_of_info_msg_ypos,proficiency_msg_ypos,redundancy_msg_ypos,entropy_rotation,mutual_info_msg_rotation,variation_of_info_msg_rotation,proficiency_msg_rotation,redundancy_msg_rotation,lexicon_size_nn,actual_vocab_size_nn,max_rep_nn,entropy_whole_msg_nn,entropy_msg_nn,entropy_max_nn,redundancy_nn,KLD_train_test_nn,KLD_test_train_nn,entropy_shape_nn,mutual_info_msg_shape_nn,variation_of_info_msg_shape_nn,proficiency_msg_shape_nn,redundancy_msg_shape_nn,entropy_color_nn,mutual_info_msg_color_nn,variation_of_info_msg_color_nn,proficiency_msg_color_nn,redundancy_msg_color_nn,entropy_xpos_nn,mutual_info_msg_xpos_nn,variation_of_info_msg_xpos_nn,proficiency_msg_xpos_nn,redundancy_msg_xpos_nn,entropy_ypos_nn,mutual_info_msg_ypos_nn,variation_of_info_msg_ypos_nn,proficiency_msg_ypos_nn,redundancy_msg_ypos_nn,entropy_rotation_nn,mutual_info_msg_rotation_nn,variation_of_info_msg_rotation_nn,proficiency_msg_rotation_nn,redundancy_msg_rotation_nn,topsim_nn
1,train,noise,1.2484240531921387,36.5,36.65625,0.8994140625,1.4970703125,1.9638671875,1003,10,5.485314191018495,4.48828125,4.94140625,0.79833984375,0.091552734375,,,0.10232768378701726,10.086825667978504,2.563472392503777,0.00859832763671875,7.03515625,0.0033550262451171875,0.0012197494506835938,2.9309428088276523,0.0428466796875,7.33203125,0.01462554931640625,0.00577545166015625,2.3208749086533187,0.2266845703125,6.35546875,0.09765625,0.033294677734375,2.320484016375942,0.0036487579345703125,6.80078125,0.0015726089477539062,0.0005359649658203125,1.2708642824277918,0.0005965232849121094,5.7578125,0.00046944618225097656,0.0001035928726196289,1378,10,0.94677734375,5.854676637880939,6.46875,7.5859375,0.1475830078125,,,2.563472392503777,0.016387939453125,9.0,0.0063934326171875,0.0018148422241210938,2.9309428088276523,0.1002197265625,9.1953125,0.0341796875,0.01065826416015625,2.3208749086533187,0.45703125,7.875,0.197021484375,0.052001953125,2.320484016375942,0.0093841552734375,8.765625,0.0040435791015625,0.001068115234375,1.2708642824277918,0.0014286041259765625,7.734375,0.0011243820190429688,0.00018465518951416016,0.12903338054166266
2,train,noise,0.9816349744796753,49.71875,51.09375,1.0419921875,1.955078125,2.6015625,467,10,4.55963097991104,4.28515625,6.359375,1.623046875,0.325927734375,,,0.11786026484417571,10.086825667978506,2.563472392503777,0.037506103515625,6.7734375,0.0146331787109375,0.005474090576171875,2.9309428088276523,0.06536865234375,7.0859375,0.0222930908203125,0.00905609130859375,2.3208749086533187,0.30810546875,5.9921875,0.1326904296875,0.046630859375,2.320484016375942,0.0267791748046875,6.5546875,0.01154327392578125,0.004055023193359375,1.2708642824277918,0.001598358154296875,5.5546875,0.0012578964233398438,0.00028777122497558594,647,10,2.111328125,4.3472245569701355,5.0546875,9.78125,0.48291015625,,,2.563472392503777,0.07818603515625,7.4609375,0.0305023193359375,0.01026153564453125,2.9309428088276523,0.1409912109375,7.703125,0.048126220703125,0.0176544189453125,2.3208749086533187,0.61962890625,6.13671875,0.266845703125,0.083984375,2.320484016375942,0.055511474609375,7.265625,0.02392578125,0.007526397705078125,1.2708642824277918,0.003131866455078125,6.3203125,0.00246429443359375,0.0004949569702148438,0.16425497595988026
3,train,noise,0.7901113629341125,60.625,61.9375,1.4248046875,2.2265625,2.966796875,622,10,5.323541719570733,5.37890625,7.0234375,1.8134765625,0.23388671875,,,0.10974766786568262,10.086825667978507,2.563472392503777,0.044708251953125,7.8515625,0.0174407958984375,0.0056304931640625,2.9309428088276515,0.1129150390625,8.0859375,0.038543701171875,0.01358795166015625,2.3208749086533187,0.26953125,7.16015625,0.11614990234375,0.035003662109375,2.320484016375942,0.086669921875,7.52734375,0.037322998046875,0.01125335693359375,1.2708642824277918,0.003368377685546875,6.64453125,0.0026493072509765625,0.0005064010620117188,778,10,2.34765625,5.105180556708274,7.0546875,10.7421875,0.34326171875,,,2.563472392503777,0.10186767578125,9.4140625,0.03973388671875,0.010589599609375,2.9309428088276515,0.2025146484375,9.578125,0.069091796875,0.0202789306640625,2.3208749086533187,0.5400390625,8.296875,0.2327880859375,0.0576171875,2.320484016375942,0.1875,9.0,0.080810546875,0.0200042724609375,1.2708642824277918,0.00577545166015625,8.3125,0.004547119140625,0.0006937980651855469,0.15028836574101717
4,train,noise,0.6859434843063354,66.4375,66.8125,1.66015625,2.294921875,3.037109375,812,10,5.641600659069236,5.64453125,7.13671875,1.8056640625,0.208740234375,,,0.11632426719383052,10.086825667978504,2.563472392503777,0.044586181640625,8.1171875,0.01739501953125,0.00543212890625,2.9309428088276515,0.155029296875,8.265625,0.052886962890625,0.01806640625,2.3208749086533187,0.29052734375,7.38671875,0.1251220703125,0.036468505859375,2.320484016375942,0.0859375,7.79296875,0.03704833984375,0.0107879638671875,1.2708642824277918,0.0043792724609375,6.90625,0.0034465789794921875,0.00063323974609375,990,10,2.326171875,5.401267097144883,7.58984375,10.8828125,0.302490234375,,,2.563472392503777,0.10321044921875,9.9453125,0.040283203125,0.01016998291015625,2.9309428088276515,0.26513671875,9.9921875,0.0904541015625,0.0251922607421875,2.3208749086533187,0.56640625,8.78125,0.2440185546875,0.05712890625,2.320484016375942,0.1922607421875,9.5234375,0.08282470703125,0.0193939208984375,1.2708642824277918,0.0083465576171875,8.84375,0.00656890869140625,0.000942230224609375,0.14604269518266083
5,train,noise,0.6298539638519287,70.125,70.8125,1.876953125,2.462890625,3.30078125,818,10,5.951413485570162,6.14453125,7.609375,1.9296875,0.192626953125,,,0.11150049613172823,10.086825667978506,2.563472392503777,0.0418701171875,8.625,0.0163421630859375,0.004810333251953125,2.9309428088276515,0.18017578125,8.71875,0.061492919921875,0.0198516845703125,2.3208749086533187,0.316650390625,7.83203125,0.1363525390625,0.037384033203125,2.320484016375942,0.07318115234375,8.3203125,0.031524658203125,0.00864410400390625,1.2708642824277918,0.0052032470703125,7.40625,0.004093170166015625,0.0007014274597167969,1024,10,2.505859375,5.664298326912787,8.328125,11.546875,0.278564453125,,,2.563472392503777,0.0985107421875,10.6953125,0.038421630859375,0.00904083251953125,2.9309428088276515,0.298828125,10.6640625,0.10198974609375,0.0265350341796875,2.3208749086533187,0.59912109375,9.453125,0.25830078125,0.0562744140625,2.320484016375942,0.1688232421875,10.3125,0.07275390625,0.0158538818359375,1.2708642824277918,0.00945281982421875,9.5859375,0.007434844970703125,0.00098419189453125,0.14892750321229206
6,train,noise,0.5632566809654236,72.3125,72.75,1.990234375,2.580078125,3.421875,901,10,6.112653093648121,6.31640625,7.80078125,2.021484375,0.18994140625,,,0.11199841543152447,10.086825667978488,2.563472392503777,0.04425048828125,8.796875,0.0172576904296875,0.00498199462890625,2.9309428088276523,0.195556640625,8.859375,0.06671142578125,0.021148681640625,2.3208749086533187,0.3349609375,7.96875,0.144287109375,0.038787841796875,2.320484016375942,0.0845947265625,8.46875,0.036468505859375,0.009796142578125,1.2708642824277918,0.00531005859375,7.578125,0.004180908203125,0.0006999969482421875,1146,10,2.599609375,5.751239460346578,8.515625,11.7578125,0.275390625,,,2.563472392503777,0.09832763671875,10.8828125,0.038360595703125,0.00887298583984375,2.9309428088276523,0.319580078125,10.8125,0.1090087890625,0.0279083251953125,2.3208749086533187,0.6337890625,9.5703125,0.27294921875,0.0584716796875,2.320484016375942,0.1837158203125,10.46875,0.07916259765625,0.016937255859375,1.2708642824277918,0.00934600830078125,9.7734375,0.007354736328125,0.0009546279907226562,0.15226286759882676
7,train,noise,0.5412986874580383,73.6875,74.5,2.0078125,2.4921875,3.341796875,864,10,6.200644524292895,6.3515625,7.6953125,1.919921875,0.1748046875,,,0.1106148246480365,10.086825667978504,2.563472392503777,0.047637939453125,8.8203125,0.018585205078125,0.005344390869140625,2.9309428088276515,0.2108154296875,8.859375,0.0718994140625,0.022705078125,2.3208749086533187,0.34521484375,7.98046875,0.1488037109375,0.039825439453125,2.320484016375942,0.0909423828125,8.4921875,0.0391845703125,0.01049041748046875,1.2708642824277918,0.00528717041015625,7.609375,0.004161834716796875,0.0006937980651855469,1122,10,2.45703125,6.0595479268645756,8.6875,11.6875,0.2568359375,,,2.563472392503777,0.1112060546875,11.03125,0.043365478515625,0.00988006591796875,2.9309428088276515,0.34619140625,10.9296875,0.11810302734375,0.0298004150390625,2.3208749086533187,0.65380859375,9.703125,0.28173828125,0.05938720703125,2.320484016375942,0.204345703125,10.6015625,0.0880126953125,0.0185546875,1.2708642824277918,0.00957489013671875,9.9375,0.007534027099609375,0.0009613037109375,0.14989828878880312
8,train,noise,0.5286641716957092,75.0,76.125,2.0390625,2.548828125,3.38671875,895,10,6.271901765910866,6.33203125,7.76171875,1.951171875,0.18408203125,,,0.10707286482883908,10.086825667978484,2.563472392503777,0.045135498046875,8.8046875,0.017608642578125,0.00507354736328125,2.9309428088276515,0.20751953125,8.8515625,0.07080078125,0.02239990234375,2.3208749086533187,0.366943359375,7.921875,0.1580810546875,0.042388916015625,2.320484016375942,0.1011962890625,8.453125,0.043609619140625,0.01169586181640625,1.2708642824277918,0.005558013916015625,7.59375,0.00437164306640625,0.0007305145263671875,1067,10,2.4921875,6.035614355496722,8.59375,11.7578125,0.26904296875,,,2.563472392503777,0.104736328125,10.953125,0.040863037109375,0.0093841552734375,2.9309428088276515,0.338134765625,10.8515625,0.1153564453125,0.029327392578125,2.3208749086533187,0.689453125,9.5390625,0.297119140625,0.06317138671875,2.320484016375942,0.2186279296875,10.4765625,0.09423828125,0.0200347900390625,1.2708642824277918,0.00977325439453125,9.84375,0.0076904296875,0.0009908676147460938,0.15104018031870944
9,train,noise,0.5071860551834106,75.0625,76.4375,2.123046875,2.619140625,3.505859375,847,10,6.473943178439448,6.53515625,7.93359375,1.986328125,0.17626953125,,,0.0952726853932852,10.086825667978497,2.563472392503777,0.050506591796875,9.0,0.01971435546875,0.00555419921875,2.9309428088276515,0.224365234375,9.015625,0.0765380859375,0.0236968994140625,2.3208749086533187,0.36279296875,8.1328125,0.15625,0.04095458984375,2.320484016375942,0.1083984375,8.640625,0.04669189453125,0.012237548828125,1.2708642824277918,0.005435943603515625,7.796875,0.004276275634765625,0.0006966590881347656,1006,10,2.548828125,6.1706899973481635,8.84375,11.9453125,0.259765625,,,2.563472392503777,0.1148681640625,11.171875,0.044830322265625,0.01007843017578125,2.9309428088276515,0.364013671875,11.046875,0.12420654296875,0.030914306640625,2.3208749086533187,0.68798828125,9.7890625,0.29638671875,0.061614990234375,2.320484016375942,0.2239990234375,10.7109375,0.0965576171875,0.0200653076171875,1.2708642824277918,0.0094757080078125,10.09375,0.007457733154296875,0.0009374618530273438,0.12835170761738277
10,train,noise,0.49015453457832336,75.9375,76.9375,2.154296875,2.640625,3.52734375,780,10,6.475137891029405,6.5546875,7.96875,2.009765625,0.1771240234375,,,0.10447555167948532,10.08682566797851,2.563472392503777,0.0498046875,9.0234375,0.0194244384765625,0.005458831787109375,2.9309428088276523,0.2274169921875,9.03125,0.07757568359375,0.0239715576171875,2.3208749086533187,0.36474609375,8.1484375,0.1571044921875,0.04107666015625,2.320484016375942,0.110107421875,8.65625,0.04742431640625,0.0124053955078125,1.2708642824277918,0.00604248046875,7.81640625,0.00475311279296875,0.0007719993591308594,939,10,2.5703125,6.193498865693147,8.8359375,11.9765625,0.261962890625,,,2.563472392503777,0.1102294921875,11.1796875,0.042999267578125,0.00966644287109375,2.9309428088276523,0.364990234375,11.0390625,0.12457275390625,0.0310211181640625,2.3208749086533187,0.69482421875,9.7734375,0.29931640625,0.062255859375,2.320484016375942,0.2252197265625,10.7109375,0.0970458984375,0.020172119140625,1.2708642824277918,0.01013946533203125,10.09375,0.0079803466796875,0.001003265380859375,0.15248484409443763
