epoch,phase,messages,loss,accuracy,accuracy_nn,temperature,length,length_nn,lexicon_size,actual_vocab_size,entropy_msg,entropy_max,entropy_msg_mc_ml,entropy_msg_mc_perks,entropy_msg_mc_james-stein,entropy_msg_mc_minimax,entropy_msg_1_ml,entropy_msg_1_perks,entropy_msg_1_james-stein,entropy_msg_1_minimax,redundancy_act,redundancy_max,kld_train_test,kld_test_train,mutual_info_sent_received,topsim,topsim_norm_max,entropy_target,mutual_info_msg_target,proficiency_msg_target,mutual_info_msg_target_shape,proficiency_msg_target_shape,mutual_info_msg_target_color,proficiency_msg_target_color,mutual_info_msg_target_x,proficiency_msg_target_x,mutual_info_msg_target_y,proficiency_msg_target_y,entropy_selected,mutual_info_msg_selected,proficiency_msg_selected,mutual_info_msg_selected_shape,proficiency_msg_selected_shape,mutual_info_msg_selected_color,proficiency_msg_selected_color,mutual_info_msg_selected_x,proficiency_msg_selected_x,mutual_info_msg_selected_y,proficiency_msg_selected_y
1,train,baseline,3.901120901107788,31.34375,31.34375,1.5,1.5966796875,1.5966796875,747,10,4.4453125,6.28515625,4.4499012816425445,4.4499207475241,4.449958878116529,4.461694524367849,4.376137267246831,4.377023308322059,4.3787067178879235,4.4554190240471305,0.292724609375,0.5322265625,,,4.44921875,0.5804665593609587,0.5804665593609587,7.162105003080282,0.933527411600644,0.13034260335462158,0.18291581820130887,0.032204932852571456,0.20018446648650468,0.03289301515231474,0.11196979326781253,0.024874895002794863,0.788352032900403,0.17511858572542643,6.9470120328518155,0.699790946357532,0.10073265211695065,0.16933962226799792,0.028840865138171887,0.21823957610164513,0.03492338053318626,0.12847949791810187,0.027659405319246533,0.4889764588997023,0.10557276447689388
2,train,baseline,2.501316547393799,46.6875,46.6875,1.4873046875,1.5078125,1.5078125,302,10,2.998046875,5.78515625,2.9969688630778966,2.997000717906181,2.9970320612792123,3.0152337298236995,2.907560379504802,2.909280232114753,2.910844249131603,3.0334819125732153,0.4814453125,0.6845703125,,,3.00390625,0.5698076418400104,0.6054772940328184,7.162105003080282,1.3396646966871661,0.1870490164708563,0.045351696798663355,0.011842807662689686,0.050267564427489475,0.011867725853832374,0.2851864975661673,0.10757501313925696,0.9923194301645539,0.37424144745539106,6.89012712079314,1.3433297883409838,0.19496444184419487,0.05396692332762676,0.014300399379565025,0.06025161817264646,0.01455446583146701,0.27178485996071267,0.11021650352616819,0.8739460905404073,0.34550432262331937
3,train,baseline,2.076470375061035,50.40625,50.40625,1.4755859375,1.5087890625,1.5087890625,26,8,2.447265625,5.78515625,2.4466228385846644,2.446687188665326,2.446756501762058,2.473910209924565,2.4464396801411517,2.448682124542954,2.451038835770566,2.5975524029013166,0.5771484375,0.74267578125,,,2.4453125,0.5678127333798596,0.6011567418223095,7.162105003080282,1.5110319216749386,0.21097595204553313,0.005967477664110987,0.0019205684572365907,0.00652914307437058,0.001858395708657273,0.5005084850599619,0.2595031034661636,0.9947687264306628,0.5156326956945251,7.038797166314078,1.5114734579812081,0.21473462329824503,0.0061177482810750305,0.001995564574542167,0.006588955868894963,0.0019241631304871213,0.4915089790067624,0.2607940031213754,0.9330986582803185,0.49922457353197447
4,train,baseline,2.062994956970215,51.0625,51.0625,1.462890625,1.509765625,1.509765625,33,10,2.447265625,5.7890625,2.447041563881155,2.4471060067583763,2.4471757936426592,2.474378629483941,2.43755944100823,2.439806143608955,2.4421658132878905,2.588911927097162,0.5771484375,0.74267578125,,,2.447265625,0.5715046447163609,0.6006114628091905,7.162105003080282,1.5156869621931093,0.21162590628610467,0.008899959996055529,0.002867589123815648,0.014710944697256423,0.004191367942699171,0.4997637606805334,0.25958843109933466,0.9930768082233863,0.5156920304293814,7.009877187559732,1.5141948032492678,0.21600874918842725,0.008250763859003918,0.0027072433944789684,0.011120917606602276,0.0032775248773046764,0.48707304813081365,0.2617392384756215,0.915521632899531,0.49455728024799067
5,train,baseline,1.9991345405578613,54.09375,54.09375,1.451171875,1.5087890625,1.5087890625,24,9,2.3125,5.78515625,2.3117289611976855,2.311795842714104,2.311865285182625,2.3397468575911766,2.3112056072066864,2.3135018016572135,2.31583321181941,2.465453773447422,0.60009765625,0.7568359375,,,2.310546875,0.5961168367875109,0.6153786339361405,7.162105003080282,1.5978935291698586,0.22310389591923543,0.008823078491841052,0.003056293318598179,0.09683761132067037,0.02940678010552652,0.4967146613024793,0.29074278026938233,0.9948386869704953,0.5821398070747932,7.021698475572979,1.5914025094311581,0.2266406788852177,0.009323926264800164,0.0032750278957042757,0.08913281333659118,0.027815952709112808,0.4866512906404905,0.297124431910219,0.9250757097428464,0.5621063078854772
6,train,baseline,1.9045863151550293,56.15625,56.15625,1.439453125,1.5087890625,1.5087890625,13,5,1.9853515625,5.78515625,1.9846324047685777,1.9847027988384704,1.9847680674375925,2.013845520201999,1.9799579331671813,1.982326074009007,1.984474068243195,2.1394733728362234,0.65673828125,0.791015625,,,1.9873046875,0.5973313561839892,0.6154849028712733,7.162105003080282,1.731213227999923,0.24171849299268328,0.0024008162557267454,0.000989681590621347,0.2225552810098339,0.07858512494841384,0.500518196364145,0.4012412218399946,0.9948737983917635,0.7972220303534578,7.072560146852753,1.7301787958181745,0.24463260260686417,0.002585011106623014,0.0010819511405097497,0.22197367140038438,0.08014099341203247,0.4936815157036154,0.4141534354320712,0.9495604401639843,0.7871335181048899
7,train,baseline,1.9141420125961304,57.15625,57.15625,1.427734375,1.5107421875,1.5107421875,19,8,2.001953125,5.8046875,1.999171015397893,1.9992393019439605,1.9993034646047134,2.027939844825503,2.0027746064310126,2.00512353268513,2.0072775458785146,2.161288223660511,0.6552734375,0.78955078125,,,2.001953125,0.594342350105792,0.6122398908167613,7.162105003080282,1.721265712480046,0.2403295835148693,0.006886119119679179,0.0028091392865765403,0.21215430047775374,0.07424451681362539,0.5015451439160401,0.394016306170262,0.9938913961934919,0.7804987488961315,7.067298392109031,1.7195132205284862,0.2433055921974942,0.006303805677923435,0.002636870498364049,0.2107323351089745,0.07553149958613672,0.49212300688229416,0.4022137350248585,0.946254373635159,0.7695609166189451
8,train,baseline,1.8894072771072388,57.03125,57.03125,1.416015625,1.5087890625,1.5087890625,13,7,1.92578125,5.78515625,1.9262233455292503,1.926293852810653,1.9263577026681729,1.9554917319773057,1.9162605482344124,1.9186366226725842,1.920735746292291,2.0764520452496726,0.6669921875,0.79736328125,,,1.927734375,0.5951858815163227,0.61280450288758,7.162105003080282,1.7355562734934293,0.2423248853161187,0.0027502596315622796,0.0011640046629716612,0.22752755121614854,0.08217142936985648,0.5003275103689715,0.4224547180511563,0.9948737317941809,0.839672797032396,7.03382953150639,1.7354414510805902,0.24672782348606648,0.0027589174501816416,0.001214257709615723,0.22763508425961287,0.08499200774728305,0.49324922463347853,0.4420750954196718,0.9293426300542018,0.8321389780738784
9,train,baseline,1.879773497581482,57.625,57.625,1.404296875,1.5087890625,1.5087890625,10,5,1.8857421875,5.78515625,1.8860905262131797,1.8861617508109132,1.8862253318806637,1.9155591189330892,1.8819953222602959,1.8843826176828289,1.8864734389814533,2.042922052216252,0.673828125,0.8017578125,,,1.8857421875,0.60188446632495,0.6196118894259175,7.162105003080282,1.7311247505860314,0.24170613944385183,0.0038657939708919287,0.0016587537783084932,0.22218628022465836,0.0811870079523102,0.5003039213621321,0.43424685412386077,0.9948063886955438,0.8630829614254786,7.007025248792966,1.7293308026764485,0.2467995677587067,0.0037760442656873394,0.0016935138404440522,0.2223321849780433,0.08446192726780334,0.49420625648611427,0.46241632454350684,0.9147842043358398,0.8530909396835354
10,train,baseline,1.8745741844177246,58.4375,58.4375,1.392578125,1.5087890625,1.5087890625,16,7,2.017578125,5.78515625,2.015653002502729,2.015723819716187,2.015793826481599,2.044872697773669,2.0099224880196846,2.0122838950952215,2.014558925525714,2.1689640986659704,0.6513671875,0.7880859375,,,2.01953125,0.5931324982656117,0.6094324568717641,7.162105003080282,1.7497442289739151,0.24430586094749857,0.009728454583296298,0.0039848718725259335,0.2354900892601659,0.08269983724386545,0.49900219318067673,0.3951164381745631,0.9948391704886159,0.7874142772553792,7.035111296603931,1.7354748847742183,0.24668762320959817,0.008230257419608478,0.003482201248914545,0.2265628925014589,0.08196276240007527,0.49270115292847727,0.40818278603899544,0.9290382130224648,0.7693305828308539
