epoch,phase,messages,loss,accuracy,accuracy_nn,temperature,length,length_nn,lexicon_size,actual_vocab_size,entropy_msg,entropy_max,entropy_msg_mc_ml,entropy_msg_mc_perks,entropy_msg_mc_james-stein,entropy_msg_mc_minimax,entropy_msg_1_ml,entropy_msg_1_perks,entropy_msg_1_james-stein,entropy_msg_1_minimax,redundancy_act,redundancy_max,kld_train_test,kld_test_train,mutual_info_sent_received,topsim,topsim_norm_max,entropy_target,mutual_info_msg_target,proficiency_msg_target,mutual_info_msg_target_shape,proficiency_msg_target_shape,mutual_info_msg_target_color,proficiency_msg_target_color,mutual_info_msg_target_x,proficiency_msg_target_x,mutual_info_msg_target_y,proficiency_msg_target_y,entropy_selected,mutual_info_msg_selected,proficiency_msg_selected,mutual_info_msg_selected_shape,proficiency_msg_selected_shape,mutual_info_msg_selected_color,proficiency_msg_selected_color,mutual_info_msg_selected_x,proficiency_msg_selected_x,mutual_info_msg_selected_y,proficiency_msg_selected_y,lexicon_size_nn,actual_vocab_size_nn,entropy_msg_nn,entropy_max_nn,entropy_msg_mc_ml_nn,entropy_msg_mc_perks_nn,entropy_msg_mc_james-stein_nn,entropy_msg_mc_minimax_nn,entropy_msg_1_ml_nn,entropy_msg_1_perks_nn,entropy_msg_1_james-stein_nn,entropy_msg_1_minimax_nn,redundancy_act_nn,redundancy_max_nn,kld_train_test_nn,kld_test_train_nn,topsim_nn,topsim_norm_max_nn,mutual_info_msg_target_nn,proficiency_msg_target_nn,mutual_info_msg_target_shape_nn,proficiency_msg_target_shape_nn,mutual_info_msg_target_color_nn,proficiency_msg_target_color_nn,mutual_info_msg_target_x_nn,proficiency_msg_target_x_nn,mutual_info_msg_target_y_nn,proficiency_msg_target_y_nn,entropy_selected_nn,mutual_info_msg_selected_nn,proficiency_msg_selected_nn,mutual_info_msg_selected_shape_nn,proficiency_msg_selected_shape_nn,mutual_info_msg_selected_color_nn,proficiency_msg_selected_color_nn,mutual_info_msg_selected_x_nn,proficiency_msg_selected_x_nn,mutual_info_msg_selected_y_nn,proficiency_msg_selected_y_nn
1,train,received,3.7890214920043945,31.8125,31.875,1.5,2.28515625,2.65234375,1788,10,6.0234375,9.1328125,5.899069976608144,5.89913022139009,5.899276377984125,5.926892071525064,5.190207793204532,5.192910687938414,5.19921796284235,5.381256926336281,0.340576171875,0.60009765625,,,5.87890625,0.5193206806306757,0.5214042028596104,7.162105003080282,1.7643208749738086,0.2463411070090439,0.4512070269976185,0.07147943233053798,0.5230938577116913,0.07785774711402775,0.8750950704944263,0.17045155679925533,0.22460244420053055,0.04374393401299042,6.975661821438996,1.476272763762002,0.21163192848954143,0.4456623462347258,0.06790423892997456,0.5232129074332192,0.07594021485927142,0.5723592979406265,0.10708985463487317,0.2291090821139221,0.04256925733899112,1856,10,5.96875,9.7265625,5.829300822911642,5.82935322967207,5.829454752097421,5.854891387276095,4.9378945744309295,4.940621120518144,4.945685084150342,5.131331047930985,0.386474609375,0.62353515625,,,0.5833107860487929,0.5833107860487929,1.9797133406060778,0.2764150120327252,0.49492760730034036,0.08231786678639569,0.5781795015690445,0.09007908024053268,0.8944704902645437,0.18503835560412052,0.24134692325125062,0.04992206081056858,,,,,,,,,,,
2,train,received,2.9073705673217773,39.875,39.6875,1.4873046875,2.146484375,2.533203125,12,7,1.94921875,8.6328125,1.9462478925140962,1.9463399991139572,1.946426218196072,1.986916719558197,1.9349076118606254,1.9380194167628506,1.9409043596109052,2.1628396172107305,0.7744140625,0.87060546875,,,1.1015625,0.5176805478581278,0.5203023892017207,7.162105003080282,1.0108490479622574,0.14113854062842013,0.011069585210973898,0.003555006320747069,0.012390652567308535,0.003520088969248769,0.9912539504601927,0.512175503607151,0.006493676866335285,0.0033543791234754085,6.876759890964948,1.0049629398136002,0.14613901833826914,0.011741392217470725,0.003841440594955829,0.012917320971394197,0.0038922865478365036,0.8247665204760493,0.4644220743477358,0.006416659805554836,0.0035572474640562066,7,7,1.1669921875,9.03125,1.1655938946485984,1.1656881722453332,1.1656934713984022,1.2075651913053516,1.1597688264407768,1.1629652752971649,1.163144988947452,1.3957253605888544,0.87060546875,0.92626953125,,,0.582556086186228,0.582556086186228,1.0054112403782578,0.14037929351019707,0.0062196148891784375,0.002662763445485364,0.007233959264486778,0.0026382483126147042,0.9916122777184837,0.8567939488619705,0.003784386933963546,0.0032684518127974443,,,,,,,,,,,
3,train,received,2.855140209197998,40.34375,40.40625,1.4755859375,2.154296875,2.533203125,6,2,1.8779296875,8.6328125,1.8773084016602524,1.8774007270805921,1.8774854308918094,1.9181014053396965,1.8726601183734566,1.8757790582287217,1.8785925310045575,2.101257828782201,0.7822265625,0.87548828125,,,0.9853515625,0.5183847913020868,0.520531755956384,7.162105003080282,1.0103192833214683,0.14106457289958044,0.00714353942603374,0.0023528287742805025,0.008087191772533586,0.002349336409712578,0.99386865057342,0.5349917892915228,0.003907307205287758,0.0021027061559709855,6.893096206531671,1.0004147606083156,0.14513285911494395,0.009264560764178142,0.003108042079633883,0.011670896317759194,0.0036321920602149934,0.8423959121809972,0.48729116598994116,0.004911816722906082,0.002758765267073623,2,2,1.0830078125,9.03125,1.0832334301703097,1.0833279657707433,1.0833303707863389,1.125350826319475,1.0857576388973753,1.0889623242350366,1.0890496799076952,1.3224906770477955,0.8798828125,0.931640625,,,0.5832321760668284,0.5832321760668284,1.005943529450386,0.1404536137096216,0.004624174702859918,0.002055490063132669,0.004949058780368887,0.0018634548934384134,0.9943405281938036,0.9282077587763065,0.0027341867807813003,0.0025511452528490888,,,,,,,,,,,
4,train,received,2.8307628631591797,41.1875,41.21875,1.462890625,2.162109375,2.533203125,7,3,1.8583984375,8.6328125,1.8588252080990215,1.858917593659335,1.8590017872512488,1.89965214961073,1.8559616821484843,1.859082842816061,1.861917029630029,2.0847561104220005,0.78466796875,0.87646484375,,,0.96337890625,0.5178690494023069,0.520966787790523,7.162105003080282,1.0080651498488908,0.14074984231805338,0.005680124227547267,0.0018795621672701855,0.00641043688923304,0.0018698983747432558,0.9937410079523872,0.53901497861519,0.00311935624172488,0.0016915101380525,6.923462162339048,1.00055409033395,0.1445164380007125,0.007786206259954298,0.0026245784257013017,0.008560701271958848,0.00264177776199184,0.8405398829290149,0.49247413348302727,0.0042689603072796345,0.0024444780043571005,4,4,1.060546875,9.03125,1.06155293383473,1.0616475362572508,1.0616492412311977,1.1037085477611295,1.057641382668462,1.0608493350844521,1.0609069531929676,1.2946777076119582,0.8828125,0.93310546875,,,0.582891450330795,0.582891450330795,1.0054642749609937,0.1403866983978262,0.003945201926423891,0.0017706462931682495,0.0042709460845209435,0.0016212861697974675,0.9943737788614468,0.947300789475127,0.0023016829008648543,0.002191676809325182,,,,,,,,,,,
5,train,received,2.8266024589538574,41.78125,41.59375,1.451171875,2.158203125,2.533203125,7,3,1.849609375,8.6328125,1.850196292252242,1.8502887029900812,1.8503727679063688,1.8910384940319969,1.854546260587389,1.8576673759179592,1.8604680322448042,2.083343533262311,0.78564453125,0.87744140625,,,0.953125,0.5182439455495071,0.5202368544551965,7.162105003080282,1.0076062801512764,0.14068577320744732,0.005292235693403313,0.0017540818566587721,0.005949227759421305,0.001737874420878213,0.9938901406800884,0.540546948828561,0.0027575748835682035,0.0014993535163792975,6.921478649962628,0.9984290947757319,0.14425083790168491,0.007170284130078919,0.002428947854022025,0.007724010751931409,0.0023868421646621265,0.8535929313181434,0.4976101741919995,0.003216651749264443,0.0018645369132894829,3,3,1.0498046875,9.03125,1.0499584616557416,1.050053099227435,1.050054449454728,1.0921344664248611,1.0410710931746205,1.0442808584525787,1.0443195872941047,1.278279676821033,0.8837890625,0.93359375,,,0.5828673795986935,0.5828673795986935,1.0049457144386496,0.1403142950300843,0.003422422553822635,0.0015427713006330817,0.0038491552227561954,0.0014666011733352688,0.9943737810807356,0.9561857351139206,0.001972122815574018,0.001895472096586488,,,,,,,,,,,
6,train,received,2.8171420097351074,41.6875,41.875,1.439453125,2.154296875,2.533203125,7,3,1.8505859375,8.6328125,1.8509745692129718,1.8510669781345555,1.8511510267392646,1.8918154420385578,1.860356633920574,1.863477319546209,1.866345791648457,2.089105923389528,0.78564453125,0.87744140625,,,0.95068359375,0.5174961238558518,0.520370124452263,7.162105003080282,1.0076088069511442,0.14068612600873504,0.00530887988211326,0.0017621590405547008,0.005818542101184931,0.0017018783777257792,0.9938624482053147,0.5418237982058639,0.0029350040607996064,0.001599638721738656,6.880248946885688,0.999246637112678,0.14523408161923884,0.0070738711068489835,0.0024053948591056667,0.009056346579451535,0.002829387246170779,0.819969141908711,0.48736057863488624,0.0036363035062798588,0.0021069148509645355,3,3,1.0498046875,9.03125,1.052048986784002,1.0521436169750567,1.0521450303296604,1.094220975455964,1.044934715975859,1.0481441962272966,1.048189690338982,1.2821111077232716,0.8837890625,0.93359375,,,0.5829763919441677,0.5829763919441677,1.0047000806757511,0.14027999872155592,0.003478310743610713,0.0015691565313966577,0.0037402357761635585,0.0014260162303440884,0.99437378163781,0.9577373879544525,0.0019435605291171498,0.001871049814889321,,,,,,,,,,,
7,train,received,2.8505566120147705,42.34375,42.34375,1.427734375,2.154296875,2.533203125,10,5,1.8984375,8.6328125,1.8965001498494365,1.8965924064857427,1.896677469921601,1.9372562626971341,1.8884640917783082,1.8915810768335681,1.8944059971492369,2.1168842304865167,0.7802734375,0.8740234375,,,1.15234375,0.5200394802895355,0.521423216824779,7.162105003080282,1.0047713719109124,0.1402899526715651,0.00986978382253767,0.003219426627899783,0.011610148276171017,0.003344055088609128,0.9862923295900465,0.5226016178458819,0.005808223002429891,0.00307675640075449,6.911487683581173,1.0039884194870057,0.14526372113373878,0.009585413487100958,0.0032450526985966293,0.010502082620258868,0.003206514737619297,0.8479717894343795,0.4840212384558695,0.0046773383558473824,0.0026285324585333314,7,5,1.1064453125,9.03125,1.1069511529530167,1.1070456022540058,1.1070487964821814,1.1490230988318453,1.1019155989159939,1.1051184102436835,1.1052233831744278,1.3384746546851942,0.87744140625,0.93017578125,,,0.5827815732017503,0.5827815732017503,0.9998061178055047,0.13959668524484178,0.006503372647522987,0.002854095631161709,0.007978269325088938,0.0029716531410623774,0.9870168056701383,0.8971344655337516,0.00423466058614963,0.0038472808853203177,,,,,,,,,,,
8,train,received,2.8059544563293457,42.84375,42.875,1.416015625,2.15234375,2.533203125,13,7,1.900390625,8.6328125,1.9000566322656276,1.9001488919590281,1.9002341435275,1.9408107097765788,1.8822916501379563,1.8854094418953868,1.888216035325568,2.110783333614725,0.77978515625,0.8740234375,,,1.0087890625,0.515222665636,0.5195369107126586,7.162105003080282,1.0112923794711786,0.1412004402387624,0.007613311634887765,0.0024856780736406585,0.008562650631477098,0.002468296934717815,0.9939720357089783,0.5274603657587661,0.004999736541415167,0.002652450871901536,6.940240046010739,1.009307191681254,0.14542828273805966,0.007536863020241036,0.0025324517882558224,0.008189253614484748,0.002491152324211295,0.8568742413766985,0.4898814612419611,0.00416944092668281,0.0023356175252439264,8,7,1.109375,9.03125,1.109604460993871,1.1096989253577425,1.109702350293457,1.1516786758031825,1.0891420632661262,1.0923464965333813,1.0924419847193092,1.3258470622456924,0.876953125,0.93017578125,,,0.5834258879207355,0.5834258879207355,1.0063397910731608,0.14050894124567478,0.004238031971278922,0.0018629844174589511,0.004587996586066012,0.0017112732337578654,0.9943737746391763,0.9069117770430805,0.003325763777779933,0.003031854788671628,,,,,,,,,,,
9,train,received,2.5430073738098145,47.78125,47.84375,1.404296875,2.1484375,2.53125,524,10,3.62109375,8.6328125,3.554243644026587,3.5543223160129247,3.554436146001276,3.589582362316078,3.291333040305235,3.2942785410459066,3.2984450639941425,3.5041381159407545,0.58056640625,0.759765625,,,2.98828125,0.4828534866869459,0.5568461395314349,7.162105003080282,1.5129071830840726,0.21123778308659263,0.1440226394432358,0.03420890036030377,0.16517206560062725,0.03578038924635171,0.9933397172620566,0.3276542785400124,0.25014472108161545,0.08249689965905792,6.987872205909863,1.4833212669891411,0.21227080623120867,0.15410189680394204,0.03711209548286683,0.17980660096245238,0.03993554121146051,0.8848602948261242,0.2998224452762465,0.21679511851274125,0.0727348866005776,521,10,3.04296875,9.03125,2.9615286084543015,2.961607357559367,2.9616738614397145,2.997410358103117,2.6769315326870737,2.679944294527746,2.6824544184098484,2.8961114458611554,0.6630859375,0.80810546875,,,0.599953846135855,0.6240666138444689,1.535232237581091,0.21435489104401811,0.14728901804424943,0.04096161529869785,0.1705326317351723,0.04261225198562319,0.9943332397563722,0.4113303858050886,0.25179283015188236,0.10413871232677965,,,,,,,,,,,
10,train,received,2.048468828201294,53.625,53.5,1.392578125,2.15625,2.533203125,15,6,2.384765625,8.6328125,2.383309582594511,2.3834005037280157,2.383523792493551,2.423260741588992,2.371520754037499,2.3745855409324483,2.378683415767907,2.5949717958899994,0.7236328125,0.841796875,,,1.48828125,0.48065910236872705,0.5588115919384435,7.162105003080282,1.5132902225984122,0.21129126450220648,0.005079920640595148,0.0016686443867525442,0.00571690890341614,0.0016568249264968724,0.9938578381987924,0.5326376100710432,0.5046801643302485,0.27040032843612044,7.005805046774778,1.5028810329924465,0.21451939112755058,0.00784557746087966,0.002631112911763425,0.008855474334606761,0.002661553816768112,0.9004299743892075,0.5047650283138428,0.48439567389037563,0.2691027398328759,8,7,1.587890625,9.03125,1.5892399178891417,1.589333066372225,1.589396218647472,1.6305208445782475,1.57316322819673,1.5763151952325096,1.5784173666319834,1.8048808098185347,0.82421875,0.89990234375,,,0.6017089835303832,0.6265862490629991,1.510482014670096,0.21089917196417352,0.0028572143574496778,0.0012703137562571647,0.0030309429518915465,0.0011414259790648378,0.9943737815455549,0.9286295584832345,0.5047009119473342,0.4711115984760161,,,,,,,,,,,
