epoch,phase,messages,loss,accuracy,accuracy_nn,temperature,length,length_nn,lexicon_size,actual_vocab_size,entropy_msg,entropy_max,entropy_msg_mc_ml,entropy_msg_mc_perks,entropy_msg_mc_james-stein,entropy_msg_mc_minimax,entropy_msg_1_ml,entropy_msg_1_perks,entropy_msg_1_james-stein,entropy_msg_1_minimax,redundancy_act,redundancy_max,kld_train_test,kld_test_train,mutual_info_sent_received,topsim,topsim_norm_max,entropy_target,mutual_info_msg_target,proficiency_msg_target,mutual_info_msg_target_shape,proficiency_msg_target_shape,mutual_info_msg_target_color,proficiency_msg_target_color,mutual_info_msg_target_x,proficiency_msg_target_x,mutual_info_msg_target_y,proficiency_msg_target_y,entropy_selected,mutual_info_msg_selected,proficiency_msg_selected,mutual_info_msg_selected_shape,proficiency_msg_selected_shape,mutual_info_msg_selected_color,proficiency_msg_selected_color,mutual_info_msg_selected_x,proficiency_msg_selected_x,mutual_info_msg_selected_y,proficiency_msg_selected_y
1,train,baseline,3.8244051933288574,31.59375,31.59375,1.5,1.6357421875,1.6357421875,708,10,4.12890625,6.390625,4.1225791435238515,4.1226001079303805,4.122636527514292,4.135279057153427,4.016583310221708,4.017557845986401,4.019158140810228,4.102738328335038,0.35400390625,0.56591796875,,,4.125,0.5830698110282833,0.5830698110282833,7.162105003080282,0.9912889614658154,0.13840748788791582,0.17352936496026317,0.03263332212080429,0.18889106306716563,0.03300137994420079,0.8493726532828916,0.20520591293533508,0.10196399860944627,0.024631218418457293,6.943713869039342,0.7058851813524631,0.10165816084384853,0.14849286374207615,0.02671810555088601,0.19100523992910645,0.03244042100090732,0.49187115942432236,0.11459574868621762,0.10997215145166717,0.025197407921363588
2,train,baseline,2.857509136199951,40.0625,40.0625,1.4873046875,1.5205078125,1.5205078125,3,3,1.046875,5.8203125,1.0467211763223534,1.0467966713107772,1.046797931835526,1.0779975795862224,1.0583643137874985,1.06085167901702,1.060904612938368,1.228467429774473,0.8203125,0.89013671875,,,1.0458984375,0.5829929980913314,0.5829929980913314,7.162105003080282,1.0032235829034264,0.14007384455714617,0.0024006471861151013,0.0010828397391857041,0.00268472194218905,0.0010234635145572614,0.9943380508760544,0.95741102410905,0.001372601882176916,0.0013209899745695091,6.906989335449284,1.0029518476263128,0.1452082519483249,0.002414595289692123,0.0011249859028013955,0.0026600784514929643,0.0010983339986671773,0.8594621467744856,0.9509562214599675,0.001406126228762794,0.0014868771592025274
3,train,baseline,2.8251419067382812,40.65625,40.65625,1.4755859375,1.51953125,1.51953125,2,2,1.03515625,5.8203125,1.0328510396329882,1.032926813040198,1.032927717658941,1.064206676221267,1.0356786459628464,1.0381769525893705,1.0382113998279963,1.2064092316072057,0.822265625,0.89111328125,,,1.0361328125,0.5832868488522812,0.5832868488522812,7.162105003080282,1.002812715031442,0.14001647764172012,0.002190105589496838,0.000992840664070348,0.0023480456765359037,0.0008989182194609135,0.9943380949996294,0.9677483357254411,0.0012833677939791954,0.0012484403515892848,6.946802407702,1.0026741447492538,0.14433606800699805,0.0019459699946233755,0.0009211249053976563,0.002211486469449575,0.0009069932273101828,0.8691387979476941,0.9637795469446362,0.0010182103266869191,0.0010953940935052385
4,train,baseline,2.7786669731140137,43.71875,43.71875,1.462890625,1.521484375,1.521484375,240,10,1.7978515625,5.83203125,1.7917294787771991,1.7917663952610816,1.7917765022111534,1.8130500105966874,1.724496748318813,1.726524624208602,1.7270460523910922,1.871518071966682,0.69189453125,0.81103515625,,,1.7958984375,0.49460618610097196,0.561836333254426,7.162105003080282,1.1201389366709018,0.1563980053614338,0.04559460426926076,0.0160070447468075,0.08447355481889307,0.025955209724434915,0.9918166720475892,0.5939074639945895,0.02561064572438365,0.01533125292565216,6.932895436734727,1.1096460611245256,0.16005521376320506,0.04586263271567148,0.016458770400518515,0.08209748574325015,0.026690540653647944,0.8467056819598726,0.5515370894084306,0.030185940532715172,0.01914672058607763
5,train,baseline,1.931397795677185,62.9375,62.9375,1.451171875,1.75,1.75,506,10,4.875,6.984375,4.872183134309091,4.872203455547008,4.87226622606676,4.884390582979601,4.825503340552402,4.826575157570559,4.829655177866138,4.909525011589656,0.3017578125,0.4873046875,,,4.87890625,0.44420087453561136,0.49288016575170374,7.162105003080282,1.863918903927555,0.2602473578823432,0.1446523651433349,0.027904550783803817,0.6285135922429212,0.1124351866294404,0.9792739962279882,0.2444882968511409,0.2681765379761627,0.06694533492925665,7.0828502060022664,1.8352514677500107,0.2591119979065421,0.1390737570667735,0.026824419745755737,0.6473650387199488,0.11625187211820957,0.9260032272152854,0.23267657719060697,0.22188627846545206,0.055527145353272855
6,train,baseline,1.2938511371612549,72.0,72.0,1.439453125,1.880859375,1.880859375,204,10,4.5234375,7.65234375,4.520906042292122,4.5209375246841175,4.521110426793401,4.537780828974286,4.458695747109994,4.460300613168916,4.468245083590204,4.5696265858303295,0.40869140625,0.5244140625,,,4.51953125,0.5019521075293146,0.5470160837293534,7.162105003080282,2.4576890808400735,0.3431517800678808,0.16402490464786723,0.03870050146013044,0.8067265546997149,0.17369518979851967,0.9938547929400858,0.32480068416607116,0.5445393078217835,0.17793121240669482,7.114996884832241,2.399708254849047,0.3372746740008767,0.15513004935711905,0.0363025841254483,0.8335553123284072,0.1784159551946655,0.9656101085537117,0.3124982874204416,0.47400880757209407,0.1532558261692291
7,train,baseline,1.0114930868148804,75.75,75.75,1.427734375,1.91015625,1.91015625,109,10,4.015625,7.79296875,4.011733755187378,4.011777142190144,4.012015344691598,4.032467371543828,3.9414899694614576,3.943365667551429,3.952771088726163,4.0677067253664765,0.48486328125,0.57763671875,,,4.01953125,0.4904311395447237,0.5358193244754453,7.162105003080282,2.6764236502432084,0.3736923221723405,0.16275374598628645,0.04642404456542655,0.8066489949869204,0.20619924734335154,0.994158997836653,0.42715723561894425,0.7111667253094245,0.30549905999673976,7.120277889485461,2.6655458039738837,0.37435979962384675,0.15723576841342712,0.045092653583228996,0.8020231705763496,0.20618263439239612,0.9726970429202026,0.4197860897524471,0.6911350331619275,0.29813376025092875
8,train,baseline,0.9486261010169983,76.5625,76.5625,1.416015625,1.91015625,1.91015625,55,10,3.73046875,7.79296875,3.7310775409118446,3.731128207930214,3.7313860808865433,3.7538915601533764,3.722437461568384,3.724421804213494,3.7339423858569556,3.8548590648061487,0.521484375,0.60791015625,,,3.7265625,0.49037330865106854,0.5427294055585783,7.162105003080282,2.728655518072071,0.3809851317313177,0.1735931724991957,0.05465757581230618,0.802790200885596,0.22410573186643734,0.9943433951191221,0.49777144386868044,0.7473765554007086,0.37404526039204894,7.118795181452935,2.719829592071565,0.3820631894506132,0.16671030206828696,0.052915298515205225,0.8046375937478896,0.22661268886282654,0.9710343363932896,0.49083975019018466,0.723950941035687,0.3662051558762446
9,train,baseline,0.9662582874298096,76.375,76.375,1.404296875,1.9091796875,1.9091796875,48,10,3.572265625,7.7890625,3.5722802018989914,3.5723350575863484,3.57260314269321,3.5963080996310564,3.567810925948825,3.569876311471007,3.5794065898879297,3.7046490594129846,0.54150390625,0.62451171875,,,3.57421875,0.5039683198133041,0.5497348051415555,7.162105003080282,2.6868134700120923,0.3751429878306093,0.1659987277532693,0.05430405960400397,0.7906448742097343,0.22831085367333548,0.9932742818322264,0.5287830254621918,0.7292575166415043,0.3881266121395511,7.130154240328139,2.6853765237528653,0.3766225011745722,0.1647038058296335,0.054250114179544666,0.7966530318767395,0.2314247177553914,0.9791529788590116,0.5246697056095008,0.7145936499082133,0.383184184156809
10,train,baseline,0.9071915745735168,77.4375,77.4375,1.392578125,1.9091796875,1.9091796875,46,10,3.4453125,7.79296875,3.4451522671445636,3.445209550654289,3.4454769450740113,3.469868629717049,3.4267605222948494,3.428861350218554,3.4381561620849306,3.566136432818373,0.5576171875,0.6376953125,,,3.447265625,0.4953191629829092,0.5417313599131198,7.162105003080282,2.750325184649757,0.38401073196593677,0.18489947116208327,0.06452175865557007,0.8140881020679682,0.24881411313025584,0.9923385626890395,0.5881329419812724,0.7544588492044557,0.44701517722785933,7.124560229560502,2.7453733591593448,0.38533934315952867,0.18106944906767541,0.06365308510721113,0.8111128718151157,0.24994096408306501,0.9759523314299248,0.5828036277861798,0.7345143316496552,0.4401196445768382
