epoch,phase,messages,loss,accuracy,accuracy_nn,temperature,length,length_nn,lexicon_size,actual_vocab_size,entropy_msg,entropy_max,entropy_msg_mc_ml,entropy_msg_mc_perks,entropy_msg_mc_james-stein,entropy_msg_mc_minimax,entropy_msg_1_ml,entropy_msg_1_perks,entropy_msg_1_james-stein,entropy_msg_1_minimax,redundancy_act,redundancy_max,kld_train_test,kld_test_train,mutual_info_sent_received,topsim,topsim_norm_max,entropy_target,mutual_info_msg_target,proficiency_msg_target,mutual_info_msg_target_shape,proficiency_msg_target_shape,mutual_info_msg_target_color,proficiency_msg_target_color,mutual_info_msg_target_x,proficiency_msg_target_x,mutual_info_msg_target_y,proficiency_msg_target_y,entropy_selected,mutual_info_msg_selected,proficiency_msg_selected,mutual_info_msg_selected_shape,proficiency_msg_selected_shape,mutual_info_msg_selected_color,proficiency_msg_selected_color,mutual_info_msg_selected_x,proficiency_msg_selected_x,mutual_info_msg_selected_y,proficiency_msg_selected_y
1,train,baseline,3.7517166137695312,32.8125,32.8125,1.5,2.564453125,2.564453125,1857,10,6.16015625,9.5,6.017082364968589,6.01713356886439,6.017244114623437,6.042186165990238,5.128634655088545,5.131341524883062,5.136882927936101,5.3201646906478866,0.351806640625,0.611328125,,,6.29296875,0.5750427113654739,0.5749110377008292,7.162105003080282,1.9567606057817306,0.2732102649905532,0.47994805703023324,0.07702851977932365,0.5616931816458237,0.08463103223566515,0.23035605324414554,0.04559374086514583,0.8919206066628353,0.17651789337331936,6.923740748287761,1.6989113508314482,0.24537477825864412,0.476085267543521,0.07366431407659135,0.5458318169613712,0.08048286409110444,0.24081292120748365,0.04629909293099989,0.564580254105099,0.10874703509556315
2,train,baseline,2.871838092803955,40.5,40.5,1.4873046875,2.484375,2.484375,255,10,2.568359375,8.890625,2.5203687362356995,2.5204536356006124,2.520505448224088,2.558435035851751,2.337512584259383,2.340570246516554,2.3423747952443303,2.560668782717818,0.7109375,0.837890625,,,2.62109375,0.5522798900440105,0.5632642967074144,7.162105003080282,1.2087227127499371,0.1687664048809797,0.08567840492945145,0.024649557667162102,0.10427689873762702,0.02686136167725455,0.05071837478002372,0.022076064509405288,0.9928013807632974,0.4320400527377396,6.9526358063085345,1.1948705528933332,0.17185864270485116,0.08347408268709522,0.02446896940241625,0.09924292231138843,0.02647897328108728,0.04135940330394838,0.018539444930478443,0.8835092929377621,0.4003460089748974
3,train,baseline,2.1517324447631836,50.1875,50.1875,1.4755859375,2.486328125,2.486328125,360,10,3.82421875,8.8828125,3.7851173031548413,3.7851989058282,3.785292734531664,3.8210968972674073,3.5774636293034714,3.5803776936231375,3.5836659166476545,3.787279566177967,0.5693359375,0.7587890625,,,3.8671875,0.5749096315875025,0.6021983027717831,7.162105003080282,1.6841481677832695,0.23514709251804464,0.10883744728671907,0.025483933964103943,0.12383577623972819,0.026477569552925947,0.4940983547277984,0.159778096329744,0.994737467573203,0.3216191964616724,7.0154217834003685,1.681683577887207,0.2397123978869445,0.10504764544856116,0.024985380045655318,0.12050321223341776,0.026216618336707652,0.4766057488705746,0.157326031475484,0.9166720756069422,0.30319806124601406
4,train,baseline,2.081393003463745,51.125,51.125,1.462890625,2.486328125,2.486328125,155,9,3.26171875,8.8828125,3.250273193836441,3.250359963065311,3.2504559307377106,3.2882333440663043,3.1726851034423023,3.175651963836086,3.178891030335514,3.3872050912938922,0.6328125,0.79443359375,,,3.279296875,0.5798257773222033,0.6034266855475289,7.162105003080282,1.5819401845376801,0.2208764300240388,0.052071599846682304,0.013549586708936284,0.06225346670855991,0.014650561047320819,0.4933010707908565,0.1851301750799709,0.9948051672503473,0.3732686746844628,7.02858566523736,1.578876928572015,0.22463650637154114,0.05287703817851952,0.013977016671010587,0.06052969811298148,0.014590130087733766,0.4732189695882152,0.18216061184363877,0.9132508571103086,0.35340494593228683
5,train,baseline,2.0703022480010986,52.15625,52.15625,1.451171875,2.486328125,2.486328125,87,7,2.921875,8.8828125,2.9161394888710306,2.91622810868123,2.916325728925998,2.954943208210106,2.845939931668052,2.8489468396407394,2.8521929713284884,3.064107906686432,0.6708984375,0.8154296875,,,2.92578125,0.5820530309142018,0.6084507475584302,7.162105003080282,1.5410455556783331,0.21516656835044437,0.028958324027406945,0.008160161945512235,0.03198182713936859,0.008086583000100116,0.4940875573159005,0.20844749426486683,0.994839124463069,0.4196177411619183,7.025557961346806,1.5396188060716138,0.21914541372262303,0.028039387481641143,0.008038280352727188,0.03139559012820925,0.008086172395356106,0.47932968578944113,0.20962802942731962,0.9225871660714136,0.4006766450573545
6,train,baseline,2.0620696544647217,53.09375,53.09375,1.439453125,2.486328125,2.486328125,77,9,2.93359375,8.8828125,2.930167352665626,2.9302560081411397,2.930357974063245,2.968972097449687,2.8823816818754993,2.885385654665199,2.88880540440635,3.100233970532728,0.669921875,0.81494140625,,,2.939453125,0.5797037780742177,0.6053561348408891,7.162105003080282,1.5412577585982614,0.21519619691911754,0.027860205506405222,0.007829634986200916,0.030425647035098535,0.007674556244267571,0.49406868661234427,0.20760238958288757,0.9948396027142552,0.41793301069048694,7.039282705689548,1.53781203043967,0.21846146755786966,0.026447688713737705,0.007546881304156269,0.029129797731545892,0.007507679469065129,0.47623044047421637,0.2057388978815007,0.9221042809575746,0.3990946329470158
7,train,baseline,1.9824951887130737,56.03125,56.03125,1.427734375,2.486328125,2.486328125,172,9,3.703125,8.8828125,3.695920905809931,3.6960070590670826,3.696134294363206,3.733329472404166,3.634815351955938,3.637733310450006,3.641951230702672,3.844640629622714,0.5830078125,0.7666015625,,,3.708984375,0.5689090514809453,0.5923076816128123,7.162105003080282,1.6677432366760225,0.2328565744231282,0.11390867661941861,0.027111172351878595,0.07009751676323006,0.015213055806547965,0.4939823822291025,0.1634016392056731,0.9948745862235162,0.3290344152671052,7.042998199835889,1.661380957633381,0.2358911518211226,0.10537965742850908,0.025436905572284306,0.06967832367304894,0.015405364106682766,0.48450829308455123,0.1639378232919733,0.9165217224594908,0.3106608946934111
8,train,baseline,1.9134210348129272,57.71875,57.71875,1.416015625,2.486328125,2.486328125,131,9,3.666015625,8.8828125,3.6609456657667288,3.661032216141547,3.661163039713912,3.698506413793781,3.6258777280912566,3.628798572637405,3.6331495905848237,3.835909802318526,0.5869140625,0.7685546875,,,3.671875,0.5677129813267777,0.5884026409014347,7.162105003080282,1.7543310839246815,0.2449462948630574,0.1954211809477755,0.04793033415655974,0.07793497482986567,0.01738311168719166,0.49401437503495416,0.17042208235703923,0.9948746157760224,0.3431465081973523,7.067724586230314,1.7516845606660376,0.24784278720746347,0.18744037412831993,0.04654160184873662,0.07468599840199275,0.016874114048960605,0.48538010895106254,0.17071983793227516,0.9368295440085523,0.3288654934769279
9,train,baseline,1.8776533603668213,59.34375,59.34375,1.404296875,2.486328125,2.486328125,124,9,3.634765625,8.8828125,3.631550106559575,3.6316369228976795,3.631771123060856,3.6692173956208967,3.5661887046490555,3.569117745362622,3.5735755016113813,3.7769403190914095,0.5908203125,0.7705078125,,,3.634765625,0.5715796395564366,0.5936346216182619,7.162105003080282,1.7947240835796232,0.2505861171831113,0.21599123478064364,0.053906611432094693,0.08913901873814645,0.020199426480524987,0.49401739141660883,0.17466661558194124,0.9948746298288098,0.35168926132182055,7.056413092664554,1.7905757150629036,0.2537515436736951,0.2137799859364593,0.054355029204741556,0.08481143018505044,0.019476246545051874,0.48736174847858393,0.1765834814408196,0.9360449876758912,0.3376897561582999
10,train,baseline,1.8634024858474731,60.25,60.25,1.392578125,2.486328125,2.486328125,92,9,3.41015625,8.8828125,3.40598082896037,3.406068379813094,3.4062009248302654,3.4440590354163536,3.3797641038873425,3.3827144933133493,3.3871282494692854,3.5925085207124887,0.6162109375,0.78466796875,,,3.412109375,0.5725382311555522,0.5913672242057906,7.162105003080282,1.8184503589272483,0.2538988688584108,0.22751486476392913,0.06050815050143054,0.09905625102146409,0.023775874005323477,0.4941795779850455,0.19142024936921706,0.9948746503152579,0.38528950882063917,7.071033721086266,1.8161608782376226,0.2568451728382679,0.22371811800897223,0.060496971492945605,0.09772037186373339,0.02383634761834434,0.4883387469862601,0.19374594756120497,0.9388918651039511,0.37175928191359014
