epoch,phase,loss,accuracy,sender_entropy,receiver_entropy,length,lexicon_size,actual_vocab_size,alignment,max_rep,redund_msg,redund_smb,redund_smb_adj,redund_smb_adj2,redund_smb_adj3,top_sim,pos_dis,bos_dis
1,train,-0.24711225926876068,28.40625,0.669921875,1.1298828125,2.74609375,111,11,,1.18359375,,0.2885373967847772,0.4322292333034674,0.4322292333034674,0.3114599840533404,,,
2,train,-0.47179698944091797,50.5,0.2080078125,0.417724609375,2.3671875,91,11,,0.92724609375,,0.5705261724992761,0.7270674853460645,0.7270674853460645,0.5843769182939635,,,
3,train,-0.585647702217102,57.09375,0.10894775390625,0.323486328125,2.44921875,78,11,,0.85595703125,,0.5182945542996036,0.6731092116047612,0.6731092116047612,0.5338291325863638,,,
4,train,-0.6397402286529541,60.9375,0.08245849609375,0.319091796875,2.537109375,72,11,,1.0087890625,,0.5046262771667784,0.6520616568634016,0.6520616568634016,0.5206013552987476,,,
5,train,-0.6608952283859253,62.0625,0.06024169921875,0.287841796875,2.509765625,74,11,,0.95361328125,,0.5236162836636715,0.672054935696677,0.672054935696677,0.5389791031583049,,,
6,train,-0.6939646601676941,65.5,0.07562255859375,0.29150390625,2.5078125,67,11,,0.90380859375,,0.48245197287263053,0.6353684670430022,0.6353684670430022,0.4991418462177831,,,
7,train,-0.7102880477905273,66.0,0.056060791015625,0.29150390625,2.50390625,50,11,,0.8349609375,,0.47944347476563065,0.6330005596111635,0.6330005596111635,0.4962325089702365,,,
8,train,-0.7442713975906372,69.875,0.0249786376953125,0.271484375,2.5,34,10,,0.88623046875,,0.5054966385639099,0.6565199370507,0.641194895785127,0.5054966385639099,,,
9,train,-0.7240380644798279,67.5625,0.038177490234375,0.259521484375,2.4765625,36,11,,0.85546875,,0.4707264647943936,0.6274935008532563,0.6274935008532563,0.4877980758085868,,,
10,train,-0.743007481098175,68.375,0.0252838134765625,0.261474609375,2.595703125,53,11,,1.025390625,,0.39670921352328903,0.5419538318032663,0.5419538318032663,0.41616145325410503,,,
11,train,-0.7926549911499023,74.125,0.005126953125,0.251220703125,2.5,38,11,,1.0322265625,,0.4698636020107496,0.494400837789707,0.494400837789707,0.4869616094806033,,,
12,train,-0.8059586882591248,75.6875,0.0006718635559082031,0.246337890625,2.501953125,28,9,,1.0048828125,,0.48359066936157136,0.507277391868374,0.46020697508042313,0.4639302084093596,,,
13,train,-0.7789556980133057,71.75,0.004138946533203125,0.2734375,2.501953125,38,11,,1.0244140625,,0.48253178114048734,0.511260477355075,0.511260477355075,0.49922170018282397,,,
14,train,-0.7573136687278748,67.5625,0.01180267333984375,0.311767578125,2.70703125,43,11,,1.103515625,,0.4265806071027535,0.5085174168596142,0.5085174168596142,0.44507187795779346,,,
15,train,-0.8120718002319336,75.75,0.01325225830078125,0.249267578125,2.591796875,48,10,,1.021484375,,0.3897652309147914,0.5359272227756138,0.5155775555451039,0.3897652309147914,,,
16,train,-0.8204246163368225,75.8125,0.0091552734375,0.264892578125,2.47265625,47,11,,0.9580078125,,0.40763279962932986,0.5049703511397247,0.5049703511397247,0.42673383161666156,,,
17,train,-0.8335571885108948,77.25,0.0031528472900390625,0.2578125,2.39453125,35,9,,0.900390625,,0.45574357084009465,0.5573725972752525,0.5149382010572015,0.43502531883947093,,,
18,train,-0.8324077129364014,77.375,0.007717132568359375,0.24755859375,2.384765625,31,8,,0.8837890625,,0.46113687901318157,0.5830972961880052,0.514916998185553,0.41590741391695907,,,
19,train,-0.8320638537406921,77.3125,0.006378173828125,0.241943359375,2.376953125,34,10,,0.88134765625,,0.4497719847290311,0.5660080700233886,0.547295524719984,0.4497719847290311,,,
20,train,-0.8311907649040222,77.125,0.006683349609375,0.2318115234375,2.408203125,43,10,,0.91748046875,,0.44721999202066354,0.5377589722065121,0.5178899626095819,0.44721999202066354,,,
21,train,-0.8328011631965637,77.3125,0.002841949462890625,0.2298583984375,2.400390625,46,11,,0.9091796875,,0.456054225764176,0.5504255193672951,0.5504255193672951,0.47359588834827504,,,
22,train,-0.84466153383255,78.5625,0.0012826919555664062,0.23046875,2.40625,30,9,,0.91064453125,,0.44739250822024634,0.5419108655344298,0.49800461634520327,0.4263555104755683,,,
23,train,-0.845799446105957,78.75,0.00153350830078125,0.224365234375,2.40625,31,9,,0.90869140625,,0.45790094431535655,0.5531992632318967,0.5104002374008059,0.43726385375365107,,,
24,train,-0.8309850692749023,76.8125,0.0014944076538085938,0.232177734375,2.552734375,46,10,,0.978515625,,0.42427670233518155,0.5066777403579188,0.4853303669571748,0.42427670233518155,,,
25,train,-0.7878382802009583,70.3125,0.004669189453125,0.287353515625,2.431640625,49,11,,0.94287109375,,0.4615117087683177,0.5593164167363527,0.5593164167363527,0.4788777191223814,,,
26,train,-0.848147988319397,78.6875,0.008331298828125,0.22607421875,2.416015625,38,10,,0.90625,,0.4355914834185233,0.5443739367836053,0.5247113461904758,0.4355914834185233,,,
27,train,-0.8507179021835327,78.1875,0.014862060546875,0.23388671875,2.443359375,46,10,,0.90966796875,,0.36531668847087695,0.48473023571276697,0.4623832414549784,0.36531668847087695,,,
28,train,-0.8395602107048035,77.25,0.01267242431640625,0.2337646484375,2.4375,51,11,,0.9208984375,,0.38979398295494927,0.4913948930124388,0.4913948930124388,0.40946858534411323,,,
29,train,-0.8532131910324097,79.4375,0.006038665771484375,0.21875,2.3984375,38,11,,0.900390625,,0.42339853123146665,0.5294705263419217,0.5294705263419217,0.4419932578667495,,,
30,train,-0.8545163869857788,79.5,0.0068359375,0.217041015625,2.453125,46,11,,0.91943359375,,0.38006825234084496,0.4885014723936911,0.4885014723936911,0.4000560752621133,,,
31,train,-0.8533867001533508,79.0625,0.0090179443359375,0.227294921875,2.4765625,50,10,,0.93212890625,,0.35819778367367716,0.4712029851255781,0.44826966107867194,0.35819778367367716,,,
32,train,-0.8552579879760742,77.9375,0.01348876953125,0.247314453125,2.533203125,44,10,,0.96435546875,,0.37272693999314555,0.502158142483218,0.4804647188489903,0.37272693999314555,,,
33,train,-0.8546950221061707,78.625,0.0078125,0.2340087890625,2.515625,42,10,,0.9189453125,,0.39460007751942094,0.5336411059848094,0.5133007225980248,0.39460007751942094,,,
34,train,-0.8487256765365601,78.25,0.003910064697265625,0.22314453125,2.484375,41,10,,0.994140625,,0.39065456473567983,0.5062918173367166,0.4848654777963203,0.39065456473567983,,,
35,train,-0.8545501828193665,79.125,0.004673004150390625,0.2149658203125,2.466796875,36,10,,1.04296875,,0.4087013623168929,0.5214125371960372,0.5006739388773931,0.4087013623168929,,,
36,train,-0.849456250667572,78.75,0.006256103515625,0.2098388671875,2.42578125,48,11,,0.94287109375,,0.3981737465011539,0.5178892728680391,0.5178892728680391,0.4175794142322904,,,
37,train,-0.8359379768371582,76.0,0.01084136962890625,0.2408447265625,2.423828125,49,11,,0.94482421875,,0.4266296774689273,0.5559323265179841,0.5559323265179841,0.44511895807141855,,,
38,train,-0.8570665717124939,78.8125,0.0090484619140625,0.23193359375,2.515625,46,11,,0.99072265625,,0.3862675097522903,0.5114833873609079,0.5114833873609079,0.40605629202417104,,,
39,train,-0.8522259593009949,78.4375,0.01227569580078125,0.222900390625,2.5,51,11,,0.9609375,,0.3783250511045477,0.508675940283049,0.508675940283049,0.39836790542501277,,,
40,train,-0.8450250029563904,77.625,0.01242828369140625,0.225341796875,2.482421875,51,11,,0.95751953125,,0.3824659437155489,0.51692512167015,0.51692512167015,0.40237606255575264,,,
1,val,-0.4073212742805481,43.34375,0.34912109375,0.444091796875,2.681640625,10,6,0.9497121950661755,1.0703125,0.7767916498205961,0.6807694696545138,0.7936118174212774,0.7123658037546275,0.613547010095556,0.21255635959709784,0.038693640381097794,0.03546733409166336
2,val,-0.5590510964393616,59.6875,0.1485595703125,0.36962890625,2.525390625,15,7,0.917237062331648,0.9697265625,0.7049011497639563,0.5761271540907655,0.7191902762875951,0.6468446887527166,0.5177022017369228,0.30409142148268414,0.28075796365737915,0.14999061822891235
3,val,-0.6192713379859924,61.59375,0.04364013671875,0.333984375,2.5,14,6,0.8720199624822713,0.95947265625,0.7027999168273398,0.572742488689153,0.7186039243817774,0.6096915336273363,0.4835571932769437,0.31514492757731194,0.14481478929519653,0.16902115941047668
4,val,-0.6109651923179626,59.6875,0.06866455078125,0.31396484375,2.453125,15,8,0.8851462600804074,1.0322265625,0.7191303676663918,0.5973504736876342,0.7455546230354729,0.7031883794963185,0.5641370716500598,0.3049833926026713,0.1153065413236618,0.09946460276842117
5,val,-0.6716040372848511,66.25,0.08660888671875,0.33154296875,2.453125,14,8,0.8864142675837858,0.91943359375,0.6911859064101218,0.5559153847424246,0.7070116065073765,0.6585577935292141,0.5193791884977577,0.3421355162656515,0.036835573613643646,0.05103711038827896
6,val,-0.6545451879501343,62.90625,0.0926513671875,0.283203125,2.486328125,16,8,0.8448089590587817,0.77099609375,0.6705928745065693,0.5258149639867334,0.6763207154561857,0.6230384322916527,0.4869094519946493,0.329961231349616,0.08280061185359955,0.0840151458978653
7,val,-0.7328441143035889,71.75,0.016754150390625,0.266845703125,2.453125,15,7,0.9003988834908973,0.91552734375,0.6739876437082095,0.530520575104179,0.6827511696037114,0.6018877408320604,0.4659880478942682,0.3241998304314195,0.16562685370445251,0.1345699280500412
