epoch,phase,loss,accuracy,sender_entropy,receiver_entropy,length,lexicon_size,actual_vocab_size,alignment,max_rep,redund_msg,redund_smb,redund_smb_adj,redund_smb_adj2,redund_smb_adj3,top_sim,pos_dis,bos_dis
1,train,-0.12981830537319183,25.765625,0.59765625,1.095703125,7.05859375,15393,10,,4.17578125,,0.6761946871684315,0.5963923949369948,0.5963923949369948,0.6761946871684315,,,
2,train,-0.29256296157836914,44.21875,0.378173828125,0.54541015625,3.87109375,2653,10,,2.064453125,,0.8051290046366045,0.6204067856256585,0.6204067856256585,0.8051290046366045,,,
3,train,-0.552311897277832,59.125,0.152587890625,0.375244140625,4.26953125,392,10,,2.306640625,,0.8418329942548055,0.6571887304962998,0.6571887304962998,0.8418329942548055,,,
4,train,-0.6830616593360901,66.5,0.03875732421875,0.313232421875,4.8359375,68,10,,3.564453125,,0.874486125884505,0.7693271675978696,0.7693271675978696,0.874486125884505,,,
5,train,-0.7581348419189453,72.625,0.0140380859375,0.28173828125,5.1796875,28,10,,3.8828125,,0.8846799169401255,0.7822020674310055,0.7822020674310055,0.8846799169401255,,,
6,train,-0.7682116627693176,73.25,0.01096343994140625,0.27734375,5.328125,203,10,,3.962890625,,0.8835322760149803,0.7708897834684685,0.7708897834684685,0.8835322760149803,,,
7,train,-0.7498303651809692,69.8125,0.0206756591796875,0.3134765625,5.3203125,49,10,,3.8828125,,0.8845642197055523,0.7532495443875827,0.7532495443875827,0.8845642197055523,,,
8,train,-0.7751283645629883,74.875,0.052093505859375,0.266845703125,4.42578125,666,10,,2.720703125,,0.8244557118140178,0.7095793029618733,0.7095793029618733,0.8244557118140178,,,
9,train,-0.8072219491004944,77.5625,0.059844970703125,0.24951171875,3.720703125,565,10,,1.802734375,,0.8147250535753552,0.6812775816263135,0.6812775816263135,0.8147250535753552,,,
10,train,-0.7872777581214905,71.875,0.032012939453125,0.29443359375,3.65625,94,10,,2.275390625,,0.8670320876381618,0.7056664258300018,0.7056664258300018,0.8670320876381618,,,
11,train,-0.8440122604370117,79.4375,0.039520263671875,0.244140625,4.47265625,385,10,,2.861328125,,0.8242145130866528,0.7219059612728795,0.7219059612728795,0.8242145130866528,,,
12,train,-0.8589484095573425,81.4375,0.06011962890625,0.2332763671875,4.23828125,561,9,,2.392578125,,0.8299877604811218,0.7051561166061652,0.6884789410950802,0.8206008992406424,,,
13,train,-0.8293578624725342,79.5625,0.0938720703125,0.2379150390625,6.22265625,1559,10,,2.939453125,,0.7551361803729901,0.6901671385232432,0.6901671385232432,0.7551361803729901,,,
14,train,-0.8660113215446472,81.75,0.048736572265625,0.218505859375,6.11328125,468,10,,3.693359375,,0.7994759072751294,0.7778098549893098,0.7778098549893098,0.7994759072751294,,,
15,train,-0.8491912484169006,79.5625,0.0943603515625,0.2247314453125,5.09765625,1053,10,,2.619140625,,0.7793702538822125,0.6967937140857776,0.6967937140857776,0.7793702538822125,,,
16,train,-0.8396317362785339,80.8125,0.084716796875,0.2254638671875,6.26953125,868,10,,2.484375,,0.7508545893745127,0.7500474137148716,0.7500474137148716,0.7508545893745127,,,
17,train,-0.8410161137580872,82.375,0.1119384765625,0.2166748046875,5.96875,1924,8,,1.8349609375,,0.7299435972150612,0.7422419757991479,0.709139931351799,0.6960671788178685,,,
18,train,-0.8561180233955383,82.0625,0.11370849609375,0.206787109375,4.546875,828,8,,1.6240234375,,0.7853537548469197,0.7389948936352205,0.7053558402850055,0.7584239587481628,,,
19,train,-0.854123592376709,80.625,0.11834716796875,0.2237548828125,5.453125,783,9,,1.9697265625,,0.7874727444363712,0.7823013606440246,0.7699911898431404,0.7757395407033487,,,
20,train,-0.8547563552856445,80.125,0.10699462890625,0.237548828125,6.98046875,1194,10,,2.59765625,,0.76259960128173,0.7579479630766637,0.7579479630766637,0.76259960128173,,,
21,train,-0.8821091651916504,82.4375,0.054412841796875,0.215087890625,6.22265625,187,10,,3.619140625,,0.8294314193984734,0.8230704821043302,0.8230704821043302,0.8294314193984734,,,
