epoch,phase,loss,accuracy,sender_entropy,receiver_entropy,length,lexicon_size,actual_vocab_size,alignment,max_rep,redund_msg,redund_smb,redund_smb_adj,redund_smb_adj2,redund_smb_adj3,top_sim,pos_dis,bos_dis
1,train,-0.25412118434906006,41.4375,0.90771484375,0.8251953125,2.787109375,820,10,,1.025390625,,0.3875804383599898,0.4541457581482162,0.4541457581482162,0.3875804383599898,,,
2,train,-0.6480210423469543,67.1875,0.24951171875,0.328857421875,2.83203125,239,10,,1.296875,,0.5789831576086019,0.658591299977834,0.658591299977834,0.5789831576086019,,,
3,train,-0.7529606223106384,70.8125,0.1768798828125,0.28857421875,2.708984375,104,10,,1.2373046875,,0.6261117800894016,0.6781594426764164,0.6781594426764164,0.6261117800894016,,,
4,train,-0.8045185804367065,74.9375,0.1590576171875,0.270263671875,2.775390625,100,10,,1.2744140625,,0.5986518546163924,0.6056358620561358,0.6056358620561358,0.5986518546163924,,,
5,train,-0.8385286927223206,77.9375,0.10028076171875,0.25634765625,2.845703125,85,10,,1.3310546875,,0.5900410447546467,0.5860187652556768,0.5860187652556768,0.5900410447546467,,,
6,train,-0.8540061712265015,80.0,0.1331787109375,0.234130859375,2.857421875,117,10,,1.3935546875,,0.5683464873011537,0.5640743118694809,0.5640743118694809,0.5683464873011537,,,
7,train,-0.8781328201293945,81.8125,0.09716796875,0.2198486328125,2.96875,95,10,,1.529296875,,0.5696538110750775,0.5681418678984975,0.5681418678984975,0.5696538110750775,,,
8,train,-0.8645225167274475,80.0,0.10394287109375,0.226806640625,3.0,118,10,,1.5517578125,,0.551776501449057,0.5513692474142714,0.5513692474142714,0.551776501449057,,,
9,train,-0.8693442940711975,80.75,0.09521484375,0.214599609375,3.052734375,172,10,,1.5146484375,,0.5264244756500291,0.5408551586400624,0.5408551586400624,0.5264244756500291,,,
10,train,-0.8836383819580078,82.6875,0.0704345703125,0.1986083984375,2.958984375,125,10,,1.4873046875,,0.5445693137240974,0.5485954684519243,0.5485954684519243,0.5445693137240974,,,
11,train,-0.8761005997657776,81.9375,0.076171875,0.200927734375,2.96875,128,10,,1.49609375,,0.5376677124048036,0.5369528045020181,0.5369528045020181,0.5376677124048036,,,
12,train,-0.8851837515830994,81.5,0.05181884765625,0.2110595703125,3.044921875,82,10,,1.59765625,,0.579888485708749,0.5832267319589971,0.5832267319589971,0.579888485708749,,,
13,train,-0.8759647011756897,81.0,0.06317138671875,0.205810546875,2.951171875,138,10,,1.5458984375,,0.5440205506499396,0.5200452817946872,0.5200452817946872,0.5440205506499396,,,
14,train,-0.8900173306465149,82.6875,0.06121826171875,0.194580078125,2.998046875,88,10,,1.537109375,,0.5442704228647092,0.5284249404864277,0.5284249404864277,0.5442704228647092,,,
