epoch,phase,loss,accuracy,sender_entropy,receiver_entropy,length,lexicon_size,actual_vocab_size,alignment,max_rep,redund_msg,redund_smb,redund_smb_adj,redund_smb_adj2,redund_smb_adj3,top_sim,pos_dis,bos_dis
1,train,-0.22912514209747314,30.21875,0.8369140625,1.01953125,3.466796875,820,10,,1.2373046875,,0.25833322603380904,0.3018592928636093,0.3018592928636093,0.25833322603380904,,,
2,train,-0.6046181321144104,63.21875,0.062469482421875,0.38330078125,3.97265625,516,10,,1.841796875,,0.5106151769832787,0.5196911753503769,0.5196911753503769,0.5106151769832787,,,
3,train,-0.7622185349464417,73.3125,0.00540924072265625,0.268310546875,4.0,435,10,,1.7197265625,,0.5468998399846641,0.5389070366888867,0.5389070366888867,0.5468998399846641,,,
4,train,-0.7739571332931519,73.0,0.004924774169921875,0.268798828125,4.0,444,10,,1.763671875,,0.5358677286502516,0.5277419217011831,0.5277419217011831,0.5358677286502516,,,
5,train,-0.7746363282203674,71.5,0.00853729248046875,0.284912109375,4.0,475,10,,1.8095703125,,0.522024102067239,0.5137052908732004,0.5137052908732004,0.522024102067239,,,
6,train,-0.80064857006073,74.375,0.00495147705078125,0.25634765625,4.0,450,10,,1.7939453125,,0.5252912273301062,0.5173172873266242,0.5173172873266242,0.5252912273301062,,,
7,train,-0.6997890472412109,60.6875,0.01371002197265625,0.336181640625,3.998046875,483,10,,1.740234375,,0.541672210403908,0.5341735775710902,0.5341735775710902,0.541672210403908,,,
8,train,-0.7995736598968506,73.4375,0.0179595947265625,0.28466796875,4.0,526,10,,1.46875,,0.46190733751218305,0.45250425410468953,0.45250425410468953,0.46190733751218305,,,
9,train,-0.7983810901641846,72.75,0.00559234619140625,0.28564453125,3.99609375,518,10,,1.6494140625,,0.4949165606954459,0.4891784422167111,0.4891784422167111,0.4949165606954459,,,
10,train,-0.8111749887466431,74.125,0.007465362548828125,0.28076171875,4.0,506,10,,1.7041015625,,0.5183729445883377,0.5099548367467616,0.5099548367467616,0.5183729445883377,,,
11,train,-0.8141740560531616,74.4375,0.005706787109375,0.27294921875,4.0,495,10,,1.8369140625,,0.5235957443468036,0.5151748664723703,0.5151748664723703,0.5235957443468036,,,
12,train,-0.8160149455070496,75.25,0.0159454345703125,0.251953125,4.0,555,10,,1.615234375,,0.4431774871076398,0.4335340787010827,0.4335340787010827,0.4431774871076398,,,
13,train,-0.8279688954353333,76.9375,0.0045166015625,0.23828125,4.0,541,10,,1.7021484375,,0.5162586594729954,0.507674967214386,0.507674967214386,0.5162586594729954,,,
14,train,-0.826972246170044,76.8125,0.0017251968383789062,0.2315673828125,4.0,497,10,,1.599609375,,0.5342316664860638,0.5259814798154411,0.5259814798154411,0.5342316664860638,,,
15,train,-0.8290313482284546,77.0,0.0005269050598144531,0.22509765625,4.0,496,10,,1.685546875,,0.5354934227989994,0.527238820469247,0.527238820469247,0.5354934227989994,,,
16,train,-0.8015891909599304,72.75,0.017059326171875,0.2388916015625,4.0,577,10,,1.50390625,,0.41961778151565843,0.40954997547150007,0.40954997547150007,0.41961778151565843,,,
17,train,-0.7937507033348083,71.8125,0.0233306884765625,0.260986328125,4.0,546,10,,1.3076171875,,0.4628965452209033,0.4537682929436544,0.4537682929436544,0.4628965452209033,,,
18,train,-0.8176072835922241,75.5,0.0191650390625,0.2291259765625,4.0,581,10,,1.578125,,0.40640619481651674,0.39673050778706614,0.39673050778706614,0.40640619481651674,,,
19,train,-0.8202720284461975,75.6875,0.02679443359375,0.2294921875,3.94921875,658,10,,1.484375,,0.4099644668880581,0.42527952164272287,0.42527952164272287,0.4099644668880581,,,
20,train,-0.794174075126648,71.5625,0.0250091552734375,0.24853515625,3.9296875,647,10,,1.544921875,,0.42879713019491983,0.45134510631165736,0.45134510631165736,0.42879713019491983,,,
21,train,-0.8105319738388062,73.4375,0.008056640625,0.2445068359375,3.998046875,558,10,,1.5,,0.4906192472393074,0.48300050574888453,0.48300050574888453,0.4906192472393074,,,
22,train,-0.7804502844810486,67.875,0.0162200927734375,0.29150390625,4.0,531,10,,1.669921875,,0.5081407069932273,0.49983416375603706,0.49983416375603706,0.5081407069932273,,,
23,train,-0.8132138848304749,72.8125,0.0174407958984375,0.2493896484375,4.0,544,10,,1.572265625,,0.49788247901703464,0.48951259933806485,0.48951259933806485,0.49788247901703464,,,
24,train,-0.8260746002197266,75.25,0.0127105712890625,0.2464599609375,3.998046875,540,10,,1.583984375,,0.4890078836235786,0.48171951377361955,0.48171951377361955,0.4890078836235786,,,
25,train,-0.8246021270751953,75.4375,0.00830078125,0.2412109375,4.0,552,10,,1.4013671875,,0.4651943453102857,0.4557352721249787,0.4557352721249787,0.4651943453102857,,,
26,train,-0.8190770149230957,74.9375,0.0276031494140625,0.2364501953125,4.0,578,10,,1.4033203125,,0.4342651406325684,0.42509882910768654,0.42509882910768654,0.4342651406325684,,,
