epoch,phase,loss,accuracy,sender_entropy,receiver_entropy,length,lexicon_size,actual_vocab_size,alignment,max_rep,redund_msg,redund_smb,redund_smb_adj,redund_smb_adj2,redund_smb_adj3,top_sim,pos_dis,bos_dis
1,train,-0.017884718254208565,23.4375,1.58203125,1.333984375,5.390625,54680,10,,1.2236328125,,0.5463379530162462,0.2176211654264135,0.2176211654264135,0.5463379530162462,,,
2,train,-0.17092998325824738,43.0,0.60205078125,0.49072265625,3.181640625,10612,10,,0.59130859375,,0.8352003849712887,0.8759908895453824,0.8759908895453824,0.8352003849712887,,,
3,train,-0.4719783663749695,46.90625,0.1578369140625,0.41845703125,3.107421875,1188,10,,0.81005859375,,0.8807984720464753,0.9395016167410949,0.9395016167410949,0.8807984720464753,,,
4,train,-0.5207199454307556,48.5625,0.1612548828125,0.353515625,3.552734375,1147,10,,0.830078125,,0.8570831226371056,0.7660397962167002,0.7660397962167002,0.8570831226371056,,,
5,train,-0.6035045981407166,59.1875,0.06500244140625,0.345458984375,3.103515625,302,10,,0.88037109375,,0.8704973065799285,0.700692590512737,0.700692590512737,0.8704973065799285,,,
6,train,-0.6368770599365234,62.125,0.058441162109375,0.318359375,2.603515625,204,10,,1.46484375,,0.8894381496657142,0.7062278815071487,0.7062278815071487,0.8894381496657142,,,
7,train,-0.6483246684074402,63.71875,0.0682373046875,0.277587890625,3.158203125,274,9,,1.9375,,0.8713944444459436,0.738308405501153,0.7234961043809057,0.8652219278364575,,,
8,train,-0.6967142820358276,67.1875,0.1051025390625,0.260986328125,3.720703125,88,7,,2.359375,,0.8707350910018159,0.7798467204063865,0.7300539525569468,0.8466370188743509,,,
9,train,-0.7223804593086243,69.0625,0.10614013671875,0.257568359375,3.673828125,52,7,,2.3671875,,0.8703455140147802,0.7582501131534048,0.7035774471580453,0.8461753327672689,,,
10,train,-0.720999002456665,68.625,0.133056640625,0.23876953125,3.24609375,46,7,,1.9306640625,,0.8789979432681673,0.7497503395158363,0.6931458458018782,0.8564403916946578,,,
11,train,-0.7043265104293823,66.375,0.111328125,0.2391357421875,2.931640625,31,6,,1.6875,,0.889172808051901,0.763946444372918,0.6777679359719855,0.8565875343485968,,,
12,train,-0.7495225071907043,71.5625,0.09600830078125,0.2176513671875,3.490234375,24,4,,2.169921875,,0.8733471895279818,0.7531662273044621,0.5064504513122813,0.7814806767231672,,,
13,train,-0.7635514736175537,73.0625,0.11273193359375,0.1912841796875,3.505859375,40,4,,2.193359375,,0.8707377817591941,0.7595281934612161,0.5191737773943587,0.776982953050388,,,
14,train,-0.7539605498313904,71.9375,0.06689453125,0.19873046875,3.9765625,23,4,,2.62109375,,0.8661438865575251,0.7726777727007773,0.5454637044605368,0.7690629101709625,,,
15,train,-0.7465850710868835,70.75,0.09228515625,0.196533203125,3.392578125,47,7,,2.103515625,,0.8696663805936665,0.7408982884386909,0.6822895779416671,0.8453710345009278,,,
16,train,-0.7188963294029236,67.0625,0.07696533203125,0.220458984375,3.69921875,426,10,,2.255859375,,0.8453450122544196,0.7382417514954678,0.7382417514954678,0.8453450122544196,,,
17,train,-0.6969946622848511,64.4375,0.0850830078125,0.251708984375,3.3203125,908,10,,1.3896484375,,0.8429256517211576,0.745525849994728,0.745525849994728,0.8429256517211576,,,
18,train,-0.7752310037612915,73.8125,0.0966796875,0.213623046875,3.5390625,419,8,,1.73828125,,0.8336370258545339,0.7173223884332154,0.6808518029238851,0.81565170396025,,,
19,train,-0.7734719514846802,72.75,0.1007080078125,0.2275390625,3.568359375,795,8,,1.5419921875,,0.8242837456799905,0.7220568474460547,0.6862267828556046,0.805287012309427,,,
20,train,-0.7105483412742615,65.1875,0.06463623046875,0.2364501953125,2.33203125,97,6,,0.99169921875,,0.8766085283372631,0.7255938347805385,0.6255128724183536,0.8403292585222302,,,
21,train,-0.7325749397277832,68.0,0.09259033203125,0.22998046875,2.912109375,1102,9,,1.419921875,,0.8307022882020745,0.6134928435971078,0.5916253532397707,0.8225781312166709,,,
22,train,-0.7478389143943787,70.0625,0.11346435546875,0.2509765625,3.130859375,1238,10,,1.3154296875,,0.8210318302958273,0.6646530125937756,0.6646530125937756,0.8210318302958273,,,
23,train,-0.7861713767051697,73.875,0.1190185546875,0.2464599609375,3.296875,732,8,,1.1513671875,,0.8187817292146071,0.6942826387259687,0.6549069648650079,0.7991909456893381,,,
24,train,-0.8170856237411499,76.75,0.058074951171875,0.240234375,4.16796875,307,7,,2.48046875,,0.8318008639153421,0.7557183672875083,0.7005059553955376,0.8004506965386582,,,
25,train,-0.8222288489341736,77.0625,0.056243896484375,0.23291015625,4.1875,209,5,,2.529296875,,0.82504649751245,0.7167073201285589,0.551226545509853,0.7456197990252675,,,
