epoch,phase,loss,accuracy,sender_entropy,receiver_entropy,length,lexicon_size,actual_vocab_size,alignment,max_rep,redund_msg,redund_smb,redund_smb_adj,redund_smb_adj2,redund_smb_adj3,top_sim,pos_dis,bos_dis
1,train,-0.20704936981201172,19.953125,1.125,1.55078125,3.833984375,4940,10,,1.3798828125,,0.38869271777307846,0.42040477478329735,0.42040477478329735,0.38869271777307846,,,
2,train,-0.2161501944065094,20.078125,1.1142578125,1.36328125,4.1484375,3896,10,,1.466796875,,0.3466534920628588,0.36934788550226183,0.36934788550226183,0.3466534920628588,,,
3,train,-0.21372732520103455,20.140625,0.9482421875,0.74658203125,3.943359375,1907,10,,1.205078125,,0.45340384104203246,0.5077218343360937,0.5077218343360937,0.45340384104203246,,,
4,train,-0.23572468757629395,29.15625,0.359130859375,0.56787109375,4.5859375,596,10,,2.455078125,,0.7110501121794872,0.7470541454371025,0.7470541454371025,0.7110501121794872,,,
5,train,-0.33436691761016846,38.3125,0.043914794921875,0.371826171875,4.99609375,72,10,,2.826171875,,0.8549615146521035,0.8542931720630664,0.8542931720630664,0.8549615146521035,,,
6,train,-0.41664034128189087,44.5,0.140380859375,0.47216796875,3.298828125,72,10,,1.7958984375,,0.8518374957499808,0.927490821229666,0.927490821229666,0.8518374957499808,,,
7,train,-0.48542070388793945,49.75,0.212890625,0.380615234375,1.734375,69,10,,0.7314453125,,0.8749417293082543,0.766145715796246,0.766145715796246,0.8749417293082543,,,
8,train,-0.555651843547821,58.53125,0.2352294921875,0.40576171875,2.578125,103,10,,0.896484375,,0.7869466670804284,0.8313688431947432,0.8313688431947432,0.7869466670804284,,,
9,train,-0.5890929698944092,61.3125,0.1656494140625,0.380859375,2.7890625,60,9,,0.8564453125,,0.7790075128546775,0.847570173779793,0.8389385169897201,0.7671017216003231,,,
10,train,-0.6107175946235657,61.375,0.06878662109375,0.34814453125,2.74609375,7,7,,0.75,,0.8437439523989301,0.9978257486335772,0.9973360461726818,0.8106363716060752,,,
11,train,-0.60834139585495,59.9375,0.09393310546875,0.323974609375,2.53515625,46,9,,0.7509765625,,0.795189067460993,0.8752374225148489,0.8681742192448447,0.7841550905251717,,,
12,train,-0.6211458444595337,61.3125,0.09027099609375,0.323974609375,2.7734375,16,9,,0.9091796875,,0.8044353975682579,0.979990008236945,0.9788572068892458,0.793899481374043,,,
13,train,-0.6498476266860962,63.71875,0.100830078125,0.303466796875,2.98046875,34,10,,1.1103515625,,0.8028420431137053,0.977102985966488,0.977102985966488,0.8028420431137053,,,
14,train,-0.6637106537818909,64.75,0.053375244140625,0.2744140625,3.212890625,30,10,,1.359375,,0.8089296726443966,0.9735092021777227,0.9735092021777227,0.8089296726443966,,,
15,train,-0.6619189977645874,64.6875,0.1121826171875,0.2841796875,3.416015625,126,10,,1.1630859375,,0.7333093627406937,0.831041330646606,0.831041330646606,0.7333093627406937,,,
16,train,-0.6920850276947021,67.125,0.0904541015625,0.319091796875,3.3359375,56,10,,0.9765625,,0.7381114597410033,0.8558000899161122,0.8558000899161122,0.7381114597410033,,,
17,train,-0.7113707065582275,68.75,0.077392578125,0.2900390625,3.59375,20,10,,1.2744140625,,0.7747596251670743,0.8866750556364329,0.8866750556364329,0.7747596251670743,,,
18,train,-0.6953303813934326,66.875,0.083984375,0.302734375,3.32421875,24,10,,1.091796875,,0.7664019319624265,0.9198452342154352,0.9198452342154352,0.7664019319624265,,,
19,train,-0.7023400068283081,67.1875,0.09796142578125,0.2900390625,3.166015625,40,10,,0.90869140625,,0.7591863850794968,0.7997596131088431,0.7997596131088431,0.7591863850794968,,,
