epoch,phase,loss,accuracy,sender_entropy,receiver_entropy,length,lexicon_size,actual_vocab_size,alignment,max_rep,redund_msg,redund_smb,redund_smb_adj,redund_smb_adj2,redund_smb_adj3,top_sim,pos_dis,bos_dis
1,train,-0.223450168967247,20.15625,0.98828125,1.453125,3.525390625,13795,10,,1.4111328125,,0.5007030710529066,0.3592705021953374,0.3592705021953374,0.5007030710529066,,,
2,train,-0.21885690093040466,20.078125,0.7294921875,1.244140625,4.17578125,2638,10,,2.09375,,0.5514507145797316,0.4042959937827262,0.4042959937827262,0.5514507145797316,,,
3,train,-0.21425911784172058,20.234375,0.61572265625,1.01171875,4.359375,1545,10,,2.560546875,,0.6838184628725527,0.7208663976121766,0.7208663976121766,0.6838184628725527,,,
4,train,-0.2822108268737793,33.40625,0.126708984375,0.419189453125,5.0859375,119,10,,3.6640625,,0.8678679734594229,0.9105198105096064,0.9105198105096064,0.8678679734594229,,,
5,train,-0.28981420397758484,20.109375,0.499267578125,0.367431640625,4.2890625,1548,10,,1.9501953125,,0.6870607687076453,0.7466790781285833,0.7466790781285833,0.6870607687076453,,,
6,train,-0.2704388201236725,20.203125,0.375732421875,0.461669921875,3.373046875,270,10,,1.70703125,,0.8020630797480168,0.8558313146439103,0.8558313146439103,0.8020630797480168,,,
7,train,-0.25932425260543823,19.921875,0.2919921875,0.68310546875,3.5,147,10,,1.923828125,,0.8286137336976513,0.7801054789668188,0.7801054789668188,0.8286137336976513,,,
8,train,-0.2581796646118164,20.09375,0.3681640625,0.63623046875,4.95703125,102,10,,3.1796875,,0.7669639767301255,0.8110772197492733,0.8110772197492733,0.7669639767301255,,,
9,train,-0.2427002340555191,20.171875,0.35791015625,0.47412109375,4.3671875,106,10,,2.986328125,,0.8090486565189323,0.868215646712431,0.868215646712431,0.8090486565189323,,,
10,train,-0.244781032204628,20.171875,0.513671875,0.443603515625,4.48046875,939,10,,2.775390625,,0.7509293391757771,0.81987744552473,0.81987744552473,0.7509293391757771,,,
11,train,-0.26176515221595764,20.109375,0.63720703125,0.491455078125,3.994140625,1569,10,,1.8486328125,,0.6573134312341159,0.708428774602544,0.708428774602544,0.6573134312341159,,,
