epoch,phase,loss,accuracy,sender_entropy,receiver_entropy,length,lexicon_size,actual_vocab_size,alignment,max_rep,redund_msg,redund_smb,redund_smb_adj,redund_smb_adj2,redund_smb_adj3,top_sim,pos_dis,bos_dis
1,train,-0.21285833418369293,20.0625,0.55419921875,1.5439453125,2.94140625,1791,10,,1.5107421875,,0.6561702176863076,0.4255973587526264,0.4255973587526264,0.6561702176863076,,,
2,train,-0.2596838176250458,28.0,0.46435546875,1.060546875,2.6796875,1140,10,,1.4873046875,,0.7469875931628431,0.662398089356176,0.662398089356176,0.7469875931628431,,,
3,train,-0.3504640758037567,39.9375,0.1912841796875,0.53076171875,3.958984375,335,10,,2.7265625,,0.7753217497393727,0.85544426035018,0.85544426035018,0.7753217497393727,,,
4,train,-0.47091278433799744,47.25,0.09063720703125,0.435302734375,4.21875,224,10,,3.046875,,0.7737487745072165,0.8804837566684369,0.8804837566684369,0.7737487745072165,,,
5,train,-0.5145084261894226,57.625,0.1370849609375,0.439208984375,4.31640625,523,10,,2.59375,,0.6700192651464079,0.7322333211482608,0.7322333211482608,0.6700192651464079,,,
6,train,-0.6380579471588135,68.75,0.10064697265625,0.336669921875,4.69921875,468,10,,2.740234375,,0.6522976515396184,0.7073829954723356,0.7073829954723356,0.6522976515396184,,,
7,train,-0.760898232460022,77.125,0.03253173828125,0.257080078125,4.78125,254,6,,2.748046875,,0.6624820997801626,0.6965310468638903,0.5858797898936101,0.569663518257346,,,
8,train,-0.7789169549942017,77.4375,0.024017333984375,0.239501953125,4.74609375,272,6,,2.978515625,,0.6547676446607327,0.6852272375209397,0.5704582134336929,0.5598275965156294,,,
9,train,-0.7455620169639587,71.75,0.0679931640625,0.27490234375,4.19921875,243,6,,2.1640625,,0.6778149923097452,0.6961555865363014,0.5853406515225291,0.5891825716314567,,,
10,train,-0.7276439070701599,68.0,0.037017822265625,0.2919921875,4.6640625,195,10,,2.708984375,,0.6766875931918883,0.6966179026169868,0.6966179026169868,0.6766875931918883,,,
11,train,-0.7474314570426941,68.4375,0.062286376953125,0.322509765625,3.369140625,378,10,,1.5703125,,0.7063648299165143,0.5777836914404468,0.5777836914404468,0.7063648299165143,,,
12,train,-0.7608734369277954,71.375,0.055694580078125,0.285888671875,2.59765625,130,9,,1.322265625,,0.7511601721175172,0.4280708223769266,0.3957024232414002,0.7398664075743974,,,
13,train,-0.7715172171592712,72.5625,0.07623291015625,0.27197265625,3.0703125,267,9,,1.3984375,,0.7161218647431742,0.48478203040867857,0.45563258262737477,0.7032381919804487,,,
14,train,-0.7795554399490356,73.25,0.044097900390625,0.2666015625,2.955078125,96,9,,1.4013671875,,0.7381561263660654,0.5118391875152075,0.4842110888452944,0.7262725155008851,,,
15,train,-0.782715380191803,72.875,0.0284423828125,0.2763671875,3.083984375,79,9,,1.681640625,,0.747461620950771,0.5245519484780581,0.49764386457474086,0.7360004351937828,,,
16,train,-0.7892581820487976,73.375,0.00974273681640625,0.272216796875,3.119140625,48,9,,1.7880859375,,0.7627078060866976,0.5481112054620837,0.5225306376509093,0.7519385131127798,,,
17,train,-0.7826172113418579,72.75,0.00998687744140625,0.268310546875,2.9296875,48,8,,1.5107421875,,0.754776187612563,0.5337104714374994,0.47353203277427347,0.7297629973086306,,,
18,train,-0.7826206088066101,72.75,0.01467132568359375,0.263916015625,2.80078125,47,9,,1.3720703125,,0.7693201297024832,0.5385935222908389,0.5124737295925428,0.7588505021841265,,,
19,train,-0.7581993937492371,69.0625,0.055999755859375,0.284912109375,2.81640625,64,8,,1.4345703125,,0.7463902968727116,0.5091273270369534,0.4457877877607089,0.7205211832060604,,,
20,train,-0.7998040914535522,74.1875,0.044952392578125,0.26318359375,3.396484375,59,9,,1.9326171875,,0.7353643687637331,0.5846882724199342,0.5611836034012454,0.7233548148665769,,,
21,train,-0.8009262681007385,74.3125,0.04986572265625,0.26123046875,3.486328125,162,9,,1.8037109375,,0.723598616482555,0.5920961919534897,0.5690180443402545,0.711054742431416,,,
22,train,-0.7955880761146545,73.5,0.0330810546875,0.25927734375,3.740234375,130,9,,1.9140625,,0.718370989446067,0.6301966621458285,0.6092738073473071,0.7055904732847852,,,
23,train,-0.7801921367645264,71.125,0.03497314453125,0.290771484375,3.84375,108,9,,2.25,,0.7447680324854365,0.707653705491327,0.6911089780915632,0.7331847126801414,,,
24,train,-0.7819340825080872,70.6875,0.054931640625,0.293212890625,3.4453125,128,10,,2.1640625,,0.7326925831443836,0.5991650485580831,0.5991650485580831,0.7326925831443836,,,
25,train,-0.7930625677108765,73.1875,0.056976318359375,0.260009765625,3.345703125,33,10,,2.134765625,,0.7622517100732716,0.6240726456366434,0.6240726456366434,0.7622517100732716,,,
26,train,-0.7466466426849365,66.625,0.06390380859375,0.291748046875,3.474609375,204,10,,1.8388671875,,0.7163914842081482,0.6006814987130724,0.6006814987130724,0.7163914842081482,,,
27,train,-0.793357789516449,72.0,0.0743408203125,0.2724609375,2.744140625,80,10,,1.478515625,,0.7658721773532904,0.4980406642618241,0.4980406642618241,0.7658721773532904,,,
28,train,-0.7909051775932312,71.6875,0.0472412109375,0.275390625,3.080078125,257,10,,1.6533203125,,0.725176397736929,0.4802264347421518,0.4802264347421518,0.725176397736929,,,
29,train,-0.7849995493888855,71.1875,0.054443359375,0.27490234375,2.830078125,87,10,,1.490234375,,0.7497855238397451,0.542113168875201,0.542113168875201,0.7497855238397451,,,
30,train,-0.7981224060058594,73.5625,0.09771728515625,0.24853515625,3.025390625,154,10,,1.62109375,,0.748127266998148,0.6342888834079452,0.6342888834079452,0.748127266998148,,,
31,train,-0.7635664939880371,69.375,0.0838623046875,0.2548828125,3.341796875,144,10,,1.7763671875,,0.7188838059818707,0.5721106713095411,0.5721106713095411,0.7188838059818707,,,
32,train,-0.7819559574127197,70.9375,0.054656982421875,0.279541015625,3.33984375,49,10,,2.04296875,,0.7583318986705919,0.7236270859067018,0.7236270859067018,0.7583318986705919,,,
33,train,-0.7940806746482849,73.1875,0.07061767578125,0.2479248046875,3.111328125,40,9,,1.88671875,,0.7670241681592097,0.7115103851037583,0.6951812308348714,0.7564501279545564,,,
34,train,-0.7783373594284058,70.3125,0.08697509765625,0.27587890625,2.79296875,117,9,,1.4267578125,,0.7624409904970991,0.6538022648458035,0.6342106295290335,0.7516582816465452,,,
35,train,-0.8026905655860901,74.125,0.07598876953125,0.2427978515625,3.203125,76,10,,1.708984375,,0.763585407393489,0.7340432571587272,0.7340432571587272,0.763585407393489,,,
36,train,-0.8064229488372803,74.5,0.06396484375,0.2410888671875,2.990234375,103,10,,1.5322265625,,0.7484008110385352,0.6743945095220232,0.6743945095220232,0.7484008110385352,,,
37,train,-0.7821013927459717,72.25,0.06585693359375,0.23046875,2.94140625,68,10,,1.634765625,,0.7645573278786386,0.6797566107629853,0.6797566107629853,0.7645573278786386,,,
38,train,-0.8053280711174011,74.25,0.0684814453125,0.23779296875,3.1640625,94,9,,1.955078125,,0.7554886303880088,0.7102753296929938,0.6938761927978175,0.7443911531394323,,,
