epoch,phase,loss,accuracy,sender_entropy,receiver_entropy,length,lexicon_size,actual_vocab_size,alignment,max_rep,redund_msg,redund_smb,redund_smb_adj,redund_smb_adj2,redund_smb_adj3,top_sim,pos_dis,bos_dis
1,train,-0.1920499950647354,34.71875,0.70751953125,0.5478515625,5.06640625,25969,11,,1.994140625,,0.7456187335284664,0.8435632296144033,0.8435632296144033,0.7542555527390944,,,
2,train,-0.4341299533843994,37.5,0.1715087890625,0.31689453125,4.95703125,4059,11,,2.84765625,,0.8388809669009638,0.9164042148990539,0.9164042148990539,0.8443511096430822,,,
3,train,-0.4164799749851227,37.75,0.2266845703125,0.274169921875,4.9140625,6944,11,,2.5625,,0.8023777677652439,0.8920063981858538,0.8920063981858538,0.8090874105482975,,,
4,train,-0.43983718752861023,37.75,0.28759765625,0.2440185546875,5.16015625,7614,11,,2.384765625,,0.7863371954380171,0.881312582088946,0.881312582088946,0.7935913492678595,,,
5,train,-0.5034605264663696,37.8125,0.578125,0.2435302734375,5.16796875,17920,11,,1.986328125,,0.7412777269206727,0.8506055347851534,0.8506055347851534,0.7500619360231217,,,
6,train,-0.40182676911354065,38.09375,0.40234375,0.258056640625,5.0,12099,11,,2.02734375,,0.7699571273569734,0.8711048433183286,0.8711048433183286,0.7777674574377089,,,
7,train,-0.4328050911426544,49.90625,0.268310546875,0.400146484375,5.55859375,5978,11,,1.451171875,,0.7705378428349912,0.8611299811594324,0.8611299811594324,0.7783269601176083,,,
8,train,-0.5471571087837219,57.875,0.185791015625,0.3330078125,5.3515625,3203,11,,3.091796875,,0.7952558316768134,0.8752914383193542,0.8752914383193542,0.802204860760026,,,
9,train,-0.5415005683898926,60.53125,0.149658203125,0.30859375,5.3046875,4271,11,,2.17578125,,0.7673311527572763,0.7874921001067877,0.7874921001067877,0.7752278417957337,,,
10,train,-0.6382297873497009,63.90625,0.060150146484375,0.28955078125,4.99609375,1409,11,,2.767578125,,0.8026960765980178,0.7584658898168497,0.7584658898168497,0.8093903670795171,,,
11,train,-0.722527027130127,70.125,0.0389404296875,0.31298828125,5.16015625,543,10,,2.978515625,,0.8172970991504344,0.7776980949218667,0.7679657799265949,0.8172970991504344,,,
12,train,-0.7585002183914185,74.0625,0.05621337890625,0.2890625,4.453125,573,10,,2.4375,,0.822826212230827,0.7450852201566349,0.7339530263961377,0.822826212230827,,,
13,train,-0.7816914916038513,76.3125,0.0380859375,0.27099609375,4.7265625,1217,7,,2.455078125,,0.7987701901847313,0.752912094677672,0.6884054319109836,0.7684202890379273,,,
14,train,-0.7891504764556885,80.4375,0.050079345703125,0.2279052734375,4.3046875,2530,6,,1.84765625,,0.7800966942512239,0.7050873345112509,0.5901170754778751,0.7293612425589735,,,
15,train,-0.8098242878913879,81.75,0.03118896484375,0.2071533203125,4.24609375,2061,6,,2.009765625,,0.7826943786221516,0.6914606160716918,0.5717067829244896,0.7325614020666219,,,
16,train,-0.8352931141853333,82.5625,0.0200653076171875,0.184326171875,4.31640625,1278,6,,2.0625,,0.7938955049214687,0.718443684822648,0.6096144733798536,0.7463478052419357,,,
17,train,-0.8180420398712158,82.8125,0.0340576171875,0.182373046875,3.9609375,2466,6,,1.4521484375,,0.7732410499026807,0.6986284987781654,0.5812082222281244,0.7209272391746797,,,
18,train,-0.8512240052223206,83.4375,0.011932373046875,0.1761474609375,3.859375,1320,6,,1.11328125,,0.802281725518859,0.672072473823178,0.545412348813544,0.7566671194348839,,,
19,train,-0.8666139245033264,83.75,0.005237579345703125,0.1778564453125,2.900390625,283,6,,0.9931640625,,0.8330962219134874,0.6521219859398479,0.518354011036191,0.7945918339350152,,,
20,train,-0.8744493722915649,84.4375,0.01087188720703125,0.1737060546875,3.794921875,466,6,,1.033203125,,0.8192656117456325,0.6713554524647278,0.5449531553212505,0.7775699277934678,,,
21,train,-0.8754337430000305,84.3125,0.0096282958984375,0.1685791015625,3.986328125,640,6,,1.0126953125,,0.8123029004151616,0.6769879645193834,0.5526134043943578,0.7690010782649845,,,
22,train,-0.8726734519004822,83.8125,0.01178741455078125,0.1729736328125,3.9140625,687,6,,1.044921875,,0.8049386572333264,0.7024494461164391,0.5880885672288507,0.7599387316257233,,,
23,train,-0.8678832650184631,82.875,0.0232696533203125,0.179443359375,4.74609375,906,6,,1.166015625,,0.7906667777980763,0.7335886926751259,0.6305349856118029,0.742374881261086,,,
24,train,-0.8731061816215515,83.75,0.0379638671875,0.168701171875,4.91796875,679,7,,1.3759765625,,0.8038547736741952,0.7424704209912092,0.6763119142322396,0.7742748363819034,,,
