epoch,phase,loss,accuracy,sender_entropy,receiver_entropy,length,lexicon_size,actual_vocab_size,alignment,max_rep,redund_msg,redund_smb,redund_smb_adj,redund_smb_adj2,redund_smb_adj3,top_sim,pos_dis,bos_dis
1,train,-0.20637401938438416,20.046875,0.751953125,1.271484375,2.27734375,91,10,,0.8681640625,,0.2832469577902673,0.3321653426072211,0.3321653426072211,0.2832469577902673,,,
2,train,-0.3207853138446808,35.0,0.467529296875,0.791015625,2.19140625,90,10,,0.97607421875,,0.40571431980085204,0.5158461174765361,0.5158461174765361,0.40571431980085204,,,
3,train,-0.5376641154289246,55.40625,0.1041259765625,0.34326171875,2.107421875,43,10,,1.021484375,,0.5428798537746917,0.7029710929222899,0.7029710929222899,0.5428798537746917,,,
4,train,-0.5863528251647949,58.0625,0.0743408203125,0.330810546875,2.126953125,30,10,,0.986328125,,0.5641347754444128,0.7211850583889106,0.7211850583889106,0.5641347754444128,,,
5,train,-0.5942462682723999,57.5,0.0928955078125,0.328369140625,2.130859375,59,10,,1.0146484375,,0.5149067675231399,0.6608892135485259,0.6608892135485259,0.5149067675231399,,,
6,train,-0.5998621582984924,57.1875,0.08660888671875,0.347412109375,2.12890625,46,10,,0.947265625,,0.49518470378610935,0.6449496611047115,0.6449496611047115,0.49518470378610935,,,
7,train,-0.6160727739334106,58.59375,0.055633544921875,0.3310546875,2.130859375,44,10,,0.98193359375,,0.5260566639559101,0.673559170282686,0.673559170282686,0.5260566639559101,,,
8,train,-0.6224608421325684,58.59375,0.033050537109375,0.34521484375,2.125,34,10,,0.98388671875,,0.5622896179074395,0.7187655924053545,0.7187655924053545,0.5622896179074395,,,
9,train,-0.6094703078269958,56.5625,0.0562744140625,0.32958984375,2.060546875,38,10,,0.943359375,,0.5552028544214529,0.7150563037180415,0.7150563037180415,0.5552028544214529,,,
10,train,-0.6083221435546875,56.625,0.1385498046875,0.340087890625,2.111328125,50,10,,0.986328125,,0.49796283809661834,0.6467677167216485,0.6467677167216485,0.49796283809661834,,,
11,train,-0.6135176420211792,57.625,0.0673828125,0.309326171875,2.083984375,38,10,,0.9775390625,,0.5240816760378632,0.6578392537983055,0.6578392537983055,0.5240816760378632,,,
12,train,-0.6194244623184204,58.125,0.078369140625,0.298828125,2.119140625,48,10,,0.9833984375,,0.49429580606366574,0.6390145748367396,0.6390145748367396,0.49429580606366574,,,
13,train,-0.6173257231712341,57.4375,0.0457763671875,0.28662109375,2.123046875,30,10,,0.91357421875,,0.5407025932888943,0.6971626857113637,0.6971626857113637,0.5407025932888943,,,
14,train,-0.6136921048164368,56.34375,0.03936767578125,0.305908203125,2.173828125,44,10,,0.98193359375,,0.4901391975999855,0.624391374209851,0.624391374209851,0.4901391975999855,,,
15,train,-0.5870473980903625,51.90625,0.0195770263671875,0.354248046875,2.32421875,38,10,,1.0302734375,,0.4592341663830879,0.4913142046949476,0.4913142046949476,0.4592341663830879,,,
