epoch,phase,loss,accuracy,sender_entropy,receiver_entropy,length,lexicon_size,actual_vocab_size,alignment,max_rep,redund_msg,redund_smb,redund_smb_adj,redund_smb_adj2,redund_smb_adj3,top_sim,pos_dis,bos_dis
1,train,-0.2398713082075119,20.046875,1.59765625,1.06640625,8.40625,92519,10,,1.7197265625,,0.2980599380234469,0.013696827373452892,0.013696827373452892,0.2980599380234469,,,
2,train,-0.209040567278862,20.0625,1.333984375,0.5361328125,8.96875,94587,10,,1.9501953125,,0.0033855160022397968,0.02557409643534029,0.02557409643534029,0.0033855160022397968,,,
3,train,-0.22975677251815796,19.921875,1.455078125,0.478271484375,8.921875,96312,10,,1.8427734375,,0.22391748031833403,0.013522240502463338,0.013522240502463338,0.22391748031833403,,,
4,train,-0.19923457503318787,20.125,1.111328125,0.44384765625,5.76171875,46182,10,,1.3525390625,,0.5038241199764153,0.14436551399692416,0.14436551399692416,0.5038241199764153,,,
5,train,-0.20046040415763855,20.1875,0.79248046875,0.52001953125,4.078125,20656,10,,1.2470703125,,0.644937847340916,0.2465922743137807,0.2465922743137807,0.644937847340916,,,
6,train,-0.12211316078901291,26.78125,0.490234375,0.53076171875,3.494140625,5783,10,,1.203125,,0.6919568333126145,0.2539687696119304,0.2539687696119304,0.6919568333126145,,,
7,train,-0.30294620990753174,36.21875,0.042816162109375,0.413818359375,4.94140625,8471,10,,2.3203125,,0.6985078382308864,0.5160860467334347,0.5160860467334347,0.6985078382308864,,,
8,train,-0.3305318057537079,35.78125,0.0155487060546875,0.478759765625,8.0390625,21285,10,,3.990234375,,0.6036707653395599,0.6217822955464258,0.6217822955464258,0.6036707653395599,,,
9,train,-0.35440555214881897,38.6875,0.013580322265625,0.541015625,5.04296875,13508,10,,2.078125,,0.7509995162095167,0.7880546026795459,0.7880546026795459,0.7509995162095167,,,
10,train,-0.360335111618042,38.84375,0.0092620849609375,0.497802734375,4.9609375,16075,10,,2.1171875,,0.7385593956900873,0.7759383316444686,0.7759383316444686,0.7385593956900873,,,
11,train,-0.3610481321811676,38.84375,0.07080078125,0.488525390625,5.01171875,16702,10,,2.001953125,,0.7381482914278137,0.7748472080028379,0.7748472080028379,0.7381482914278137,,,
12,train,-0.34841495752334595,38.84375,0.07470703125,0.4638671875,4.99609375,15398,10,,1.8984375,,0.7418976488096152,0.7784139312364604,0.7784139312364604,0.7418976488096152,,,
13,train,-0.3806520700454712,38.875,0.039947509765625,0.432861328125,5.0546875,17609,10,,1.7626953125,,0.7309563359299067,0.7671648241318552,0.7671648241318552,0.7309563359299067,,,
14,train,-0.38175684213638306,38.5625,0.09185791015625,0.413818359375,5.03515625,17660,10,,1.927734375,,0.732134632030605,0.7682989058664909,0.7682989058664909,0.732134632030605,,,
15,train,-0.3553043305873871,38.75,0.1876220703125,0.4345703125,4.98828125,20755,10,,1.736328125,,0.7240215705912493,0.7600780701305291,0.7600780701305291,0.7240215705912493,,,
16,train,-0.34372079372406006,37.59375,0.155517578125,0.389404296875,4.62109375,17372,10,,1.548828125,,0.7457683287516113,0.784319950932582,0.784319950932582,0.7457683287516113,,,
17,train,-0.3704875707626343,38.71875,0.09912109375,0.376220703125,4.2578125,14785,10,,1.53125,,0.7419378520576966,0.7610491710781818,0.7610491710781818,0.7419378520576966,,,
18,train,-0.3913438618183136,39.03125,0.042205810546875,0.40185546875,2.748046875,2194,10,,0.638671875,,0.8323298783062782,0.7532702051334739,0.7532702051334739,0.8323298783062782,,,
19,train,-0.3938232362270355,38.90625,0.041534423828125,0.403564453125,4.2890625,11132,10,,0.73486328125,,0.7714384639564449,0.7899273881293233,0.7899273881293233,0.7714384639564449,,,
20,train,-0.39319661259651184,39.03125,0.0546875,0.40625,4.6328125,13500,10,,0.75439453125,,0.7556261528071239,0.7881051529185036,0.7881051529185036,0.7556261528071239,,,
21,train,-0.39256778359413147,38.9375,0.129150390625,0.40576171875,3.13671875,6620,10,,0.583984375,,0.8221845814077362,0.7859314490951563,0.7859314490951563,0.8221845814077362,,,
22,train,-0.3878290355205536,39.03125,0.07867431640625,0.414794921875,4.953125,15691,10,,0.65185546875,,0.7406178328365419,0.7788864948236869,0.7788864948236869,0.7406178328365419,,,
