phase,loss,accuracy,length,lexicon_size,alignment,topographic_rho,pos_dis,bos_dis
train,0.6023386716842651,71.34577178955078,6.582540035247803,38164,,,,
train,0.4160903990268707,77.2081527709961,6.640883922576904,18308,,,,
train,0.39683955907821655,78.51437377929688,6.836576461791992,13964,,,,
train,0.37262964248657227,80.29302978515625,6.64381742477417,5742,,,,
train,0.4231376051902771,77.81938171386719,7.877626419067383,8482,,,,
val,0.4269329011440277,75.50403594970703,7.301411151885986,171,97.40629149964735,0.17420037375300818,0.5290781259536743,0.23904646933078766
val,0.3127807676792145,80.34274291992188,6.666330814361572,140,97.54771132016992,0.15561477573773677,0.3942945599555969,0.2797992527484894
val,0.35018423199653625,80.34274291992188,8.47580623626709,204,95.80198608122818,0.2283773421390108,0.5430596470832825,0.26709800958633423
val,0.40562012791633606,79.43548583984375,7.03830623626709,187,97.96737672810978,0.13962570013582828,0.40046563744544983,0.22968356311321259
val,0.6941182017326355,61.592742919921875,7.421370983123779,138,97.8817212842797,0.22999069972820554,0.6167016625404358,0.3995876908302307
val (no noise),0.4238758087158203,75.90725708007812,7.301411151885986,43,97.40629149964735,0.17867580088286664,0.5719468593597412,0.2748682498931885
val (no noise),0.3095833361148834,80.54435729980469,6.666330814361572,27,97.54771132016992,0.16130857551654476,0.4143140912055969,0.3428215980529785
val (no noise),0.3487722873687744,80.44355010986328,8.47580623626709,38,95.80198608122818,0.2339645839345456,0.6024801731109619,0.32515525817871094
val (no noise),0.3886629641056061,79.93951416015625,7.03830623626709,65,97.96737672810978,0.14452785501307241,0.4210790991783142,0.27169179916381836
val (no noise),0.6880260705947876,62.29838562011719,7.421370983123779,21,97.8817212842797,0.24497496918444917,0.76350998878479,0.5572145581245422
