phase,loss,accuracy,length,lexicon_size,alignment,topographic_rho,pos_dis,bos_dis
train,0.6274901032447815,69.32000732421875,6.431848049163818,34707,,,,
train,0.42783215641975403,78.98439025878906,6.640331745147705,15676,,,,
train,0.3433926999568939,83.28871154785156,6.423054218292236,7541,,,,
train,0.3063185214996338,84.73664093017578,6.70727014541626,7653,,,,
train,0.3259790539741516,84.36180114746094,7.061164379119873,5895,,,,
val,0.48646119236946106,75.70564270019531,6.546370983123779,130,97.26476550763454,0.16055398523704395,0.5784996747970581,0.20149171352386475
val,0.29374825954437256,86.59274291992188,6.559475898742676,179,98.03802286819992,0.1959177217742085,0.4329395890235901,0.16522710025310516
val,0.4255845844745636,80.74596405029297,6.176411151885986,150,93.38606219702068,0.2117883982598767,0.3243001103401184,0.12816771864891052
val,0.32621684670448303,85.18144989013672,7.3356852531433105,225,96.82636669348913,0.21338490723065645,0.29676565527915955,0.08949258923530579
val,0.3038903772830963,85.18144989013672,6.469758033752441,192,95.35663059090919,0.20272430744514636,0.3489646911621094,0.10739016532897949
val (no noise),0.4850609600543976,75.6048355102539,6.546370983123779,17,97.26476550763454,0.16853866094760458,0.6453854441642761,0.22541719675064087
val (no noise),0.28673359751701355,87.09677124023438,6.559475898742676,39,98.03802286819992,0.20328300963724558,0.47012948989868164,0.17830614745616913
val (no noise),0.407290518283844,81.8548355102539,6.176411151885986,39,93.38606219702068,0.22168028506712242,0.36896631121635437,0.16787143051624298
val (no noise),0.3120254576206207,85.58467864990234,7.3356852531433105,53,96.82636669348913,0.21875833916083448,0.3337823748588562,0.10797282308340073
val (no noise),0.2927829623222351,85.78629302978516,6.469758033752441,42,95.35663059090919,0.21292201124966487,0.3957463800907135,0.12005820125341415
