phase,loss,accuracy,length,lexicon_size,alignment,topographic_rho,pos_dis,bos_dis
train,0.6149718761444092,69.28669738769531,2.9977424144744873,747,,,,
train,0.4368228614330292,79.12989044189453,2.9999921321868896,112,,,,
train,0.32051628828048706,84.65498352050781,2.9999990463256836,112,,,,
train,0.29241862893104553,86.01200103759766,2.9999897480010986,145,,,,
train,0.2545499801635742,87.79499816894531,3.0,139,,,,
val,0.4881089925765991,75.6048355102539,3.0,32,96.9472180518973,0.1977839054474662,0.5248264074325562,0.4124501347541809
val,0.3894166350364685,80.24193572998047,3.0,47,96.404065811394,0.18484389140773355,0.3200080394744873,0.2593066096305847
val,0.2992627024650574,85.48387145996094,3.0,49,97.71022605043844,0.20453695437682368,0.23370246589183807,0.18146590888500214
val,0.29874518513679504,84.67742156982422,3.0,63,96.14633703388932,0.20058188413688452,0.17735645174980164,0.12418301403522491
val,0.2530130445957184,88.40725708007812,3.0,60,98.07850453481457,0.2132225699300991,0.0911625325679779,0.10268402099609375
val (no noise),0.476591557264328,75.80644989013672,3.0,16,96.9472180518973,0.20469171111785248,0.5809323787689209,0.4710124433040619
val (no noise),0.3722107708454132,81.3508071899414,3.0,28,96.404065811394,0.19704622782175915,0.3529527187347412,0.28862279653549194
val (no noise),0.26510682702064514,87.19757843017578,3.0,29,97.71022605043844,0.21652503611700225,0.2611013948917389,0.2075388878583908
val (no noise),0.27454817295074463,85.78629302978516,3.0,39,96.14633703388932,0.20843339776974207,0.19093169271945953,0.13421708345413208
val (no noise),0.23886500298976898,89.31451416015625,3.0,39,98.07850453481457,0.2205067383023038,0.09744446724653244,0.11250022053718567
