epoch,phase,condition,loss,accuracy,accuracy_nn,temperature,length,length_nn,lexicon_size,actual_vocab_size,entropy_msg_as_a_whole,entropy_msg,entropy_max,max_rep,redundancy,KLD_train_test,KLD_test_train,topsim,entropy_input,mutual_info_msg_input,variation_of_info_msg_input,proficiency_msg_input,redundancy_msg_input,entropy_cat,mutual_info_msg_cat,variation_of_info_msg_cat,proficiency_msg_cat,redundancy_msg_cat
1,train,baseline,0.5001193881034851,75.25,75.25,1.0224609375,2.916015625,2.916015625,3126,10,6.198627295786032,5.8671875,13.015625,1.9951171875,0.548828125,,,0.21240568738172091,8.590482085264316,2.8515625,8.7578125,0.33203125,0.197265625,3.4700725943741935,1.2490234375,6.83984375,0.35986328125,0.1337890625
2,train,baseline,0.25913748145103455,87.125,87.125,1.5224609375,3.5234375,3.5234375,539,10,5.378577776154083,6.875,13.4765625,2.6015625,0.489990234375,,,0.21839214831351525,8.598320019076393,3.01953125,9.4296875,0.351318359375,0.1951904296875,3.482256152210022,1.3486328125,7.66015625,0.38720703125,0.1302490234375
3,train,baseline,0.1744225174188614,91.75,91.75,1.7041015625,3.595703125,3.595703125,2229,10,6.3371954807160025,8.734375,13.5859375,2.447265625,0.35693359375,,,0.2744106125736563,8.598921366992185,3.701171875,9.9375,0.430419921875,0.2135009765625,3.467283123816305,1.6982421875,8.8046875,0.48974609375,0.13916015625
4,train,baseline,0.11938361823558807,94.5,94.5,1.7900390625,3.7578125,3.7578125,8834,10,8.051114079132926,9.6171875,13.9765625,2.267578125,0.3115234375,,,0.26328187766167144,8.597029386517196,4.02734375,10.15625,0.468505859375,0.22119140625,3.494077316874941,1.83203125,9.453125,0.5244140625,0.1396484375
5,train,baseline,0.09324558824300766,95.625,95.625,1.91015625,3.869140625,3.869140625,9755,10,8.65873191653299,10.171875,14.1484375,2.2265625,0.281005859375,,,0.281453251239527,8.594494367382277,4.2421875,10.2890625,0.493408203125,0.2259521484375,3.4858404861003494,1.90625,9.84375,0.546875,0.1395263671875
6,train,baseline,0.07666252553462982,96.5,96.5,1.9609375,3.916015625,3.916015625,6969,10,8.57194997484072,10.21875,14.1953125,2.23046875,0.280517578125,,,0.25743634611600263,8.59590708475949,4.3984375,10.015625,0.51171875,0.23388671875,3.4778236558606888,1.96484375,9.765625,0.56494140625,0.1435546875
7,train,baseline,0.06592588126659393,97.0,97.0,2.001953125,3.935546875,3.935546875,6080,10,8.49953751653289,10.1015625,14.171875,2.212890625,0.28759765625,,,0.2406225906252919,8.594896558410687,4.55078125,9.59375,0.529296875,0.243408203125,3.4711931467878077,2.015625,9.5390625,0.58056640625,0.1485595703125
8,train,baseline,0.05622710660099983,97.5,97.5,2.03125,3.931640625,3.931640625,7333,10,8.805671654113267,10.2109375,14.171875,2.130859375,0.279541015625,,,0.27098380780041326,8.59552923076498,4.71484375,9.375,0.54833984375,0.250732421875,3.4558612575286394,2.044921875,9.578125,0.591796875,0.1495361328125
9,train,baseline,0.050576068460941315,97.75,97.75,2.052734375,3.94921875,3.94921875,6852,10,8.800139047346915,10.3125,14.1640625,2.13671875,0.271484375,,,0.2656475424612535,8.588709324029653,4.7578125,9.390625,0.55419921875,0.251708984375,3.467757903083166,2.0859375,9.609375,0.6015625,0.1512451171875
10,train,baseline,0.046522751450538635,97.875,97.875,2.109375,3.955078125,3.955078125,6552,10,8.829650855584623,10.375,14.203125,2.138671875,0.269287109375,,,0.2683895427651042,8.591703092716184,4.828125,9.3125,0.56201171875,0.254638671875,3.484476764876269,2.0859375,9.6875,0.5986328125,0.150390625
11,train,baseline,0.04201304540038109,98.0625,98.0625,2.16796875,3.958984375,3.958984375,6583,10,8.889300841733276,10.3359375,14.1875,2.140625,0.271484375,,,0.24073552711477994,8.592985868368565,4.875,9.1796875,0.5673828125,0.257568359375,3.5011016278891787,2.1171875,9.6015625,0.60498046875,0.153076171875
