epoch,phase,condition,loss,accuracy,accuracy_nn,temperature,length,length_nn,lexicon_size,actual_vocab_size,entropy_msg_as_a_whole,entropy_msg,entropy_max,max_rep,redundancy,KLD_train_test,KLD_test_train,topsim,entropy_input,mutual_info_msg_input,variation_of_info_msg_input,proficiency_msg_input,redundancy_msg_input,entropy_cat,mutual_info_msg_cat,variation_of_info_msg_cat,proficiency_msg_cat,redundancy_msg_cat
1,train,baseline,0.5292396545410156,74.5625,74.5625,1.943359375,1.6279296875,1.6279296875,91,10,4.66911606203015,5.28515625,6.38671875,1.15234375,0.17236328125,,,0.12046489802106869,8.59734688097975,2.16015625,9.5625,0.251220703125,0.1556396484375,3.500424981776678,0.85546875,7.07421875,0.2445068359375,0.097412109375
2,train,baseline,0.2796178162097931,86.3125,86.3125,2.291015625,1.7548828125,1.7548828125,76,10,4.868780433957155,5.35546875,6.39453125,1.2099609375,0.16259765625,,,0.11815809387216133,8.594861200325289,2.5546875,8.84375,0.297119140625,0.18310546875,3.4855158801103796,1.0087890625,6.82421875,0.28955078125,0.11407470703125
3,train,baseline,0.21257284283638,89.6875,89.6875,2.3671875,1.7822265625,1.7822265625,73,10,4.795037697066136,5.30078125,6.40625,1.236328125,0.1727294921875,,,0.11069614590329302,8.595647087316486,2.787109375,8.3203125,0.32421875,0.20068359375,3.4692399685907054,1.1455078125,6.48046875,0.330078125,0.130615234375
4,train,baseline,0.17664013803005219,91.3125,91.3125,2.40234375,1.7919921875,1.7919921875,71,10,4.711199681367384,5.32421875,6.41015625,1.24609375,0.169677734375,,,0.1381534926806558,8.593910799080254,2.904296875,8.109375,0.338134765625,0.208740234375,3.484785487594275,1.1962890625,6.4140625,0.34326171875,0.1357421875
5,train,baseline,0.15552012622356415,92.25,92.25,2.447265625,1.7919921875,1.7919921875,69,10,4.685980938871347,5.28125,6.4140625,1.2431640625,0.1767578125,,,0.13964779054154655,8.596422493888687,3.0,7.875,0.34912109375,0.2161865234375,3.461491394417555,1.2236328125,6.29296875,0.353515625,0.1400146484375
6,train,baseline,0.1417926549911499,92.875,92.875,2.478515625,1.7900390625,1.7900390625,72,10,4.710879475814944,5.3125,6.41796875,1.2275390625,0.172119140625,,,0.14034060468778123,8.594522545510662,3.0625,7.78515625,0.356201171875,0.2200927734375,3.467799184673068,1.27734375,6.2265625,0.368408203125,0.1455078125
7,train,baseline,0.13042886555194855,93.4375,93.4375,2.501953125,1.7919921875,1.7919921875,70,10,4.805933791917869,5.3359375,6.41015625,1.2099609375,0.1673583984375,,,0.12293333991902462,8.598271385396654,3.1484375,7.640625,0.3662109375,0.2259521484375,3.4696132443748677,1.279296875,6.25,0.36865234375,0.145263671875
8,train,baseline,0.12150668352842331,93.8125,93.8125,2.525390625,1.794921875,1.794921875,71,10,4.819598868775185,5.3515625,6.421875,1.212890625,0.1666259765625,,,0.12257431898199174,8.593780506904162,3.208984375,7.5234375,0.37353515625,0.2301025390625,3.4573456890596135,1.310546875,6.1875,0.37890625,0.1488037109375
9,train,baseline,0.1299983561038971,93.875,93.875,2.544921875,1.796875,1.796875,75,10,4.908931967912067,5.4296875,6.4296875,1.19921875,0.155517578125,,,0.14709817228765337,8.598081191204072,3.341796875,7.34765625,0.388671875,0.2381591796875,3.476156541165862,1.3916015625,6.125,0.400390625,0.15625
10,train,baseline,0.1144067719578743,94.3125,94.3125,2.548828125,1.796875,1.796875,76,10,5.016063322933241,5.4765625,6.4296875,1.16796875,0.1483154296875,,,0.13167491433646109,8.593786005261665,3.41015625,7.25,0.396728515625,0.2423095703125,3.4907503980126644,1.427734375,6.11328125,0.408935546875,0.1591796875
