epoch,phase,condition,loss,accuracy,accuracy_nn,temperature,length,length_nn,lexicon_size,actual_vocab_size,entropy_msg_as_a_whole,entropy_msg,entropy_max,max_rep,redundancy,KLD_train_test,KLD_test_train,topsim,entropy_input,mutual_info_msg_input,variation_of_info_msg_input,proficiency_msg_input,redundancy_msg_input,entropy_cat,mutual_info_msg_cat,variation_of_info_msg_cat,proficiency_msg_cat,redundancy_msg_cat
1,train,baseline,0.5248503684997559,74.5,74.5,1.8369140625,1.4775390625,1.4775390625,91,10,3.863328715009296,4.859375,6.19140625,1.2001953125,0.2147216796875,,,0.28947561535588456,8.594588179668392,2.21875,9.015625,0.258056640625,0.164794921875,3.4844712154376376,1.1494140625,6.046875,0.329833984375,0.1376953125
2,train,baseline,0.2689657211303711,86.8125,86.8125,2.220703125,1.6669921875,1.6669921875,78,10,4.296471812267526,5.01171875,6.32421875,1.2451171875,0.20751953125,,,0.29567410569705904,8.597182158704054,2.564453125,8.484375,0.29833984375,0.1883544921875,3.473412966948106,1.2744140625,5.9375,0.366943359375,0.1502685546875
3,train,baseline,0.20657439529895782,89.875,89.875,2.259765625,1.70703125,1.70703125,72,10,4.5316231156317555,5.109375,6.359375,1.2109375,0.19677734375,,,0.31271992626310696,8.591625007886812,2.8203125,8.0625,0.328369140625,0.205810546875,3.472650336290005,1.3857421875,5.80859375,0.39892578125,0.1614990234375
4,train,baseline,0.17012351751327515,91.6875,91.6875,2.279296875,1.7216796875,1.7216796875,71,10,4.722321868141403,5.17578125,6.36328125,1.185546875,0.1866455078125,,,0.30001158567694175,8.596943392848726,2.966796875,7.83984375,0.344970703125,0.21533203125,3.482239361819992,1.4580078125,5.7421875,0.418701171875,0.1683349609375
5,train,baseline,0.1465214043855667,92.8125,92.8125,2.326171875,1.7265625,1.7265625,71,10,4.806818078686641,5.234375,6.375,1.15625,0.1785888671875,,,0.2900054202169658,8.597819808678741,3.123046875,7.5859375,0.36328125,0.2257080078125,3.46669250299028,1.5107421875,5.6796875,0.435791015625,0.173583984375
6,train,baseline,0.12912748754024506,93.6875,93.6875,2.37109375,1.732421875,1.732421875,69,10,4.831124924861502,5.2265625,6.359375,1.1376953125,0.177734375,,,0.2991854611884055,8.595395368829085,3.220703125,7.3828125,0.374755859375,0.2330322265625,3.486896794219328,1.5517578125,5.61328125,0.445068359375,0.1781005859375
7,train,baseline,0.11673568934202194,94.3125,94.3125,2.41015625,1.734375,1.734375,68,10,4.8403076115150805,5.2109375,6.37109375,1.1279296875,0.1817626953125,,,0.3047059233134614,8.595522751651794,3.330078125,7.1484375,0.387451171875,0.2410888671875,3.464047458033471,1.6025390625,5.47265625,0.462646484375,0.1846923828125
8,train,baseline,0.10549788177013397,94.875,94.875,2.435546875,1.736328125,1.736328125,72,10,4.872679509117329,5.25390625,6.36328125,1.1083984375,0.1746826171875,,,0.28018296929327846,8.593381994686066,3.451171875,6.94140625,0.401611328125,0.249267578125,3.4870312479002226,1.6279296875,5.48046875,0.467041015625,0.186279296875
9,train,baseline,0.09776438772678375,95.25,95.25,2.46484375,1.73828125,1.73828125,69,10,4.869309996332912,5.1953125,6.37109375,1.0947265625,0.18505859375,,,0.3078998381539832,8.599234799770768,3.517578125,6.7578125,0.4091796875,0.255126953125,3.480626215364943,1.6953125,5.28515625,0.487060546875,0.1954345703125
10,train,baseline,0.09110680967569351,95.625,95.625,2.484375,1.7373046875,1.7373046875,72,10,4.927161467978162,5.25390625,6.37890625,1.09375,0.1761474609375,,,0.2962866781431188,8.594621878136465,3.587890625,6.67578125,0.417236328125,0.259033203125,3.4599527231597516,1.712890625,5.2890625,0.494873046875,0.196533203125
