epoch,phase,condition,loss,accuracy,accuracy_nn,temperature,length,length_nn,lexicon_size,actual_vocab_size,entropy_msg_as_a_whole,entropy_msg,entropy_max,max_rep,redundancy,KLD_train_test,KLD_test_train,topsim,entropy_input,mutual_info_msg_input,variation_of_info_msg_input,proficiency_msg_input,redundancy_msg_input,entropy_cat,mutual_info_msg_cat,variation_of_info_msg_cat,proficiency_msg_cat,redundancy_msg_cat
1,train,baseline,0.47206300497055054,77.0625,77.0625,1.232421875,3.14453125,3.14453125,2411,10,5.394926130493446,5.3671875,13.0625,2.3046875,0.58935546875,,,0.37742267046380934,8.595606496404118,2.875,8.2109375,0.33447265625,0.2059326171875,3.476208177200259,1.447265625,5.9453125,0.41650390625,0.1636962890625
2,train,baseline,0.24507613480091095,88.1875,88.1875,1.609375,3.603515625,3.603515625,432,10,5.555178869399821,6.1875,13.5859375,2.52734375,0.54443359375,,,0.38024961361490345,8.593159321829457,3.21875,8.34375,0.37451171875,0.2177734375,3.4772699844877915,1.6259765625,6.4140625,0.4677734375,0.168212890625
3,train,baseline,0.18283115327358246,91.125,91.125,1.685546875,3.689453125,3.689453125,396,10,5.649689214521135,6.33984375,13.609375,2.42578125,0.5341796875,,,0.38009005713832883,8.592129968783592,3.4453125,8.0390625,0.401123046875,0.2308349609375,3.490940213394672,1.7275390625,6.375,0.494873046875,0.17578125
4,train,baseline,0.15313877165317535,92.5,92.5,1.771484375,3.69921875,3.69921875,524,10,5.597122203751239,6.734375,13.609375,2.419921875,0.5048828125,,,0.4082675805200753,8.59269313949579,3.576171875,8.1796875,0.416015625,0.2332763671875,3.475620398403098,1.7919921875,6.625,0.515625,0.175537109375
5,train,baseline,0.13426005840301514,93.375,93.375,1.859375,3.705078125,3.705078125,670,10,5.554985555656274,6.97265625,13.640625,2.427734375,0.48876953125,,,0.397222583700567,8.593075455552256,3.70703125,8.1484375,0.431396484375,0.2381591796875,3.472630874194767,1.83203125,6.78125,0.52734375,0.17529296875
6,train,baseline,0.12030676752328873,94.0,94.0,1.9140625,3.6953125,3.6953125,873,10,5.8403282886828585,6.9453125,13.515625,2.36328125,0.48583984375,,,0.4132133026585063,8.596191866777275,3.83203125,7.87890625,0.44580078125,0.2464599609375,3.4590342466538804,1.8955078125,6.6171875,0.5478515625,0.18212890625
7,train,baseline,0.10985357314348221,94.4375,94.4375,1.998046875,3.71484375,3.71484375,1162,10,5.979070410667328,7.23046875,13.7265625,2.392578125,0.47314453125,,,0.3845757027499046,8.594316656946571,3.919921875,7.984375,0.456298828125,0.2476806640625,3.4878730927660504,1.955078125,6.80859375,0.560546875,0.182373046875
8,train,baseline,0.10107144713401794,95.0,95.0,2.06640625,3.744140625,3.744140625,1784,10,6.336116197832634,7.7734375,13.8203125,2.39453125,0.437744140625,,,0.38387922241049394,8.593539682097973,4.171875,8.0234375,0.4853515625,0.2548828125,3.4737100824458165,2.0234375,7.19921875,0.58203125,0.1798095703125
9,train,baseline,0.08859623223543167,95.6875,95.6875,2.072265625,3.814453125,3.814453125,2486,10,6.775733322775183,7.91796875,14.0390625,2.41796875,0.43603515625,,,0.38467723297589584,8.592859999856678,4.3515625,7.8046875,0.5068359375,0.263671875,3.498529789733578,2.08203125,7.25390625,0.59521484375,0.182373046875
10,train,baseline,0.08066468685865402,96.0625,96.0625,2.0546875,3.94921875,3.94921875,2112,10,7.064210938718815,8.546875,14.375,2.46875,0.405517578125,,,0.3653190023461648,8.593197121388815,4.546875,8.046875,0.529296875,0.26513671875,3.484683299906761,2.095703125,7.83984375,0.60107421875,0.174072265625
11,train,baseline,0.07537847757339478,96.375,96.375,2.05859375,4.0859375,4.0859375,2607,10,7.408860996120819,8.6875,14.59375,2.53515625,0.40478515625,,,0.33856724130382776,8.593410041898672,4.69921875,7.87890625,0.546875,0.27197265625,3.474919973779612,2.16015625,7.83984375,0.62158203125,0.1776123046875
12,train,baseline,0.06988222151994705,96.625,96.625,2.044921875,4.11328125,4.11328125,3072,10,7.6907688713753,8.8828125,14.5703125,2.5234375,0.39013671875,,,0.33902098363783517,8.595970348037678,4.74609375,7.98828125,0.55224609375,0.271484375,3.4700675745833998,2.1640625,8.0234375,0.62353515625,0.1751708984375
13,train,baseline,0.06367219984531403,97.0,97.0,2.041015625,4.1015625,4.1015625,3291,10,7.818218430434424,9.0703125,14.5859375,2.521484375,0.37841796875,,,0.32078095639698706,8.589316632441863,4.8046875,8.046875,0.5595703125,0.272216796875,3.464761736433528,2.16796875,8.1953125,0.6259765625,0.1729736328125
14,train,baseline,0.06048968806862831,97.125,97.125,2.037109375,4.0859375,4.0859375,3610,10,7.900146750176207,9.1640625,14.5703125,2.49609375,0.37109375,,,0.32933321759136475,8.595584699261444,4.89453125,7.97265625,0.5693359375,0.275634765625,3.4830793749465365,2.1796875,8.2890625,0.62548828125,0.1722412109375
15,train,baseline,0.054622579365968704,97.4375,97.4375,2.015625,4.08203125,4.08203125,4171,10,8.164184851152372,9.125,14.59375,2.427734375,0.375,,,0.34997070812104697,8.597765470039864,4.94140625,7.8359375,0.57470703125,0.27880859375,3.4740031790851598,2.22265625,8.1484375,0.64013671875,0.176513671875
16,train,baseline,0.051134172827005386,97.625,97.625,2.0546875,4.0859375,4.0859375,4632,10,8.329761810793807,9.5390625,14.6640625,2.388671875,0.349365234375,,,0.35074362377322416,8.595062831580451,5.04296875,8.046875,0.5869140625,0.278076171875,3.4988113297217502,2.267578125,8.5,0.64794921875,0.1739501953125
17,train,baseline,0.0460641048848629,97.875,97.875,2.02734375,4.1015625,4.1015625,4491,10,8.469880046248829,9.703125,14.625,2.326171875,0.33642578125,,,0.3396941785558877,8.59215956958715,5.09375,8.109375,0.5927734375,0.2783203125,3.470746799079688,2.275390625,8.625,0.6552734375,0.1727294921875
