epoch,phase,condition,loss,accuracy,accuracy_nn,temperature,length,length_nn,lexicon_size,actual_vocab_size,entropy_msg_as_a_whole,entropy_msg,entropy_max,max_rep,redundancy,KLD_train_test,KLD_test_train,topsim,entropy_input,mutual_info_msg_input,variation_of_info_msg_input,proficiency_msg_input,redundancy_msg_input,entropy_cat,mutual_info_msg_cat,variation_of_info_msg_cat,proficiency_msg_cat,redundancy_msg_cat
1,train,baseline,0.517081618309021,75.125,75.125,1.98828125,1.607421875,1.607421875,91,10,3.709595707665714,4.26171875,6.30859375,1.1572265625,0.324462890625,,,0.30292548798873137,8.599139836821111,2.2421875,8.375,0.2607421875,0.17431640625,3.471613523026654,1.12109375,5.48828125,0.322998046875,0.14501953125
2,train,baseline,0.27584898471832275,86.6875,86.6875,2.248046875,1.6943359375,1.6943359375,35,10,3.782374345396192,4.49609375,6.37109375,1.140625,0.294189453125,,,0.28542020639493065,8.596709641895046,2.638671875,7.8125,0.30712890625,0.20166015625,3.4842603199798203,1.2763671875,5.42578125,0.366455078125,0.159912109375
3,train,baseline,0.20806390047073364,90.0,90.0,2.310546875,1.728515625,1.728515625,40,10,3.9903452231430827,4.6953125,6.39453125,1.1318359375,0.26611328125,,,0.2668247904087991,8.595163344487439,2.845703125,7.59765625,0.3310546875,0.214111328125,3.4693228166347687,1.36328125,5.4375,0.392822265625,0.1668701171875
4,train,baseline,0.1721343994140625,91.9375,91.9375,2.357421875,1.7412109375,1.7412109375,52,10,4.271141339165272,4.9765625,6.421875,1.115234375,0.2247314453125,,,0.2796426975092696,8.591954541370553,3.025390625,7.51953125,0.35205078125,0.222900390625,3.4828934575802,1.4140625,5.6328125,0.406005859375,0.1671142578125
5,train,baseline,0.1451616883277893,93.25,93.25,2.37890625,1.75390625,1.75390625,59,10,4.716754613944467,5.1171875,6.4296875,1.1025390625,0.2042236328125,,,0.2954340474401865,8.598490821800645,3.2109375,7.296875,0.373291015625,0.2340087890625,3.46666425423552,1.4814453125,5.62109375,0.427490234375,0.172607421875
6,train,baseline,0.12656064331531525,94.125,94.125,2.400390625,1.7666015625,1.7666015625,59,10,4.903639889081051,5.16015625,6.453125,1.115234375,0.2005615234375,,,0.27509787227574933,8.59544329768651,3.419921875,6.9140625,0.39794921875,0.2486572265625,3.4618319311102614,1.541015625,5.5390625,0.4453125,0.1788330078125
7,train,baseline,0.11370371282100677,94.625,94.625,2.4140625,1.7744140625,1.7744140625,59,10,4.94767221336395,5.1953125,6.45703125,1.123046875,0.195556640625,,,0.3029970724982752,8.593061891062945,3.517578125,6.75,0.409423828125,0.255126953125,3.453196269895542,1.5693359375,5.5078125,0.454345703125,0.1815185546875
8,train,baseline,0.10292445868253708,95.125,95.125,2.41796875,1.7783203125,1.7783203125,54,10,5.003136172573955,5.234375,6.4609375,1.109375,0.1893310546875,,,0.27500182138423374,8.596602209436304,3.6015625,6.62890625,0.4189453125,0.260498046875,3.4824672867244004,1.6044921875,5.51171875,0.460693359375,0.1839599609375
9,train,baseline,0.095076784491539,95.4375,95.4375,2.4140625,1.78125,1.78125,57,10,4.993025374726198,5.22265625,6.45703125,1.1025390625,0.19091796875,,,0.30576796186219074,8.590708353846205,3.7109375,6.390625,0.43212890625,0.2685546875,3.4802054682603383,1.6396484375,5.42578125,0.47119140625,0.1883544921875
10,train,baseline,0.08826817572116852,95.8125,95.8125,2.416015625,1.78515625,1.78515625,55,10,4.99240458990693,5.2265625,6.4609375,1.1005859375,0.191162109375,,,0.2803769782557223,8.59902654046223,3.79296875,6.23828125,0.441162109375,0.2744140625,3.4830776902441047,1.6513671875,5.40625,0.47412109375,0.1895751953125
11,train,baseline,0.08333952724933624,96.0,96.0,2.404296875,1.78515625,1.78515625,55,10,4.994514622254301,5.23046875,6.46484375,1.103515625,0.190673828125,,,0.30443553365029347,8.596571715336504,3.853515625,6.12109375,0.4482421875,0.278564453125,3.4766273900691678,1.6767578125,5.35546875,0.482177734375,0.1925048828125
12,train,baseline,0.0774625912308693,96.3125,96.3125,2.388671875,1.78515625,1.78515625,56,10,5.016361267261139,5.2421875,6.4609375,1.1181640625,0.188720703125,,,0.2647861714541618,8.593619204733331,3.916015625,6.0078125,0.45556640625,0.282958984375,3.497550476098628,1.7041015625,5.33203125,0.4873046875,0.1949462890625
13,train,baseline,0.0740179643034935,96.4375,96.4375,2.40625,1.7861328125,1.7861328125,56,10,5.031426367794927,5.21875,6.4609375,1.1171875,0.192626953125,,,0.29250244721445684,8.593427639935253,3.962890625,5.88671875,0.461181640625,0.286865234375,3.4635389535315277,1.712890625,5.2578125,0.494384765625,0.197265625
14,train,baseline,0.0697036013007164,96.6875,96.6875,2.408203125,1.7841796875,1.7841796875,56,10,5.036394683502501,5.22265625,6.46484375,1.1162109375,0.1920166015625,,,0.2849433432915018,8.594063133082768,3.990234375,5.8359375,0.46435546875,0.288818359375,3.4744507537038833,1.72265625,5.25,0.495849609375,0.1981201171875
15,train,baseline,0.06699568778276443,96.8125,96.8125,2.4140625,1.787109375,1.787109375,54,10,5.057823654122403,5.265625,6.45703125,1.1162109375,0.1845703125,,,0.29523060232561854,8.590168822730483,4.00390625,5.84375,0.46630859375,0.2890625,3.46729478152179,1.7236328125,5.28515625,0.497314453125,0.1973876953125
16,train,baseline,0.06370878964662552,96.9375,96.9375,2.43359375,1.7861328125,1.7861328125,58,10,5.0804843272014715,5.2734375,6.4609375,1.1171875,0.18408203125,,,0.3010839258895332,8.59772882075759,4.0234375,5.82421875,0.4677734375,0.2900390625,3.4681746074792836,1.73046875,5.28125,0.4990234375,0.197998046875
17,train,baseline,0.06263547390699387,97.0,97.0,2.447265625,1.787109375,1.787109375,58,10,5.101501698866689,5.28515625,6.46484375,1.115234375,0.182373046875,,,0.2684595827333889,8.598953365942656,4.02734375,5.828125,0.46826171875,0.2900390625,3.48626309863997,1.7294921875,5.3125,0.49609375,0.1971435546875
18,train,baseline,0.0587865486741066,97.1875,97.1875,2.447265625,1.787109375,1.787109375,62,10,5.115382800036544,5.30859375,6.4609375,1.1171875,0.17822265625,,,0.305323794120108,8.600046408187543,4.06640625,5.77734375,0.472900390625,0.292236328125,3.4824586073228567,1.75,5.2890625,0.50244140625,0.1990966796875
19,train,baseline,0.05808137357234955,97.25,97.25,2.447265625,1.787109375,1.787109375,63,10,5.125956506072407,5.33984375,6.4609375,1.1142578125,0.173583984375,,,0.31350640128119667,8.593498518676157,4.06640625,5.80078125,0.47314453125,0.291748046875,3.4692513568098806,1.7294921875,5.3515625,0.498291015625,0.1962890625
20,train,baseline,0.056462716311216354,97.25,97.25,2.44921875,1.787109375,1.787109375,61,10,5.140173058248746,5.32421875,6.46875,1.111328125,0.1766357421875,,,0.31400934346282117,8.601079509923387,4.078125,5.7734375,0.473876953125,0.292724609375,3.4983672071942404,1.7353515625,5.3515625,0.49609375,0.1966552734375
21,train,baseline,0.05651397258043289,97.375,97.375,2.455078125,1.7880859375,1.7880859375,62,10,5.14474281472246,5.34765625,6.46484375,1.109375,0.17333984375,,,0.27064584006571324,8.59485337810138,4.05859375,5.82421875,0.47216796875,0.291015625,3.4793886374264016,1.7451171875,5.3359375,0.50146484375,0.19775390625
22,train,baseline,0.05304285138845444,97.4375,97.4375,2.455078125,1.787109375,1.787109375,62,10,5.173594202751722,5.40234375,6.46484375,1.1123046875,0.1639404296875,,,0.2769251617721133,8.592605404340478,4.078125,5.84375,0.474365234375,0.291259765625,3.476768078584377,1.7509765625,5.37890625,0.50341796875,0.1971435546875
23,train,baseline,0.051108233630657196,97.625,97.625,2.462890625,1.7880859375,1.7880859375,66,10,5.2252937363842005,5.42578125,6.47265625,1.1201171875,0.1612548828125,,,0.28071265027600895,8.591733235388238,4.09375,5.83203125,0.476318359375,0.2919921875,3.4928600360021225,1.7529296875,5.4140625,0.501953125,0.196533203125
24,train,baseline,0.048514846712350845,97.6875,97.6875,2.455078125,1.7900390625,1.7900390625,67,10,5.240144964028014,5.40234375,6.46875,1.123046875,0.1650390625,,,0.28845931607641356,8.59233537810838,4.109375,5.76953125,0.478515625,0.293701171875,3.497109402521869,1.76171875,5.375,0.50390625,0.197998046875
25,train,baseline,0.04574738070368767,97.875,97.875,2.45703125,1.7890625,1.7890625,66,10,5.2799429768779245,5.49609375,6.46484375,1.1220703125,0.1497802734375,,,0.28000009153865596,8.596961447297689,4.13671875,5.8203125,0.48095703125,0.29345703125,3.4798766062729696,1.7861328125,5.40234375,0.51318359375,0.198974609375
26,train,baseline,0.04410561919212341,97.9375,97.9375,2.45703125,1.7890625,1.7890625,67,10,5.339598930244394,5.484375,6.46484375,1.123046875,0.1513671875,,,0.30277270675407664,8.597763065383235,4.15234375,5.77734375,0.483154296875,0.294921875,3.476494286391364,1.8037109375,5.35546875,0.5185546875,0.201171875
27,train,baseline,0.04153039678931236,98.0625,98.0625,2.455078125,1.7890625,1.7890625,66,10,5.363973931649759,5.50390625,6.4609375,1.1220703125,0.148193359375,,,0.28311801740303294,8.60088738069706,4.18359375,5.73828125,0.486328125,0.296630859375,3.4716889479183815,1.81640625,5.34375,0.5234375,0.202392578125
28,train,baseline,0.0415361113846302,98.0625,98.0625,2.451171875,1.7861328125,1.7861328125,70,10,5.378498127846823,5.53515625,6.45703125,1.123046875,0.142578125,,,0.27298172133580617,8.59573805616565,4.2109375,5.70703125,0.489990234375,0.298095703125,3.482954261371481,1.81640625,5.38671875,0.521484375,0.201416015625
