epoch,phase,messages,loss,accuracy,accuracy_nn,temperature,length,length_nn,lexicon_size,actual_vocab_size,entropy_msg,entropy_max,time_entropy_msg,entropy_msg_mc,time_entropy_msg_mc,max_rep,redundancy,KLD_train_test,KLD_test_train,MI_sent_received,topsim,entropy_attr,mutual_info_msg_attr,proficiency_msg_attr,entropy_shape,mutual_info_msg_shape,proficiency_msg_shape,redundancy_msg_shape,entropy_color,mutual_info_msg_color,proficiency_msg_color,redundancy_msg_color,entropy_xpos,mutual_info_msg_xpos,proficiency_msg_xpos,redundancy_msg_xpos,entropy_ypos,mutual_info_msg_ypos,proficiency_msg_ypos,redundancy_msg_ypos,entropy_rotation,mutual_info_msg_rotation,proficiency_msg_rotation,redundancy_msg_rotation
1,train,baseline,1.0710082054138184,47.125,47.125,1.0634765625,1.12890625,1.12890625,91,10,3.83984375,4.71875,0.002714782953262329,3.8377714619574106,1.5960074281319976,0.865234375,0.1861572265625,,,1.2485486128656689,0.15939886801091965,10.086951803081298,1.1923312737548035,0.11820531088396573,2.5634801773639495,0.02901489148533898,0.011318555041519868,0.0045318603515625,2.9309686518053804,0.11470572149164049,0.03913577220315391,0.016937255859375,2.320875273285566,0.4110846826419534,0.1771248491350412,0.06671142578125,2.320484517015999,0.06572483060726197,0.02832375313228984,0.0106658935546875,1.271115473011929,0.003978910455711748,0.003130250980490116,0.0007786750793457031
2,train,baseline,0.6570799946784973,69.125,69.125,1.5849609375,1.509765625,1.509765625,79,10,4.49609375,5.9375,0.002172448905184865,4.493059376533352,1.5681264959275723,1.263671875,0.2430419921875,,,1.6434310923173108,0.15166494854965873,10.086951803081298,1.7832509257461808,0.1767878899948193,2.5634801773639495,0.06500460468730473,0.02535795098448921,0.00920867919921875,2.9309686518053804,0.19669833374857149,0.06711035057553814,0.0264892578125,2.320875273285566,0.6765947390900973,0.2915256786428985,0.09930419921875,2.320484517015999,0.10258973197524046,0.04421047898529596,0.01505279541015625,1.271115473011929,0.004823220112797344,0.0037944783264801623,0.0008363723754882812
3,train,baseline,0.5412357449531555,74.25,74.25,1.7705078125,1.513671875,1.513671875,68,10,4.58203125,5.94140625,0.0024352059699594975,4.582695455730579,1.598545238841325,1.2421875,0.2291259765625,,,1.7092344772517398,0.14345626068416717,10.086951803081298,1.8554876017438584,0.1839492879481248,2.5634801773639495,0.06532899309059825,0.025484493177464967,0.00914764404296875,2.9309686518053804,0.20342064758062328,0.06940389739594208,0.0270843505859375,2.320875273285566,0.7027112479422382,0.3027785491235982,0.101806640625,2.320484517015999,0.10734437545609499,0.046259466360987954,0.01555633544921875,1.271115473011929,0.006289266564988516,0.004947832591547325,0.0010747909545898438
4,train,baseline,0.49906212091445923,75.6875,75.6875,1.9013671875,1.5458984375,1.5458984375,64,10,4.625,6.0390625,0.0027815259527415037,4.624163261130862,1.748793724924326,1.2568359375,0.2342529296875,,,1.743368634360821,0.1528869466473204,10.086951803081298,1.8883898105364345,0.18721114638017614,2.5634801773639495,0.07565675235524072,0.02951329720561337,0.010528564453125,2.9309686518053804,0.21400068381199144,0.07301363789072737,0.0283203125,2.320875273285566,0.6969929119691765,0.30031467868692174,0.100341796875,2.320484517015999,0.1116500328539054,0.048114965661344086,0.016082763671875,1.271115473011929,0.006604336067117522,0.005195701104533359,0.0011205673217773438
5,train,baseline,0.46742743253707886,77.0625,77.0625,2.1171875,1.5927734375,1.5927734375,63,10,4.77734375,6.12890625,0.0022117500193417072,4.7788774097330915,1.6308433660306036,1.2724609375,0.2200927734375,,,1.7316288355027494,0.15337317651768406,10.086951803081298,1.8991355273626942,0.18827645501216317,2.5634801773639495,0.07859449717856837,0.030659295855912497,0.01070404052734375,2.9309686518053804,0.20783336282970932,0.07090944582491211,0.0269622802734375,2.320875273285566,0.7001216255899454,0.30166275355194444,0.0986328125,2.320484517015999,0.11728054236144558,0.050541402668896576,0.0165252685546875,1.271115473011929,0.007162005069154986,0.005634425212513933,0.0011835098266601562
6,train,baseline,0.4352514445781708,78.8125,78.8125,2.25,1.62890625,1.62890625,62,10,4.86328125,6.203125,0.0038367051165550947,4.8630076483899405,1.7279007169418037,1.2880859375,0.2158203125,,,1.7502297931948654,0.15953027801327269,10.086951803081298,1.9028641494000507,0.18864610305947688,2.5634801773639495,0.07851236154798702,0.030627255182726635,0.0105743408203125,2.9309686518053804,0.20154881731738783,0.06876525860938171,0.0258636474609375,2.320875273285566,0.7098772890782898,0.3058661950727521,0.09881591796875,2.320484517015999,0.11983914337406798,0.051644017658938654,0.0166778564453125,1.271115473011929,0.006657732491832213,0.005237708637167799,0.0010852813720703125
7,train,baseline,0.42606762051582336,79.625,79.625,2.353515625,1.654296875,1.654296875,57,10,4.921875,6.234375,0.002405115868896246,4.918715843064628,1.6145310269203037,1.302734375,0.2108154296875,,,1.7485062632167123,0.1767593480803609,10.086951803081298,1.906716979585127,0.1890280648513335,2.5634801773639495,0.07558433921388108,0.029485049223827102,0.010101318359375,2.9309686518053804,0.1989715697251535,0.06788594262261849,0.0253448486328125,2.320875273285566,0.7176710702869631,0.3092243165962926,0.09912109375,2.320484517015999,0.12065124431003937,0.05199398807676144,0.01666259765625,1.271115473011929,0.006072939583618542,0.0047776458650358586,0.000980377197265625
8,train,baseline,0.4033030569553375,81.25,81.25,2.38671875,1.6455078125,1.6455078125,57,10,4.9140625,6.21875,0.0023951490875333548,4.911693951751402,1.6561125630978495,1.2900390625,0.2099609375,,,1.7886523639406189,0.16249887694701784,10.086951803081298,1.935720671924746,0.19190343224733503,2.5634801773639495,0.0757627195610775,0.029554634449713204,0.0101318359375,2.9309686518053804,0.20627090007718873,0.07037635832445108,0.0262908935546875,2.320875273285566,0.7228746665388304,0.31146640013768895,0.09991455078125,2.320484517015999,0.12031605144624447,0.05184953856143955,0.016632080078125,1.271115473011929,0.006835196817035261,0.005377321700631296,0.0011053085327148438
9,train,baseline,0.3936534821987152,81.4375,81.4375,2.48828125,1.6611328125,1.6611328125,52,10,5.01171875,6.25,0.0027101971209049225,5.013265038302626,1.7489463959354907,1.283203125,0.19775390625,,,1.770442473891313,0.15614738354084748,10.086951803081298,1.9250116101035983,0.1908417575184168,2.5634801773639495,0.07579198031441514,0.029566048914157293,0.01000213623046875,2.9309686518053804,0.19900094535161905,0.06789596512028234,0.025054931640625,2.320875273285566,0.7208617223215823,0.3105990789850109,0.0982666015625,2.320484517015999,0.11483679999596141,0.04948828537913905,0.015655517578125,1.271115473011929,0.00618043897980769,0.004862216778120904,0.0009832382202148438
10,train,baseline,0.3878512978553772,81.8125,81.8125,2.521484375,1.67578125,1.67578125,51,10,5.03125,6.2421875,0.0021359717939049006,5.029955924388393,1.6695136891212314,1.3037109375,0.1942138671875,,,1.7514054026635595,0.17516539805612152,10.086951803081298,1.909283022026397,0.18928245710891187,2.5634801773639495,0.07716097659952048,0.03010008709287771,0.010162353515625,2.9309686518053804,0.20501185031057112,0.06994679052070057,0.0257415771484375,2.320875273285566,0.7004314425340308,0.3017962449754826,0.09527587890625,2.320484517015999,0.11498650366569052,0.04955279934966174,0.0156402587890625,1.271115473011929,0.006968030361274913,0.005481823256201933,0.0011053085327148438
11,train,baseline,0.368827223777771,83.25,83.25,2.591796875,1.6728515625,1.6728515625,48,10,5.06640625,6.2421875,0.003468202194198966,5.063916921866338,1.7828890460077673,1.2958984375,0.1884765625,,,1.758490644183123,0.14692928209080328,10.086951803081298,1.932192259433564,0.19155363256948746,2.5634801773639495,0.07394071623770682,0.028843880631735853,0.0096893310546875,2.9309686518053804,0.2068813943572927,0.07058464928646048,0.02587890625,2.320875273285566,0.7046963870013876,0.30363388981424166,0.09539794921875,2.320484517015999,0.11895960998785249,0.05126498759872239,0.01611328125,1.271115473011929,0.006463163116563031,0.0050846388497250055,0.0010204315185546875
12,train,baseline,0.35924944281578064,83.5625,83.5625,2.65234375,1.705078125,1.705078125,45,10,5.08984375,6.2890625,0.002254585037007928,5.092658454265916,1.6812175908125937,1.3251953125,0.1903076171875,,,1.753964873891272,0.1469196491556725,10.086951803081298,1.9282960926039436,0.19116737447034296,2.5634801773639495,0.07332889390388608,0.02860521198930856,0.00958251953125,2.9309686518053804,0.21109550286840406,0.0720224362476126,0.0263214111328125,2.320875273285566,0.7029256715147776,0.30287093822136985,0.0948486328125,2.320484517015999,0.12165074349943517,0.05242471673798133,0.01641845703125,1.271115473011929,0.006914446704848309,0.005439668426397497,0.001087188720703125
