epoch,phase,messages,loss,accuracy,accuracy_nn,temperature,length,length_nn,lexicon_size,actual_vocab_size,entropy_msg,entropy_max,time_entropy_msg,entropy_msg_mc,time_entropy_msg_mc,max_rep,redundancy,KLD_train_test,KLD_test_train,MI_sent_received,topsim,entropy_attr,mutual_info_msg_attr,proficiency_msg_attr,entropy_shape,mutual_info_msg_shape,proficiency_msg_shape,redundancy_msg_shape,entropy_color,mutual_info_msg_color,proficiency_msg_color,redundancy_msg_color,entropy_xpos,mutual_info_msg_xpos,proficiency_msg_xpos,redundancy_msg_xpos,entropy_ypos,mutual_info_msg_ypos,proficiency_msg_ypos,redundancy_msg_ypos,entropy_rotation,mutual_info_msg_rotation,proficiency_msg_rotation,redundancy_msg_rotation
1,train,baseline,1.1282167434692383,43.71875,43.71875,0.8583984375,1.375,1.375,613,10,4.3359375,5.6015625,0.009520799154415727,4.335646278326589,1.6445991040673107,0.8505859375,0.22607421875,,,1.7998970829479761,0.12246193575240828,10.086951803081298,1.5439135188500437,0.1530604635563361,2.5634801773639495,0.019684388438244937,0.007678775366418701,0.0028533935546875,2.9309686518053804,0.21558770276493266,0.07355510357715281,0.0296630859375,2.320875273285566,0.3200088374067658,0.13788282424748427,0.048065185546875,2.320484517015999,0.11862964051479263,0.05112278907481921,0.017822265625,1.271115473011929,0.005573772168614433,0.0043849455749345005,0.0009937286376953125
2,train,baseline,0.6805481314659119,64.9375,64.9375,0.94873046875,1.9013671875,1.9013671875,431,10,5.43359375,7.61328125,0.008996590040624142,5.4343143557969285,1.643484084168449,1.345703125,0.2861328125,,,2.3223206850636373,0.17411224063808992,10.086951803081298,2.298176263568301,0.22783654650419455,2.5634801773639495,0.04508958385336381,0.01758920714562726,0.00563812255859375,2.9309686518053804,0.6615025192995594,0.2256941639045152,0.0791015625,2.320875273285566,0.5363934322727175,0.23111687148675067,0.06915283203125,2.320484517015999,0.1830351991638519,0.0788780092354264,0.0236053466796875,1.271115473011929,0.00826516268858768,0.006502290990922517,0.001232147216796875
3,train,baseline,0.5601827502250671,71.1875,71.1875,0.990234375,1.939453125,1.939453125,273,10,5.01171875,7.76171875,0.008963641012087464,5.009026817872664,1.618290735874325,1.4697265625,0.3544921875,,,2.386166646703196,0.17430309968287658,10.086951803081298,2.358298944104665,0.23379698744909902,2.5634801773639495,0.057901664604767866,0.02258713178906212,0.0076446533203125,2.9309686518053804,0.7257228835058642,0.2476051332240769,0.09136962890625,2.320875273285566,0.5283799377757541,0.22766408167542268,0.07208251953125,2.320484517015999,0.18162102827601423,0.07826858009359518,0.0247650146484375,1.271115473011929,0.007931468919062823,0.006239770569599847,0.001262664794921875
4,train,baseline,0.5215564370155334,73.875,73.875,1.005859375,1.8994140625,1.8994140625,258,10,4.89453125,7.71875,0.008902548113837838,4.892863353901889,1.6487495710607618,1.4833984375,0.365966796875,,,2.515909508628911,0.14010741842903132,10.086951803081298,2.417049234599496,0.23962137242106687,2.5634801773639495,0.06577031820830559,0.025656651761566503,0.008819580078125,2.9309686518053804,0.7840065378645118,0.2674905913379829,0.10015869140625,2.320875273285566,0.5367562321701866,0.23127319177748112,0.07440185546875,2.320484517015999,0.20475731645755335,0.08823903583759254,0.02838134765625,1.271115473011929,0.011287591032943745,0.0088800673680713,0.0018310546875
5,train,baseline,0.47449973225593567,76.0,76.0,1.05859375,1.9794921875,1.9794921875,250,10,5.01171875,7.859375,0.008848519064486027,5.007204313120107,1.6204823828302324,1.525390625,0.362548828125,,,2.5533955725170143,0.15964210491010183,10.086951803081298,2.4753194734768647,0.24539816604662665,2.5634801773639495,0.06998219309503284,0.02729968178142738,0.00923919677734375,2.9309686518053804,0.8175046022393753,0.2789195994081408,0.10296630859375,2.320875273285566,0.5546996067607557,0.23900448815394143,0.07568359375,2.320484517015999,0.21132629734897534,0.0910699019102821,0.0288238525390625,1.271115473011929,0.012589319058000648,0.009904150586862144,0.0020046234130859375
6,train,baseline,0.468033105134964,76.6875,76.6875,1.052734375,1.96875,1.96875,223,10,4.98828125,7.8359375,0.009717232082039118,4.9878904187483295,1.705265719909221,1.50390625,0.36328125,,,2.5406255030316585,0.15264011165501515,10.086951803081298,2.439113974137747,0.24180882607099025,2.5634801773639495,0.0706213915628453,0.027549029708303006,0.0093536376953125,2.9309686518053804,0.8082439483556172,0.27576001123647825,0.10205078125,2.320875273285566,0.5549980553991327,0.23913308129369878,0.075927734375,2.320484517015999,0.19794579515334831,0.08530364831216133,0.0270843505859375,1.271115473011929,0.01032586337572372,0.008123466038263557,0.0016498565673828125
7,train,baseline,0.44377589225769043,78.75,78.75,1.1845703125,2.01953125,2.01953125,237,10,5.23828125,7.89453125,0.00990995904430747,5.234189101798316,1.6415950001683086,1.5068359375,0.336669921875,,,2.545620673598175,0.16603662699210706,10.086951803081298,2.4712747932242163,0.24499718462710476,2.5634801773639495,0.07127218274069236,0.027802899889782726,0.0091400146484375,2.9309686518053804,0.8151893313169198,0.27812966570447284,0.09979248046875,2.320875273285566,0.5438549903609688,0.23433184739439103,0.07196044921875,2.320484517015999,0.19841796678632484,0.08550712807232096,0.0262603759765625,1.271115473011929,0.011124351713693414,0.008751645267391861,0.001708984375
8,train,baseline,0.43928828835487366,78.9375,78.9375,1.2060546875,1.9560546875,1.9560546875,231,10,5.1015625,7.8125,0.009333846159279346,5.099030445396804,1.6352874429430813,1.4921875,0.347412109375,,,2.6188032683716065,0.1853511690742545,10.086951803081298,2.5237946086646366,0.2502038929038685,2.5634801773639495,0.06933275779886827,0.02704634052218956,0.0090484619140625,2.9309686518053804,0.815085615640819,0.27809427956138427,0.10150146484375,2.320875273285566,0.5557202746388343,0.2394442652888125,0.07489013671875,2.320484517015999,0.2138416078620642,0.09215386109839312,0.0288238525390625,1.271115473011929,0.00996930971679788,0.007842961499930008,0.0015649795532226562
9,train,baseline,0.4193369150161743,79.0,79.0,1.3037109375,1.998046875,1.998046875,238,10,5.35546875,7.8671875,0.0104802749119699,5.35311898541832,1.665346432942897,1.490234375,0.3193359375,,,2.603599889644814,0.1416693287968633,10.086951803081298,2.5417928028846815,0.2519881974758946,2.5634801773639495,0.07016939120559318,0.027372706769961848,0.0088653564453125,2.9309686518053804,0.8181725131353703,0.2791474800084958,0.0987548828125,2.320875273285566,0.5437329752921283,0.23427927452662642,0.07086181640625,2.320484517015999,0.21178881699491736,0.09126922219988126,0.0276031494140625,1.271115473011929,0.010789426602108243,0.008488156136234043,0.001628875732421875
10,train,baseline,0.40891537070274353,80.5,80.5,1.3544921875,2.0390625,2.0390625,195,10,5.41015625,7.8671875,0.009136771084740758,5.4107768123894155,1.67739659990184,1.5,0.312255859375,,,2.576601062267862,0.13486004461581286,10.086951803081298,2.526374023927124,0.25045961091589464,2.5634801773639495,0.06879612036618443,0.026837001110314073,0.00862884521484375,2.9309686518053804,0.8176653731086629,0.2789744518778827,0.0980224609375,2.320875273285566,0.5505380017083175,0.23721136936796428,0.07122802734375,2.320484517015999,0.2077663944232473,0.08953578138518337,0.0268707275390625,1.271115473011929,0.009921115115422374,0.007805046296788544,0.0014848709106445312
11,train,baseline,0.39624467492103577,81.125,81.125,1.3662109375,2.017578125,2.017578125,188,10,5.36328125,7.8359375,0.01076080510392785,5.363538120422847,1.7883640269283205,1.4951171875,0.3154296875,,,2.5814855806490247,0.1442445202778679,10.086951803081298,2.5355386450368087,0.2513681729164472,2.5634801773639495,0.07146453640314387,0.027877936031723685,0.0090179443359375,2.9309686518053804,0.8180165725406008,0.2790942755517803,0.0986328125,2.320875273285566,0.5626600462269238,0.2424344180419439,0.0732421875,2.320484517015999,0.21044154348452704,0.09068862211377389,0.0273895263671875,1.271115473011929,0.011830618214780486,0.00930727260108607,0.0017833709716796875
12,train,baseline,0.37842389941215515,82.5,82.5,1.3798828125,2.02734375,2.02734375,172,10,5.34765625,7.86328125,0.009659511968493462,5.350793099340294,1.6680180041585118,1.4873046875,0.31982421875,,,2.581543987588179,0.1495118372409972,10.086951803081298,2.531127981575227,0.25093090866182527,2.5634801773639495,0.0712346041660572,0.02778824068743469,0.009002685546875,2.9309686518053804,0.8084749344966484,0.2758388200428737,0.09765625,2.320875273285566,0.5616977100496596,0.2420197743993746,0.0732421875,2.320484517015999,0.2006163514507504,0.08645450981449804,0.0261688232421875,1.271115473011929,0.010516643201792242,0.008273554547229988,0.0015888214111328125
13,train,baseline,0.3645166754722595,82.8125,82.8125,1.3994140625,2.025390625,2.025390625,175,10,5.296875,7.875,0.012709905859082937,5.292940194369838,1.7497797121759504,1.515625,0.327392578125,,,2.619676334779676,0.1699110602655571,10.086951803081298,2.5523845942665515,0.25303824625065274,2.5634801773639495,0.07222492442171724,0.028174559358593053,0.00919342041015625,2.9309686518053804,0.8180951086652106,0.2791210708314096,0.09942626953125,2.320875273285566,0.5676908678656503,0.2446020578529384,0.07452392578125,2.320484517015999,0.19750890730799142,0.08511537390560821,0.02593994140625,1.271115473011929,0.01076736380879062,0.008470799103150854,0.0016393661499023438
14,train,baseline,0.35281988978385925,84.0,84.0,1.439453125,2.037109375,2.037109375,170,10,5.3359375,7.8515625,0.010074460180476308,5.334852374247441,1.668651795014739,1.51171875,0.3203125,,,2.573026631619543,0.18210994256203694,10.086951803081298,2.530908944788618,0.2509091937978223,2.5634801773639495,0.06952329593404727,0.02712066843658558,0.0088043212890625,2.9309686518053804,0.8181887400386545,0.27915301637043344,0.0989990234375,2.320875273285566,0.5627415598675558,0.2424695399813132,0.073486328125,2.320484517015999,0.20031596680060204,0.08632506070680278,0.0261688232421875,1.271115473011929,0.010020415674966365,0.007883167098283232,0.0015163421630859375
15,train,baseline,0.34294772148132324,84.375,84.375,1.4248046875,2.025390625,2.025390625,169,10,5.3125,7.875,0.009759044041857123,5.310943513935897,1.6846478020306677,1.486328125,0.325439453125,,,2.609865284658939,0.19879566943020477,10.086951803081298,2.566985082018528,0.2544857090755982,2.5634801773639495,0.07314016988506022,0.02853159175206533,0.00928497314453125,2.9309686518053804,0.8183326058382745,0.27920210109862775,0.09930419921875,2.320875273285566,0.5656656076932158,0.24372943010092338,0.0740966796875,2.320484517015999,0.20337083228407593,0.08764153813256137,0.026641845703125,1.271115473011929,0.010946725997885487,0.008611905236230852,0.0016632080078125
16,train,baseline,0.33631569147109985,84.9375,84.9375,1.4560546875,2.0390625,2.0390625,165,10,5.328125,7.90234375,0.01140053803101182,5.328895037815662,1.7864944888278842,1.5048828125,0.32568359375,,,2.614154896919284,0.16887685358517732,10.086951803081298,2.5416986748140165,0.2519788658093513,2.5634801773639495,0.07563752366559662,0.029505796195925877,0.00958251953125,2.9309686518053804,0.8185468233826851,0.27927518872591395,0.09912109375,2.320875273285566,0.5586803081742335,0.24071966064050188,0.07305908203125,2.320484517015999,0.2056036727991195,0.08860376843346202,0.026885986328125,1.271115473011929,0.011041457132852983,0.008686431223034419,0.0016727447509765625
17,train,baseline,0.3202454745769501,85.875,85.875,1.509765625,2.048828125,2.048828125,158,10,5.39453125,7.87109375,0.009494781959801912,5.393997203424944,1.6412861668504775,1.49609375,0.314453125,,,2.5632125408084008,0.1919662805235964,10.086951803081298,2.5368931991731563,0.25150246067381843,2.5634801773639495,0.0808297813477088,0.03153126833647952,0.01015472412109375,2.9309686518053804,0.8187412731524555,0.2793415319021368,0.09832763671875,2.320875273285566,0.5530717837388668,0.23830310491261608,0.0716552734375,2.320484517015999,0.20255918226017133,0.087291762032806,0.0262451171875,1.271115473011929,0.01238389061054157,0.009742537852361862,0.001857757568359375
18,train,baseline,0.32893338799476624,85.5,85.5,1.4736328125,2.060546875,2.060546875,134,10,5.35546875,7.90625,0.010911616962403059,5.355788204761246,1.7274900660850108,1.5126953125,0.32275390625,,,2.5613925366165784,0.18034591607581457,10.086951803081298,2.528553591535335,0.2506756888402033,2.5634801773639495,0.07580191397369074,0.02956992398187317,0.00957489013671875,2.9309686518053804,0.8184948787089148,0.2792574660273998,0.09881591796875,2.320875273285566,0.5621241100255867,0.24220349817843123,0.0732421875,2.320484517015999,0.20029316415492904,0.08631523403245707,0.026092529296875,1.271115473011929,0.01129446615014107,0.008885476095557744,0.001705169677734375
