epoch,phase,messages,loss,accuracy,accuracy_nn,temperature,length,length_nn,lexicon_size,actual_vocab_size,entropy_msg,entropy_max,time_entropy_msg,entropy_msg_mc,time_entropy_msg_mc,max_rep,redundancy,KLD_train_test,KLD_test_train,MI_sent_received,topsim,entropy_attr,mutual_info_msg_attr,proficiency_msg_attr,entropy_shape,mutual_info_msg_shape,proficiency_msg_shape,redundancy_msg_shape,entropy_color,mutual_info_msg_color,proficiency_msg_color,redundancy_msg_color,entropy_xpos,mutual_info_msg_xpos,proficiency_msg_xpos,redundancy_msg_xpos,entropy_ypos,mutual_info_msg_ypos,proficiency_msg_ypos,redundancy_msg_ypos,entropy_rotation,mutual_info_msg_rotation,proficiency_msg_rotation,redundancy_msg_rotation
1,train,baseline,1.1352156400680542,46.15625,46.15625,0.9619140625,1.333984375,1.333984375,506,10,5.25,5.87890625,0.010714941890910268,5.2483066977616,1.6818023559171706,0.72607421875,0.10687255859375,,,1.6798271529474063,0.13069044293865897,10.086951803081298,1.5168238547969537,0.15037484905336854,2.5634801773639495,0.0396547502663287,0.015469107433124778,0.00507354736328125,2.9309686518053804,0.17311079943245478,0.059062658116737006,0.021148681640625,2.320875273285566,0.40387704726374274,0.1740192813946399,0.0533447265625,2.320484517015999,0.018943005197044727,0.008163383577066169,0.00250244140625,1.271115473011929,0.008242100417241716,0.006484147657892893,0.0012636184692382812
2,train,baseline,0.7135900855064392,64.9375,64.9375,1.2802734375,1.7236328125,1.7236328125,111,10,4.47265625,7.375,0.009829601040109992,4.473231648139007,1.686940077925101,1.34765625,0.3935546875,,,1.8597027551626022,0.13846040423459727,10.086951803081298,1.894304327720283,0.18779749965114562,2.5634801773639495,0.07675873350720597,0.029943174199278454,0.0109100341796875,2.9309686518053804,0.2999461859495165,0.10233687957213719,0.040496826171875,2.320875273285566,0.8109093643960001,0.3493980799959274,0.11932373046875,2.320484517015999,0.03370174090273004,0.014523579302338295,0.0049591064453125,1.271115473011929,0.009027493083549665,0.007102024383480182,0.0015716552734375
3,train,baseline,0.6106125116348267,69.9375,69.9375,1.5390625,1.8857421875,1.8857421875,79,10,4.55859375,7.82421875,0.009129448095336556,4.557725206443201,1.683114429935813,1.5166015625,0.41748046875,,,1.9005339756418493,0.145749788635249,10.086951803081298,1.9537173083583994,0.19368758238356906,2.5634801773639495,0.07194062012866453,0.028063653764095708,0.010101318359375,2.9309686518053804,0.2882093540087336,0.0983324587355126,0.038482666015625,2.320875273285566,0.8432270589102933,0.3633228672890172,0.12261962890625,2.320484517015999,0.04135794442979446,0.017822977971418765,0.006011962890625,1.271115473011929,0.00927066551918454,0.007293330713076402,0.001590728759765625
4,train,baseline,0.5484756231307983,73.5625,73.5625,1.7470703125,2.076171875,2.076171875,62,9,4.68359375,8.2890625,0.012541773030534387,4.679915105830279,1.7938768800813705,1.6611328125,0.435302734375,,,1.972367126589278,0.16508874931536846,10.086951803081298,2.013320471526839,0.19959651942738763,2.5634801773639495,0.07636452889921319,0.02978939707571273,0.01053619384765625,2.9309686518053804,0.28124109250428386,0.09595499847159696,0.03692626953125,2.320875273285566,0.8718138730276319,0.3756401229581982,0.12451171875,2.320484517015999,0.03962749373687746,0.017077249792571764,0.005657196044921875,1.271115473011929,0.010690469064289942,0.00841030519356255,0.0017957687377929688
5,train,baseline,0.5019141435623169,76.3125,76.3125,1.9482421875,2.17578125,2.17578125,57,10,4.8515625,8.515625,0.010731811169534922,4.849171425971537,1.717557242140174,1.71875,0.430419921875,,,1.9750741225552684,0.1470184009644524,10.086951803081298,2.0213054236545354,0.20038813143105133,2.5634801773639495,0.07794232103247012,0.030404885405674927,0.0105133056640625,2.9309686518053804,0.270987731597887,0.09245671441452213,0.034820556640625,2.320875273285566,0.8585976325101292,0.3699456159462841,0.1197509765625,2.320484517015999,0.045303250418198715,0.0195231858200269,0.006317138671875,1.271115473011929,0.011441931229020597,0.009001488434334572,0.00186920166015625
6,train,baseline,0.4834412932395935,77.375,77.375,2.0625,2.2109375,2.2109375,60,9,4.9921875,8.578125,0.011780790984630585,4.988912898243151,1.6969776330515742,1.7255859375,0.418212890625,,,2.018664728644697,0.17233514377853204,10.086951803081298,2.069658784155065,0.2051817857921001,2.5634801773639495,0.07715389186760113,0.030097323376590022,0.01021575927734375,2.9309686518053804,0.2733221184245167,0.09325317016139333,0.034515380859375,2.320875273285566,0.8718403787592983,0.3756515435338627,0.1192626953125,2.320484517015999,0.049352533465643944,0.021268202008565128,0.00675201416015625,1.271115473011929,0.011572112555294112,0.009103903461952046,0.0018482208251953125
7,train,baseline,0.4419238567352295,79.5625,79.5625,2.109375,2.251953125,2.251953125,57,9,5.11328125,8.6640625,0.008797585032880306,5.106972919398133,1.6333855579141527,1.71484375,0.41015625,,,2.015168843164492,0.12782243058278822,10.086951803081298,2.066589671534791,0.2048775201744795,2.5634801773639495,0.07254804755396282,0.02830060797605412,0.00945281982421875,2.9309686518053804,0.26485972926444035,0.09036593724784311,0.032928466796875,2.320875273285566,0.8750063268559947,0.37701566168925776,0.11773681640625,2.320484517015999,0.048952508529829686,0.02109581346949887,0.006587982177734375,1.271115473011929,0.011368842114864108,0.008943988454428495,0.001781463623046875
8,train,baseline,0.43361279368400574,80.25,80.25,2.169921875,2.251953125,2.251953125,51,10,5.09375,8.6796875,0.00863780896179378,5.095548919062544,1.6326671100687236,1.7021484375,0.413330078125,,,1.9778613987993854,0.1662519145689357,10.086951803081298,2.0456607223926433,0.2028026664871887,2.5634801773639495,0.07126297553739214,0.027799308208683912,0.009307861328125,2.9309686518053804,0.2707768139961031,0.0923847526753019,0.03375244140625,2.320875273285566,0.8674153073009387,0.37374490447001707,0.11700439453125,2.320484517015999,0.049558539982270666,0.021356979380323517,0.006683349609375,1.271115473011929,0.010704434129198859,0.008421291657975437,0.001682281494140625
9,train,baseline,0.4145028293132782,81.4375,81.4375,2.216796875,2.2890625,2.2890625,50,9,5.17578125,8.765625,0.0099089618306607,5.176582207165377,1.6544887330383062,1.732421875,0.40966796875,,,1.9922376789433063,0.1656465010504852,10.086951803081298,2.058422853588305,0.2040678783613808,2.5634801773639495,0.06783282925974277,0.02646122636668714,0.00876617431640625,2.9309686518053804,0.2847814664337909,0.09716291788326527,0.035125732421875,2.320875273285566,0.8679111285337378,0.3739585399197572,0.11578369140625,2.320484517015999,0.05110098102893268,0.022021685839406252,0.006816864013671875,1.271115473011929,0.010096683426138675,0.00794316774558209,0.0015659332275390625
10,train,baseline,0.3964477479457855,82.0625,82.0625,2.203125,2.3125,2.3125,46,9,5.109375,8.8125,0.008726936066523194,5.100856158858056,1.648351129842922,1.7314453125,0.420166015625,,,2.0363582586694022,0.15075755658473514,10.086951803081298,2.088755368080835,0.2070749824979609,2.5634801773639495,0.06879854806605312,0.026837948143136923,0.00897216796875,2.9309686518053804,0.29235710522867553,0.09974760564177074,0.036376953125,2.320875273285566,0.8708489342552159,0.3752243579304421,0.11724853515625,2.320484517015999,0.055671823460739844,0.023991465167080884,0.007495880126953125,1.271115473011929,0.01056889614236134,0.00831466248878095,0.0016565322875976562
