epoch,phase,messages,loss,accuracy,accuracy_nn,temperature,length,length_nn,lexicon_size,actual_vocab_size,entropy_msg,entropy_max,time_entropy_msg,entropy_msg_mc,time_entropy_msg_mc,max_rep,redundancy,KLD_train_test,KLD_test_train,MI_sent_received,topsim,entropy_attr,mutual_info_msg_attr,proficiency_msg_attr,entropy_shape,mutual_info_msg_shape,proficiency_msg_shape,redundancy_msg_shape,entropy_color,mutual_info_msg_color,proficiency_msg_color,redundancy_msg_color,entropy_xpos,mutual_info_msg_xpos,proficiency_msg_xpos,redundancy_msg_xpos,entropy_ypos,mutual_info_msg_ypos,proficiency_msg_ypos,redundancy_msg_ypos,entropy_rotation,mutual_info_msg_rotation,proficiency_msg_rotation,redundancy_msg_rotation,lexicon_size_nn,actual_vocab_size_nn,max_rep_nn,entropy_msg_nn,entropy_max_nn,entropy_msg_mc_nn,time_entropy_msg_nn,time_entropy_msg_mc_nn,redundancy_nn,KLD_train_test_nn,KLD_test_train_nn,mutual_info_msg_attr_nn,proficiency_msg_attr_nn,entropy_shape_nn,mutual_info_msg_shape_nn,proficiency_msg_shape_nn,redundancy_msg_shape_nn,entropy_color_nn,mutual_info_msg_color_nn,proficiency_msg_color_nn,redundancy_msg_color_nn,entropy_xpos_nn,mutual_info_msg_xpos_nn,proficiency_msg_xpos_nn,redundancy_msg_xpos_nn,entropy_ypos_nn,mutual_info_msg_ypos_nn,proficiency_msg_ypos_nn,redundancy_msg_ypos_nn,entropy_rotation_nn,mutual_info_msg_rotation_nn,proficiency_msg_rotation_nn,redundancy_msg_rotation_nn,topsim_nn
1,train,sent,1.117930293083191,45.125,45.15625,0.79052734375,1.2685546875,1.2685546875,521,11,4.42578125,5.7734375,0.015105144819244742,4.422792628863029,1.6505430028773844,0.8701171875,0.2330322265625,,,1.911741206386142,0.15096217957319077,10.086951803081298,1.5972734990031316,0.1583504640634058,2.5634801773639495,0.033250708844258625,0.012970924892600745,0.004756927490234375,2.9309686518053804,0.2131745014293971,0.07273175757034747,0.0289764404296875,2.320875273285566,0.3927863358197117,0.16924060518929157,0.058197021484375,2.320484517015999,0.09275780333092154,0.039973463580874224,0.0137481689453125,1.271115473011929,0.007625882512497739,0.005999362508292095,0.0013380050659179688,440,10,0.904296875,4.19140625,5.61328125,4.1868305976015865,0.01147372112609446,1.603911051992327,0.25390625,,,1.5566218311780267,0.15432033993683994,2.5634801773639495,0.03166427716273024,0.012352066320751077,0.004688262939453125,2.9309686518053804,0.21133396430488105,0.07210379550620791,0.0296783447265625,2.320875273285566,0.3922872575403211,0.1690255663696121,0.06024169921875,2.320484517015999,0.09167513653744574,0.039506894299529464,0.0140838623046875,1.271115473011929,0.006682525589094546,0.005257213629270197,0.0012235641479492188,0.1577449961266226
2,train,sent,0.7514953017234802,61.78125,62.03125,0.85546875,1.6025390625,1.6025390625,142,11,3.728515625,7.13671875,0.014406821923330426,3.7274691020436963,1.6544152500573546,1.375,0.4775390625,,,2.1309559643445524,0.1770291916704589,10.086951803081298,2.0533181724358096,0.2035618105965942,2.5634801773639495,0.05214632307972655,0.020342003632479462,0.0082855224609375,2.9309686518053804,0.31387748233164015,0.10709001685784048,0.047119140625,2.320875273285566,0.9305480195476417,0.40094701781638775,0.15380859375,2.320484517015999,0.1283499683894238,0.05531171074326926,0.021209716796875,1.271115473011929,0.0074504334058858035,0.005861334838629475,0.0014896392822265625,103,10,1.4482421875,3.330078125,6.93359375,3.328960096100587,0.011908309999853373,1.6007310189306736,0.52001953125,,,2.029035128047138,0.2011544386905191,2.5634801773639495,0.050734402950674884,0.019791221090246752,0.00860595703125,2.9309686518053804,0.31312562614424033,0.1068334954559699,0.050018310546875,2.320875273285566,0.9308292699273251,0.40106820070929056,0.164794921875,2.320484517015999,0.1292511866520032,0.05570008578131446,0.0228729248046875,1.271115473011929,0.006576727396936377,0.00517398107140708,0.0014295578002929688,0.17838743244454336
3,train,sent,0.6512658596038818,67.1875,67.375,0.96630859375,1.6455078125,1.6455078125,184,11,4.08984375,7.29296875,0.01587877795100212,4.0857870516747,1.6296660359948874,1.400390625,0.439453125,,,2.3503744797260357,0.16778202005661672,10.086951803081298,2.236343641161638,0.22170658538077817,2.5634801773639495,0.0696502132311414,0.02717017819999816,0.010467529296875,2.9309686518053804,0.36582632234510193,0.12481413682802951,0.0521240234375,2.320875273285566,0.9985226914246521,0.4302353956363563,0.15576171875,2.320484517015999,0.18269752970972775,0.07873249244716599,0.02850341796875,1.271115473011929,0.010482624245915062,0.00824679147448053,0.0019550323486328125,137,10,1.4677734375,3.693359375,7.0859375,3.691588781736524,0.012246549129486084,1.6096134670078754,0.478759765625,,,2.2114596542742713,0.21923963725084208,2.5634801773639495,0.06812187957729954,0.02657398336013267,0.01088714599609375,2.9309686518053804,0.3653624880700539,0.12465588393277513,0.05517578125,2.320875273285566,0.9988960866465715,0.43039628115494377,0.1661376953125,2.320484517015999,0.18389091303151828,0.07924677440554127,0.03057861328125,1.271115473011929,0.009433993105688376,0.007421822254538665,0.0019006729125976562,0.17234582538745483
4,train,sent,0.6152129769325256,69.25,69.625,1.140625,1.734375,1.734375,260,11,4.79296875,7.5625,0.012663456844165921,4.795170070790854,1.6322238929569721,1.4033203125,0.366455078125,,,2.4990418915039623,0.1886382757232374,10.086951803081298,2.3977647925004026,0.2377095518358627,2.5634801773639495,0.08976342586295782,0.03501623560641783,0.01220703125,2.9309686518053804,0.41400646194971813,0.141252436014525,0.053619384765625,2.320875273285566,1.036382483343794,0.4465481171147257,0.145751953125,2.320484517015999,0.2461053073120283,0.10605772437064336,0.03460693359375,1.271115473011929,0.013508038676176781,0.010626917037025174,0.002227783203125,193,10,1.48046875,4.40625,7.34375,4.398098290415981,0.011594024021178484,1.6264424060937017,0.400146484375,,,2.3629905984474595,0.23426210857135532,2.5634801773639495,0.08934949412552129,0.03485476303444648,0.01282501220703125,2.9309686518053804,0.41462904591128336,0.14146485178402898,0.0565185546875,2.320875273285566,1.0380035898720275,0.44724660640749087,0.154296875,2.320484517015999,0.24901944284998834,0.10731355500281989,0.037017822265625,1.271115473011929,0.012796112969492235,0.010066837546373057,0.002254486083984375,0.1914791046936746
5,train,sent,0.5430787205696106,73.6875,74.125,1.205078125,1.775390625,1.775390625,255,11,5.23828125,7.6953125,0.012075018137693405,5.237368175402038,1.6460611389484257,1.4033203125,0.319580078125,,,2.5932577449056664,0.17127334396603894,10.086951803081298,2.5568185745242253,0.25347782208527897,2.5634801773639495,0.11575192850451455,0.04515421243613568,0.01483917236328125,2.9309686518053804,0.46978348869050635,0.16028267255643802,0.057525634765625,2.320875273285566,1.0807435789377564,0.4656620678317594,0.1429443359375,2.320484517015999,0.3155913182262875,0.13600233740499965,0.041748046875,1.271115473011929,0.015100515080431087,0.011879735083902464,0.0023193359375,191,10,1.466796875,4.85546875,7.46875,4.858072903748863,0.011491995071992278,1.6409910689108074,0.349609375,,,2.528120753953485,0.2506327781977912,2.5634801773639495,0.11471543441997767,0.044749881599607536,0.0154571533203125,2.9309686518053804,0.47114699945239114,0.16074788079435107,0.06048583984375,2.320875273285566,1.0835415159622181,0.46686762034751383,0.1510009765625,2.320484517015999,0.32240649300006563,0.1389392993729864,0.044921875,1.271115473011929,0.014220660789003858,0.011187544397762518,0.0023212432861328125,0.17433601924561928
6,train,sent,0.4973864257335663,76.25,76.75,1.2119140625,1.822265625,1.822265625,233,11,5.53125,7.8671875,0.01183681795373559,5.52972819456982,1.6498779200483114,1.4345703125,0.297119140625,,,2.719132043175593,0.1642406357407521,10.086951803081298,2.6867730133870165,0.26636124230972114,2.5634801773639495,0.12372423283871292,0.04826416600807879,0.015289306640625,2.9309686518053804,0.47352431904918824,0.16155898452121378,0.05596923828125,2.320875273285566,1.0797058705997893,0.46521494844110894,0.1375732421875,2.320484517015999,0.3994391100472212,0.17213608068407862,0.050872802734375,1.271115473011929,0.015650238865061006,0.012312208605231993,0.002300262451171875,171,10,1.4951171875,5.1484375,7.63671875,5.145215651443744,0.011586116859689355,1.648278043139726,0.32568359375,,,2.66744450560064,0.26444505314140654,2.5634801773639495,0.12368636828338975,0.048249395246183484,0.0160369873046875,2.9309686518053804,0.4745550517496042,0.16191065416455203,0.0587158203125,2.320875273285566,1.0840957678023848,0.4671064319056128,0.1451416015625,2.320484517015999,0.4082728974664054,0.1759429526344866,0.054656982421875,1.271115473011929,0.014632985168644197,0.01151192435253038,0.0022792816162109375,0.1688348880006696
7,train,sent,0.4460560977458954,78.875,79.5,1.1982421875,1.861328125,1.861328125,195,11,5.45703125,8.0,0.011519714957103133,5.456184490493292,1.6478131250478327,1.474609375,0.317626953125,,,2.8043085286711174,0.17693231642393387,10.086951803081298,2.7554350581949167,0.27316825855688176,2.5634801773639495,0.1367025418964305,0.0533269354308029,0.0170440673828125,2.9309686518053804,0.48427399803799087,0.16522660443321152,0.0577392578125,2.320875273285566,1.0703796409767339,0.4611965379171118,0.1375732421875,2.320484517015999,0.45661190565040144,0.19677438151476073,0.0587158203125,1.271115473011929,0.017878598263400214,0.014065282535690154,0.0026569366455078125,133,10,1.541015625,5.05859375,7.76171875,5.055534480207506,0.01182280108332634,1.6415670679416507,0.34814453125,,,2.7418584749811243,0.2718223035569139,2.5634801773639495,0.13809650644435845,0.05387071359621917,0.0181121826171875,2.9309686518053804,0.485651644009212,0.1656966353802749,0.060791015625,2.320875273285566,1.076902023409997,0.46400684940103304,0.1458740234375,2.320484517015999,0.46539459391652116,0.2005592325670805,0.06304931640625,1.271115473011929,0.017220592620557973,0.013547622530117973,0.002719879150390625,0.182383386928807
8,train,sent,0.41721075773239136,80.5625,81.3125,1.2626953125,1.8974609375,1.8974609375,178,11,5.578125,8.109375,0.011671213898807764,5.575969167774871,1.6508156759664416,1.5029296875,0.311767578125,,,2.8151608549673153,0.1439865785871718,10.086951803081298,2.7983496897509026,0.27742272833068166,2.5634801773639495,0.1417079111141062,0.055279503374130144,0.0174102783203125,2.9309686518053804,0.4886549287478088,0.1667213084816903,0.05743408203125,2.320875273285566,1.069773389658132,0.46093532124356623,0.1353759765625,2.320484517015999,0.4744262858775503,0.20445139038791496,0.06005859375,1.271115473011929,0.0174312949273423,0.013713384265584118,0.002544403076171875,112,10,1.572265625,5.17578125,7.86328125,5.175658515436576,0.011650508968159556,1.641039005946368,0.342041015625,,,2.785583849545511,0.27615714875276676,2.5634801773639495,0.14233193596294935,0.05552293215284801,0.0183868408203125,2.9309686518053804,0.48983839117039896,0.16712508708295962,0.0604248046875,2.320875273285566,1.0767300181015464,0.46393273714242506,0.1436767578125,2.320484517015999,0.4871942048224325,0.2099536546138797,0.06500244140625,1.271115473011929,0.016829804600333453,0.013240185457309362,0.0026111602783203125,0.1544489589919479
9,train,sent,0.3956529498100281,81.75,82.5,1.2822265625,1.9072265625,1.9072265625,159,11,5.64453125,8.1484375,0.012005791999399662,5.640999077346279,1.6533594909124076,1.50390625,0.30712890625,,,2.804400238821306,0.15820628091080685,10.086951803081298,2.8215743186105025,0.27972517106194417,2.5634801773639495,0.1411206841664301,0.05505042926118734,0.0171966552734375,2.9309686518053804,0.47995308418973703,0.16375237718564534,0.05596923828125,2.320875273285566,1.0689836351671875,0.4605950382046477,0.13427734375,2.320484517015999,0.49058802478960395,0.21141620260430358,0.06158447265625,1.271115473011929,0.01713246656856615,0.01347829283201981,0.0024776458740234375,99,10,1.57421875,5.2421875,7.90234375,5.242161272882075,0.01190995890647173,1.6492008469067514,0.336669921875,,,2.812452306111073,0.27882083319283263,2.5634801773639495,0.14238520119908848,0.05554371063852131,0.01824951171875,2.9309686518053804,0.4814862928115682,0.16427548364087363,0.058929443359375,2.320875273285566,1.0749259952043495,0.4631554343213893,0.1422119140625,2.320484517015999,0.502950974684639,0.21674394765253732,0.0665283203125,1.271115473011929,0.016323498236284983,0.012841868880414293,0.002506256103515625,0.16235153521780837
10,train,sent,0.3760724663734436,82.875,83.8125,1.3271484375,1.8935546875,1.8935546875,160,11,5.63671875,8.1015625,0.011956488015130162,5.6352095928836325,1.6578912080731243,1.484375,0.304443359375,,,2.7961431715381817,0.18323891851991675,10.086951803081298,2.8410306634515132,0.2816540337372935,2.5634801773639495,0.15242445234285906,0.059459969181270805,0.018585205078125,2.9309686518053804,0.47601267433361993,0.1624079718629579,0.055572509765625,2.320875273285566,1.0786018032997573,0.4647392368366378,0.1356201171875,2.320484517015999,0.4819408011987374,0.20768972930639665,0.060577392578125,1.271115473011929,0.01661648440047525,0.013072364197646198,0.0024051666259765625,96,10,1.5498046875,5.23828125,7.859375,5.235951453772768,0.01170319807715714,1.6642666468396783,0.333740234375,,,2.834755886946131,0.28103196508584366,2.5634801773639495,0.15461887756865167,0.06031600280508028,0.0198211669921875,2.9309686518053804,0.4783422237742423,0.16320277717047543,0.058563232421875,2.320875273285566,1.085854545866928,0.46786423999844207,0.1436767578125,2.320484517015999,0.4934432395003512,0.21264664163107153,0.0653076171875,1.271115473011929,0.016146831725956545,0.012702883466359168,0.0024814605712890625,0.18897994859822592
