epoch,phase,messages,loss,accuracy,accuracy_nn,temperature,length,length_nn,lexicon_size,actual_vocab_size,entropy_msg,entropy_max,time_entropy_msg,entropy_msg_mc,time_entropy_msg_mc,max_rep,redundancy,KLD_train_test,KLD_test_train,MI_sent_received,topsim,entropy_attr,mutual_info_msg_attr,proficiency_msg_attr,entropy_shape,mutual_info_msg_shape,proficiency_msg_shape,redundancy_msg_shape,entropy_color,mutual_info_msg_color,proficiency_msg_color,redundancy_msg_color,entropy_xpos,mutual_info_msg_xpos,proficiency_msg_xpos,redundancy_msg_xpos,entropy_ypos,mutual_info_msg_ypos,proficiency_msg_ypos,redundancy_msg_ypos,entropy_rotation,mutual_info_msg_rotation,proficiency_msg_rotation,redundancy_msg_rotation,lexicon_size_nn,actual_vocab_size_nn,max_rep_nn,entropy_msg_nn,entropy_max_nn,entropy_msg_mc_nn,time_entropy_msg_nn,time_entropy_msg_mc_nn,redundancy_nn,KLD_train_test_nn,KLD_test_train_nn,mutual_info_msg_attr_nn,proficiency_msg_attr_nn,entropy_shape_nn,mutual_info_msg_shape_nn,proficiency_msg_shape_nn,redundancy_msg_shape_nn,entropy_color_nn,mutual_info_msg_color_nn,proficiency_msg_color_nn,redundancy_msg_color_nn,entropy_xpos_nn,mutual_info_msg_xpos_nn,proficiency_msg_xpos_nn,redundancy_msg_xpos_nn,entropy_ypos_nn,mutual_info_msg_ypos_nn,proficiency_msg_ypos_nn,redundancy_msg_ypos_nn,entropy_rotation_nn,mutual_info_msg_rotation_nn,proficiency_msg_rotation_nn,redundancy_msg_rotation_nn,topsim_nn
1,train,sent,1.189079999923706,36.15625,36.5625,0.7626953125,0.78466796875,0.978515625,85,10,2.755859375,3.8984375,0.0023878630017861724,2.75901296672786,1.5539688999997452,0.64453125,0.29296875,,,0.9307033316027011,0.16226086023339006,10.086951803081298,0.9059362869356713,0.089812691150059,2.5634801773639495,0.016987157279492404,0.006626599819063339,0.003192901611328125,2.9309686518053804,0.724499929061786,0.24718788057167307,0.12744140625,2.320875273285566,0.0026546997501624148,0.0011438355954407956,0.000522613525390625,2.320484517015999,0.0015833391468835778,0.0006823312697296749,0.00031185150146484375,1.271115473011929,0.001971617531342673,0.0015510923855492791,0.0004897117614746094,88,10,0.7568359375,2.689453125,4.14453125,2.6934760149526396,0.0021345149725675583,1.5368645469425246,0.351318359375,,,1.02995562571967,0.10210771755695766,2.5634801773639495,0.01841144147358298,0.007182205517389893,0.0035037994384765625,2.9309686518053804,0.808783703762368,0.2759441672172726,0.1439208984375,2.320875273285566,0.0032767709917251864,0.001411868629668495,0.0006537437438964844,2.320484517015999,0.0017774177628875343,0.000765968378523458,0.000354766845703125,1.271115473011929,0.002224023196545133,0.0017496625945991149,0.0005612373352050781,0.16628319829080193
2,train,sent,1.103662371635437,38.875,39.90625,0.7138671875,0.798828125,1.0009765625,21,9,1.7939453125,3.978515625,0.0022456790320575237,1.789269562341776,1.525344223016873,0.7470703125,0.54931640625,,,0.87986579311362,0.10672931927447687,10.086951803081298,0.8931360271424413,0.08854369928382247,2.5634801773639495,0.018189145766754677,0.007095489142989491,0.00417327880859375,2.9309686518053804,0.8688467684070904,0.29643673188790653,0.1839599609375,2.320875273285566,0.001342273058756227,0.0005783477786188945,0.0003261566162109375,2.320484517015999,0.0008396653317446212,0.00036184914210260683,0.0002040863037109375,1.271115473011929,0.001731746904726661,0.0013623836240646637,0.0005650520324707031,18,9,0.919921875,1.4306640625,4.17578125,1.4347574421067038,0.002014582045376301,1.5058622770011425,0.6572265625,,,1.010666220727235,0.10019540496054546,2.5634801773639495,0.019928556979141643,0.007774024217200838,0.0049896240234375,2.9309686518053804,0.9904804549563206,0.33793621584666805,0.22705078125,2.320875273285566,0.001710058361687361,0.0007368161406047912,0.0004558563232421875,2.320484517015999,0.0012610439783500293,0.0005434399450213332,0.0003361701965332031,1.271115473011929,0.00192278957359715,0.0015126789142461375,0.0007114410400390625,0.13550262220681633
3,train,sent,1.0886369943618774,41.03125,41.65625,0.70556640625,0.8037109375,1.001953125,22,10,1.6611328125,3.98046875,0.002956927055492997,1.6589859520499104,1.551999535993673,0.77099609375,0.5830078125,,,0.8784008997195512,0.1155401423525876,10.086951803081298,0.8890606237850569,0.08813967203783726,2.5634801773639495,0.018134984965452627,0.007074361302103377,0.004291534423828125,2.9309686518053804,0.8716972740516633,0.2974092791864991,0.1898193359375,2.320875273285566,0.0012837090643063043,0.0005531141975109291,0.0003223419189453125,2.320484517015999,0.0007136574675117302,0.0003075467482237072,0.000179290771484375,1.271115473011929,0.0017432469959859365,0.0013714308676105438,0.0005946159362792969,15,10,0.95263671875,1.267578125,4.17578125,1.2668724590229128,0.0020128899486735463,1.5034618770005181,0.6962890625,,,1.0067265800530074,0.09980483695237632,2.5634801773639495,0.019603016300439702,0.007647032527709134,0.005115509033203125,2.9309686518053804,0.991592391773366,0.33831559104618114,0.2362060546875,2.320875273285566,0.001354239539308466,0.0005835037991470028,0.00037741661071777344,2.320484517015999,0.0007419642900237111,0.00031974541721046764,0.00020682811737060547,1.271115473011929,0.0018047462891124244,0.0014198130126101356,0.0007109642028808594,0.1386467355730702
4,train,sent,1.095426321029663,41.75,42.53125,0.7021484375,0.794921875,1.001953125,14,7,1.568359375,3.98046875,0.0031543680233880877,1.5682725936016806,1.5710417500231415,0.77734375,0.60595703125,,,0.8785482416176134,0.09905766279697481,10.086951803081298,0.8866318396405446,0.08789888729018235,2.5634801773639495,0.018211726481137003,0.007104297759721431,0.004405975341796875,2.9309686518053804,0.8704445025083594,0.29698185341293026,0.1934814453125,2.320875273285566,0.0012859775207720858,0.0005540916117183588,0.0003306865692138672,2.320484517015999,0.0007022456464766957,0.0003026288869101099,0.0001806020736694336,1.271115473011929,0.001717905674390341,0.0013514945816210822,0.0006051063537597656,13,8,0.9755859375,1.1552734375,4.17578125,1.1567377340280731,0.002009261050261557,1.5054768839618191,0.72314453125,,,1.0044126369271447,0.09957543731103415,2.5634801773639495,0.01946993420611398,0.007595117909643872,0.0052337646484375,2.9309686518053804,0.9915761846579931,0.3383100614355649,0.24267578125,2.320875273285566,0.0013255912354452892,0.0005711600492725768,0.00038123130798339844,2.320484517015999,0.0006878729015848961,0.0002964350317964882,0.00019788742065429688,1.271115473011929,0.0017912798894732518,0.001409218853444357,0.0007381439208984375,0.1444588077688216
5,train,sent,1.0868422985076904,42.125,42.96875,0.69384765625,0.80810546875,1.001953125,11,7,1.4990234375,3.98046875,0.0037488819798454642,1.4985686319751312,1.6053852200275287,0.80126953125,0.62353515625,,,0.8778479156835521,0.10874679300957012,10.086951803081298,0.8861806397884797,0.08785415624944047,2.5634801773639495,0.018198453860610364,0.0070991201809580615,0.00447845458984375,2.9309686518053804,0.8693111572294638,0.2965951739859097,0.1961669921875,2.320875273285566,0.0012924849682625084,0.0005568954881546872,0.0003383159637451172,2.320484517015999,0.0006990518058960227,0.0003012525189329686,0.00018298625946044922,1.271115473011929,0.0016315255294967468,0.001283538407121125,0.0005888938903808594,10,8,0.9921875,1.072265625,4.17578125,1.0711798735735683,0.0020301210461184382,1.4985398800345138,0.7431640625,,,1.0024369854443154,0.09937957521895735,2.5634801773639495,0.01947281298489023,0.007596240905952433,0.0053558349609375,2.9309686518053804,0.9915808080406243,0.33831163886036214,0.2476806640625,2.320875273285566,0.0012855480520179707,0.0005539065656889325,0.0003788471221923828,2.320484517015999,0.0006629837395788485,0.0002857091847487976,0.00019538402557373047,1.271115473011929,0.0017681723765443635,0.0013910399283824702,0.0007548332214355469,0.13610294885108631
6,train,sent,1.086496353149414,43.34375,44.4375,0.69921875,0.79833984375,1.001953125,10,6,1.4794921875,3.98046875,0.003788794041611254,1.4788717240245701,1.6500833900645375,0.79248046875,0.62841796875,,,0.8784592576727921,0.09284344779552822,10.086951803081298,0.8813969460062878,0.08737991052332027,2.5634801773639495,0.018131515975449597,0.007073008067530447,0.004486083984375,2.9309686518053804,0.8700772526495657,0.29685655358805246,0.197265625,2.320875273285566,0.0012611890890785737,0.0005434109724014428,0.000331878662109375,2.320484517015999,0.0006534166624072579,0.0002815863056253061,0.00017201900482177734,1.271115473011929,0.001652023800847946,0.0012996646142096346,0.0006008148193359375,8,6,0.9921875,1.046875,4.17578125,1.0485637305328563,0.002048501977697015,1.4999656080035493,0.7490234375,,,1.0024568485026446,0.09938154440238531,2.5634801773639495,0.019448826225775928,0.007586883798639448,0.0053863525390625,2.9309686518053804,0.991499529701537,0.33828390798066227,0.249267578125,2.320875273285566,0.0013246667257453826,0.0005707617039971766,0.0003933906555175781,2.320484517015999,0.0006700343807288789,0.0002887476196525121,0.0001989603042602539,1.271115473011929,0.0017827696701619988,0.0014025237738139532,0.0007691383361816406,0.14381463103101608
7,train,sent,1.0794323682785034,43.65625,44.40625,0.69677734375,0.8017578125,1.001953125,5,4,1.447265625,3.98046875,0.0032522290712222457,1.4463798722760266,1.6109347230521962,0.80126953125,0.63623046875,,,0.8776564248901091,0.12548885141701377,10.086951803081298,0.8789960232016512,0.08714188789254856,2.5634801773639495,0.018326714278786627,0.007149153888770131,0.00457000732421875,2.9309686518053804,0.8688289261590767,0.29643064439597694,0.198486328125,2.320875273285566,0.001319099018564529,0.0005683627352783744,0.00034999847412109375,2.320484517015999,0.0006789158832716247,0.0002925750541721644,0.00018012523651123047,1.271115473011929,0.0016429143361089693,0.001292498101856991,0.0006041526794433594,5,5,1.0009765625,1.009765625,4.17578125,1.0091411672645818,0.0020098710665479302,1.4981468910118565,0.75830078125,,,1.0006006159102199,0.0991975212575679,2.5634801773639495,0.019741339263520397,0.007700991580836251,0.005523681640625,2.9309686518053804,0.9928399556808916,0.338741240057049,0.251953125,2.320875273285566,0.0015621411044450806,0.0006730827470248424,0.00046896934509277344,2.320484517015999,0.0009286896630820163,0.0004002136865262322,0.0002789497375488281,1.271115473011929,0.0018229642950271518,0.0014341453107384555,0.0007991790771484375,0.13578018905291417
8,train,sent,1.080733060836792,44.21875,45.0625,0.697265625,0.80517578125,0.99560546875,14,9,1.4501953125,3.9609375,0.003916778019629419,1.4502306317196565,1.6540439410600811,0.80419921875,0.6337890625,,,0.8794126861122886,0.14816926117403928,10.086951803081298,0.8720956307840619,0.08645779694492638,2.5634801773639495,0.017568423041776082,0.006853348505250333,0.004375457763671875,2.9309686518053804,0.8526573206193651,0.29091314917140315,0.194580078125,2.320875273285566,0.0014495376376719715,0.0006245650743738252,0.00038433074951171875,2.320484517015999,0.0007646346637006918,0.00032951508966927527,0.0002027750015258789,1.271115473011929,0.0017488073899603052,0.0013758052884184292,0.0006427764892578125,15,10,0.9931640625,1.0205078125,4.1640625,1.0209493416078033,0.002060533966869116,1.5014090080512688,0.7548828125,,,0.99424148651187,0.09856709003092048,2.5634801773639495,0.019408684717896474,0.007571224809647096,0.005413055419921875,2.9309686518053804,0.9622300343788854,0.3282976205788429,0.2435302734375,2.320875273285566,0.001575871713015653,0.0006789988807906756,0.0004715919494628906,2.320484517015999,0.0010024240331432122,0.00043198910649585724,0.0002999305725097656,1.271115473011929,0.0023979852036473126,0.0018865203473333917,0.0010461807250976562,0.16515240008953716
9,train,sent,1.069772481918335,45.28125,46.125,0.69970703125,0.7978515625,1.001953125,10,6,1.4482421875,3.98046875,0.0033662639325484633,1.447814979586394,1.6464889739872888,0.7958984375,0.63623046875,,,0.8782342326180963,0.13828343611492186,10.086951803081298,0.8791044862574309,0.0871526407005224,2.5634801773639495,0.018078258530068725,0.007052232620990566,0.004505157470703125,2.9309686518053804,0.8693236058698985,0.29659942126451055,0.198486328125,2.320875273285566,0.0012682146038081044,0.0005464380694671049,0.0003364086151123047,2.320484517015999,0.0006792970075928384,0.0002927392975956473,0.00018024444580078125,1.271115473011929,0.0016213593907312696,0.0012755405981247573,0.0005960464477539062,8,7,0.99951171875,1.009765625,4.17578125,1.009619705201816,0.00210756401065737,1.500734367989935,0.75830078125,,,0.999698486084188,0.09910808593125293,2.5634801773639495,0.019435185297332014,0.0075815625449139985,0.00543975830078125,2.9309686518053804,0.9915176188866048,0.3382900797235967,0.251708984375,2.320875273285566,0.0013373859840941638,0.0005762420753446532,0.00040149688720703125,2.320484517015999,0.0007271578253040811,0.0003133646529299672,0.00021839141845703125,1.271115473011929,0.0017712461884484831,0.001393458128750086,0.0007767677307128906,0.15047044408389276
10,train,sent,1.062577247619629,46.3125,47.28125,0.69970703125,0.80029296875,1.001953125,9,5,1.4482421875,3.98046875,0.0027096529956907034,1.447870644576635,1.648791889892891,0.79931640625,0.63623046875,,,0.8774600474973213,0.10677461707646356,10.086951803081298,0.8816721189009977,0.08740719060754014,2.5634801773639495,0.018069371493850905,0.007048765835369872,0.004505157470703125,2.9309686518053804,0.8700512096929587,0.2968476681444668,0.1986083984375,2.320875273285566,0.0012347880253489318,0.0005320354952124997,0.0003275871276855469,2.320484517015999,0.0006918815056149441,0.00029816251758691385,0.00018358230590820312,1.271115473011929,0.0016307363462140234,0.0012829175482774722,0.0005998611450195312,8,6,0.9990234375,1.009765625,4.17578125,1.0090998937171634,0.0021787460427731276,1.507856064941734,0.75830078125,,,0.9997114117562733,0.09910936735624015,2.5634801773639495,0.01944173636772617,0.0075841180826755165,0.00543975830078125,2.9309686518053804,0.9915211693988488,0.3382912911020404,0.251708984375,2.320875273285566,0.0012926411307727648,0.0005569627741963172,0.00038814544677734375,2.320484517015999,0.000658469565395503,0.0002837638262901468,0.0001977682113647461,1.271115473011929,0.001747181223612726,0.0013745259661364607,0.0007658004760742188,0.15187719399690083
