epoch,phase,messages,loss,accuracy,accuracy_nn,temperature,length,length_nn,lexicon_size,actual_vocab_size,entropy_msg,entropy_max,time_entropy_msg,entropy_msg_mc,time_entropy_msg_mc,max_rep,redundancy,KLD_train_test,KLD_test_train,MI_sent_received,topsim,entropy_attr,mutual_info_msg_attr,proficiency_msg_attr,entropy_shape,mutual_info_msg_shape,proficiency_msg_shape,redundancy_msg_shape,entropy_color,mutual_info_msg_color,proficiency_msg_color,redundancy_msg_color,entropy_xpos,mutual_info_msg_xpos,proficiency_msg_xpos,redundancy_msg_xpos,entropy_ypos,mutual_info_msg_ypos,proficiency_msg_ypos,redundancy_msg_ypos,entropy_rotation,mutual_info_msg_rotation,proficiency_msg_rotation,redundancy_msg_rotation
1,train,baseline,1.0927504301071167,42.375,42.375,0.87744140625,1.2490234375,1.2490234375,91,10,3.048828125,5.09765625,0.0027848599711433053,3.0456979811441114,1.7156562079908326,1.015625,0.40185546875,,,1.2037139005901194,0.15943827329637442,10.086951803081298,1.093904930911775,0.10844752233054349,2.5634801773639495,0.009167755003935074,0.0035762925279813795,0.0016336441040039062,2.9309686518053804,0.6359584699101735,0.2169789395456154,0.10638427734375,2.320875273285566,0.08890645730519253,0.03830729653098995,0.0165557861328125,2.320484517015999,0.01691682830448249,0.007290213824066577,0.00315093994140625,1.271115473011929,0.0014191065427464622,0.0011164261413511597,0.0003285408020019531
2,train,baseline,0.8490052819252014,53.46875,53.46875,1.1181640625,1.533203125,1.533203125,86,10,2.888671875,5.93359375,0.0020042069954797626,2.887359566258955,1.6273999600671232,1.384765625,0.51318359375,,,1.3529364703760054,0.109881761620579,10.086951803081298,1.4636331234462316,0.14510162753024458,2.5634801773639495,0.013674412117118617,0.005334315528501625,0.0025081634521484375,2.9309686518053804,0.9621820583542844,0.32828125192045704,0.1654052734375,2.320875273285566,0.3111666227532921,0.1340729621858509,0.05975341796875,2.320484517015999,0.020398044105752078,0.00879042456701358,0.003917694091796875,1.271115473011929,0.0020779839943947387,0.0016347720081409454,0.000499725341796875
3,train,baseline,0.8027415871620178,56.03125,56.03125,1.271484375,1.59375,1.59375,73,10,2.990234375,6.078125,0.0020938339876011014,2.988694970375959,1.6400947360089049,1.4677734375,0.50830078125,,,1.4253311732892606,0.11630190423907259,10.086951803081298,1.5448925609279351,0.15315752380773853,2.5634801773639495,0.01590184404644246,0.006203224892027241,0.0028629302978515625,2.9309686518053804,0.9518053324908862,0.3247408776974143,0.1607666015625,2.320875273285566,0.366584986066151,0.15795117914595727,0.06903076171875,2.320484517015999,0.03040506343711602,0.0131028943370047,0.005725860595703125,1.271115473011929,0.002030578015956408,0.0015974772230133586,0.00047659873962402344
4,train,baseline,0.7893451452255249,58.0625,58.0625,1.3291015625,1.607421875,1.607421875,60,10,2.9765625,6.09765625,0.0020390729187056422,2.976705357996154,1.6417154979426414,1.4892578125,0.51171875,,,1.4805985873290748,0.1801134153010396,10.086951803081298,1.5873774627570327,0.15736939104558134,2.5634801773639495,0.016236904059679258,0.006333930023354351,0.0029296875,2.9309686518053804,0.9402818908847514,0.3208092622572298,0.1591796875,2.320875273285566,0.39134687568788973,0.16862038222927694,0.0738525390625,2.320484517015999,0.027357593562435056,0.01178960400805227,0.00516510009765625,1.271115473011929,0.002836644579782721,0.0022316183226542318,0.000667572021484375
5,train,baseline,0.7658171653747559,59.3125,59.3125,1.3876953125,1.630859375,1.630859375,56,10,2.978515625,6.140625,0.0021598520688712597,2.9779585052630333,1.6315294819651172,1.5185546875,0.51513671875,,,1.4988164754622417,0.16303677251762902,10.086951803081298,1.6102739861068711,0.1596393060602287,2.5634801773639495,0.015214001055130488,0.005934900994933843,0.0027446746826171875,2.9309686518053804,0.9580359945413965,0.3268666807307126,0.162109375,2.320875273285566,0.39698166794127765,0.17104825602251658,0.07489013671875,2.320484517015999,0.028644408304670854,0.012344149721587374,0.005405426025390625,1.271115473011929,0.0021025688748936844,0.0016541131939111818,0.0004949569702148438
6,train,baseline,0.8014863729476929,61.15625,61.15625,1.3818359375,1.61328125,1.61328125,54,10,3.03125,6.12109375,0.002683446044102311,3.0331925292777058,1.7262753749964759,1.5107421875,0.50439453125,,,1.5498127992571291,0.13547437552055833,10.086951803081298,1.6337401953406672,0.1619656985811712,2.5634801773639495,0.01759774218156407,0.0068647857459385505,0.0031452178955078125,2.9309686518053804,0.9074801439370956,0.3096178266451665,0.1522216796875,2.320875273285566,0.41731341382427534,0.1798086345387713,0.07794189453125,2.320484517015999,0.032074830567326185,0.013822471269307348,0.005992889404296875,1.271115473011929,0.0027331198734907858,0.0021501743401916218,0.0006351470947265625
7,train,baseline,0.7365761399269104,62.1875,62.1875,1.4560546875,1.666015625,1.666015625,46,10,3.015625,6.19140625,0.002072911011055112,3.0182469404193712,1.6379824789473787,1.5673828125,0.5126953125,,,1.5221652776855357,0.11278051672526945,10.086951803081298,1.6322897142153296,0.1618219008161324,2.5634801773639495,0.01760938449087135,0.006869327348955451,0.0031566619873046875,2.9309686518053804,0.9645122797850414,0.3290762865003464,0.1622314453125,2.320875273285566,0.40463118547838084,0.1743442183799741,0.0758056640625,2.320484517015999,0.032778718333490886,0.01412580781863708,0.00614166259765625,1.271115473011929,0.0026689054036874715,0.00209965613695462,0.0006227493286132812
8,train,baseline,0.7172688841819763,63.65625,63.65625,1.515625,1.708984375,1.708984375,50,10,3.056640625,6.2734375,0.0024315420305356383,3.056919119565317,1.6537838840158656,1.60546875,0.5126953125,,,1.50385941913799,0.16198824448646484,10.086951803081298,1.6362359894231187,0.16221312655853987,2.5634801773639495,0.017452911192121334,0.006808287946298194,0.00310516357421875,2.9309686518053804,0.9537087006898481,0.3253902767272502,0.1593017578125,2.320875273285566,0.414728657617331,0.1786949356525381,0.0771484375,2.320484517015999,0.033517538291341076,0.01444419820324532,0.00623321533203125,1.271115473011929,0.002503237366574762,0.001969323338219855,0.0005784034729003906
9,train,baseline,0.7070742249488831,64.5,64.5,1.62890625,1.7197265625,1.7197265625,45,10,3.0546875,6.296875,0.0020565419690683484,3.0558189657485904,1.6360570930410177,1.623046875,0.5146484375,,,1.513292304491121,0.1356343890261965,10.086951803081298,1.6441448470290152,0.16299719470522028,2.5634801773639495,0.01828894435139139,0.007134420040726853,0.0032558441162109375,2.9309686518053804,0.9597342628289529,0.3274461029249795,0.1602783203125,2.320875273285566,0.41185263784417314,0.17745573947243212,0.07659912109375,2.320484517015999,0.03216890991020582,0.013863014243065528,0.005985260009765625,1.271115473011929,0.0021667240992941927,0.0017045847881625611,0.0005006790161132812
10,train,baseline,0.7000162601470947,64.3125,64.3125,1.669921875,1.71875,1.71875,47,10,3.029296875,6.29296875,0.002047332003712654,3.029668528320037,1.6344876060029492,1.62109375,0.5185546875,,,1.52789516862165,0.15627618593568532,10.086951803081298,1.6494197826285144,0.16352014115152808,2.5634801773639495,0.018875637673468226,0.007363285989157997,0.0033740997314453125,2.9309686518053804,0.9545944152974704,0.325692468498246,0.16015625,2.320875273285566,0.4182232237640098,0.18020064610018816,0.07818603515625,2.320484517015999,0.03348738679980201,0.01443120458431877,0.006259918212890625,1.271115473011929,0.0020631573366438616,0.0016231077195175481,0.00047969818115234375
