epoch,phase,messages,loss,accuracy,accuracy_nn,temperature,length,length_nn,lexicon_size,actual_vocab_size,entropy_msg,entropy_max,time_entropy_msg,entropy_msg_mc,time_entropy_msg_mc,max_rep,redundancy,KLD_train_test,KLD_test_train,MI_sent_received,topsim,entropy_attr,mutual_info_msg_attr,proficiency_msg_attr,entropy_shape,mutual_info_msg_shape,proficiency_msg_shape,redundancy_msg_shape,entropy_color,mutual_info_msg_color,proficiency_msg_color,redundancy_msg_color,entropy_xpos,mutual_info_msg_xpos,proficiency_msg_xpos,redundancy_msg_xpos,entropy_ypos,mutual_info_msg_ypos,proficiency_msg_ypos,redundancy_msg_ypos,entropy_rotation,mutual_info_msg_rotation,proficiency_msg_rotation,redundancy_msg_rotation
1,train,baseline,1.1244521141052246,45.09375,45.09375,0.646484375,1.39453125,1.39453125,430,10,4.14453125,5.91796875,0.009428835939615965,4.143877222957087,1.6424225659575313,0.96435546875,0.299560546875,,,1.927833876686396,0.12962359857561867,10.086951803081298,1.583128724712581,0.1569481797493051,2.5634801773639495,0.02645175684031642,0.01031868983185078,0.00394439697265625,2.9309686518053804,0.20667145331085912,0.07051302073243135,0.029205322265625,2.320875273285566,0.11705166643278098,0.05043427700751701,0.018096923828125,2.320484517015999,0.25994787457188817,0.11202310235888376,0.040191650390625,1.271115473011929,0.008588928159572795,0.006757000714672436,0.0015859603881835938
2,train,baseline,0.7181551456451416,66.3125,66.3125,0.80078125,1.84765625,1.84765625,63,10,3.384765625,7.6796875,0.009675864828750491,3.3829908369219366,1.6063484710175544,1.5947265625,0.55908203125,,,2.2156380161970164,0.17230737076320965,10.086951803081298,2.079648072566216,0.20617210364095703,2.5634801773639495,0.0663146608500389,0.02586899693456217,0.01114654541015625,2.9309686518053804,0.3951090398542396,0.13480493543008912,0.06256103515625,2.320875273285566,0.36658458933363125,0.1579510082050522,0.06427001953125,2.320484517015999,0.5122933943443542,0.22077001186076955,0.08978271484375,1.271115473011929,0.011840286085690988,0.009314878417485734,0.0025424957275390625
3,train,baseline,0.6016321182250977,71.0,71.0,0.96923828125,1.97265625,1.97265625,55,10,3.572265625,8.0,0.009752789977937937,3.5728600040875853,1.6130979349836707,1.685546875,0.5537109375,,,2.2509727463762097,0.16919053719923446,10.086951803081298,2.1781903886419447,0.215941389546103,2.5634801773639495,0.07316158845997611,0.028539947024364687,0.01192474365234375,2.9309686518053804,0.40995460321059607,0.13987000610125172,0.06304931640625,2.320875273285566,0.40485112134497214,0.17443898257050294,0.0687255859375,2.320484517015999,0.5653394815376247,0.2436299304701316,0.095947265625,1.271115473011929,0.012279141778974711,0.009660130837585577,0.0025348663330078125
4,train,baseline,0.5676811933517456,72.5,72.5,1.080078125,1.9873046875,1.9873046875,36,10,3.7109375,8.0,0.010923794005066156,3.711295932809777,1.6644741219934076,1.6572265625,0.5361328125,,,2.229889180056553,0.14621431729980636,10.086951803081298,2.184404238206387,0.2165574180238582,2.5634801773639495,0.10062899007161441,0.03925483448640985,0.0160369873046875,2.9309686518053804,0.47211090955177637,0.16107675162645343,0.07110595703125,2.320875273285566,0.38557101459277154,0.16613172583244198,0.06390380859375,2.320484517015999,0.585108049350108,0.25214908570151595,0.0970458984375,1.271115473011929,0.01126997278691988,0.008866206907398817,0.002262115478515625
5,train,baseline,0.5177716612815857,75.3125,75.3125,1.169921875,2.134765625,2.134765625,34,10,3.9453125,8.359375,0.009327277075499296,3.947326132686177,1.6264961240813136,1.7568359375,0.5283203125,,,2.2449612551690303,0.1664437883282007,10.086951803081298,2.2285755962769995,0.22093647712247702,2.5634801773639495,0.1115668299361996,0.043521627715851816,0.0171356201171875,2.9309686518053804,0.4963568609710802,0.16934908555413608,0.07220458984375,2.320875273285566,0.341691938389709,0.14722546373894105,0.054534912109375,2.320484517015999,0.6270392948133843,0.2702191245902896,0.10009765625,1.271115473011929,0.011123093888109725,0.008750655722688492,0.002132415771484375
6,train,baseline,0.4992479979991913,75.5,75.5,1.19921875,2.064453125,2.064453125,36,10,4.00390625,8.1796875,0.009682110976427794,3.998775344247499,1.6452874431852251,1.6943359375,0.51025390625,,,2.2540787043593955,0.13410298785062783,10.086951803081298,2.2516955197841266,0.22322853957687128,2.5634801773639495,0.11525708718061622,0.04496117746427677,0.017547607421875,2.9309686518053804,0.49425317797508717,0.16863134229383295,0.0712890625,2.320875273285566,0.3648530627552944,0.15720494201258267,0.057708740234375,2.320484517015999,0.621367549532077,0.26777491725353875,0.0982666015625,1.271115473011929,0.012611375701371053,0.009921502781716747,0.002391815185546875
7,train,baseline,0.4751351773738861,77.375,77.375,1.1962890625,2.017578125,2.017578125,27,10,3.8515625,8.0625,0.010775291826575994,3.8485100050812844,1.6519680870696902,1.6669921875,0.5224609375,,,2.2842144310882446,0.18869035568398243,10.086951803081298,2.2800528082013214,0.22603982379541313,2.5634801773639495,0.12227970199828286,0.04770066220056526,0.0190582275390625,2.9309686518053804,0.500119484537108,0.17063283301547794,0.07373046875,2.320875273285566,0.35833353658224265,0.15439586121100116,0.05804443359375,2.320484517015999,0.6237363486698193,0.2687957381727787,0.10107421875,1.271115473011929,0.013208853694198996,0.010391545044212545,0.0025787353515625
8,train,baseline,0.4679482877254486,77.625,77.625,1.2607421875,2.095703125,2.095703125,30,10,3.837890625,8.2109375,0.009869916830211878,3.8359866848676005,1.6580647160299122,1.7099609375,0.53271484375,,,2.2941893620626717,0.1632327353616548,10.086951803081298,2.27163124511109,0.22520492706400821,2.5634801773639495,0.12247347369530148,0.04777625151025825,0.019134521484375,2.9309686518053804,0.5048448737573978,0.17224506084240443,0.0745849609375,2.320875273285566,0.3536963501332919,0.15239782775253527,0.05743408203125,2.320484517015999,0.6258414710998532,0.26970292906959237,0.10162353515625,1.271115473011929,0.01333622992702077,0.01049175327511383,0.0026111602783203125
9,train,baseline,0.44507962465286255,78.125,78.125,1.3173828125,2.1015625,2.1015625,27,10,3.916015625,8.1875,0.010310117853805423,3.9143171735216837,1.6899921579752117,1.70703125,0.521484375,,,2.2736161502624133,0.15151308940460537,10.086951803081298,2.2705807434378094,0.22510078245285228,2.5634801773639495,0.12190070363669747,0.04755281695294757,0.0188140869140625,2.9309686518053804,0.5006176601559096,0.17080280263234668,0.0731201171875,2.320875273285566,0.33681413412611283,0.14512375481914594,0.05401611328125,2.320484517015999,0.6348046091926451,0.2735655439791363,0.101806640625,1.271115473011929,0.013398724614569701,0.010540918507443863,0.002582550048828125
10,train,baseline,0.4370916485786438,79.3125,79.3125,1.4150390625,2.173828125,2.173828125,28,10,4.03515625,8.375,0.009170243050903082,4.03633415293465,1.6981507211457938,1.7578125,0.51806640625,,,2.2611428010994272,0.17241984434309834,10.086951803081298,2.2762343199898565,0.22566126659736063,2.5634801773639495,0.1209671574738298,0.047188645553803914,0.018341064453125,2.9309686518053804,0.5042082219443289,0.17202784534517393,0.0723876953125,2.320875273285566,0.34485766218050795,0.148589485247222,0.05426025390625,2.320484517015999,0.6316466986513527,0.27220465985423237,0.09942626953125,1.271115473011929,0.012887806332482654,0.01013897368580117,0.002429962158203125
