epoch,phase,messages,loss,accuracy,accuracy_nn,temperature,length,length_nn,lexicon_size,actual_vocab_size,entropy_msg,entropy_max,time_entropy_msg,entropy_msg_mc,time_entropy_msg_mc,max_rep,redundancy,KLD_train_test,KLD_test_train,MI_sent_received,topsim,entropy_attr,mutual_info_msg_attr,proficiency_msg_attr,entropy_shape,mutual_info_msg_shape,proficiency_msg_shape,redundancy_msg_shape,entropy_color,mutual_info_msg_color,proficiency_msg_color,redundancy_msg_color,entropy_xpos,mutual_info_msg_xpos,proficiency_msg_xpos,redundancy_msg_xpos,entropy_ypos,mutual_info_msg_ypos,proficiency_msg_ypos,redundancy_msg_ypos,entropy_rotation,mutual_info_msg_rotation,proficiency_msg_rotation,redundancy_msg_rotation
1,train,baseline,1.0976449251174927,41.1875,41.1875,0.7666015625,2.6328125,2.6328125,1368,10,6.6015625,9.96875,0.7275381910149008,6.516201569051973,1.7102198370266706,1.419921875,0.337890625,,,3.3001895938593035,0.15274119860202182,10.086951803081298,2.3403815932584484,0.23202069752564133,2.5634801773639495,0.18892399367202106,0.07369824636845577,0.0206146240234375,2.9309686518053804,0.8720856494325346,0.29754178670432335,0.09149169921875,2.320875273285566,0.23427962920855805,0.10094451515996297,0.0262603759765625,2.320484517015999,0.15995103391769216,0.06893001558285741,0.0179290771484375,1.271115473011929,0.0811586279827301,0.06384835186564396,0.01031494140625
2,train,baseline,0.8433536291122437,56.15625,56.15625,0.77392578125,3.357421875,3.357421875,522,10,4.4765625,12.59375,0.8583647289779037,4.462466877585281,1.757913694018498,2.74609375,0.64453125,,,2.185074746711276,0.14422006176921545,10.086951803081298,1.976023254793441,0.19589894879737782,2.5634801773639495,0.04693716568820516,0.018309939005056432,0.0066680908203125,2.9309686518053804,0.9928383779933565,0.3387407017750943,0.134033203125,2.320875273285566,0.31116611425177165,0.1340727430868212,0.0457763671875,2.320484517015999,0.05236004302765718,0.022564271661242967,0.0077056884765625,1.271115473011929,0.01516829295226696,0.011933056653244446,0.0026397705078125
3,train,baseline,0.779232382774353,58.5625,58.5625,0.8125,3.560546875,3.560546875,412,10,4.078125,13.1640625,0.7102026729844511,4.073247103048954,1.649977263994515,3.05859375,0.6904296875,,,2.183004810711057,0.13899113728324125,10.086951803081298,1.976037520076936,0.1959003630287307,2.5634801773639495,0.039066480191971564,0.01523962640200479,0.00588226318359375,2.9309686518053804,0.9978206022972467,0.3404405576574905,0.142333984375,2.320875273285566,0.3416768321288144,0.14721895487520825,0.05340576171875,2.320484517015999,0.038564475459296865,0.01661914793074699,0.0060272216796875,1.271115473011929,0.012568396826221573,0.009887690845616528,0.002349853515625
4,train,baseline,0.7390698194503784,61.71875,61.71875,0.89453125,3.580078125,3.580078125,278,10,3.654296875,13.28125,0.8992004538886249,3.645766533577436,1.758941973093897,3.232421875,0.724609375,,,2.1260299839932046,0.15362959861513445,10.086951803081298,1.9950853024980804,0.19778872165212827,2.5634801773639495,0.03442695201721113,0.013429771106173594,0.005535125732421875,2.9309686518053804,0.9921526170510964,0.3385067310221701,0.150634765625,2.320875273285566,0.4308188361622296,0.18562774187875136,0.07208251953125,2.320484517015999,0.041308777299364774,0.017801789667825637,0.0069122314453125,1.271115473011929,0.00956265127943956,0.0075230390019411075,0.001941680908203125
5,train,baseline,0.7085413336753845,62.96875,62.96875,0.92333984375,3.60546875,3.60546875,328,10,3.828125,13.375,0.7179070480633527,3.820868093306358,1.662756317993626,3.21875,0.7138671875,,,2.2411516728503598,0.16245606513359018,10.086951803081298,2.0585326836799087,0.20407876669452124,2.5634801773639495,0.03886115749827912,0.015159531109868151,0.00608062744140625,2.9309686518053804,0.997641078430128,0.3403793069624316,0.1475830078125,2.320875273285566,0.4719820009132789,0.2033637939729151,0.0767822265625,2.320484517015999,0.053094327349230586,0.022880707438421802,0.008636474609375,1.271115473011929,0.013948913413426745,0.010973757860389005,0.002735137939453125
6,train,baseline,0.6867064833641052,64.75,64.75,1.001953125,3.595703125,3.595703125,288,10,3.92578125,13.375,0.7711308270227164,3.916584366488417,1.6937860769685358,3.1875,0.70654296875,,,2.209724668471408,0.13931642702839378,10.086951803081298,2.0598581994842964,0.2042101756503946,2.5634801773639495,0.04027450161327906,0.015710869141455076,0.006206512451171875,2.9309686518053804,1.0053804136667712,0.34301984534958774,0.1466064453125,2.320875273285566,0.4613119374319652,0.19876636316561086,0.0738525390625,2.320484517015999,0.061025005583902114,0.026298389468410045,0.00977325439453125,1.271115473011929,0.014199505582057181,0.011170901372486027,0.0027332305908203125
7,train,baseline,0.6703605055809021,66.8125,66.8125,1.0390625,3.603515625,3.603515625,398,10,4.1953125,13.3828125,0.8124232350382954,4.187790082807668,1.7176925530657172,3.115234375,0.6865234375,,,2.375834887580244,0.14864458378363313,10.086951803081298,2.1362100523356915,0.21177954391366632,2.5634801773639495,0.04685390799336897,0.018277460620565157,0.00693511962890625,2.9309686518053804,1.0020491302304206,0.34188326429666566,0.140625,2.320875273285566,0.454222928128619,0.19571190807061103,0.0697021484375,2.320484517015999,0.07185578586309571,0.030965854474003497,0.0110321044921875,1.271115473011929,0.016558426078108646,0.013026689100773184,0.0030307769775390625
8,train,baseline,0.6605633497238159,67.6875,67.6875,1.0703125,3.71484375,3.71484375,323,10,4.09765625,13.6796875,0.7744550930801779,4.0934909249237235,1.718193889129907,3.236328125,0.7001953125,,,2.323753858178522,0.1516820673671873,10.086951803081298,2.1322173380209293,0.21138371429212074,2.5634801773639495,0.04187014175720982,0.01633331988557262,0.00628662109375,2.9309686518053804,1.003236868799089,0.34228850185112963,0.1427001953125,2.320875273285566,0.46310934106680257,0.19954081393232218,0.0721435546875,2.320484517015999,0.07475152477136149,0.03221375718011141,0.01165008544921875,1.271115473011929,0.015065093399882379,0.011851868472803177,0.0028057098388671875
9,train,baseline,0.6382297277450562,68.0625,68.0625,1.1376953125,3.697265625,3.697265625,327,10,3.92578125,13.59375,0.7746925179380924,3.9204204455013874,1.7253716089762747,3.322265625,0.71142578125,,,2.3736301331964507,0.14448875704937583,10.086951803081298,2.187993866769683,0.21691328653928024,2.5634801773639495,0.04410673712096358,0.017205803856193243,0.00679779052734375,2.9309686518053804,0.999434237109142,0.3409911042526925,0.145751953125,2.320875273285566,0.4924113325232944,0.21216621943936187,0.078857421875,2.320484517015999,0.07999435579458058,0.03447312628375061,0.01280975341796875,1.271115473011929,0.015275903033537652,0.012017714643454972,0.0029392242431640625
10,train,baseline,0.6619092226028442,68.8125,68.8125,1.224609375,3.611328125,3.611328125,230,10,3.9140625,13.3984375,0.8375865379348397,3.9102547584121363,1.6809199638664722,3.25390625,0.7080078125,,,2.2724634846584886,0.15911513359761018,10.086951803081298,2.1064890560837486,0.20883306445860797,2.5634801773639495,0.04620649146994804,0.018024906873850926,0.00713348388671875,2.9309686518053804,0.9871227511306904,0.33679062057612086,0.1441650390625,2.320875273285566,0.4614300719083291,0.19881726399501934,0.07403564453125,2.320484517015999,0.07417737907201527,0.031966332258662446,0.01190185546875,1.271115473011929,0.015598870182337077,0.012271796318689519,0.0030078887939453125
