epoch,phase,messages,loss,accuracy,accuracy_nn,temperature,length,length_nn,lexicon_size,actual_vocab_size,entropy_msg,entropy_max,time_entropy_msg,entropy_msg_mc,time_entropy_msg_mc,max_rep,redundancy,KLD_train_test,KLD_test_train,MI_sent_received,topsim,entropy_attr,mutual_info_msg_attr,proficiency_msg_attr,entropy_shape,mutual_info_msg_shape,proficiency_msg_shape,redundancy_msg_shape,entropy_color,mutual_info_msg_color,proficiency_msg_color,redundancy_msg_color,entropy_xpos,mutual_info_msg_xpos,proficiency_msg_xpos,redundancy_msg_xpos,entropy_ypos,mutual_info_msg_ypos,proficiency_msg_ypos,redundancy_msg_ypos,entropy_rotation,mutual_info_msg_rotation,proficiency_msg_rotation,redundancy_msg_rotation
1,train,baseline,1.0345104932785034,42.75,42.75,0.80810546875,1.703125,1.703125,394,10,4.40234375,6.6796875,0.01082392199896276,4.402053196370437,1.6822099059354514,1.140625,0.341064453125,,,1.7628032580716857,0.16881315195785623,10.086951803081298,1.5410940490092218,0.15278094701894562,2.5634801773639495,0.024183577596965655,0.009433885157572723,0.0034732818603515625,2.9309686518053804,0.819771297493264,0.2796929598644161,0.11181640625,2.320875273285566,0.15782159262187712,0.06800089364494614,0.0234832763671875,2.320484517015999,0.013629299482212254,0.005873471416106968,0.0020275115966796875,1.271115473011929,0.005353313403952953,0.0042115083307641505,0.0009436607360839844
2,train,baseline,0.8050758242607117,54.65625,54.65625,0.83447265625,2.052734375,2.052734375,71,10,2.505859375,7.98046875,0.008645385038107634,2.5039582582357713,1.5579722861293703,1.9501953125,0.68603515625,,,1.7795532711288589,0.15041338228618814,10.086951803081298,1.7660314666442467,0.17508078764734164,2.5634801773639495,0.024047320975936426,0.009380732173503487,0.004741668701171875,2.9309686518053804,0.9935073402647236,0.33896894108804465,0.1827392578125,2.320875273285566,0.5554286499057053,0.2393186123782551,0.11505126953125,2.320484517015999,0.026208142052537742,0.011294254221631182,0.005428314208984375,1.271115473011929,0.004228886202248372,0.003326909546799833,0.0011196136474609375
3,train,baseline,0.7425360679626465,59.75,59.75,1.001953125,2.234375,2.234375,78,10,3.04296875,8.515625,0.010003790957853198,3.042902264012792,1.647678940789774,2.10546875,0.642578125,,,1.9425398135594558,0.1823759057235982,10.086951803081298,1.907767923719478,0.18913225332718503,2.5634801773639495,0.028158115185783927,0.010984331158253457,0.005023956298828125,2.9309686518053804,0.9946605519367555,0.3393623986131948,0.16650390625,2.320875273285566,0.5940242752778655,0.25594838383405677,0.11077880859375,2.320484517015999,0.030181799892573746,0.013006680144276805,0.005626678466796875,1.271115473011929,0.005851781552570934,0.004603658500596363,0.0013561248779296875
4,train,baseline,0.699550449848175,62.25,62.25,1.1640625,2.287109375,2.287109375,112,10,3.33984375,8.671875,0.008684067055583,3.3346402466520355,1.6046269771177322,2.111328125,0.61474609375,,,2.0812446913487417,0.1600347965630475,10.086951803081298,2.0215464627745505,0.20041202756188656,2.5634801773639495,0.03278993820390941,0.012791180713411097,0.00555419921875,2.9309686518053804,0.9941899514333845,0.3392018371881924,0.1585693359375,2.320875273285566,0.6472492396745144,0.27888152677771033,0.1143798828125,2.320484517015999,0.04377926544297228,0.018866432903103244,0.0077362060546875,1.271115473011929,0.006267047261828029,0.004930352430513774,0.0013589859008789062
5,train,baseline,0.6967105269432068,63.90625,63.90625,1.28515625,2.30859375,2.30859375,117,10,3.515625,8.703125,0.008512601954862475,3.514691670971271,1.6160736160818487,2.115234375,0.595703125,,,2.1090224345016333,0.1294796919585066,10.086951803081298,2.0092749304510575,0.1991954526676014,2.5634801773639495,0.03467848808131224,0.013527893988621536,0.005702972412109375,2.9309686518053804,0.9867529128742105,0.3366644376310211,0.153076171875,2.320875273285566,0.6209983357545847,0.2675707492352501,0.10638427734375,2.320484517015999,0.030803385081964674,0.01327454885222675,0.005279541015625,1.271115473011929,0.007703282051751081,0.006060253545256615,0.0016088485717773438
6,train,baseline,0.6606079936027527,65.8125,65.8125,1.44140625,2.392578125,2.392578125,156,10,3.791015625,8.875,0.009345344034954906,3.7914175232143874,1.7081539779901505,2.15234375,0.57275390625,,,2.148258184008225,0.15680234802389464,10.086951803081298,2.0987418055187366,0.20806501770709623,2.5634801773639495,0.0352514289680137,0.01375139518506559,0.00554656982421875,2.9309686518053804,0.9871330486478711,0.33679413392559815,0.1468505859375,2.320875273285566,0.690933392435594,0.2977038018322581,0.113037109375,2.320484517015999,0.037465294111429515,0.016145461793301508,0.006130218505859375,1.271115473011929,0.007833761600174238,0.006162903187396509,0.0015468597412109375
7,train,baseline,0.6434745192527771,68.0,68.0,1.5673828125,2.390625,2.390625,156,10,3.875,8.8515625,0.008716031908988953,3.8760056121278215,1.6221270631067455,2.14453125,0.5625,,,2.1674112973935995,0.14681574561075045,10.086951803081298,2.1101886534746646,0.20919983506117848,2.5634801773639495,0.0364309789286712,0.014211531358956524,0.005657196044921875,2.9309686518053804,0.9816947024479368,0.3349386564892958,0.1441650390625,2.320875273285566,0.6766384184535177,0.2915444988543606,0.10919189453125,2.320484517015999,0.05397189326358465,0.023258889627494346,0.0087127685546875,1.271115473011929,0.00789065550771273,0.00620766222679651,0.00153350830078125
8,train,baseline,0.6168862581253052,68.9375,68.9375,1.6142578125,2.435546875,2.435546875,152,10,3.90625,8.96875,0.011361191980540752,3.9057869954297795,1.6726581749971956,2.201171875,0.564453125,,,2.2041455145945,0.1520685455984792,10.086951803081298,2.1318001713147043,0.21134235722862238,2.5634801773639495,0.04063904736244206,0.015853076501738964,0.006282806396484375,2.9309686518053804,0.9921124506919163,0.3384930268977144,0.1451416015625,2.320875273285566,0.690147999094862,0.29736539789053307,0.11083984375,2.320484517015999,0.057397632899329754,0.024735193222982413,0.00921630859375,1.271115473011929,0.007951807591256355,0.006255771218341333,0.0015354156494140625
9,train,baseline,0.6194043159484863,69.8125,69.8125,1.6259765625,2.416015625,2.416015625,163,10,3.9609375,8.90625,0.008735157083719969,3.959518740436656,1.623718349961564,2.1875,0.55517578125,,,2.201815285618565,0.16537099159723778,10.086951803081298,2.1179729561790723,0.20997155508684867,2.5634801773639495,0.04237856435374887,0.016531652839745045,0.006496429443359375,2.9309686518053804,0.9938763979876093,0.33909485772746634,0.1441650390625,2.320875273285566,0.6753805671254249,0.29100252602946514,0.1075439453125,2.320484517015999,0.059420355379825374,0.025606874316160624,0.00946044921875,1.271115473011929,0.007594818192209196,0.005974923878641136,0.0014514923095703125
10,train,baseline,0.5995093584060669,70.625,70.625,1.6787109375,2.447265625,2.447265625,148,10,3.986328125,8.9921875,0.009315092116594315,3.9861562665581083,1.6222949540242553,2.22265625,0.556640625,,,2.193655806072796,0.13889012303453369,10.086951803081298,2.1349754829883465,0.2116571512055969,2.5634801773639495,0.04369592475762474,0.017045548135487306,0.006671905517578125,2.9309686518053804,0.992520319898631,0.33863218539961903,0.1434326171875,2.320875273285566,0.6867680249481016,0.2959090619186411,0.10888671875,2.320484517015999,0.05230958060728641,0.022542525159596122,0.00829315185546875,1.271115473011929,0.00778995096589874,0.006128436897585963,0.0014820098876953125
11,train,baseline,0.5896133184432983,71.4375,71.4375,1.79296875,2.439453125,2.439453125,155,10,4.03125,8.96875,0.01169488113373518,4.0337451185900814,1.6904569438192993,2.212890625,0.55029296875,,,2.207488863488993,0.16215905927591776,10.086951803081298,2.143990267533412,0.21255085871219087,2.5634801773639495,0.04538401048772478,0.017704061411699147,0.0068817138671875,2.9309686518053804,0.9885947353997251,0.33729283825358664,0.1419677734375,2.320875273285566,0.6949770484622091,0.2994460996942585,0.109375,2.320484517015999,0.050764338782542495,0.021876611720651484,0.00798797607421875,1.271115473011929,0.008428983331216777,0.00663117042485854,0.0015897750854492188
12,train,baseline,0.5828549861907959,72.0,72.0,1.8349609375,2.46484375,2.46484375,165,10,4.13671875,9.015625,0.009264824911952019,4.136897147077789,1.616370035102591,2.22265625,0.54150390625,,,2.2078782583864554,0.15576712478711777,10.086951803081298,2.1621627825921426,0.21435244509958487,2.5634801773639495,0.046967858765953,0.018321912211644437,0.00701141357421875,2.9309686518053804,0.9822192512418528,0.3351176242150656,0.1390380859375,2.320875273285566,0.6871301189773416,0.2960650780705678,0.1064453125,2.320484517015999,0.0542392057753025,0.023374086479599012,0.00839996337890625,1.271115473011929,0.008530748769319807,0.006711230372411452,0.0015783309936523438
13,train,baseline,0.5700647830963135,72.0625,72.0625,1.7744140625,2.462890625,2.462890625,149,10,4.09765625,9.015625,0.00917312316596508,4.0957095299412005,1.6965493450406939,2.220703125,0.5458984375,,,2.2226764270362285,0.1141823950559721,10.086951803081298,2.166156673980451,0.21474839141382107,2.5634801773639495,0.0469863904311385,0.01832914131579322,0.00705718994140625,2.9309686518053804,0.9949912057094235,0.3394752124341356,0.1416015625,2.320875273285566,0.6908823627344436,0.29768181456661835,0.107666015625,2.320484517015999,0.05619590847841671,0.024217316713959897,0.008758544921875,1.271115473011929,0.00814291562985403,0.006406117935579258,0.0015172958374023438
14,train,baseline,0.5681412220001221,72.6875,72.6875,1.9375,2.47265625,2.47265625,161,10,4.19140625,9.046875,0.00897055584937334,4.191326136897015,1.6159613479394466,2.205078125,0.53662109375,,,2.1996494759237173,0.11673731717271461,10.086951803081298,2.1697015315519206,0.21509982142366674,2.5634801773639495,0.045435047246572324,0.01772397058021865,0.0067291259765625,2.9309686518053804,0.9878692892226208,0.3370453275281965,0.1387939453125,2.320875273285566,0.6921352546429258,0.2982216505168323,0.1063232421875,2.320484517015999,0.06028607841564071,0.025979952882066594,0.0092620849609375,1.271115473011929,0.008303190667151128,0.006532208004263044,0.0015201568603515625
15,train,baseline,0.5559560656547546,73.0625,73.0625,1.958984375,2.48046875,2.48046875,139,10,4.2265625,9.046875,0.010284894844517112,4.223661936130357,1.6257396880537271,2.21484375,0.53271484375,,,2.2126022191929655,0.1314103862937077,10.086951803081298,2.172671753483951,0.21539428321847012,2.5634801773639495,0.046474785265517404,0.018129566858327673,0.00684356689453125,2.9309686518053804,0.9920303907561792,0.33846502934963874,0.1385498046875,2.320875273285566,0.689473597840605,0.2970748173229258,0.10528564453125,2.320484517015999,0.054202752748838456,0.023358377248963454,0.00827789306640625,1.271115473011929,0.008472694460571084,0.00666555843309412,0.0015411376953125
