epoch,phase,messages,loss,accuracy,accuracy_nn,temperature,length,length_nn,lexicon_size,actual_vocab_size,entropy_msg,entropy_max,entropy_msg_mc_ml,entropy_msg_mc_perks,entropy_msg_mc_james-stein,entropy_msg_mc_minimax,entropy_msg_1_ml,entropy_msg_1_perks,entropy_msg_1_james-stein,entropy_msg_1_minimax,redundancy,kld_train_test,kld_test_train,mutual_info_sent_received,topsim,topsim_norm_max,topsim_cosine,topsim_cosine_norm_max,entropy_target,mutual_info_msg_target,proficiency_msg_target,entropy_target_category,mutual_info_msg_target_category,proficiency_msg_target_category,entropy_selected,mutual_info_msg_selected,proficiency_msg_selected
1,train,baseline,5.147478103637695,75.5625,75.5625,1.5,4.0859375,4.0859375,1232,10,6.078125,11.859375,6.069063925581572,6.069180245729665,6.071800262074353,6.104254477876949,6.0478548040375655,6.049911337083461,6.093544613902489,6.189691537948966,0.487548828125,,,6.0859375,0.48759635840063026,0.4551025405441554,0.3306185970821229,0.28207694429105296,8.594810888755806,3.5009284441681316,0.4073304799234425,3.4778421102401813,1.7881344655518996,0.5141505591317399,8.579426915268431,3.449680791119394,0.4020875549368161
2,train,baseline,2.230516195297241,88.75,88.75,1.4736328125,4.421875,4.421875,444,10,5.73046875,11.9609375,5.729072204942215,5.729195460100363,5.732260444821176,5.766146038638616,5.6802937794575055,5.682427710323711,5.7319945653392,5.828075843426049,0.5205078125,,,5.73828125,0.4019224337835052,0.39882796877601867,0.3194902465379514,0.2833708998675963,8.596342541993842,4.084422107194891,0.4751348712830082,3.484338073412025,2.0564836733973193,0.59020784724931,8.58925978933774,4.051039123269217,0.47164007407226943
3,train,baseline,1.6310263872146606,91.25,91.25,1.4482421875,4.4140625,4.4140625,317,10,5.59765625,11.984375,5.5933712475753,5.593497452185473,5.596824626947095,5.631230119593257,5.595790149411422,5.5979456366177365,5.6520992190379955,5.745154604071224,0.53271484375,,,5.6015625,0.44220929656199937,0.4295075125756446,0.3111002996543111,0.26475326557956697,8.5984942709696,4.636946344620329,0.5392742262183828,3.478158237993596,2.215783356953093,0.6370565124809519,8.594805802832568,4.5925145744847535,0.5343360489856804
4,train,baseline,1.285620093345642,93.0,93.0,1.4228515625,4.42578125,4.42578125,241,10,5.51953125,12.0,5.5156970330299036,5.515823657631926,5.519036757612184,5.553740582488457,5.5010374891427105,5.503203248915253,5.555346472523462,5.651401252786951,0.5400390625,,,5.515625,0.438138730778731,0.40680129939076526,0.3209010507286039,0.2631232489502492,8.598116433022074,4.749055241423198,0.5523366982079813,3.474408578881518,2.275338665313665,0.6548851735929521,8.594175839080679,4.724646100866157,0.5497497595268604
5,train,baseline,1.1003071069717407,93.6875,93.6875,1.3974609375,4.42578125,4.42578125,205,10,5.6796875,12.0703125,5.678133237462349,5.678258320234527,5.6817759798253915,5.7156640170882245,5.6486849568395145,5.650833068695394,5.708071492622681,5.797425782464532,0.529296875,,,5.68359375,0.4234577903117998,0.39430602476051224,0.342883392623324,0.29114890839923246,8.597343452033174,4.973337503495075,0.5784737496230812,3.466616900833027,2.377524076262638,0.6858340982793109,8.594260139911174,4.946858664338956,0.575600294127248
6,train,baseline,0.9543759226799011,94.5,94.5,1.373046875,4.44140625,4.44140625,292,10,6.09375,12.1015625,6.089834354518368,6.089954363992208,6.0940621948596805,6.125805136896582,6.046578596616824,6.048670107726505,6.1154811311403074,6.190391731992009,0.49658203125,,,6.1015625,0.4474403945344339,0.4328531431033105,0.2863153384562805,0.24098584022545338,8.59514100439531,5.135942591771093,0.5975402368785709,3.475675077832109,2.432908299372422,0.6999815129122787,8.592565887403502,5.112737483241062,0.5950187115511345
7,train,baseline,0.8485220670700073,95.0,95.0,1.349609375,4.4453125,4.4453125,399,10,6.046875,12.0859375,6.043155984052978,6.043278178790827,6.0474745388002775,6.079634451331759,6.016699107215446,6.018802226028304,6.086522722296392,6.161287653616575,0.499755859375,,,6.0546875,0.4883820123765119,0.4487374305456551,0.3082223738585948,0.2507138629219549,8.596707455647579,5.271328084376703,0.6131798844584064,3.4741778642354832,2.4460057734494876,0.7040531225040627,8.593710503387646,5.2461614634317995,0.6104652305152425
8,train,baseline,0.8424857258796692,95.3125,95.3125,1.326171875,4.44921875,4.44921875,329,10,6.07421875,12.0703125,6.068619372442191,6.068743342640479,6.073429811515665,6.105428069163013,6.065498133813454,6.067605922659015,6.142587955193483,6.210112984640203,0.496826171875,,,6.07421875,0.3979372923069056,0.3791331049955786,0.2871860843807492,0.2263986318808908,8.594728831292032,5.519527327692791,0.6421991241418897,3.463730283736682,2.607662550129385,0.7528480385361389,8.593520051360242,5.502788098396895,0.6403415673098797
9,train,baseline,0.6783642172813416,96.125,96.125,1.302734375,4.45703125,4.45703125,300,10,6.22265625,12.1328125,6.220193503225566,6.22031526731135,6.225318794567744,6.256381357984921,6.200755597513407,6.202843940082645,6.282902454798204,6.3437029759039705,0.487060546875,,,6.2265625,0.38487051459812854,0.3740731578918738,0.2913790454497033,0.244051386132319,8.59238331325029,5.621512475660454,0.6542436796309513,3.4521448051983232,2.6385681121206175,0.7643271823787339,8.591737520015226,5.611054044785093,0.6530755893919755
10,train,baseline,0.6833948493003845,96.3125,96.3125,1.2802734375,4.453125,4.453125,364,10,6.3828125,12.03125,6.377440071569993,6.377560517866557,6.382812863209805,6.413148859107275,6.3649592454017885,6.3670248147663635,6.4513233430676165,6.505901048409724,0.469482421875,,,6.38671875,0.3658099684414037,0.36066338516894353,0.25475464243972074,0.20553382740145812,8.594462229918967,5.708201771595956,0.6641720702110497,3.488327970867699,2.71423627265339,0.7780909063944011,8.594708287272,5.690329797533153,0.6620736396556967
11,train,baseline,0.6228071451187134,96.5625,96.5625,1.2578125,4.4453125,4.4453125,388,10,6.61328125,12.0703125,6.618129328297583,6.618246564545768,6.623956848018408,6.652870520302726,6.581224433597212,6.583257688585786,6.674887519281103,6.719402844661213,0.4521484375,,,6.6171875,0.3573976581626942,0.34976649066764304,0.27661041795917357,0.22566958981834154,8.596421132191857,5.783742780326823,0.672808217674199,3.4745754206474047,2.755062352070169,0.7929205783528016,8.595020894963806,5.762951374292837,0.6704988207381322
12,train,baseline,0.5865534543991089,96.6875,96.6875,1.2353515625,4.4453125,4.4453125,412,10,6.390625,12.0703125,6.3890570525409265,6.3891772499696575,6.39439419432078,6.424697355482062,6.399348672002372,6.401409128609091,6.485962283528543,6.539846595685613,0.470458984375,,,6.3984375,0.34412153365039866,0.34908753337392073,0.2821050827310874,0.22637569658831538,8.595564624766713,5.750502584160271,0.669008126306344,3.461457728883536,2.7602030903645627,0.7974106017047456,8.594236727628147,5.739706547810841,0.6678552999778604
13,train,baseline,0.5491448640823364,96.875,96.875,1.2138671875,4.4453125,4.4453125,466,10,6.61328125,12.0234375,6.606088661850251,6.606207845160491,6.612003908752976,6.6412288435874,6.5907538083136235,6.592791624916421,6.684912099011038,6.729125808940084,0.449951171875,,,6.6171875,0.33781877257535037,0.34798270505829265,0.26329866254956236,0.2091209210539981,8.594908887741258,5.9759066936099305,0.6952844726641888,3.46066460652037,2.818344500078007,0.8143940024606421,8.594292141856947,5.9603720519075845,0.6935268144864042
14,train,baseline,0.5374197363853455,97.0,97.0,1.1923828125,4.453125,4.453125,491,10,6.6484375,12.0078125,6.644082415596628,6.64420114520599,6.6501300203239895,6.679086584511362,6.615449513567406,6.617487506969074,6.711850038835584,6.753714419220791,0.4462890625,,,6.6484375,0.34896121982154155,0.354705516587666,0.2863424433988471,0.2278400291178464,8.597392610881599,6.0625482715609555,0.7051612676019556,3.484141086249449,2.852303642825087,0.818653312887363,8.595649687070697,6.048201659149566,0.7036351967957789
15,train,baseline,0.5516299605369568,96.9375,96.9375,1.171875,4.4609375,4.4609375,533,10,6.80859375,12.0390625,6.806488483226348,6.806606303341143,6.813059389320475,6.841102614639157,6.7746551181462245,6.776674484133064,6.878540619400896,6.911164668510411,0.4345703125,,,6.8125,0.3341463395472982,0.3439232333719198,0.28108628756425114,0.22799028536842725,8.595966121354998,6.026632181168193,0.7011000387956628,3.4685287325347494,2.7865540248513367,0.8033821368447954,8.59337743628434,6.006381138469959,0.6989546523476149
16,train,baseline,0.4875757396221161,97.3125,97.3125,1.1513671875,4.4609375,4.4609375,450,10,6.87890625,12.0859375,6.874125268012441,6.874242527211687,6.880929746615985,6.908523822969126,6.84981282042017,6.851816251014176,6.956956909167095,6.985109471677972,0.430908203125,,,6.88671875,0.334730361151698,0.3346969632823406,0.27414149644747826,0.22606317330811485,8.590584789234835,6.192527218537036,0.7208504857896414,3.4992521008213298,2.8631592477560934,0.8182203411649206,8.588199719837585,6.166216866314438,0.7179871297207152
17,train,baseline,0.5152047872543335,97.3125,97.3125,1.130859375,4.453125,4.453125,528,10,6.875,12.0546875,6.871652080903381,6.871769288664598,6.8782504552967785,6.9060541573842,6.827793731376768,6.829807677008074,6.9318683113446875,6.963748864002852,0.429443359375,,,6.87890625,0.3314386404114585,0.3379487754423797,0.23959996375890943,0.19941508091767746,8.597119629795657,6.1943754511284475,0.7205175358570275,3.4631560053869013,2.8705114041740876,0.8288715263502535,8.596659057834252,6.180732025431654,0.7189690766902136
