epoch,phase,messages,loss,accuracy,accuracy_nn,temperature,length,length_nn,lexicon_size,actual_vocab_size,entropy_msg,entropy_max,entropy_msg_mc_ml,entropy_msg_mc_perks,entropy_msg_mc_james-stein,entropy_msg_mc_minimax,entropy_msg_1_ml,entropy_msg_1_perks,entropy_msg_1_james-stein,entropy_msg_1_minimax,redundancy,kld_train_test,kld_test_train,mutual_info_sent_received,topsim,topsim_norm_max,topsim_cosine,topsim_cosine_norm_max,entropy_target,mutual_info_msg_target,proficiency_msg_target,entropy_target_category,mutual_info_msg_target_category,proficiency_msg_target_category,entropy_selected,mutual_info_msg_selected,proficiency_msg_selected
1,train,baseline,3.6172983646392822,82.6875,82.6875,1.5,3.916015625,3.916015625,1657,10,5.94140625,11.5,5.9372537994229795,5.93737352230791,5.940444610768752,5.973322718532994,5.879231368667182,5.881327544244398,5.9320405076330625,6.024040609793382,0.4833984375,,,5.953125,0.40962425370863464,0.3457823841887781,0.3957836601027852,0.31419060761604295,8.598731437377939,4.418978568247511,0.513910522782302,3.4677094398512125,2.260117010214049,0.6517607802547097,8.593841495855433,4.380816195584937,0.5097622754268485
2,train,baseline,1.3606466054916382,93.0,93.0,1.4736328125,4.08984375,4.08984375,423,10,6.3046875,11.515625,6.295045883647011,6.295162654284509,6.298991883912382,6.330057837893689,6.2738789425834485,6.2759244296436805,6.339131909429739,6.414114368558263,0.452392578125,,,6.30859375,0.4054081860995967,0.3223652436152759,0.37483738659028676,0.2915001919800942,8.59436537281134,4.754816463301666,0.553248117463535,3.475727025525087,2.4166873734533536,0.6953041351365211,8.591348061932418,4.7345378713262205,0.5510820696817746
3,train,baseline,1.0760701894760132,94.4375,94.4375,1.4482421875,4.03515625,4.03515625,412,10,6.078125,11.40625,6.072742463114965,6.072864081728576,6.076987403164664,6.109049116375559,6.043068472183993,6.045163854934604,6.111632906960068,6.187104787185297,0.467041015625,,,6.078125,0.3618943535416009,0.33630242169746466,0.35314222361353376,0.2735739757699554,8.594552286900669,4.998899745231103,0.5816358523817633,3.487730893475236,2.466172556462396,0.7070994385134625,8.591901315782398,4.976915485134157,0.5792565931817791
4,train,baseline,0.878998875617981,95.4375,95.4375,1.4228515625,4.05078125,4.05078125,350,10,6.1875,11.453125,6.1833526891730255,6.183474483913284,6.188189934035204,6.219562577503082,6.158556039391172,6.160644265389795,6.2363061165649,6.301678927502342,0.459716796875,,,6.1875,0.3605615295402232,0.31483149827987494,0.3438252357032724,0.27791615143061765,8.59238693576389,5.242922389223933,0.6101822960743819,3.492380081261044,2.539555063704292,0.7271702977951067,8.591681216835031,5.212683955225302,0.6067129149311629
5,train,baseline,0.7745121717453003,95.875,95.875,1.3974609375,4.0703125,4.0703125,301,10,6.1796875,11.4609375,6.170644418706473,6.170766909109096,6.1756988911596755,6.207026425826195,6.174591622727541,6.1766798540045285,6.255903398044326,6.317652645156074,0.4609375,,,6.1796875,0.33104606280415283,0.29612354519404904,0.36050995046845713,0.2769794914943591,8.592663782622754,5.443696333824696,0.6335283762450562,3.486025998256582,2.573240849064788,0.738158823356942,8.591225207537477,5.420570511692213,0.6309426630949562
6,train,baseline,0.6768835186958313,96.4375,96.4375,1.373046875,4.06640625,4.06640625,300,10,6.20703125,11.4921875,6.208183919310397,6.208306693245902,6.213573544475373,6.244575653246537,6.184463689559282,6.1865595574774455,6.270584406783904,6.327889251459369,0.459716796875,,,6.2109375,0.3609492243127985,0.3379478846079478,0.33009956049912986,0.2561255118736792,8.593478139119263,5.530353934245665,0.6435524527688465,3.4914311249192505,2.5921318795908204,0.7424267547740243,8.594026942677374,5.514060279372754,0.6416154285007291
7,train,baseline,0.639695942401886,96.5625,96.5625,1.349609375,4.0703125,4.0703125,267,10,6.27734375,11.4765625,6.273880791056227,6.2740031088429715,6.279582332699419,6.310103540210923,6.2561321767171085,6.25821806125466,6.346987911797801,6.398702589892757,0.452880859375,,,6.28125,0.3391664785719802,0.31787178861714266,0.33010704761575826,0.2778684942921747,8.599121693247653,5.633509358489391,0.6551261349066649,3.48644457030649,2.6274110201218073,0.7536075698719151,8.597977397519012,5.618456509567522,0.6534625819310428
8,train,baseline,0.6272209286689758,96.6875,96.6875,1.326171875,4.12890625,4.12890625,349,10,6.40625,11.6484375,6.405841787270067,6.405963097680989,6.412049127838496,6.441681526614689,6.382824394006327,6.3848932240503915,6.481518745849325,6.523875368012233,0.449951171875,,,6.41015625,0.3610579967905275,0.3356967143230009,0.33267415978788395,0.2672853731300317,8.596113006710837,5.75561805172371,0.6695605382607696,3.4826530524759587,2.6387678882640415,0.7576889941385447,8.59626549322828,5.737602617723513,0.6674529331653748
9,train,baseline,0.5583555102348328,96.9375,96.9375,1.302734375,4.1328125,4.1328125,301,10,6.37890625,11.546875,6.375153978424732,6.375275926005917,6.381087760693985,6.411166368936287,6.347186439998623,6.349261704070107,6.441188016358258,6.488749832949121,0.447509765625,,,6.37890625,0.35533393261588403,0.330302424256903,0.3129893932570674,0.25274857556893376,8.594297757569855,5.841192394017253,0.6796590668356042,3.478480048715494,2.7325685215696214,0.7855639484201391,8.592389072317891,5.832829531507886,0.6788367568572423
10,train,baseline,0.531095027923584,97.1875,97.1875,1.2802734375,4.125,4.125,359,10,6.5546875,11.625,6.5502524275846,6.550372206556338,6.5567953349206505,6.585599883735687,6.532918144959217,6.534967148134966,6.636905547245186,6.672184062456416,0.436279296875,,,6.5546875,0.3278824123201368,0.31811443878305345,0.3214197838428513,0.2525931405254208,8.59682468481823,5.8722666530495955,0.6830739102333756,3.4737393676235087,2.7156037640715276,0.7817523068604181,8.596998390099515,5.855509523355311,0.681110924726779
