epoch,phase,messages,loss,accuracy,accuracy_nn,temperature,length,length_nn,lexicon_size,actual_vocab_size,entropy_msg,entropy_max,entropy_msg_mc_ml,entropy_msg_mc_perks,entropy_msg_mc_james-stein,entropy_msg_mc_minimax,entropy_msg_1_ml,entropy_msg_1_perks,entropy_msg_1_james-stein,entropy_msg_1_minimax,redundancy,kld_train_test,kld_test_train,mutual_info_sent_received,topsim,topsim_norm_max,topsim_cosine,topsim_cosine_norm_max,entropy_target,mutual_info_msg_target,proficiency_msg_target,entropy_target_category,mutual_info_msg_target_category,proficiency_msg_target_category,entropy_selected,mutual_info_msg_selected,proficiency_msg_selected,lexicon_size_nn,actual_vocab_size_nn,entropy_msg_nn,entropy_max_nn,entropy_msg_mc_ml_nn,entropy_msg_mc_perks_nn,entropy_msg_mc_james-stein_nn,entropy_msg_mc_minimax_nn,entropy_msg_1_ml_nn,entropy_msg_1_perks_nn,entropy_msg_1_james-stein_nn,entropy_msg_1_minimax_nn,redundancy_nn,kld_train_test_nn,kld_test_train_nn,topsim_nn,topsim_norm_max_nn,topsim_cosine_nn,topsim_cosine_norm_nn,entropy_target_nn,mutual_info_msg_target_nn,proficiency_msg_target_nn,entropy_target_category_nn,mutual_info_msg_target_category_nn,proficiency_msg_target_category_nn,entropy_selected_nn,mutual_info_msg_selected_nn,proficiency_msg_selected_nn
1,train,received,5.158360481262207,75.75,76.75,1.5,4.72265625,4.72265625,5690,11,8.34375,13.7109375,8.3101822132383,8.310314928534817,8.315936208837806,8.35069555372831,8.064462154207483,8.066779076767679,8.159280886293226,8.229041534651072,0.391357421875,,,6.578125,0.019048916352625032,0.3991574115487235,0.33046243508312867,0.3217228940028317,8.599248009349933,3.4351735199413085,0.3994737116787719,3.477276093703745,1.7239769486024965,0.4957837405330216,8.570909516987719,3.1560078743927527,0.3682232169336848,4050,10,6.06640625,13.640625,6.039787862120807,6.039934343474642,6.042145828810377,6.085976136512314,5.942449605548787,5.944991738848389,5.982108583804895,6.128885313774115,0.55517578125,,,0.02636447373948943,0.39262962742709084,0.346126439237421,0.3377782986620324,8.599248009349933,3.3140860430185803,0.38539254123327826,3.477276093703745,1.7237527818246585,0.4957192743325252,8.570909516987719,2.927723191066897,0.3415883909711203
2,train,received,3.9571304321289062,80.6875,83.875,1.4736328125,3.9765625,3.9765625,1158,11,7.0703125,12.0390625,7.053328697532576,7.053470507994424,7.058071999578363,7.097347008224995,6.959806154341788,6.962246819631483,7.037224848255098,7.13617617314478,0.41259765625,,,5.43359375,-0.01774146521699652,0.3919730813946862,0.33433455460002653,0.3437135685514443,8.599725734616994,3.5523524034510814,0.41307740654467423,3.4728246535053087,1.9340837172561915,0.5569194849224584,8.586916362368704,3.4743575936767295,0.4046106247060646,454,10,5.109375,11.984375,5.101762671359482,5.101915317521321,5.103934603264952,5.150410484123011,5.042798290297985,5.045437615453144,5.079102518214893,5.238608098687684,0.57373046875,,,-0.012992595945352594,0.38435153027205887,0.3440433661940683,0.3644864208310035,8.599725734616994,3.5897209904658816,0.41742272965938454,3.4728246535053087,1.956772841563946,0.5634528191882276,8.586916362368704,3.4905511472694544,0.406496465083373
3,train,received,2.5846059322357178,86.3125,87.25,1.4482421875,4.140625,4.140625,1071,11,7.60546875,12.671875,7.582127301679641,7.582265929956396,7.5875463803563195,7.624831894654571,7.466298533310581,7.468685796290229,7.555369689494487,7.637469467960564,0.39990234375,,,5.91015625,-0.02899810748341813,0.41029984278172593,0.3308408810725637,0.32181977631495445,8.592932987879566,3.723368365796391,0.4333058771723516,3.476579875349757,2.000590091187366,0.5754477569672116,8.581707979228149,3.667366500866377,0.42734692321658624,351,10,5.5546875,12.609375,5.544965966304617,5.545116136194168,5.547523327302798,5.592560261148006,5.483924149947653,5.486518293963111,5.526603928227175,5.675295058414795,0.5595703125,,,-0.02967812399288363,0.40904799254961766,0.3528027900900968,0.3457095992337346,8.592932987879566,3.7509516823208795,0.4365158773624374,3.476579875349757,2.0247571811646408,0.5823991548478208,8.581707979228149,3.6794443192630846,0.4287543141958577
4,train,received,2.1254515647888184,88.8125,89.8125,1.4228515625,4.265625,4.265625,1562,11,8.0,12.8125,7.975020382694492,7.97515673528976,7.981426843744598,8.016761331041705,7.8253341787230575,7.8276817262281035,7.929740027420061,7.992705100113377,0.37548828125,,,6.27734375,-0.02754860279123585,0.39217659760300816,0.31712611897759985,0.3259067912639048,8.59651062214703,3.941206159757118,0.45846580467235887,3.480077582627014,2.124762985629957,0.6105504648048772,8.588342798248336,3.895961559383734,0.4536336812473703,512,10,5.97265625,12.75,5.961420748361736,5.961568751896242,5.964549955514054,6.008063401348258,5.926000362263597,5.928549205093042,5.978462114951905,6.11292048471409,0.53173828125,,,-0.020528217989028673,0.3913730483518057,0.34203614544801947,0.34658863343372426,8.59651062214703,4.000907206532595,0.46541060464988354,3.480077582627014,2.174203406673399,0.6247571656239207,8.588342798248336,3.9367012543838307,0.4583772849852656
5,train,received,1.7915418148040771,90.625,91.8125,1.3974609375,4.31640625,4.31640625,1720,11,8.125,12.890625,8.102479078608027,8.102614649420175,8.110169983080247,8.143899465332645,7.955486538281803,7.957819993059079,8.079668809333006,8.12150047904505,0.369873046875,,,6.3515625,-0.009509915596538918,0.4247538502978749,0.31324762953371316,0.30321119755656173,8.59403971154557,4.166695769983756,0.48483552669486196,3.4710437940058716,2.142126244976815,0.617141808661718,8.589701019306027,4.114452874656363,0.47899838020075525,531,10,6.08203125,12.828125,6.073704671558948,6.073852124085261,6.07715241829786,6.120098274084379,6.00336049618017,6.005901765432847,6.060651377280893,6.189524764903016,0.52587890625,,,-0.008638188659025544,0.42545165024842463,0.3377409888165958,0.3262644056033058,8.59403971154557,4.268697155290098,0.49670437868181627,3.4710437940058716,2.1924490252075888,0.6316396897652856,8.589701019306027,4.198080553529968,0.4887341880811046
6,train,received,1.5688402652740479,91.6875,92.875,1.373046875,4.34765625,4.34765625,1961,11,8.515625,13.0390625,8.488171763029866,8.48830520403851,8.496828115196875,8.528666033231756,8.301327836069248,8.303622821002746,8.439711419585327,8.463669248263649,0.346923828125,,,6.78125,-0.018923479893527394,0.44465313555203334,0.3125990099132023,0.3041543363522222,8.595502721358685,4.423885209073681,0.5146744003792719,3.4836798966513536,2.1930177678217992,0.6295118474948895,8.590950337679534,4.372443105205294,0.508959187673097,599,10,6.5,12.9765625,6.4891872697311035,6.489332619931702,6.493542990721608,6.5346426025543725,6.430417589888961,6.432914154227274,6.503147435090704,6.612222674646229,0.499267578125,,,-0.017323038440994608,0.45640404948064056,0.33422544327977327,0.3185791794384858,8.595502721358685,4.515314504790249,0.5253112762759403,3.4836798966513536,2.2399339434851004,0.6429792661599623,8.590950337679534,4.445834102496056,0.5175020140666884
7,train,received,1.3746337890625,92.6875,93.875,1.349609375,4.37109375,4.37109375,2207,11,8.4765625,12.9609375,8.453217218998748,8.45335104872124,8.461944270299508,8.493848689204032,8.289594827728289,8.291892437849697,8.430633743401595,8.452141134284298,0.346435546875,,,6.70703125,-0.004407762245210875,0.45653862404710505,0.31460111953762987,0.3213505465872875,8.59756894262889,4.598071016796656,0.5348106014013186,3.461884306627365,2.2954613629207223,0.6630670350613206,8.595719091266844,4.550830165458546,0.5294298379389968,723,10,6.43359375,12.8984375,6.424292514711217,6.424438264737167,6.42898002106856,6.469914940709365,6.374030394066421,6.3765339766575435,6.4516094550932035,6.5564824730710205,0.50146484375,,,-0.01654715579266289,0.45752271775120756,0.331642601000405,0.3356718702268713,8.59756894262889,4.739949573059819,0.5513127727953384,3.461884306627365,2.360672231928829,0.681903848551381,8.595719091266844,4.675496317434625,0.5439331215680231
8,train,received,1.2098654508590698,93.75,94.8125,1.326171875,4.390625,4.390625,2362,11,8.5703125,13.046875,8.5490790177385,8.549211871507922,8.558384960430624,8.589375052088277,8.353235856280746,8.355526212954437,8.503407386618,8.515097076945143,0.343017578125,,,6.78515625,-0.01757870063653399,0.43704029116122955,0.2813566930597491,0.2921073866123928,8.595191613863815,4.703917749112604,0.5472731685847829,3.4838190342676993,2.3568096886703316,0.6765017543931452,8.592328670887792,4.657089500305711,0.5420055119731032,771,10,6.51171875,12.984375,6.502828686520553,6.502973899512249,6.507880006309549,6.548238527112697,6.425387488821237,6.427885362556767,6.508476990312711,6.6072949977760596,0.49853515625,,,-0.014232672826678824,0.4518515396056782,0.3069854754462781,0.31210744553865083,8.595191613863815,4.867021182850156,0.5662492939656844,3.4838190342676993,2.4236044340499783,0.6956746060030128,8.592328670887792,4.798538442544966,0.5584677479579192
9,train,received,1.0889644622802734,94.3125,95.375,1.302734375,4.39453125,4.39453125,3193,11,8.8203125,13.0078125,8.793677158121668,8.793808019868695,8.803247683558274,8.83322998312733,8.561315382085773,8.563580166767492,8.716537223635937,8.720814958595623,0.32177734375,,,7.07421875,-0.02115567041197448,0.4290415456092471,0.28505898846797073,0.2987717766487226,8.589936191159305,4.728097351506584,0.5504228723343375,3.4778520967406914,2.3798845547441934,0.6842972295959708,8.588116243926653,4.678568410717723,0.5447723665857824,1059,10,6.8359375,12.9375,6.816646891896921,6.81679010307812,6.8220349831090985,6.861247099814669,6.739745430261732,6.742209314581106,6.828215398733131,6.91837374528972,0.4716796875,,,-0.02168138354902199,0.4406484717694791,0.31659029602017463,0.32080333222623325,8.589936191159305,4.879861679848246,0.5680905621709462,3.4778520967406914,2.4480219372647705,0.7038890295418146,8.588116243926653,4.8102250968918145,0.5601024672079294
10,train,received,1.024057149887085,94.6875,95.75,1.2802734375,4.40625,4.40625,3391,11,8.8828125,12.9921875,8.851295454460764,8.851425864649842,8.860577200681174,8.890677546308648,8.590055332915961,8.592316056942511,8.73904286440079,8.749194855364884,0.31640625,,,7.16796875,-0.020612679680824204,0.4313196585761226,0.32245504900131255,0.3262163951624005,8.592523359031604,4.8431501956043395,0.5636470211644758,3.4602954765183425,2.4094220640434285,0.696305295427466,8.591303575239344,4.7917388508424015,0.557742932592032,1156,10,6.9296875,12.9296875,6.914697249861069,6.914839879736178,6.92029552922534,6.959055744367222,6.838632628564994,6.841085603528351,6.930461677897712,7.016216812129092,0.464111328125,,,-0.026211272007232982,0.4359871824257023,0.34476957430057936,0.3417159637936002,8.592523359031604,5.00580632783893,0.5825769821826932,3.4602954765183425,2.4897770296029735,0.7195272908046919,8.591303575239344,4.94744687052644,0.575866843395603
