epoch,phase,messages,loss,accuracy,accuracy_nn,temperature,length,length_nn,lexicon_size,actual_vocab_size,entropy_msg,entropy_max,entropy_msg_mc_ml,entropy_msg_mc_perks,entropy_msg_mc_james-stein,entropy_msg_mc_minimax,entropy_msg_1_ml,entropy_msg_1_perks,entropy_msg_1_james-stein,entropy_msg_1_minimax,redundancy,kld_train_test,kld_test_train,mutual_info_sent_received,topsim,topsim_norm_max,topsim_cosine,topsim_cosine_norm_max,entropy_target,mutual_info_msg_target,proficiency_msg_target,entropy_target_category,mutual_info_msg_target_category,proficiency_msg_target_category,entropy_selected,mutual_info_msg_selected,proficiency_msg_selected
1,train,baseline,4.381935119628906,78.6875,78.6875,1.5,3.388671875,3.388671875,528,10,4.86328125,9.0546875,4.860848046523541,4.8609381491182475,4.8624147243465945,4.889010315398406,4.868394251572354,4.870094717312245,4.895958470330542,4.983106991845981,0.462890625,,,4.86328125,0.45635613318662277,0.6304927659562181,0.32831051305981096,0.2828620619722176,8.595299713017987,3.796139124564343,0.44165290930052287,3.4555036587318666,1.9276798895188678,0.557857863830567,8.586704708882618,3.7588811112380425,0.43775595396329675
2,train,baseline,1.657614827156067,91.4375,91.4375,1.4736328125,3.443359375,3.443359375,178,10,5.53515625,9.0546875,5.532437262789049,5.5325235135381545,5.534629224928254,5.55872157486185,5.523493280372691,5.525103474498828,5.560925649901094,5.629841874830849,0.388671875,,,5.53515625,0.36515583596029877,0.6088544964164991,0.344621583659032,0.30514658423239704,8.594086803155854,4.482847999778659,0.5216200513744523,3.47070986438648,2.2630113318789142,0.6520312617024092,8.589047191822173,4.446730623649482,0.517721060827715
3,train,baseline,1.2698808908462524,93.3125,93.3125,1.4482421875,3.4453125,3.4453125,173,10,5.734375,9.0625,5.72922742706251,5.72931282598115,5.731713356054186,5.75508188270751,5.736104023063051,5.737689800369646,5.778411219262227,5.840034989558673,0.367431640625,,,5.73046875,0.40213029711773174,0.6302439732786003,0.3549466525906941,0.294540808005346,8.594279993918951,4.759552047570369,0.5538046294672831,3.4818770747228003,2.396257072204519,0.6882084062072439,8.589539576209045,4.719974521371833,0.5495026222878145
4,train,baseline,1.0166592597961426,94.6875,94.6875,1.4228515625,3.45703125,3.45703125,185,10,6.0,9.1328125,6.001590459858185,6.001674048278903,6.004659974802147,6.026593794649814,5.971720338915427,5.973261227576126,6.022320516213045,6.072088515217512,0.3427734375,,,6.0078125,0.28914229081262677,0.5517511972319038,0.3514934750765698,0.30418643617598823,8.59766814374569,5.089451690736258,0.5919572151012298,3.48158822638793,2.527021545115416,0.7258243596880336,8.595896581465816,5.068994887319016,0.5896993803123007
5,train,baseline,0.8069403171539307,95.6875,95.6875,1.3974609375,3.47265625,3.47265625,216,10,6.078125,9.1171875,6.074270636128144,6.074352317755774,6.077403262736087,6.098872840532313,6.058621721492079,6.060153835866428,6.111068052070539,6.158041862985899,0.3330078125,,,6.078125,0.3100025447487819,0.5715450492441246,0.35932874172668966,0.3162087044025537,8.593801103373503,5.326343261289673,0.619788984783324,3.458010260633975,2.6012791433645615,0.7522473756013828,8.591890948189684,5.3086507034223684,0.617867560870393
6,train,baseline,0.744688868522644,95.9375,95.9375,1.373046875,3.470703125,3.470703125,216,10,6.09765625,9.1328125,6.094501318993745,6.09458551840008,6.097804776847973,6.119511071440834,6.089919193071555,6.091457048193091,6.14393510160906,6.1892770128102885,0.33251953125,,,6.1015625,0.3199244414884578,0.5698921724962512,0.36822337291417845,0.3184703203265757,8.592420033390335,5.427651118620704,0.6316789795574159,3.4796288033933034,2.6508685526923843,0.7618250975814663,8.592022631627302,5.406083504185355,0.62919800563438
7,train,baseline,0.6989755034446716,96.25,96.25,1.349609375,3.4765625,3.4765625,200,10,6.22265625,9.1875,6.221812329866575,6.221895805462035,6.225429529681174,6.246451399796493,6.200182030993148,6.201715257698418,6.259219589137937,6.29853089691797,0.32275390625,,,6.22265625,0.30091942371052,0.5639405484880012,0.3299307572225839,0.2812125216971926,8.598266478220731,5.519529689304907,0.6419351741756069,3.4791995983450037,2.6640539264087177,0.7657088508736214,8.596395836490029,5.494616595265133,0.6391767782425227
8,train,baseline,0.6358076333999634,96.5625,96.5625,1.326171875,3.498046875,3.498046875,218,10,6.29296875,9.1796875,6.294555312105635,6.29463472167518,6.298235607897391,6.3183981225211845,6.275443987346248,6.276930116446476,6.3359863358855595,6.37135062738043,0.314453125,,,6.2890625,0.24832104514016273,0.5312718551747002,0.3392413752029302,0.3028924862247935,8.594786348875893,5.615633083856295,0.6533766932543659,3.4603493633239424,2.7215351331616144,0.7864914340751311,8.594421569748913,5.59447526905731,0.6509426170981688
9,train,baseline,0.5772730708122253,96.8125,96.8125,1.302734375,3.51171875,3.51171875,228,10,6.328125,9.2421875,6.33038199692437,6.3304632709212685,6.334457158500843,6.3544498801068094,6.312506744307298,6.314016402375759,6.379187531992311,6.409157192019883,0.3154296875,,,6.328125,0.24933081895362252,0.5302012536684554,0.3566333159859779,0.29243173638086195,8.597650047815286,5.782606571364024,0.6725798955766313,3.4800130270336505,2.761514308679275,0.7935356239264366,8.596434260546408,5.766117886135862,0.6707569337905174
10,train,baseline,0.5430238246917725,97.0,97.0,1.2802734375,3.517578125,3.517578125,261,10,6.33203125,9.2265625,6.328089854665879,6.328169717207228,6.332012840835134,6.3519897323336325,6.313876808196274,6.315372158731522,6.378300151675835,6.4099028661165445,0.31396484375,,,6.33203125,0.2765386283168824,0.5369039614264552,0.337441126773266,0.28279568417186796,8.594425906925796,5.752649437948191,0.6693465625566024,3.469259264635694,2.7469751293013616,0.7918045091939304,8.594139089765061,5.733496366795966,0.6671402809414739
