epoch,phase,messages,loss,accuracy,accuracy_nn,temperature,length,length_nn,lexicon_size,actual_vocab_size,entropy_msg,entropy_max,entropy_msg_mc_ml,entropy_msg_mc_perks,entropy_msg_mc_james-stein,entropy_msg_mc_minimax,entropy_msg_1_ml,entropy_msg_1_perks,entropy_msg_1_james-stein,entropy_msg_1_minimax,redundancy,kld_train_test,kld_test_train,mutual_info_sent_received,topsim,topsim_norm_max,topsim_cosine,topsim_cosine_norm_max,entropy_target,mutual_info_msg_target,proficiency_msg_target,entropy_target_category,mutual_info_msg_target_category,proficiency_msg_target_category,entropy_selected,mutual_info_msg_selected,proficiency_msg_selected
1,train,baseline,4.778641223907471,75.6875,75.6875,1.5,2.130859375,2.130859375,416,10,3.90625,5.47265625,3.905438256985921,3.9055562184352373,3.9066505316476428,3.9398527447669767,3.9020412184570215,3.9040209883860517,3.9216165091906623,4.035244674783483,0.286376953125,,,3.908203125,0.5200235868625446,0.43991348606977915,0.23174930431921792,0.2633398317126542,8.594221011629497,3.315331763702555,0.385762916640883,3.463149673253006,1.8199689507521946,0.5255241968917449,8.579120781412875,3.287369780336344,0.38318259692282297
2,train,baseline,2.523507595062256,87.5,87.5,1.4736328125,2.30859375,2.30859375,50,10,4.33203125,5.60546875,4.329513103095278,4.329624068060862,4.330922678417546,4.362107844405709,4.325498427546114,4.3274080346008805,4.348631325980681,4.452954010192408,0.2274169921875,,,4.328125,0.12266474283046705,0.23149682970678243,0.08042470495734234,0.11201042327353367,8.594642435793695,3.6665564025716257,0.4266095337837086,3.477013541485948,1.8616666222500506,0.5354211595777802,8.580855850426481,3.641408569371963,0.42436426305786035
3,train,baseline,1.9230811595916748,90.75,90.75,1.4482421875,2.44140625,2.44140625,101,10,4.91015625,6.6953125,4.910260074401106,4.9103604963194485,4.912179565058345,4.940133607488189,4.906514143984703,4.908286720361446,4.938118474374597,5.024229806812647,0.26611328125,,,4.91796875,0.08253974962276052,0.19028696226792374,0.10226664111770069,0.14581339265451224,8.595516903366134,4.183606327524258,0.48671957423362106,3.4915645911771014,2.0982474425668354,0.6009476232715085,8.587986587636788,4.16132662925064,0.48455206430355396
4,train,baseline,1.3719847202301025,92.875,92.875,1.4228515625,2.7265625,2.7265625,157,10,5.4375,7.57421875,5.4369150047218335,5.437003279757291,5.439241309027496,5.4638741236703545,5.430405217106989,5.4320647333936085,5.470271707099376,5.539644732756643,0.2822265625,,,5.4375,0.08650616693697868,0.22505633682279405,0.14042944932357065,0.18445694320108372,8.597695065260272,4.614731725903199,0.5367405671956685,3.4650288568687566,2.246980429314232,0.648473799824213,8.593620007652971,4.595475188065755,0.5347542926000098
5,train,baseline,1.1218422651290894,93.75,93.75,1.3974609375,2.755859375,2.755859375,159,10,5.32421875,7.51953125,5.323146830714641,5.323239194573499,5.325453850356976,5.351006484202283,5.320212757841657,5.321900723128111,5.359003668489833,5.431544437071756,0.291748046875,,,5.328125,0.16977089797890563,0.28709979113960127,0.1551733804053329,0.19952922994793143,8.597135620931054,4.696866379844592,0.5463292178861696,3.4757488652333803,2.300505969853451,0.661873472178774,8.592630525629339,4.671572323733085,0.5436719651565527
6,train,baseline,1.0294746160507202,94.375,94.375,1.373046875,2.77734375,2.77734375,161,10,5.39453125,7.51171875,5.392716426778545,5.392812608494442,5.395250250378453,5.421032832829858,5.381536088769366,5.383235525289187,5.422772777503178,5.49297095462263,0.281982421875,,,5.39453125,0.11956103404783679,0.24084179497357192,0.12242873640871238,0.17337987181426298,8.598702745107499,4.86746841051653,0.5660700869425948,3.4808539567531884,2.3852948293581555,0.6852613924610241,8.597434680418482,4.849116089320975,0.5640189509511857
7,train,baseline,0.9221885204315186,95.0,95.0,1.349609375,2.908203125,2.908203125,202,10,5.875,7.93359375,5.871829691720087,5.871912589449239,5.874645294218576,5.897018628082699,5.872380100548062,5.873939054560993,5.92004056845546,5.974142697734087,0.259521484375,,,5.875,0.12128591554398156,0.2245344792576353,0.12772814984956332,0.18291798668439935,8.596840230644036,5.159978761043145,0.6002180594970279,3.471727319365697,2.468307590351981,0.7109739225726269,8.594489626562316,5.133144162386847,0.5972599171592737
8,train,baseline,0.7602236866950989,95.75,95.75,1.326171875,2.9921875,2.9921875,215,10,6.0,8.25,6.001280926298865,6.001366305703195,6.004608392504834,6.026671555038672,5.97552566493585,5.977089472237232,6.029658259973333,6.076889390480255,0.2724609375,,,6.00390625,0.21711320432039785,0.25503774001898827,0.1362244600622279,0.1939730057811479,8.594462959891032,5.275469064778281,0.6138218396423419,3.4611086549660817,2.472114631628777,0.7142551355854512,8.593265452228257,5.256811051523778,0.61173614160385
9,train,baseline,0.6645086407661438,96.3125,96.3125,1.302734375,3.06640625,3.06640625,218,10,6.18359375,8.3671875,6.183004819531482,6.183084852122303,6.186554835480506,6.2071948094153635,6.180372798759315,6.181872340093068,6.239231082678234,6.277525944175409,0.26123046875,,,6.1875,0.16061099818326868,0.263271089658574,0.11556071548826533,0.16633046745037966,8.59851766080202,5.475555890213289,0.636802307818085,3.473628695676235,2.5557732354656526,0.7357646597769434,8.599223733687035,5.464329571331033,0.6354445169189856
10,train,baseline,0.6263582706451416,96.5625,96.5625,1.2802734375,3.12109375,3.12109375,253,10,6.16796875,8.4453125,6.1651729198215115,6.165254047044816,6.1687983330916865,6.18954505463199,6.138965821251695,6.140499669783832,6.199337888377628,6.237848329412656,0.269775390625,,,6.16796875,0.18969183991654778,0.2052796075540625,0.10028602509094654,0.17011643274392418,8.595617695990166,5.668026371679747,0.6594088490375586,3.4871729594429817,2.598269333399542,0.7450933359538818,8.595136876683817,5.642870256411677,0.6565189522134538
11,train,baseline,0.5884912014007568,96.8125,96.8125,1.2578125,3.146484375,3.146484375,271,10,6.30859375,8.5,6.30353658299795,6.3036102653348145,6.307106311572215,6.326472316860951,6.28565986042824,6.287117755109357,6.346674625543941,6.380205946903742,0.258056640625,,,6.30859375,0.2126403400810971,0.21611277359371855,0.13759074226131524,0.19582236778594497,8.595011128024124,5.647120405249429,0.6570230475719727,3.484197385841541,2.5608505209169863,0.734990081596213,8.594047732048505,5.628139943688677,0.6548881410910125
12,train,baseline,0.5776506066322327,97.0,97.0,1.2353515625,3.166015625,3.166015625,270,10,6.3046875,8.5234375,6.300254606349874,6.300335864814121,6.30420065664176,6.32431524982331,6.297254390893508,6.29874152678588,6.361406683827339,6.3929493419581265,0.260498046875,,,6.3046875,0.1903820420787465,0.231409024417915,0.13369403343660402,0.18613376839287152,8.596322818947492,5.731491093680192,0.6667375358504671,3.472108162129792,2.5951751687189057,0.7474350013125814,8.594804999960065,5.70878335605377,0.6642132492919032
13,train,baseline,0.5478092432022095,97.125,97.125,1.2138671875,3.171875,3.171875,272,10,6.38671875,8.59375,6.383535305056891,6.383614651648702,6.387706679607621,6.407248117624771,6.371632565032696,6.373109336080712,6.4393765831445595,6.466381692757771,0.256591796875,,,6.38671875,0.1929347818490695,0.22318826617275989,0.1344527885538299,0.17094192733312627,8.598055774696375,5.812812870724662,0.6760613123529001,3.479908550048944,2.6197099834230753,0.7528100080061672,8.597224939689873,5.796272692024012,0.6742027494552331
14,train,baseline,0.5085249543190002,97.3125,97.3125,1.1923828125,3.18359375,3.18359375,321,10,6.51171875,8.625,6.51006009055313,6.510135390351546,6.514276577915637,6.532755503320242,6.496025919059447,6.497445741873871,6.565203337342693,6.587368494822299,0.2449951171875,,,6.515625,0.1880203317612161,0.2210252976773345,0.11448061776723602,0.15929637899346885,8.594667123271293,5.809625485257212,0.6759570093793182,3.464881365145307,2.635354638926903,0.7605901504845272,8.59414328516128,5.792505446105911,0.6740061520858396
15,train,baseline,0.5229708552360535,97.3125,97.3125,1.171875,3.19921875,3.19921875,329,10,6.50390625,8.6796875,6.5035320256415465,6.503606117895258,6.507738861158816,6.526067204047997,6.493638076017538,6.495058129033345,6.563683903502332,6.585077368522392,0.250244140625,,,6.5078125,0.18184564428098152,0.20401226197900932,0.1131928499946502,0.15339128338409444,8.597569861029402,5.9433943967821765,0.6912877118593792,3.4798742301562466,2.653247554739524,0.7624550139619249,8.597763020763253,5.924312754293895,0.6890528082696531
16,train,baseline,0.4533197283744812,97.5,97.5,1.1513671875,3.20703125,3.20703125,310,10,6.5546875,8.6015625,6.554240471174606,6.5543147869314575,6.558429487679536,6.576602593897229,6.556378004972045,6.557765238053733,6.624677430650653,6.645771686637165,0.2379150390625,,,6.5546875,0.17666606816554908,0.1939077920483276,0.11951711836410346,0.16754419251566777,8.591606091688735,5.976125368987765,0.6955772070100946,3.488464515507135,2.689489950579441,0.7709666928311744,8.592160774402542,5.962494102565267,0.6939458256331185
17,train,baseline,0.463584303855896,97.4375,97.4375,1.130859375,3.197265625,3.197265625,347,10,6.57421875,8.6484375,6.571894292149528,6.571968427748733,6.576217489986357,6.594243350582226,6.558868910125655,6.560284417229844,6.6302730143693385,6.649472904487019,0.23974609375,,,6.578125,0.16063598250974087,0.20622010205263944,0.1369552237991741,0.1804365685170627,8.595791842950794,6.048405240451004,0.7036472440187297,3.475686597394268,2.720361507473381,0.7826831997778062,8.595178049169863,6.03848911331738,0.7025438075597035
18,train,baseline,0.44174402952194214,97.5625,97.5625,1.111328125,3.21484375,3.21484375,367,10,6.64453125,8.671875,6.641201826494172,6.641274890478678,6.645599890961919,6.66319260307786,6.621503228921625,6.622900518060821,6.693829629889092,6.710785435241078,0.2335205078125,,,6.6484375,0.1698253854793753,0.21615525561751522,0.12708615541435545,0.1734181123032093,8.59582531966345,6.174941855205251,0.718365209339435,3.4683337710201902,2.799179273175729,0.8070674444784957,8.595368875481071,6.16821065220662,0.7176202373119668
19,train,baseline,0.4308133125305176,97.625,97.625,1.091796875,3.240234375,3.240234375,350,10,6.6953125,8.7109375,6.69525349603336,6.6953244976049495,6.699642061793796,6.716727367572787,6.6656239924270135,6.6669841960566165,6.73794819689197,6.752985138227526,0.2315673828125,,,6.69921875,0.15535500441505895,0.21205097477785995,0.1276589242629707,0.17788058677472096,8.599179925672818,6.03916581744871,0.702295552558309,3.4754317058778437,2.754565783612865,0.7925823370242581,8.597911645590564,6.0200096926786655,0.7001711509522228
20,train,baseline,0.4204351007938385,97.75,97.75,1.0732421875,3.275390625,3.275390625,352,10,6.76171875,8.8046875,6.760971954188307,6.761045819194922,6.765856419393372,6.782764154551588,6.749189747450795,6.750558438615667,6.827628545113909,6.836283089180498,0.2318115234375,,,6.76171875,0.17546513798764984,0.20274710260423418,0.1453728125828935,0.18986870413393586,8.596327557820171,6.2076116089470865,0.7221236705085715,3.4841864228628316,2.802918088875069,0.8044684608385596,8.594520960327166,6.194338713147568,0.7207311194819367
21,train,baseline,0.4434589743614197,97.75,97.75,1.0546875,3.28125,3.28125,383,10,6.69140625,8.8515625,6.692188484625207,6.6922625148315475,6.696824811320749,6.714210995619278,6.685694473352543,6.687080358050118,6.760910844858364,6.774010081375132,0.2437744140625,,,6.69140625,0.1791272604350604,0.20823539629066734,0.11997151774028368,0.16029818409490915,8.594144189346189,6.2372039933657435,0.7257504477406549,3.4746782123721616,2.869832708192308,0.8259276205703878,8.59368875474708,6.223542002323413,0.7241991396169174
22,train,baseline,0.4199826121330261,97.75,97.75,1.0361328125,3.294921875,3.294921875,342,10,6.671875,8.8125,6.667419774171049,6.667496177970281,6.672190995361993,6.689865537375548,6.645604403563359,6.647016870668906,6.722089130839271,6.7354334490196575,0.2430419921875,,,6.671875,0.169083601637936,0.21033533301266838,0.1224739009418917,0.17334366731358403,8.598226908635251,6.192755961729894,0.720236396123772,3.4746657367107643,2.818492755804428,0.811155077746416,8.598035314993236,6.170510533729475,0.7176651767141909
23,train,baseline,0.392852246761322,97.8125,97.8125,1.017578125,3.28125,3.28125,351,10,6.7421875,8.84375,6.74267138686443,6.74274908308144,6.7476599372756185,6.7650641163341545,6.734315250448756,6.735704024673929,6.8129844759468545,6.82236331652575,0.237548828125,,,6.7421875,0.15372407549521477,0.19865999035483337,0.1496440222993378,0.179524168370241,8.599498438587561,6.230671406953011,0.7245389311305437,3.4749818325104296,2.8455676672096213,0.8188726745526319,8.598997511544237,6.221729844809467,0.7235413007686925
24,train,baseline,0.4254332184791565,97.6875,97.6875,1.0,3.298828125,3.298828125,365,10,6.84375,8.921875,6.842532296422549,6.842604129998661,6.847551015281098,6.863802427255087,6.831473604438728,6.832817429113833,6.912084396757868,6.916898798948452,0.2327880859375,,,6.84765625,0.1543059551237617,0.20230610520597772,0.12007721368447544,0.1678756758884941,8.595812869297504,6.232053417490689,0.7250103640285512,3.474798866154826,2.829866258040372,0.8143971398183029,8.595463208224912,6.217168779641417,0.723308171884474
1,test,,7.402228832244873,76.25,76.25,1.5,2.2734375,2.2734375,21,10,3.904296875,5.76953125,3.901246096533836,3.901522690978756,3.904005178423864,3.9530659630354528,3.886490481400577,3.9068021946934106,4.074893534644467,4.286830145112882,0.3232421875,3.03125,2.8828125,3.900390625,0.5455000422633473,0.43696317491767744,0.28453049314216644,0.3231738327313258,6.658211482751794,3.1459206950973404,0.47248734938007,3.186646652398159,1.8700942637409108,0.5868533501615383,6.550897436330885,2.8889447470791776,0.440999843938521
2,test,,8.279261589050293,77.25,77.25,1.4736328125,2.2578125,2.2578125,32,10,4.16796875,5.3515625,4.163001236033353,4.163268234039787,4.1660385557908555,4.213072594116901,4.138392330549502,4.158269908109555,4.344536845701168,4.527995615981611,0.2218017578125,3.68359375,3.28515625,4.16796875,0.2572635838459539,0.30702388219865107,0.14171990576122978,0.16768576489490772,6.658211482751794,3.4394353110917386,0.5165704513894839,3.186646652398159,1.9953880206084795,0.6261717216456428,6.547040894305448,3.1080738394895056,0.47472955945530715
3,test,,6.374751091003418,82.3125,82.3125,1.4482421875,2.5859375,2.5859375,57,10,4.91015625,6.69921875,4.9102868594127,4.910521131210572,4.914289424061652,4.954747606602229,4.8072991308353705,4.825863435268107,5.08657298001149,5.165985220131327,0.26708984375,3.45703125,3.259765625,4.9140625,0.17257205416119767,0.25746290763693447,0.17675134100275303,0.20643364028705857,6.658211482751794,3.9030876255666644,0.5862066165482543,3.186646652398159,2.1944009584905606,0.68862387263399,6.579437393302891,3.5799833710566773,0.5441169445127159
4,test,,5.66790771484375,82.9375,82.9375,1.4228515625,2.853515625,2.853515625,71,10,5.3203125,7.65234375,5.325083407878767,5.325296028490977,5.3296397439560055,5.366064914860654,5.260638254050764,5.278216618557877,5.5915485822537505,5.5968080384261745,0.3046875,3.630859375,3.349609375,5.328125,0.1666813034094865,0.2732085283241081,0.17698241562775832,0.2363505945944291,6.658211482751794,4.217549159010831,0.6334357462114956,3.186646652398159,2.3464483302789034,0.7363377827011502,6.59287826516408,3.8265742182479805,0.580410264583089
5,test,,5.8957109451293945,82.1875,82.1875,1.3974609375,2.794921875,2.794921875,69,10,5.16796875,7.4921875,5.170625816013054,5.170852586263472,5.175114177358539,5.213615075328413,5.094520515281146,5.112525028573949,5.403598706053866,5.4398175388482946,0.31005859375,3.8125,3.48046875,5.16796875,0.2656572910503793,0.3352029990333896,0.17855801071206598,0.2341913253066958,6.658211482751794,4.197112228858845,0.6303663137963601,3.186646652398159,2.3742827849681154,0.7450724990740072,6.577588417621836,3.8131226596420262,0.5797143903723733
6,test,,4.874393939971924,85.125,85.125,1.373046875,2.802734375,2.802734375,54,10,5.1484375,7.47265625,5.14406083546977,5.144294524187627,5.1487570578803465,5.187907489417424,5.130959459687844,5.1488635038059165,5.446753044984454,5.474285848464411,0.311279296875,3.830078125,3.578125,5.15234375,0.2750864665994579,0.30656474042310045,0.17147419108239656,0.2213666482903599,6.658211482751794,4.337390409356096,0.6514347615109819,3.186646652398159,2.397439544333202,0.752339310205282,6.590475083768154,4.040493792578256,0.613080808473078
7,test,,4.6818156242370605,85.25,85.25,1.349609375,2.9765625,2.9765625,89,10,5.70703125,8.0234375,5.705328858973475,5.7055269739948535,5.710628702563181,5.743685844960917,5.605953497456623,5.622813391608767,5.979154192446393,5.925367633847668,0.288330078125,3.80078125,3.66796875,5.71484375,0.2222951452166479,0.25831523308102833,0.12592527822118557,0.1938797992424109,6.658211482751794,4.571955270534308,0.6866641713586349,3.186646652398159,2.402969130016859,0.7540745467366042,6.5987973448267825,4.1582783540476225,0.6301570023676454
