epoch,phase,messages,loss,accuracy,accuracy_nn,temperature,length,length_nn,lexicon_size,actual_vocab_size,entropy_msg,entropy_max,entropy_msg_mc_ml,entropy_msg_mc_perks,entropy_msg_mc_james-stein,entropy_msg_mc_minimax,entropy_msg_1_ml,entropy_msg_1_perks,entropy_msg_1_james-stein,entropy_msg_1_minimax,redundancy,kld_train_test,kld_test_train,mutual_info_sent_received,topsim,topsim_norm_max,topsim_cosine,topsim_cosine_norm_max,entropy_target,mutual_info_msg_target,proficiency_msg_target,entropy_target_category,mutual_info_msg_target_category,proficiency_msg_target_category,entropy_selected,mutual_info_msg_selected,proficiency_msg_selected
1,train,baseline,4.525361061096191,78.5625,78.5625,1.5,5.07421875,5.07421875,5522,10,6.4765625,14.3046875,6.454754940742731,6.454894585016383,6.458520881300649,6.498120799560779,6.363656555896968,6.366077266309862,6.426645521021267,6.538258416568918,0.54736328125,,,6.4921875,0.32041188886398503,0.570953027519604,0.31086900768054604,0.259003820218127,8.59181360881035,3.9100720209915716,0.4550927428153289,3.460849924319828,1.7117371759895939,0.49460023214557824,8.583106481675308,3.87202961726039,0.4511221695230118
2,train,baseline,1.764719843864441,91.3125,91.3125,1.4736328125,5.13671875,5.13671875,1338,10,7.453125,14.5,7.425992737489165,7.426125528227431,7.432073270441263,7.466708096875534,7.268308012968204,7.270628925690461,7.36779287499462,7.433361596048051,0.486328125,,,7.47265625,0.34141655107953084,0.5513732245426556,0.3142959569345788,0.26859706887321333,8.596272159165432,4.767929100578395,0.5546507849329527,3.488255239093041,2.196521638248421,0.6296906297543537,8.592296332697643,4.718804083567311,0.5491901001610116
3,train,baseline,1.0724424123764038,94.5625,94.5625,1.4482421875,5.17578125,5.17578125,1258,10,6.9921875,14.5625,6.973066012231043,6.9732029038685015,6.979482453567074,7.015233753823895,6.86458825446055,6.866957817103054,6.969957400777579,7.034159139870523,0.52001953125,,,7.01171875,0.32427263437184073,0.5633249564002801,0.33749290010249733,0.2867798006910369,8.598276093873915,5.39443018219653,0.6273850854870715,3.492384334729091,2.5319862033179508,0.725002164893275,8.59652020041907,5.3660280646947305,0.6242093241906351
4,train,baseline,0.8218821287155151,95.875,95.875,1.4228515625,5.203125,5.203125,1222,10,7.265625,14.6640625,7.250970721617507,7.251106477744179,7.259009468765847,7.292577085839906,7.145624393926773,7.147966049636507,7.275789067657221,7.312420061256974,0.50439453125,,,7.2734375,0.3125668985020816,0.5521704979600561,0.32143711362478966,0.2617971149564298,8.59337032616222,5.598854366978701,0.6515318384374966,3.4884247002981588,2.5966258893769494,0.7443548628568687,8.593170716630974,5.567075218482518,0.6478487862120744
5,train,baseline,0.6575733423233032,96.5625,96.5625,1.3974609375,5.19140625,5.19140625,1114,10,7.3828125,14.6875,7.3705240049988605,7.370659165148524,7.379264102315979,7.411860892597155,7.281916553636318,7.284243845389088,7.424762635827253,7.447314658919065,0.497314453125,,,7.40234375,0.2861232102719442,0.5182642526130193,0.28241205863718016,0.2523782733090424,8.594120598861693,5.8337984512634735,0.6788127283245444,3.505791503577468,2.7273187037257145,0.7779466351443419,8.593106680937765,5.812876376013692,0.6764580717831067
6,train,baseline,0.5957889556884766,96.875,96.875,1.373046875,5.2109375,5.2109375,1303,10,7.5625,14.703125,7.54174372099918,7.541877834865805,7.550778675704816,7.582650103864468,7.451643535099386,7.453952033870022,7.598749393290392,7.615245120100348,0.485595703125,,,7.578125,0.3027470675316945,0.5408577329484543,0.30865488300517196,0.2574965690420117,8.594235171308215,5.896094893368289,0.6860523101639521,3.4787577941207353,2.7202334348418216,0.7819553978259551,8.592739956718466,5.882671337998842,0.6846094921561446
7,train,baseline,0.5432125926017761,97.125,97.125,1.349609375,5.21875,5.21875,1300,10,7.6171875,14.765625,7.601090864601224,7.601224376166479,7.61050366252098,7.641792934188314,7.495828487434327,7.498132582070841,7.648976816955641,7.65899199684542,0.484130859375,,,7.63671875,0.2703398267223019,0.5427510315283546,0.3215684906472567,0.26393331169148715,8.594593802674444,6.0107190094833305,0.6993604523360871,3.4881572340040394,2.7941679408843783,0.8010441483674077,8.59368220956512,5.993172053035994,0.697392794716722
8,train,baseline,0.5432806015014648,97.1875,97.1875,1.326171875,5.19921875,5.19921875,1286,10,7.53125,14.6328125,7.520020706687242,7.52015554477039,7.529665879474174,7.561120473251489,7.4376684395274975,7.43998057991481,7.592781335739343,7.601545470922104,0.485595703125,,,7.54296875,0.26324562885632047,0.53197089371961,0.31878800714402483,0.2709415395575787,8.595823012233234,6.223130492992755,0.723971454988806,3.4734612799727715,2.8881986656921654,0.8315044944778558,8.594461772935034,6.2039016979859145,0.7218487744657527
9,train,baseline,0.5135945677757263,97.375,97.375,1.302734375,5.1640625,5.1640625,1598,10,7.8125,14.6640625,7.792175690878729,7.792308072798798,7.802397791850689,7.832405033385393,7.676620685969784,7.6789041925368,7.8411733499217435,7.8378346805658525,0.46728515625,,,7.83203125,0.2512646101175129,0.525850091797674,0.3101809254894998,0.2749080362837962,8.593052673052195,6.314171099071909,0.7347995339157112,3.4911648072138193,2.956974026172997,0.8469878076402981,8.592339486460371,6.296028070069957,0.7327489887929947
10,train,baseline,0.4923405349254608,97.5625,97.5625,1.2802734375,5.1875,5.1875,1642,10,7.87109375,14.6484375,7.8532029859952726,7.853335333354447,7.863796800797741,7.893358673272109,7.755765909402839,7.7580418325165965,7.925411307795012,7.916213153571605,0.462646484375,,,7.890625,0.25050136461974043,0.5266345917774309,0.32703916565178587,0.28256381685037035,8.592599263764974,6.252635387720783,0.7276768293021847,3.4675605961621976,2.9236698322685433,0.8431488797930112,8.592497276683899,6.2252544775234275,0.7244988595359717
